,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.07100336546753008,-0.0029763513817138623,1.0240671239818826,0.08171342976952058,0.07762888096003577
p1k_00479,-3.8368805247620874,-0.6420460746218681,0.03819437107886942,0.005443812632522987,0.04984759040970738
p1k_00590,-1.4363812705393293,-0.4814884303969915,0.11440765468442363,0.0287425601669626,0.05571560319258029
p1k_00256,-3.735659371154011,-0.7236331595619503,0.040692557812973734,0.005839474583355872,0.04710684410387659
p1k_00540,0.6677860140586245,0.23303431404129718,2.130295316743734,0.12357849950894019,0.09142597812044154
p1k_00597,-1.2195900044959276,-0.3475228398738235,0.44707870128268923,0.033403049953329995,0.06113705261775914
p1k_00876,0.8882890704258367,0.4574465183901756,2.7886288484742203,0.14398622705134306,0.10681307555433198
p1k_00939,-3.686653583558625,-0.499609562029829,0.16448788536375353,0.0060412385428707145,0.055020157909762446
p1k_00774,-0.4241574883925597,-0.25360355611491625,0.723025848896403,0.05797425412759361,0.06524947465695483
p1k_00231,-2.375502024273889,-0.5404361142005807,0.16100239103806374,0.014990700681693003,0.053484977282144824
p1k_00342,-4.065555868479651,-0.6302687961664895,0.04837959522254091,0.004645848370243837,0.050256181071840295
p1k_00818,-3.4395151131428565,-0.7061261961860915,0.06971525231874243,0.007170048233162296,0.04768196350635719
p1k_00029,-4.206271579452217,-0.563548039377187,0.04626809855495424,0.004214105281734773,0.052634976447387204
p1k_00092,-3.3710852633583843,-0.7435036397966694,0.14490066650088917,0.007518332257615678,0.0464624813012879
p1k_01011,-0.4763055803616249,-0.07160894777986089,1.2309646790863193,0.05591612022598765,0.07402234777565225
p1k_00449,-4.202252275812709,-0.7676316640117677,0.04012162452234626,0.004225862017698086,0.04569189186301982
p1k_00050,-3.539854067594428,-0.5218638090206164,0.0656076901836028,0.006688319978346928,0.05417795855346066
p1k_00265,-4.087746563758309,-0.4954789800692026,0.0547181226427798,0.004574935404186625,0.05517791191718671
