,MA_activator,MA_inhibitor,actual_mRNA_ratio
control__wt_glc__1,-0.004255884083377475,-0.015573314263365706,0.9607741498598498
control__wt_glc__2,0.004255884083377416,0.015573314263365747,1.0408273371487693
fur__wt_dpd__1,-0.826315516939328,0.8160250101983575,0.6228757254075162
fur__wt_dpd__2,-0.8826173959829929,0.9428524917915267,0.5153853767904837
fur__wt_fe__1,-0.12960014500821454,-0.03385655273594393,0.6840692018929343
fur__wt_fe__2,-0.08446924499896746,-0.06295359071945604,0.6958908097673907
fur__delfur_dpd__1,-0.7094486565903133,0.5424770104485097,0.7053894889236703
fur__delfur_dpd__2,-0.7203712728296259,0.49845388497322896,0.4891978506715369
fur__delfur_fe2__1,-0.1693556361861631,0.13308982500036265,0.680993141226504
fur__delfur_fe2__2,-0.1590267530061957,0.1372397894676283,0.7457797329606044
acid__wt_ph5__1,-0.3046394520608225,0.14906070426637913,0.7886138540142639
acid__wt_ph5__2,-0.32818418708829794,0.17334375392278828,0.7632846393217531
acid__delgadx_ph5__1,-0.3022648924499071,0.0967225620632968,0.7636074460196113
acid__delgadx_ph5__2,-0.3061769583745256,0.12207295790897292,0.7894652609494657
acid__delgadw_ph5__1,-0.23333290665367942,0.08562187566772153,0.7628218239840108
acid__delgadw_ph5__2,-0.2435538571847688,0.1024630128835951,0.8581070677862018
acid__delgade_ph5__1,-0.2576617422040992,0.11740522575912717,0.898310563339372
acid__delgade_ph5__2,-0.25535577881376725,0.12438571633098817,0.8154656760924756
oxidative__wt_pq__1,-0.38899676387595644,0.6571157631291198,0.868480602236276
oxidative__wt_pq__2,-0.39169695002490296,0.6513346386382607,0.7733891570890182
oxidative__deloxyr_pq__1,-0.37507862807684833,0.5683032155719007,0.9650238611051025
oxidative__deloxyr_pq__2,-0.40916122484572126,0.5694945114917984,0.9411564023811968
oxidative__delsoxr_pq__1,-0.38667945233650375,0.5827495468852119,0.7150061895267373
oxidative__delsoxr_pq__2,-0.4247293945684257,0.5898893517563085,0.6328047058675884
oxidative__delsoxs_pq__1,-0.41409810287439747,0.6354865788186554,0.8137616607764996
oxidative__delsoxs_pq__2,-0.388194033957854,0.6471187403624428,0.8570143034905613
nac_ntrc__wt_csn__1,-0.5026176741524968,0.5911125942416404,0.910833079991139
nac_ntrc__wt_csn__2,-0.49835379258903933,0.5669235792260352,1.0590159451971457
nac_ntrc__wt_cytd__1,-0.3813352836458313,0.3908469560871105,1.0401504952554825
nac_ntrc__wt_cytd__2,-0.3369343656573491,0.4007925771194011,1.1416242608435994
nac_ntrc__wt_gln__1,-0.462933177078578,0.6342474619476648,1.0659528068693571
nac_ntrc__wt_gln__2,-0.4174209796700814,0.6292946477981095,1.2608539091616668
nac_ntrc__bw_delnac_csn__1,-0.8108043299246603,1.0177180129504935,0.7269404041831213
nac_ntrc__bw_delnac_csn__2,-0.9065197745479526,0.9882179769622425,0.6020371095003316
nac_ntrc__bw_delnac_cytd__1,-0.468980238510825,0.3306105499416956,0.7420908434194984
nac_ntrc__bw_delnac_cytd__2,-0.47359843672305046,0.3257420811135089,0.8070413315397755
nac_ntrc__bw_delnac_gln__1,-0.5995838569257851,0.5555815141243948,0.6643493059200649
nac_ntrc__bw_delnac_gln__2,-0.5653253975751968,0.5624017506155786,0.7204235596200669
nac_ntrc__bw_delnac_nh4__1,-0.06204189743986528,-0.05518867219137237,0.8187237946825026
nac_ntrc__bw_delnac_nh4__2,-0.05800431777613044,-0.051819970119987735,0.8388343772343682
misc__wt_no_te__1,-0.2916662358443623,0.2987663800013482,0.8536715505238771
misc__wt_no_te__2,-0.1836355987359817,0.19000074913800918,0.8530465659624565
misc__bw_delcbl__1,0.12153760866142686,-0.0561130973726965,0.737609646014656
misc__bw_delcbl__2,0.11119636790015225,-0.07052534422352509,0.5826414886635687
misc__bw_delfabr__1,0.034769234366357704,-0.1088694058707386,0.4753716001256862
misc__bw_delfabr__2,0.07767605771500573,-0.09735818587713586,0.605809122646895
misc__bw_delfadr__1,-0.08025047262244493,0.07144380274742067,0.6335806035457375
misc__bw_delfadr__2,-0.10292372293550242,0.06752849091886522,0.6622191662538771
misc__nitr_031__1,-0.4369978923936983,0.4554133040999843,0.7214480156716778
omics__wt_glu__1,-0.19198592168980338,0.02809504500008033,0.6665796440313372
omics__wt_glu__2,-0.1576744446865599,0.06405875792546696,0.6441476996934947
omics__wt_gly__1,-0.20936010204185687,0.03823296368678553,0.491302872898492
omics__wt_gly__2,-0.11053625202407363,0.03945308845963568,0.49674813034551346
omics__wt_thr__1,0.21795590686239305,0.09606357919868677,0.5281056572676496
omics__wt_thr__2,0.23292353661860413,0.03592374852021893,0.5748003756282987
omics__bw_ac__1,1.623475907427702,-0.6185107336392185,1.2501512855914245
omics__bw_ac__2,1.6115212677284254,-0.6221527009832681,1.257372642337234
omics__bw_fum__1,1.2038851619026374,-0.3730941377289823,1.0792094395401157
omics__bw_fum__2,1.2095243642232518,-0.38907728001079067,1.109450270215119
omics__bw_glc__1,-0.2078057974047059,0.24763159288503692,1.1266612231857456
omics__bw_glc__2,-0.2324906469817477,0.22290832164470786,1.0788008548581307
omics__bw_pyr__1,1.0967901666119357,-0.40069530505984213,1.0536301566989212
omics__bw_pyr__2,1.0613649314114846,-0.38303419099652536,1.2020289917952223
ompr__wt_nacl__1,-0.7105122859419511,0.9672648203010288,0.5311685868975832
ompr__wt_nacl__2,-0.8011177833822009,0.9480660458154762,0.5830028665897901
ompr__bw_delompr_nacl__1,-0.5113511957824713,0.7038249349371555,0.7775316598528725
ompr__bw_delompr_nacl__2,-0.5929237653702027,0.7045839188010062,0.7077738896632103
minspan__wt_ade__1,-0.4547301382292545,0.3369431239065321,1.070664851839241
minspan__wt_glc__1,-0.3412477621199588,0.014749470288268797,0.7789493088616246
minspan__wt_glc__2,-0.306534426720518,0.05055538327452973,0.7168251366674817
minspan__wt_glc__3,-0.27683812406332214,0.0035750212254268767,0.788116733058688
minspan__wt_glc__4,-0.262840639310239,0.019973496202915057,0.7332304137257458
minspan__wt_glc_anaero__1,-0.8671071074135348,-0.02342786662932417,1.1293809836104018
minspan__wt_glc_anaero__2,-0.9866839300045002,-0.040159217109285314,0.9654159999877906
minspan__wt_trp__1,0.4341084655843894,-0.5008581202468633,1.1413466847568496
minspan__bw_delcra_glc__1,-0.16637684235701364,0.03650029049837447,1.0058457973234696
minspan__bw_delcra_glc__2,-0.1461422512572896,0.025286935478551903,0.9753721084830507
minspan__bw_delcra_trp__1,-0.19991505873932536,-0.38190418216540567,0.8196921239083047
minspan__bw_delmntr__1,-0.030035204681947838,-0.23074983604121369,0.9668873794497294
minspan__bw_delnac_ade__1,-0.18992003561327622,-0.05573092961886607,0.6291226394650602
minspan__bw_delnac_glc__1,-0.31797699617930575,-0.02532274322648287,0.7669575052114929
cra_crp__wt_ac__1,1.6604589304545074,-0.7175228457898067,0.8041364009567986
cra_crp__wt_ac__2,1.6660516027648702,-0.7136418465051542,0.5493037799162624
cra_crp__wt_fru__1,1.0294758335551148,-0.4864159734387553,0.6250605170233685
cra_crp__wt_fru__2,0.9963076204859058,-0.46800752724231004,0.7048290454389164
cra_crp__delcra_ac__1,1.4695781615370618,-0.5722186245276316,0.7235324110648906
cra_crp__delcra_ac__2,1.4427244384507236,-0.565568640924056,0.7824582407036973
cra_crp__delcra_fru__1,-0.6062110789847963,0.5051648195904247,0.7678498093205629
cra_crp__delcra_fru__2,-0.6410748203290433,0.5099013752852976,0.7004963033416122
cra_crp__delcra_glc__1,-0.34287826591048703,0.19201597951278482,0.7272990142769745
cra_crp__delcra_glc__2,-0.36746707897736736,0.17548151588614666,0.7027381459481866
rpoB__wt_031__1,1.4991906723714388,-0.6690170139086594,0.7784394971917538
rpoB__wt_044__1,0.010746772308973562,-0.011315655297814177,0.7250578818819899
rpoB__wt_lb__1,2.387495569955518,-0.5853844669416102,0.7861814354515347
rpoB__wt_lb__2,2.3816223191688577,-0.58539719426648,0.8823396950753754
rpoB__rpoBE546V_031__1,1.0946175787295427,-0.41716679837010917,0.9918271136070667
rpoB__rpoBE546V_044__1,0.9918894904409272,-0.3202581646884325,1.223773572930093
rpoB__rpoBE546V_lb__1,2.028802282716248,-0.5118251602527943,1.2820021630173486
rpoB__rpoBE546V_lb__2,2.0118682396121153,-0.5042361557077787,1.198267535687495
rpoB__rpoBE546V_glc__1,-0.025355590991562565,-0.02722828959999015,0.8935920848104384
