,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00723,-2.753707664483003,-1.00000159984483,0.03092626868147013,0.015837692000643562,0.05340845586567869
p1k_00929,-0.8359891694181414,-0.8073637125833566,0.6419517916043675,0.05983877347421736,0.061037931049034586
p1k_00805,-2.99437064735314,-1.3552053554364272,0.1270598186293065,0.013404330155620902,0.0417525530891088
p1k_00412,1.5429454286333997,1.4979693551621924,6.919597042242623,0.3112528629836645,0.3016992341033803
p1k_00143,-0.6452128993843749,-0.2689327365025203,0.27187584727705694,0.06829864110419738,0.08865100812248607
p1k_00470,-2.0048231797289136,-1.5932944384067107,0.03432473722487948,0.02661512964963432,0.03540063736643337
p1k_00545,-0.19361478779522617,-0.35317527973389223,0.08402438451811711,0.09340209993140118,0.08362269236845495
p1k_00974,-3.952091036632769,-0.771094094943738,0.0560048247372094,0.006901485050144766,0.06259188734661793
p1k_00928,-0.6117950406052259,-0.674696748673937,0.545443258577364,0.06989914133597344,0.06691701190586705
p1k_00938,-3.4301864296729923,-1.0290727843838052,0.06317985971727882,0.009909494321437187,0.05234301362893707
p1k_00056,-1.6078485035047052,-0.9893044537919968,0.6743827877482093,0.035045307189643236,0.053805935136278564
p1k_00242,-3.2741330912641535,-1.1130784012534372,0.15250818952148718,0.011041503867728895,0.04938220896369123
p1k_00658,-3.8183811612365264,-1.142743058554865,0.0592428597997441,0.007571697148024694,0.048377181373273494
p1k_00248,-3.8995373083218827,-1.0552923585126852,0.05477527179067188,0.0071575237895714645,0.05140032264045559
p1k_01023,-2.4868989057044777,-1.1397780174497052,0.18649745859452693,0.019055016640931434,0.048476708874428204
starve_series__t08_starve,-3.913386889402548,-0.9909244312242416,0.012147746029318932,0.007089141758449666,0.05374555128606639
p1k_00235,-1.4335680095242531,-0.8147363653907568,0.351057123752104,0.039545177341870345,0.06072680252717665
p1k_00388,1.3674535417495592,1.1442922241321527,5.16187445779201,0.2756036931566632,0.23610586887321064
p1k_00095,-3.791364848656785,-1.3305896050661703,0.03105810616088335,0.0077148227987224515,0.04247106154681566
p1k_00657,-3.824265764146871,-1.0470393051636253,0.050494882856207284,0.007540875884545248,0.051695204976992135
p1k_00693,-3.9858523571294975,-1.129294260861541,0.048101183657357924,0.0067418545913136,0.04883026180032158
p1k_00005,-3.8479723961610075,-1.1049114315680988,0.04856187368311955,0.007417975343526646,0.04966255004800596
p1k_00698,-3.7218333894248037,-1.0638839192520526,0.08734301380733708,0.008095748538290202,0.05109513225067838
p1k_00009,-3.131471099231403,-1.273712483203651,0.1064263284824684,0.01218915971780038,0.0441788936536104
p1k_00386,-1.886861947999192,-0.38622386486110366,0.07421391465873795,0.02888274428130665,0.08172887686924553
p1k_00727,-2.099043315182045,-1.337321538763503,0.09251239018818831,0.024932481135506324,0.042273343849368296
p1k_00622,-4.029043948136544,-1.031990966927883,0.05210806776586663,0.006543007482396193,0.05223724485173523
p1k_00751,-0.8380119514952582,-0.7416273163853929,0.25341658522464633,0.05975493317538067,0.06388346020099225
p1k_00174,1.3278826762761107,1.263391020452825,4.321780797598618,0.2681470450592853,0.25642424919915097
p1k_00007,-3.717019559796725,-0.8840792313220153,0.08593498726984625,0.008122806678430105,0.05787701602240561
