,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.5539900321448525,0,3.0563083335372205,8.093113336165386,0
p1k_00479,-0.17455154500297057,0,4.705077860056031,4.884304762648833,0
p1k_00590,0.4422966893206267,0,5.00734251563326,7.490185540398988,0
p1k_00256,0.7573115569121527,0,9.465169889713273,9.31797412285136,0
p1k_00540,0.27684099212264396,0,2.6088069054796126,6.6786002284463075,0
p1k_00597,0.623259702544977,0,3.025951734491999,8.491176549730579,0
p1k_00876,0.18870942909620028,0,4.392882202061983,6.282828483351694,0
p1k_00939,0.1857462621030517,0,9.412073213151832,6.269937356924986,0
p1k_00774,0.3442205247030749,0,4.841311076607817,6.9979157308775415,0
p1k_00231,0.40630916410675194,0,6.054243029456609,7.305656545420447,0
p1k_00342,0.47534640285319335,0,7.660850592344599,7.663753560807677,0
p1k_00818,0.49639961750201617,0,5.85730506078211,7.776410536529869,0
p1k_00029,1.5339220715157396,0,21.96549770532154,15.96263414157181,0
p1k_00092,-0.007694952882612208,0,5.944936441857472,5.483168519746531,0
p1k_01011,0.5259903209362572,0,9.238149792932223,7.937557225910694,0
p1k_00449,0.3696988169248297,0,5.925957657882598,7.122598084732931,0
p1k_00050,0.3631303840843418,0,12.460763567001372,7.0902433837222985,0
p1k_00265,0.46881860313662815,0,7.352731581883942,7.629155508433211,0
p1k_00729,-0.038221142650800205,0,3.6170490219353946,5.368368197638328,0
p1k_00488,0.5848880942291094,0,6.340318826848368,8.26831218437488,0
p1k_00703,0.2715857422948175,0,5.3810638296466715,6.6543166032099075,0
p1k_00026,-0.00879008690043489,0,8.716632296362649,5.479007885872266,0
p1k_00483,0.13855780503857915,0,5.493525192067539,6.068174495241947,0
p1k_00979,0.010135705977161404,0,7.881977664145924,5.551356996903161,0
p1k_01055,0.09748263817223018,0,7.5986757748463,5.897842945470739,0
p1k_00627,0.18007348887099825,0,5.7320605045742035,6.2453319513340215,0
p1k_00228,0.3216365417485337,0,6.766185395742259,6.88922314703564,0
p1k_00052,0.32859782052998776,0,10.269317407077914,6.922545291110519,0
p1k_00773,0.3546337366037829,0,4.776167818656128,7.048608633919814,0
p1k_00387,0.6145696872651142,0,4.418248573728693,8.44018402080431,0
p1k_00172,0.522238498955483,0,7.416517484824211,7.9169419111188875,0
p1k_00938,0.29272887181803314,0,8.94476817463347,6.752555717012353,0
p1k_00290,0.7870079338315805,0,6.925873825600609,9.511762553221951,0
p1k_00530,0.2872209850017474,0,2.907217123139116,6.726825118474677,0
p1k_00425,0.6841167136240317,0,6.804930229744457,8.857020638539668,0
p1k_00759,0.15423345105623767,0,2.500293367690779,6.134467930734538,0
p1k_00988,0.18380491739954216,0,9.093482375181683,6.2615059674889935,0
p1k_00154,0.653220294541868,0,7.6879822328211205,8.669357407328002,0
p1k_00171,0.5425758340783586,0,7.544181483340346,8.029335524680322,0
p1k_01010,1.1070931500811967,0,12.973156859641323,11.874525145735012,0
p1k_00544,0.27874923478344604,0,2.9368094442401156,6.687439811091289,0
p1k_01052,0.6551583146351942,0,8.813467821313095,8.681011068262135,0
p1k_00482,-0.058024493302341884,0,11.414561902176374,5.295182007147868,0
p1k_00370,0.24510899982186393,0,5.405806332309651,6.533308509233195,0
p1k_00951,0.5403273486972943,0,10.806106015250796,8.016831300570939,0
p1k_00664,0.10631182434749895,0,5.558346815731023,5.93404797798206,0
p1k_00913,0.9364341984490419,0,7.005625723816835,10.549765057390527,0
p1k_00870,0.3323507961349332,0,5.343801636210886,6.940576797490064,0
p1k_00589,0.3808655498647384,0,5.071415391215295,7.177942254179301,0
p1k_00138,0.14561981406239805,0,5.946320009584791,6.0979510990079895,0
p1k_00499,0.2507714892991487,0,4.728924059053958,6.559001733271803,0
p1k_00626,0.1917176298833458,0,5.569366502562383,6.295942639292588,0
p1k_00907,0.7256545521366262,0,6.6513698078130865,9.115737110093411,0
p1k_00510,0.8510367328313961,0,6.689434435411349,9.943415543702146,0
p1k_00207,0.32996703123840915,0,6.4884416450663265,6.9291183520237825,0
starve_series__t01_starve,-0.12494441168512259,0,3.948747619442677,5.055172614206658,0
p1k_00575,0.5312580544025872,0,2.811357296405947,7.966592721104114,0
p1k_00381,0.12428939900808228,0,4.234160966207522,6.008455410632177,0
p1k_00070,0.3273750852500061,0,6.96513624667041,6.916680673730427,0
p1k_00255,0.7305603223982237,0,8.467745913954307,9.146787214191844,0
p1k_00054,0.17443977806838837,0,11.285938030748387,6.220991543242485,0
p1k_00634,0.2488429655868062,0,8.097768681517259,6.5502398401675626,0
p1k_00757,0.18428356833860315,0,2.282770345800305,6.263583726723981,0
p1k_00536,0.24019646476874695,0,2.368903531298776,6.511099709421719,0
p1k_00281,0.3170816251048389,0,5.15268581197285,6.867506601449895,0
p1k_00522,0.5173872118781688,0,2.8766730698900624,7.890364669322314,0
p1k_00880,0.6427266227432183,0,5.230162286010787,8.6065282336131,0
p1k_00701,0.24298644895412436,0,5.0512917512633315,6.523703510807095,0
