,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.021909078661981236,0,0.9266695351098837,1.2404991723367573,0
p1k_00479,0.3866267478657821,0,1.0927777315263945,1.5973034777146806,0
p1k_00590,-0.09675291159851931,0,0.9939793485480645,1.1425511727764246,0
p1k_00256,0.08505626975357428,0,1.01290596423374,1.2960020172041948,0
p1k_00597,0.11942325641349177,0,0.9552381766400679,1.3272452243502129,0
p1k_00876,0.04696032898388713,0,0.7899268903845617,1.2622275545184218,0
p1k_00939,-0.24864179205004597,0,0.9054181247354812,1.0283774652328987,0
p1k_00774,0.03402345358040835,0,1.049205915675232,1.2509595561769942,0
p1k_00231,-0.08541370847145167,0,1.235736374419667,1.1515667075881066,0
p1k_00342,-0.13055938502626704,0,1.0251511153355781,1.1160891800643284,0
p1k_00818,0.18382925549915494,0,1.3804912876177573,1.3878397076289994,0
p1k_00029,0.20877944263999318,0,1.1534552694907663,1.412049962807684,0
p1k_00092,-0.31430387634368584,0,1.4946433672674575,0.9826215725966948,0
p1k_01011,0.9680607745408567,0,2.2112712906188725,2.390102464807031,0
p1k_00449,0.03855880804867392,0,1.0719918020708352,1.2548983457862868,0
p1k_00050,-0.043786721274462724,0,0.8951156329770958,1.1852775877822659,0
p1k_00265,-0.1128022155147124,0,1.4364479445707554,1.1299112651218153,0
p1k_00729,0.8745673477705566,0,2.1113667728237564,2.24012469597135,0
p1k_00488,-0.32442298656142515,0,1.1869039994828179,0.9757535471723549,0
p1k_00703,0.028770425730730558,0,1.1896199229613582,1.2464129429208342,0
p1k_00026,0.5747224230770909,0,1.557765251647664,1.8197422460420964,0
p1k_00483,-0.44298243945443394,0,0.9921245251635088,0.898773351487832,0
p1k_00979,-0.2091426353707817,0,1.1666712075251717,1.056922108221975,0
p1k_01055,-0.2952744407893954,0,0.8451098953484701,0.9956684032646849,0
p1k_00627,-0.056734068269923,0,1.1270304463813539,1.1746880011283738,0
p1k_00228,2.6496933678317207,0,5.893199675797257,7.667227893684799,0
p1k_00052,0.1187089300257188,0,1.0485362353506718,1.3265882236784754,0
p1k_00773,0.0026694568207641482,0,1.3868004569301045,1.2240658324362048,0
p1k_00387,0.13791819366323635,0,1.0920378447828847,1.344369658661781,0
p1k_00172,-0.0706447793803306,0,1.217302299426458,1.16341589064205,0
p1k_00938,-0.3575393316213631,0,1.2682755393700278,0.9536107222083894,0
p1k_00290,1.6421675319858058,0,3.077657698545608,3.8136679236411166,0
p1k_00530,0.5233302504836709,0,1.284997103983319,1.7560597634154065,0
p1k_00425,0.041324690942037945,0,1.3812724557407694,1.2573064993046892,0
p1k_00759,2.311209809675284,0,5.053205816647079,6.063797197542953,0
p1k_00988,-0.2691452145029511,0,0.8888977739758731,1.0138656428312809,0
p1k_00154,-0.07157467420932583,0,0.9280939883415187,1.1626662479191334,0
p1k_00171,-0.10302250176530783,0,1.0775982679232878,1.1375967056804168,0
p1k_00544,0.12108469580470288,0,0.9958016741572763,1.3287745896457328,0
p1k_01052,-0.2988407319664905,0,1.070906583770169,0.9932101857095856,0
p1k_00482,-0.28141980638245373,0,1.3028134671266673,1.0052761656931972,0
p1k_00370,0.8148649705035474,0,1.9352601303273356,2.14931459370081,0
p1k_00951,0.1380487137290674,0,1.1456708024868507,1.344491288769906,0
p1k_00664,0.03172502894130991,0,1.2110353678210564,1.248968180962952,0
p1k_00913,0.9871344138068027,0,2.670480350665284,2.4219114326589515,0
p1k_00870,0.5896818716734876,0,1.3562557940819122,1.8387095014058257,0
p1k_00589,-0.07857523650787535,0,1.0250655799215023,1.1570381688865479,0
p1k_00138,-0.28858902855690505,0,0.9431259696359857,1.0002930122799156,0
p1k_00499,-0.20530657962187632,0,1.0035182556928761,1.059736152103059,0
p1k_00626,0.02976774530398953,0,1.0778674555443968,1.2472748726767995,0
p1k_00907,-0.025591052832214443,0,1.329823919907019,1.2003213045269194,0
p1k_00510,-0.16440639171839333,0,1.1177820169507302,1.0902094284297186,0
p1k_00207,-0.19605887428614813,0,0.8079584505099745,1.0665509009728271,0
starve_series__t01_starve,0.0247689099259654,0,0.837629773939656,1.2429606328210165,0
p1k_00575,0.2036076197135806,0,0.990441018347808,1.4069970597356443,0
p1k_00381,0.46182105079323155,0,1.8788167751868075,1.6827638662819977,0
p1k_00070,0.2199616057554841,0,1.1984413115475223,1.4230371245593445,0
p1k_00255,0.38344677896206075,0,1.5153168813493378,1.593786600335495,0
p1k_00054,1.438462786801039,0,6.561888637794261,3.3114761801800503,0
p1k_00634,-0.13862870610865066,0,1.1290824952580996,1.1098640652220992,0
p1k_00757,1.053381476785245,0,1.6008615486359419,2.535715996476614,0
p1k_00536,0.20214423332698095,0,1.1712304436352934,1.4055706068938498,0
p1k_00281,7.445811271609557,0,280.96855247512036,213.01673500944645,0
p1k_00522,0.4562844831631404,0,1.333730376054221,1.676318372730279,0
p1k_00880,0.29843067791506617,0,1.3269876199124953,1.5025805908630245,0
p1k_00701,0.0779596423842922,0,1.21865307470222,1.2896426276469655,0
p1k_00306,0.22910681374890982,0,1.426426799029828,1.432086372687525,0
p1k_00341,-0.10275716685616344,0,1.271065268641806,1.1378059473210227,0
starve_series__t10_starve,0.5191437709483523,0,0.9194296004757707,1.7509713340521875,0
p1k_00781,0.4719825373581677,0,1.4585835222134949,1.6946580937580995,0
p1k_00196,-0.329375083729247,0,1.1516184304293773,0.9724099834404061,0
p1k_00652,-0.04194517927812722,0,1.1076741230954577,1.1867915128149424,0
p1k_00742,1.5646828032362077,0,2.6305022297932195,3.614245479198986,0
p1k_00641,0.026692527954894203,0,1.1423496239405893,1.2446190402678434,0
p1k_00252,-0.11173766426177972,0,1.0860459808205454,1.1307453238198788,0
p1k_01015,0.010212465608387303,0,0.9973237353711515,1.2304825168590412,0
p1k_00258,0.47181811301643123,0,1.5646315558720585,1.6944649641252045,0
p1k_00180,0.11312610779825716,0,1.6148564011708713,1.3214646218713366,0
p1k_00276,0.3292549233054884,0,1.8922689580270295,1.5350297510143367,0
p1k_00417,0.6330691013264593,0,1.196659074315923,1.894846255401919,0
p1k_00448,0.055461722918744044,0,1.1599704158510105,1.2696874625634795,0
p1k_00770,0.8504221426575155,0,2.0293486612329144,2.2029455502092024,0
p1k_00344,-0.14300350854667418,0,1.0046681324021365,1.1065036310705532,0
p1k_00772,0.24887318804375516,0,1.2100823626793533,1.4518424274218664,0
p1k_00297,0.13919408021305876,0,1.2989434032961789,1.3455591143750594,0
p1k_01044,0.06722023740896653,0,0.8045140485933282,1.280078186003843,0
p1k_00305,0.2995711730519102,0,1.7537529832899983,1.5037688970174239,0
p1k_00465,-0.09190403039821422,0,0.7233281571670459,1.1463977344412883,0
p1k_00978,-0.20419316850526198,0,1.0420807693753116,1.0605543273952176,0
p1k_00841,1.0895546607685005,0,1.2701312957110122,2.600098638058397,0
p1k_00811,0.20170892381071262,0,1.427222183953324,1.4051465630427058,0
p1k_00372,0.33740831034329166,0,0.8841007229365613,1.5437295276376195,0
p1k_00933,0.5885782224178745,0,2.432957345320658,1.8373034423856571,0
p1k_00166,-0.17664404982153678,0,0.9409237913688687,1.0810008400361228,0
p1k_00948,0.04054420402824934,0,1.3715189812417259,1.2566264901215547,0
p1k_00814,0.30590464556644276,0,1.447982767547445,1.5103849973172625,0
p1k_00747,3.1512711549746,0,6.889789692342846,10.854962591185979,0
p1k_00365,0.29355567526805265,0,0.9169695729755785,1.4975117980806198,0
p1k_00412,0.17970738095583041,0,1.139926607832451,1.3838802173331777,0
p1k_00614,0.07795199944888324,0,1.2251711998872052,1.2896357955522288,0
p1k_00667,0.07486005451905409,0,1.624869287157708,1.2868748427071868,0
p1k_00653,-0.08776551866909846,0,1.0027581549880022,1.1496910096703343,0
starve_series__t23_growth2,0.3300319666599359,0,1.5092035183145731,1.5358567490360289,0
p1k_00668,-0.16399947193703665,0,1.1447623846974064,1.0905169711461904,0
p1k_00798,-0.0738646531253828,0,1.2051779853684434,1.1608222204786836,0
p1k_00128,0.19733225879908933,0,0.9446977400310941,1.4008902672042016,0
p1k_00941,-0.4391290648764183,0,1.397382139748812,0.9011771440986819,0
p1k_00165,0.59473926094394,0,2.280376306795321,1.8451664361818871,0
p1k_00259,0.021388221324393452,0,1.3886648420021022,1.2400513947699525,0
p1k_00393,4.410208593543825,0,25.774977391097217,25.978032918199553,0
p1k_00532,0.45386886485581823,0,1.2889820256303646,1.6735139289238998,0
p1k_00424,0.07926387110261354,0,1.1323845855688943,1.2908090206896419,0
p1k_00807,-0.11844536652416589,0,1.2745680775432382,1.1255002111704815,0
p1k_00404,0.048060361696440596,0,1.555971701253631,1.2631903505685698,0
starve_series__t02_starve,0.3183149023642161,0,1.2402686924390354,1.5234335745709555,0
p1k_00316,-0.0633074378293583,0,1.487259563236867,1.169347930169446,0
p1k_00760,1.8276049966094916,0,3.906901361758085,4.336757250022991,0
p1k_00775,0.04095394821829079,0,1.149921059071514,1.2569834391053722,0
p1k_00433,0.28592780770248866,0,1.5673505459404007,1.4896149959635219,0
p1k_00035,-0.0599375239120459,0,1.2992832089922848,1.1720825398118004,0
p1k_00126,-0.12008527305498225,0,1.120137910733836,1.1242215857626494,0
p1k_00629,0.055761316970585104,0,1.169326836172398,1.2699511567607549,0
p1k_00755,1.706774037929669,0,4.11739353179426,3.98833261701513,0
p1k_00884,-0.266400407755157,0,0.9187979229655424,1.0157964141555744,0
p1k_00193,-0.34813425144075144,0,1.2085233375793647,0.95984771818107,0
p1k_00298,0.14225566178613905,0,1.3756475887399418,1.3484175931654714,0
p1k_00007,1.0489063492942305,0,2.825959206261748,2.52786258985814,0
p1k_00268,-0.1316063241466728,0,1.29119288776417,1.1152795470359607,0
p1k_00516,0.06273344020667543,0,1.1157695994591807,1.2761033131341084,0
p1k_00619,0.028054272938776655,0,1.0983861140792321,1.2457943779629794,0
p1k_00822,5.0152766324251905,0,45.70492723491775,39.513899589025264,0
p1k_00267,-0.10347229136225883,0,1.4123543898494997,1.1372420919926152,0
p1k_00471,-0.44870335200146183,0,0.9014906302338661,0.8952163818459655,0
p1k_00669,-0.14770666929072063,0,1.3658078916976044,1.1029023217682168,0
p1k_00408,1.677002204521457,0,2.522833834713211,3.90687175337992,0
p1k_00927,-0.14355336536645263,0,1.5807544926158743,1.1060819878116945,0
