,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.014760217305270254,0,1.5821612168262673,1.5235782568514256,0
p1k_00479,0.2604716931539293,0,0.9496204014566751,1.806472233815472,0
p1k_00590,-0.06518275013498927,0,0.9951495032915565,1.4414498424874378,0
p1k_00256,0.05730268461343467,0,1.1048050222788603,1.5691747996858534,0
p1k_00597,0.0804558349149104,0,1.3901106209675531,1.5945609258454065,0
p1k_00876,0.031637325842093354,0,0.8307560330026882,1.5415062222329365,0
p1k_00939,-0.16751078119040438,0,1.5136770017905898,1.3427517537782339,0
p1k_00774,0.022921710952366867,0,1.29529728381125,1.5322217418072464,0
p1k_00231,-0.057543492236182534,0,1.0490842531149212,1.449102750589395,0
p1k_00342,-0.08795828085524264,0,1.3133503057329547,1.418872649113793,0
p1k_00818,0.12384636524867017,0,0.9589212898748805,1.6432474568105677,0
p1k_00029,0.14065538719284668,0,0.7271753431549246,1.6625051090745002,0
p1k_00092,-0.2117475401999434,0,0.7271753431549246,1.3022043354303507,0
p1k_01011,0.6521856814420304,0,3.0324253854716523,2.3700033008279755,0
p1k_00449,0.025977193957418737,0,0.9477249170874003,1.5354702721771973,0
p1k_00050,-0.02949925604210346,0,1.7315768488665573,1.4775471110676748,0
p1k_00265,-0.07599521820159087,0,0.7271753431549246,1.4306870885412342,0
p1k_00729,0.589198856800304,0,2.912820614265695,2.2687572349568903,0
p1k_00488,-0.2185648175512269,0,1.1662595097929267,1.2960654452745655,0
p1k_00703,0.01938272906416778,0,1.5282871627820205,1.5284677539746025,0
p1k_00026,0.3871923591907999,0,1.629905876072756,1.9723228774074484,0
p1k_00483,-0.2984387052346678,0,0.8794495339283157,1.2262598132355766,0
p1k_00979,-0.1409000713127424,0,1.2156979566903365,1.3677488243844467,0
p1k_01055,-0.19892734778969062,0,1.02325234558106,1.3138276556161286,0
p1k_00627,-0.038221925677287924,0,1.4474938122585352,1.4686406742527087,0
p1k_00228,1.7851070099719506,0,5.087517669416245,5.197473138439313,0
p1k_00052,0.07997459091222606,0,1.8614573212075174,1.594029112199726,0
p1k_00773,0.0017984217122689176,0,1.0611455181284721,1.5099510793894706,0
p1k_00387,0.0929159340849994,0,1.0474593299395845,1.6083922850166927,0
p1k_00172,-0.047593616839123665,0,0.8649885039596396,1.4591313607658047,0
p1k_00938,-0.2408754065532746,0,0.7271753431549246,1.2761765950086188,0
p1k_00290,1.106333588816369,0,2.32718252455011,3.246841538361671,0
p1k_00530,0.35256928594467757,0,3.9004214227032508,1.9255527860707953,0
p1k_00425,0.027840578227329927,0,1.4597996072883845,1.5374547662042852,0
p1k_00759,1.5570695397646894,0,6.606134179480786,4.4375793797284375,0
p1k_00988,-0.1813240033516721,0,1.185465110176962,1.3299567992195778,0
p1k_00154,-0.048220089999349895,0,0.9420694125639475,1.4584978878781742,0
p1k_00171,-0.06940659335106067,0,0.8762158638859864,1.437235816701388,0
p1k_00544,0.08157515201774991,0,0.8406247344921125,1.5957985483655335,0
p1k_01052,-0.2013299697145978,0,0.7271753431549246,1.3116414665604346,0
p1k_00482,-0.18959343568473308,0,0.7271753431549246,1.3223553812380031,0
p1k_00370,0.5489771717309332,0,1.8728243834279843,2.2063788899884913,0
p1k_00951,0.09300386587638541,0,1.767664262993703,1.6084903189885107,0
p1k_00664,0.0213732548234585,0,1.9736988035369614,1.5305780781904754,0
p1k_00913,0.6650356540360964,0,0.7271753431549246,2.3912070258024745,0
p1k_00870,0.39727058819606603,0,1.349219461297942,1.9861491623675038,0
p1k_00589,-0.052936391509781786,0,1.0201939136966773,1.4537377103876186,0
p1k_00138,-0.19442336390021261,0,0.7271753431549246,1.317935734574967,0
p1k_00499,-0.1383157081214582,0,1.002834459381544,1.3702011289208198,0
p1k_00626,0.02005462649313847,0,2.0694075081838665,1.5291797635852227,0
p1k_00907,-0.01724077523760093,0,0.7271753431549246,1.4901552167701528,0
p1k_00510,-0.11076111896708238,0,0.9372981634459129,1.3966226430497022,0
p1k_00207,-0.13208549906354283,0,1.1208676535654731,1.3761310713808423,0
starve_series__t01_starve,0.016686894896969347,0,0.7873751624139633,1.5256143108868927,0
p1k_00575,0.137171113324649,0,1.3163387402319753,1.658494813310838,0
p1k_00381,0.31113033875245244,0,1.129570171458652,1.871031342147536,0
p1k_00070,0.14818884672686333,0,0.9002543614811569,1.671209077391976,0
p1k_00255,0.25832933779672396,0,1.8451528958276266,1.8037916718883815,0
p1k_00054,0.9690970417469833,0,8.511048089879173,2.952220395823962,0
p1k_00634,-0.09339460862235514,0,1.947351437530192,1.4135361490423664,0
p1k_00757,0.7096665150815928,0,2.706772154060402,2.4663369302332434,0
p1k_00536,0.1361852251729365,0,2.6050052643664134,1.657361842180573,0
p1k_00281,5.016267186702835,0,59.75282456624604,48.8054574210953,0
p1k_00522,0.30740033519519283,0,2.7664873692729266,1.8662001482384778,0
p1k_00880,0.20105371497110497,0,1.1396830366496353,1.7335832293052635,0
p1k_00701,0.052521663753488594,0,1.732892815090815,1.5639832381283167,0
p1k_00306,0.15435000299305987,0,1.6623612013590074,1.6783613843902745,0
p1k_00341,-0.06922783636277885,0,0.9236579594223907,1.4374139082980126,0
starve_series__t10_starve,0.34974884111270943,0,0.9183957632806616,1.9217920396666945,0
p1k_00781,0.3179761651861907,0,2.08729630386872,1.8799307931150955,0
p1k_00196,-0.221901061463697,0,1.1221503541207645,1.2930717462946488,0
p1k_00652,-0.028258603230451398,0,1.5901471338255446,1.478818281587666,0
p1k_00742,1.054131875917842,0,4.693244473354984,3.131459592495972,0
p1k_00641,0.017982842597800558,0,2.083452152179293,1.5269853592186249,0
p1k_00252,-0.0752780265721158,0,2.3694810121965513,1.4313984875956418,0
p1k_01015,0.0068801711805422106,0,0.7271753431549246,1.5152791097680998,0
p1k_00258,0.3178653919742383,0,1.4328395529570384,1.879786453548022,0
p1k_00180,0.07621342548279969,0,1.4463221287576984,1.5898788249450924,0
p1k_00276,0.22182010899675242,0,1.520515386017525,1.7587171737714073,0
p1k_00417,0.42650070543795726,0,1.5321971788425104,2.0268005035968497,0
p1k_00448,0.0373647424903317,0,0.9652219987066275,1.5476380771122575,0
p1k_00770,0.572932153857325,0,2.9314001049451224,2.243320173344174,0
p1k_00344,-0.09634192720425912,0,1.3593707854784676,1.4106513476266722,0
p1k_00772,0.16766667342135627,0,1.513088372325712,1.6939250715199274,0
p1k_00297,0.0937755029889593,0,1.194144770205278,1.6093508631606843,0
p1k_01044,0.04528649181354847,0,2.111168154897873,1.5561594358798214,0
p1k_00305,0.20182207024131693,0,1.4492927624301077,1.7345067526683817,0
p1k_00465,-0.06191604315437402,0,0.9268788434140801,1.4447174279695085,0
p1k_00978,-0.13756559944345842,0,1.1872654556897067,1.3709137306623427,0
p1k_00841,0.7340365063739647,0,0.7271753431549246,2.508352132011965,0
p1k_00811,0.13589195574092142,0,1.3916511980784512,1.6570249697623136,0
p1k_00372,0.22731307227050182,0,0.9066265384428287,1.765426133678151,0
p1k_00933,0.3965270561154625,0,1.2236195043303402,1.9851258101711162,0
p1k_00166,-0.11900566889530215,0,1.0736835171799086,1.3886641442549423,0
