"sample","gene","Val"
"p1k_00853","b3859",2.53523390871802
"p1k_00853","b3095",3.18740981570107
"p1k_00853","b1113",3.98109899590097
"p1k_00853","b3860",4.00368750120362
"p1k_00853","b3363",5.80478190479453
"p1k_00853","b4392",13.972181092557
"p1k_00853","b3096",3.05558260291118
"p1k_00853","b3461",2.82946353479744
"p1k_00996","b3859",2.10503049695417
"p1k_00996","b3095",2.55595193481646
"p1k_00996","b1113",3.15329093707624
"p1k_00996","b3860",3.21677502472864
"p1k_00996","b3363",4.74744456097424
"p1k_00996","b4392",10.7669016159319
"p1k_00996","b3096",2.52188565750189
"p1k_00996","b3461",2.27250240194123
"p1k_00784","b3859",1.97522961827241
"p1k_00784","b3095",2.36833268853971
"p1k_00784","b1113",2.90237878289433
"p1k_00784","b3860",2.97145650406668
"p1k_00784","b3363",4.39281752044648
"p1k_00784","b4392",9.7410427887223
"p1k_00784","b3096",2.35481121508258
"p1k_00784","b3461",2.1117428036149
"p1k_00420","b3859",1.9755470611836
"p1k_00420","b3095",2.36878991572769
"p1k_00420","b1113",2.90299306835012
"p1k_00420","b3860",2.97206106922798
"p1k_00420","b3363",4.39370718244143
"p1k_00420","b4392",9.74358689035651
"p1k_00420","b3096",2.3552233628162
"p1k_00420","b3461",2.112132017823
"p1k_00178","b3859",1.97552554998353
"p1k_00178","b3095",2.36875893193691
"p1k_00178","b1113",2.90295144201407
"p1k_00178","b3860",2.97202010219654
"p1k_00178","b3363",4.39364689894549
"p1k_00178","b4392",9.74341449739969
"p1k_00178","b3096",2.35519543459322
"p1k_00178","b3461",2.11210564250871
"p1k_00174","b3859",1.97547421083771
"p1k_00174","b3095",2.36868498542565
"p1k_00174","b1113",2.90285209554317
"p1k_00174","b3860",2.97192232887438
"p1k_00174","b3363",4.39350302281989
"p1k_00174","b4392",9.74300305698385
"p1k_00174","b3096",2.35512878010104
"p1k_00174","b3461",2.11204269490638
"p1k_00028","b3859",2.42223831860347
"p1k_00028","b3095",3.02010384539398
"p1k_00028","b1113",3.76423315893338
"p1k_00028","b3860",3.80079078728087
"p1k_00028","b3363",5.54318744449604
"p1k_00028","b4392",13.1579301559909
"p1k_00028","b3096",2.91829904194935
"p1k_00028","b3461",2.67945239546438
"p1k_00911","b3859",2.16409416592835
"p1k_00911","b3095",2.6417660052757
"p1k_00911","b1113",3.26728780421368
"p1k_00911","b3860",3.32716559686308
"p1k_00911","b3363",4.90295757366327
"p1k_00911","b4392",11.2243274211334
"p1k_00911","b3096",2.59695914694051
"p1k_00911","b3461",2.3467389130698
"p1k_00749","b3859",1.97529101390731
"p1k_00749","b3095",2.36842111879558
"p1k_00749","b1113",2.90249759016131
"p1k_00749","b3860",2.97157343288974
"p1k_00749","b3363",4.39298959595541
"p1k_00749","b4392",9.74153484908651
"p1k_00749","b3096",2.35489092864806
"p1k_00749","b3461",2.11181807881817
"p1k_00067","b3859",3.20184096736904
"p1k_00067","b3095",4.19608353803746
"p1k_00067","b1113",5.25238760176859
"p1k_00067","b3860",5.14903139996769
"p1k_00067","b3363",7.15534599504002
"p1k_00067","b4392",18.4171751239138
"p1k_00067","b3096",3.82634920032374
"p1k_00067","b3461",3.77346721969815
"p1k_00866","b3859",1.97579566497767
"p1k_00866","b3095",2.36914799638095
"p1k_00866","b1113",2.90347414063512
"p1k_00866","b3860",2.97253451543938
"p1k_00866","b3363",4.39440383809105
"p1k_00866","b4392",9.74557916819259
"p1k_00866","b3096",2.35554612195579
"p1k_00866","b3461",2.11243684230155
"p1k_00347","b3859",1.97522974185367
"p1k_00347","b3095",2.36833286653778
"p1k_00347","b1113",2.9023790220377
"p1k_00347","b3860",2.97145673942973
"p1k_00347","b3363",4.39281786681586
"p1k_00347","b4392",9.74104377918107
"p1k_00347","b3096",2.35481137553606
"p1k_00347","b3461",2.11174295513317
"p1k_00209","b3859",1.97523211099538
"p1k_00209","b3095",2.36833627888904
"p1k_00209","b1113",2.90238360658818
"p1k_00209","b3860",2.97146125150813
"p1k_00209","b3363",4.39282450696287
"p1k_00209","b4392",9.74106276698319
"p1k_00209","b3096",2.35481445154428
"p1k_00209","b3461",2.11174585984802
"p1k_00490","b3859",2.58180891446762
"p1k_00490","b3095",3.25667525447072
"p1k_00490","b1113",4.07037138543843
"p1k_00490","b3860",4.08655380649235
"p1k_00490","b3363",5.90954761047011
"p1k_00490","b4392",14.3023504675474
"p1k_00490","b3096",3.11158684878422
"p1k_00490","b3461",2.89209738005809
"p1k_00191","b3859",2.29936407761189
"p1k_00191","b3095",2.83934955836946
"p1k_00191","b1113",3.52795323037437
"p1k_00191","b3860",3.57712535844657
"p1k_00191","b3363",5.24616147575955
"p1k_00191","b4392",12.2506026012724
"p1k_00191","b3096",2.76670224837068
"p1k_00191","b3461",2.51938241252039
"p1k_00236","b3859",2.15732680033449
"p1k_00236","b3095",2.63191958088528
"p1k_00236","b1113",3.2542319205883
"p1k_00236","b3860",3.31455616383399
"p1k_00236","b3363",4.88531850640302
"p1k_00236","b4392",11.1722083620069
"p1k_00236","b3096",2.58838722053144
"p1k_00236","b3461",2.3381981467794
"p1k_00954","b3859",1.97528074258216
"p1k_00954","b3095",2.36840632463022
"p1k_00954","b1113",2.90247771403232
"p1k_00954","b3860",2.97155387107041
"p1k_00954","b3363",4.39296080847733
"p1k_00954","b4392",9.74145252916313
