"sample","iM","Val"
"p1k_00766","Cra",-4
"p1k_00444","Cra",-8
"p1k_00647","Cra",-5
"p1k_01032","Cra",-3
"p1k_00884","Cra",-6
"p1k_00067","Cra",-10
"p1k_00200","Cra",-8
"p1k_00464","Cra",-3
"p1k_00253","Cra",-3
"p1k_00707","Cra",-8
"p1k_00546","Cra",-5
"starve_series__t22_growth2","Cra",-8
"p1k_01025","Cra",-6
"p1k_00145","Cra",-9
"p1k_01007","Cra",-4
"p1k_00848","Cra",-10
"p1k_00980","Cra",-10
"p1k_00265","Cra",-7
"p1k_00872","Cra",-5
"p1k_00088","Cra",-10
"p1k_00285","Cra",-3
"p1k_00351","Cra",-4
"p1k_00561","Cra",-7
"p1k_00836","Cra",-8
"p1k_00667","Cra",-4
"p1k_00277","Cra",-10
"starve_series__t21_growth2","Cra",-4
"p1k_00390","Cra",-4
"p1k_00187","Cra",-5
"p1k_01024","Cra",-10
"p1k_00752","Cra",-5
"p1k_00330","Cra",-3
"p1k_00362","Cra",-8
"p1k_00025","Cra",-4
"p1k_00842","Cra",-6
"p1k_01009","Cra",-8
"p1k_00349","Cra",-5
"p1k_00014","Cra",-4
"p1k_00287","Cra",-9
"p1k_01026","Cra",-10
"starve_series__t01_starve","Cra",-10
"p1k_00188","Cra",-8
"p1k_00101","Cra",-6
"p1k_00989","Cra",-6
"p1k_00062","Cra",-5
"p1k_00137","Cra",-9
"p1k_00699","Cra",-4
"p1k_01050","Cra",-10
"p1k_00584","Cra",-6
"starve_series__t05_starve","Cra",-9
"p1k_00886","Cra",-10
"p1k_00107","Cra",-4
"p1k_00024","Cra",-6
"p1k_00915","Cra",-5
"p1k_00961","Cra",-5
"p1k_00614","Cra",-6
"p1k_00355","Cra",-10
"p1k_00160","Cra",-4
"p1k_00224","Cra",-8
"p1k_00027","Cra",-8
"p1k_00775","Cra",-8
"p1k_00081","Cra",-3
"p1k_00518","Cra",-7
"p1k_00396","Cra",-6
"p1k_00260","Cra",-5
"p1k_00660","Cra",-6
"p1k_00326","Cra",-6
"p1k_00399","Cra",-10
"p1k_00730","Cra",-6
"p1k_00308","Cra",-9
"p1k_00502","Cra",-3
"p1k_00899","Cra",-8
"p1k_01035","Cra",-4
"p1k_00776","Cra",-8
"p1k_00853","Cra",-10
"p1k_00774","Cra",-7
"p1k_00022","Cra",-7
"p1k_00495","Cra",-4
"p1k_00141","Cra",-9
"starve_series__t07_starve","Cra",-5
"p1k_00135","Cra",-6
"p1k_00295","Cra",-3
"p1k_00093","Cra",-3
"p1k_00103","Cra",-3
"p1k_00703","Cra",-4
"p1k_00479","Cra",-9
"p1k_00100","Cra",-9
"p1k_01053","Cra",-8
"p1k_00344","Cra",-5
"p1k_01011","Cra",-10
"p1k_00541","Cra",-4
"p1k_00953","Cra",-7
"p1k_00488","Cra",-6
"p1k_00678","Cra",-5
"p1k_00744","Cra",-9
"p1k_00334","Cra",-5
"p1k_00303","Cra",-5
"p1k_00133","Cra",-8
"p1k_00076","Cra",-3
"p1k_00123","Cra",-6
"p1k_00869","Cra",-8
"p1k_00940","Cra",-5
"p1k_00861","Cra",-10
"p1k_00340","Cra",-10
"p1k_00443","Cra",-6
"p1k_00645","Cra",-3
"p1k_00039","Cra",-4
"p1k_01002","Cra",-4
"p1k_00307","Cra",-9
"p1k_00593","Cra",-7
"p1k_00528","Cra",-4
"p1k_00441","Cra",-3
"p1k_00182","Cra",-10
"p1k_00601","Cra",-7
"p1k_00681","Cra",-6
"p1k_00115","Cra",-9
"p1k_00356","Cra",-8
"p1k_00243","Cra",-6
"starve_series__t03_starve","Cra",-5
"p1k_00628","Cra",-10
"p1k_00643","Cra",-10
"p1k_00735","Cra",-7
"p1k_00790","Cra",-10
"p1k_00291","Cra",-10
"p1k_00037","Cra",-4
"p1k_00947","Cra",-8
"p1k_00319","Cra",-9
"p1k_00358","Cra",-5
"starve_series__t00_growth1","Cra",-6
"p1k_00894","Cra",-9
"p1k_01022","Cra",-6
"p1k_00183","Cra",-8
"p1k_00525","Cra",-3
"p1k_00651","Cra",-6
"p1k_00859","Cra",-8
"p1k_00124","Cra",-7
"p1k_00670","Cra",-10
"p1k_00578","Cra",-6
"p1k_00143","Cra",-6
"p1k_00994","Cra",-8
"p1k_00585","Cra",-10
"p1k_00933","Cra",-10
"p1k_00278","Cra",-3
"p1k_00535","Cra",-6
"p1k_00637","Cra",-6
"p1k_00817","Cra",-10
"p1k_00366","Cra",-10
"p1k_00504","Cra",-7
"p1k_00420","Cra",-8
"p1k_00551","Cra",-6
"p1k_00599","Cra",-10
"p1k_00201","Cra",-10
"p1k_00065","Cra",-4
"p1k_00691","Cra",-3
"p1k_00256","Cra",-3
"p1k_00849","Cra",-9
"p1k_00672","Cra",-4
"p1k_00910","Cra",-5
"p1k_00841","Cra",-8
"p1k_00415","Cra",-9
"p1k_00450","Cra",-4
"p1k_00385","Cra",-7
"p1k_00324","Cra",-8
"p1k_00418","Cra",-7
"p1k_00636","Cra",-9
"p1k_00084","Cra",-10
"p1k_00015","Cra",-7
"p1k_00189","Cra",-9
"p1k_00083","Cra",-6
"p1k_00323","Cra",-5
"p1k_00377","Cra",-7
"p1k_00576","Cra",-10
"p1k_00363","Cra",-8
"p1k_01008","Cra",-4
"p1k_00069","Cra",-7
"p1k_00996","Cra",-6
"p1k_00337","Cra",-8
"p1k_00579","Cra",-9
"p1k_01018","Cra",-5
"p1k_00293","Cra",-5
"p1k_00542","Cra",-7
"p1k_00419","Cra",-9
"p1k_00406","Cra",-5
"p1k_00656","Cra",-9
"p1k_00054","Cra",-8
"p1k_00669","Cra",-5
"p1k_00045","Cra",-3
"p1k_00313","Cra",-8
"p1k_00833","Cra",-10
"p1k_00059","Cra",-5
"p1k_00047","Cra",-4
"p1k_00448","Cra",-7
"p1k_00634","Cra",-5
"p1k_00632","Cra",-6
"p1k_00158","Cra",-5
"p1k_00658","Cra",-8
"p1k_00159","Cra",-8
"p1k_00577","Cra",-4
"p1k_00806","Cra",-6
"p1k_00823","Cra",-6
"p1k_00919","Cra",-10
"p1k_00414","Cra",-3
"p1k_00472","Cra",-7
"p1k_00539","Cra",-10
"p1k_01023","Cra",-3
"p1k_00898","Cra",-10
"p1k_00442","Cra",-10
"p1k_00854","Cra",-8
"p1k_00270","Cra",-4
"p1k_01029","Cra",-4
"p1k_01016","Cra",-8
"p1k_00263","Cra",-6
"p1k_00680","Cra",-7
"p1k_00638","Cra",-5
"p1k_00371","Cra",-6
"p1k_00545","Cra",-6
"p1k_00066","Cra",-3
"p1k_00993","Cra",-10
"p1k_00830","Cra",-6
"p1k_00091","Cra",-5
"p1k_00657","Cra",-4
"p1k_00423","Cra",-10
"p1k_00554","Cra",-10
"p1k_00147","Cra",-3
"p1k_00837","Cra",-10
"p1k_00127","Cra",-9
"p1k_00880","Cra",-10
"p1k_00109","Cra",-9
"p1k_00685","Cra",-8
"p1k_00818","Cra",-7
"p1k_00403","Cra",-8
"p1k_00862","Cra",-4
"p1k_00792","Cra",-5
"p1k_00284","Cra",-3
"p1k_01006","Cra",-6
"p1k_00944","Cra",-8
"p1k_00421","Cra",-5
"p1k_00134","Cra",-10
"p1k_00023","Cra",-8
"p1k_00617","Cra",-5
"p1k_01019","Cra",-6
"p1k_00720","Cra",-8
"p1k_00619","Cra",-9
"p1k_00117","Cra",-4
"p1k_01030","Cra",-6
"p1k_00432","Cra",-7
"p1k_00060","Cra",-9
"p1k_00391","Cra",-7
"p1k_00192","Cra",-7
"p1k_00462","Cra",-6
"p1k_00596","Cra",-5
"p1k_00505","Cra",-10
"p1k_00057","Cra",-6
"p1k_00789","Cra",-10
"p1k_00820","Cra",-9
"starve_series__t08_starve","Cra",-6
"p1k_00986","Cra",-7
"p1k_00654","Cra",-5
"p1k_00988","Cra",-9
"p1k_00197","Cra",-10
"p1k_00526","Cra",-6
"p1k_00311","Cra",-6
"p1k_00769","Cra",-3
"p1k_00365","Cra",-5
"p1k_00440","Cra",-9
"p1k_00631","Cra",-6
"p1k_00846","Cra",-9
"p1k_00474","Cra",-8
"p1k_01043","Cra",-10
"p1k_00297","Cra",-8
"p1k_00155","Cra",-8
"p1k_00548","Cra",-9
"p1k_00781","Cra",-9
"p1k_00074","Cra",-9
"p1k_00214","Cra",-5
"p1k_00507","Cra",-9
"p1k_00780","Cra",-8
"p1k_00017","Cra",-6
"p1k_00003","Cra",-8
"p1k_00893","Cra",-6
"p1k_00552","Cra",-7
"p1k_00951","Cra",-5
"p1k_01004","Cra",-3
"p1k_00627","Cra",-6
"p1k_00771","Cra",-4
"p1k_00540","Cra",-10
"p1k_00903","Cra",-8
"p1k_00582","Cra",-10
"p1k_00726","Cra",-8
"p1k_00292","Cra",-8
"p1k_00784","Cra",-6
"p1k_00089","Cra",-6
"p1k_00829","Cra",-3
"p1k_00468","Cra",-10
"p1k_00020","Cra",-5
"p1k_00050","Cra",-7
"p1k_00237","Cra",-8
"p1k_00537","Cra",-7
"p1k_00002","Cra",-9
"p1k_00566","Cra",-5
"p1k_00800","Cra",-8
"p1k_00675","Cra",-6
"p1k_00873","Cra",-3
"p1k_00676","Cra",-6
"p1k_00111","Cra",-6
"p1k_00289","Cra",-4
"p1k_00655","Cra",-6
"p1k_00793","Cra",-5
"p1k_00327","Cra",-5
"p1k_00594","Cra",-8
"p1k_00049","Cra",-7
"p1k_01033","Cra",-5
"p1k_00761","Cra",-5
"p1k_00317","Cra",-8
"p1k_00372","Cra",-4
"p1k_00963","Cra",-10
"p1k_00012","Cra",-9
"p1k_00350","Cra",-9
"p1k_00231","Cra",-3
"p1k_00215","Cra",-9
