"gene","iM","Val"
"b0312","ArcA",-6.720383612639
"b2587","ArcA",-5.62796932083318
"b3605","ArcA",-6.47756086738594
"b1612","ArcA",-6.31807565089815
"b0118","ArcA",-6.13391562235985
"b1778","ArcA",-7.29314814829018
"b0720","ArcA",0.136946996199737
"b2288","ArcA",-5.63820583456649
"b3397","ArcA",0.136946996199737
