,b0166,b2156,b4024
starve_series__t00_growth1,15.594417207135615,10.53159186998628,113.37668344630028
starve_series__t01_starve,5.243638928113723,1.62542199069162,72.48236212659646
starve_series__t02_starve,1.248980621937494,1.7224667080632792,10.34123054657444
starve_series__t03_starve,1.3933582007632337,2.343312791953033,9.44628948414372
starve_series__t04_starve,1.509914960259534,2.6506983167600757,9.409677548151556
starve_series__t05_starve,1.0607419298951968,2.296291278959436,6.528692034527127
starve_series__t06_starve,1.0408968179043256,2.979396119467532,6.39355811728004
starve_series__t07_starve,0.9173055389633128,3.1414276698928263,6.140248756979962
starve_series__t08_starve,0.9938047536260152,3.3842530196691434,6.630490013670849
starve_series__t09_starve,0.9431603269198214,3.8167520962293424,6.472694728313337
starve_series__t10_starve,0.8631111147399859,3.492522106225875,6.212772830861776
starve_series__t11_starve,0.9677782446976694,3.4271014751329427,5.543709084579822
starve_series__t12_starve,0.8949542372015498,4.900157026935195,4.243407240633935
starve_series__t14_starve,1.1687214694545245,6.224487333300169,3.760094290438087
starve_series__t16_starve,1.3229160606769483,8.551728708959265,3.521572909124968
starve_series__t17_starve,1.396711403209174,9.22475239743405,3.805347511437091
starve_series__t18_starve,1.2483436041372653,7.799926699922026,3.775900973777718
starve_series__t21_growth2,33.187970860464624,46.10772672797828,971.163935439678
starve_series__t22_growth2,12.885261931597466,8.534121776850222,101.19813499416586
starve_series__t23_growth2,13.040027209416042,11.261240228397844,196.7799523357579
starve_series__t25_growth2,17.756258174605914,10.565372907759706,273.8660582766111
starve_series__t26_growth2,13.576882746641854,8.899600868888763,183.23897125290523
starve_series__t27_growth2,14.885930589991927,9.360211287731378,205.1546071656589
starve_series__t28_growth2,17.92061466883925,7.558155134504913,220.07377139854245
p1k_00001,15.410467780341175,13.311411591617931,165.59163666366817
p1k_00002,16.871900651603852,14.064901655755584,166.0759692442008
p1k_00003,9.671030944022988,3.801654745911401,169.83638459773857
p1k_00004,8.392335589469898,3.570143468394153,112.97290669878775
p1k_00005,14.43725060575764,11.068601106241353,146.22657620191262
p1k_00006,14.326513768425718,11.250335343567366,141.2123154876798
p1k_00007,8.617298797681212,3.8416108064836174,247.68192944088636
p1k_00008,8.666224143480322,3.968941156204332,272.5298479830715
p1k_00009,14.322256848745576,9.661651626795429,177.82507293035692
p1k_00010,13.7535023045655,9.299395964132232,174.25363664584432
p1k_00011,14.414216953250843,9.787625559633726,155.9601198191942
p1k_00012,14.078683807198953,9.767157858580608,151.19429821887573
p1k_00013,14.05745389414208,9.205128626491888,137.79214254846065
p1k_00014,14.302426943285065,9.994905641211242,151.28393309560252
p1k_00015,13.583624987837938,9.951529778227284,148.92758638838086
p1k_00016,14.53613683143319,9.847686346295175,144.60975511808445
p1k_00017,14.72792530652571,9.5735398969991,150.26341194788006
p1k_00018,14.587162379826635,9.353613231008907,153.07717578809314
p1k_00019,7.234599164763987,2.2955793949664702,29.1826674475732
p1k_00020,7.23308594419944,2.311573732345044,30.72829395206225
p1k_00021,11.104266517692416,2.433363677731194,60.65240220978309
p1k_00022,10.97684230828069,2.713251825626788,60.53053452704068
p1k_00023,7.457225091526103,2.0903395029953225,24.04006925365969
p1k_00024,7.567049465495653,2.043685968934245,22.91995998113286
p1k_00025,6.547861779897287,2.4576303184050503,35.93658004070333
p1k_00026,6.714876384331818,2.2445007837133155,36.843264651335694
p1k_00027,17.289090472748022,6.378673410054886,374.45490954639
p1k_00028,16.963258957938802,6.692342080837196,371.2791848663335
p1k_00029,17.109639292942624,6.505642210721214,216.217362117712
p1k_00030,17.71246969910178,6.489361775119797,204.6774983288595
p1k_00031,16.683952791283485,3.523839530644647,243.80740002914587
p1k_00032,17.464713123338704,3.6037286459659126,232.8306753422607
p1k_00033,12.911895835782753,5.781268719866654,484.4214086270029
p1k_00034,13.81544263024059,6.7671769217315925,534.5609994799331
p1k_00035,20.53318097244949,9.218965335866812,325.54340120009323
p1k_00036,19.43923500010168,8.949584622148418,331.4143003046458
p1k_00037,18.401985237970926,5.55279145516061,267.1235358459146
p1k_00038,18.456612986092797,5.783660512856982,271.9698309587995
p1k_00039,16.83177337332878,15.774644197700791,169.0569708576597
p1k_00040,17.032791473839538,17.07321158094875,171.6859648371215
p1k_00041,13.448599898832711,4.52350929831019,100.53994160615068
p1k_00042,15.579608875187324,8.905366002446781,126.7795919093668
p1k_00043,14.414649777399855,12.437932872783554,155.94801250142137
p1k_00044,15.14843835988663,11.608585490563437,153.45422443309238
p1k_00045,15.552997177162451,14.195210138362464,167.0385219405843
p1k_00046,16.03998758466419,14.609178601157286,164.31872189423294
p1k_00047,14.81971306749388,11.175241913145433,153.87328073727036
p1k_00048,14.980204463117987,10.83651304304083,140.86642946419667
p1k_00049,13.553068700242711,6.841935620186975,177.64921519117442
p1k_00050,9.726548362463811,23.93109838788821,134.50233682886906
p1k_00051,10.159523749420035,22.756592829306708,123.91883140549992
p1k_00052,9.295318008379834,26.103476359604567,147.98752069599357
p1k_00053,9.37954727830446,26.25943555850118,143.961576903421
p1k_00054,8.21504839418461,5.044280494369101,157.70489200602975
p1k_00055,7.69677148645924,4.976331819800935,177.506807655789
p1k_00056,8.771458396839204,8.953162881995521,106.70206465860726
p1k_00057,9.46749379784164,8.950823020204204,98.34828916816548
p1k_00058,9.032765484947966,6.749526634606142,52.35715421352588
