"gene","iM","Val"
"b4044","DNA Damage",-4
"b1183","DNA Damage",-8
"b1184","DNA Damage",-4
"b2616","DNA Damage",-9
"b0779","DNA Damage",-3
"b1061","DNA Damage",-8
"b2699","DNA Damage",-4
"b1741","DNA Damage",-10
"b1728","DNA Damage",-5
"b4058","DNA Damage",-7
"b0060","DNA Damage",-5
