"gene","iM","Val"
"b4044","DNA Damage",-2.30685521645365
"b1183","DNA Damage",-7.80475499330124
"b1184","DNA Damage",-8.64828024278801
"b2616","DNA Damage",-8.51000251562829
"b0779","DNA Damage",-9.32171940098272
"b1061","DNA Damage",-8.78932655694499
"b2699","DNA Damage",-8.81851775376802
"b1741","DNA Damage",-8.77186239817622
"b1728","DNA Damage",-8.11479882581182
"b4058","DNA Damage",-8.51464621930205
"b0060","DNA Damage",-8.75842230006545
