"gene","iM","Val"
"b3859","CpxR",-8
"b3095","CpxR",-3
"b1113","CpxR",-10
"b3860","CpxR",-4
"b3363","CpxR",-8
"b4392","CpxR",-4
"b3096","CpxR",-9
"b3461","CpxR",-3
