"gene","iM","Val"
"b3859","CpxR",-4.35107999726558
"b3095","CpxR",-4.21376838449523
"b1113","CpxR",-4.38605553612877
"b3860","CpxR",-4.56545501170671
"b3363","CpxR",-4.89743523783038
"b4392","CpxR",-4.698903364382
"b3096","CpxR",-4.58968081485051
"b3461","CpxR",-3.77186491113937
