,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254
starve_series__t00_growth1,0.3757062810570035,0.2612088240374464,0.268650658129261,0.430969163916488,0.4488969274528803,0.293641802232823,0.4210402039985972,0.3147263585843006,0.2815558579953661
starve_series__t01_starve,0.4276021700794379,0.9230143636970214,0.2099744138463835,0.2906800142977642,0.97975341284708,0.2589344868484942,0.5068022093950406,1.6032890528642174,0.5430319349355914
starve_series__t02_starve,0.0500170577810028,0.0532695349904772,0.010568711281757,0.0578697541496135,0.3865450070667525,0.0169889505279373,0.0896577027131611,0.1247056067308812,0.0155141961763558
starve_series__t03_starve,0.0449485694345603,0.0726346047254364,0.0080732338790894,0.0574466082951244,0.3827345438617539,0.0145486350871502,0.095029709798485,0.1233633425177328,0.011293766978012
starve_series__t04_starve,0.0453217719277451,0.0761045085541712,0.0091980304309551,0.0516937053047531,0.3772905327851645,0.01761536156242,0.0937562801403314,0.1163987197450517,0.012836291337586
starve_series__t05_starve,0.0317474672353779,0.0427304327996488,0.0052902544303921,0.059379777886033,0.3686450475021338,0.014680917378679,0.0764469477968474,0.0887887904538876,0.0123588608853174
starve_series__t06_starve,0.0385705265401933,0.0424498149894947,0.0052307023846868,0.0619757708926921,0.3521924516104068,0.0159930446862987,0.063994875876798,0.0694759006103778,0.0146283433357596
starve_series__t07_starve,0.0285378514135695,0.0313390585660527,0.0044328877235464,0.0721886126746467,0.3323684966246765,0.0145204341945106,0.0523319240155887,0.060627521100212,0.014614072239977
starve_series__t08_starve,0.0342332669450815,0.0217911523840208,0.005630905809093,0.0624655189444082,0.3555082121095323,0.0150263333908916,0.0501485011665746,0.0601996380077651,0.0107213221229761
starve_series__t09_starve,0.0311430706960737,0.0210742678977854,0.0047059454042069,0.0688052904482514,0.3382048419731102,0.0140989702371484,0.046479950338663,0.046121855225531,0.012039440154798
starve_series__t10_starve,0.0328389107170544,0.018483577459552,0.0044522467381928,0.0676844322019389,0.310921560890126,0.0135477247481184,0.052575527080697,0.0385438705356519,0.0164955662326095
starve_series__t11_starve,0.0421018947096964,0.0125119085722119,0.0041974984284202,0.077662781695088,0.3164915315248126,0.0149943960039768,0.0549767192957347,0.0403431910780455,0.0153578133938085
starve_series__t12_starve,0.0343291783865604,0.0098761677177319,0.0047843389527904,0.0848664305692431,0.3020375109471442,0.0138562931006249,0.048054902449281,0.0328075132656992,0.0123521718376014
starve_series__t14_starve,0.0305045454703035,0.009394516834958,0.0065419170849024,0.1121950104606561,0.2561255460870751,0.015637082272823,0.0516946901802913,0.0359950231516668,0.0120429235183779
starve_series__t16_starve,0.0338271803809161,0.013299272710972,0.0061908071348872,0.0829899071292452,0.2306978374712406,0.0151401890521117,0.0403884595732776,0.0357083888385422,0.0145297978391014
starve_series__t17_starve,0.0365361509846003,0.0127106264641208,0.0071701435421673,0.0650399139126229,0.2957101088936727,0.0147926952414299,0.0359857609145649,0.0324238359612578,0.0159550502897275
starve_series__t18_starve,0.0411877769440458,0.0144309100240065,0.0060125212490841,0.06250235059988,0.2404283329206665,0.011457215610945,0.0326010975673149,0.0297493780488177,0.0158054494436859
starve_series__t21_growth2,3.054330709383412,1.906714462562057,2.1894119142516795,1.6891619649895804,0.8382136565139173,2.54303367704806,1.3625468091883206,2.0038518619615004,1.558057312407923
starve_series__t22_growth2,0.2993110576828857,0.0949453078596988,0.208708606183856,0.1347650945338541,0.4360184243571093,0.2551533394827892,0.237287326889931,0.0974600346457784,0.2085114104288078
starve_series__t23_growth2,1.1344116099811672,0.3618826250459907,0.7370398914750756,0.5199521353601875,0.5113689656463196,0.9918777219241522,0.4742679186614973,0.1917426316204367,0.7819932503408873
starve_series__t25_growth2,1.541438962867967,1.5966763007208198,1.6758878313892178,1.1593750393712892,1.2714001973523974,1.9442164240711504,1.207302129316821,1.6517925964686473,1.9656311374375683
starve_series__t27_growth2,0.8355133179930229,0.6888006042813184,0.7689782980856196,0.7918752850624813,0.8978123717162318,0.6827228517780461,0.7748003627425905,0.7172510173727373,0.6701626663736652
starve_series__t28_growth2,0.7368629471487321,0.6241681006204811,0.6086374834966082,0.8419760052230049,0.7206607371276087,0.4671135913516132,0.7999422205286572,0.6596414783187169,0.3969263109711854
p1k_00001,1.6753139777134272,0.5480860293034653,0.7556617617456121,1.3152796234090027,0.9895425968088486,1.0023241842051345,1.0557061439777686,0.4772935306166436,1.6108091690978608
p1k_00002,1.943697841513424,0.5654863557933587,0.832417637653695,1.6347396866691557,1.090122656210308,1.1823799089389948,1.1052671805763736,0.5060086175248719,1.8136367808425995
p1k_00003,0.4178408997443327,0.2629865098386911,0.2138350936216293,0.5147404577507657,0.7325804165684819,0.2543271657118067,0.3483771946953842,0.1889375090281216,0.2358280782867693
p1k_00004,0.2601531021186988,0.1789933281313365,0.1229167138034469,0.3005215875087024,0.6345916447023061,0.1432578663689915,0.263571321674726,0.1264143936011624,0.1247501169852874
p1k_00005,2.0937752887431698,1.0317205730015857,1.0864347917656527,2.417218623673127,1.0631846291968636,1.716536127267742,1.4551414026372826,0.7360362202087675,2.699813978252445
p1k_00006,2.146886497970997,0.9960526925833554,1.065765675569312,2.220194498835439,1.0373702082826246,1.485278831255321,1.3519776134303814,0.6322901841090384,2.148573003820846
p1k_00007,0.5194178995956403,0.3220188774830541,0.2695997861009263,0.5965094900813935,0.7612083843262163,0.3836550290756199,0.4242376464647644,0.2432189740142642,0.3045026084010439
p1k_00008,0.6293830834446336,0.4090143729182017,0.354866132004179,0.652130396761958,0.7945584665179283,0.502609111197539,0.4618871624756699,0.2489498066280961,0.4203247063551853
p1k_00009,1.602913145418454,0.6758745074367957,0.7757627444189118,1.8826487791719568,1.1937209646833384,0.8060845185674131,0.9699784497878712,0.4518085795381008,1.1930172105251309
p1k_00010,1.568323094417707,0.66458556145535,0.7543285910355693,1.8255731669667332,1.1595228008176075,0.7979752017851712,0.9872398793295736,0.4530665074440765,1.2628284187214018
p1k_00011,1.2255479204835518,0.6909574583659094,0.6230284974373866,1.5184830163064449,0.78481845137609,0.8415016155726782,0.9015642256157002,0.4696744447192252,0.9601210388641294
p1k_00012,1.203307898223168,0.735030407914647,0.6580078256226626,1.586585234271552,0.8173200845517903,0.8899714356377892,0.8929461414472039,0.4666409113302027,1.0166878061973617
p1k_00013,0.944825551141842,0.5301782174826546,0.5077579675352414,1.1855592345649535,0.6496653348604191,0.6816177953965173,0.8162995183167155,0.3929220803836977,0.6749271480809699
p1k_00014,0.9984897428388756,0.6155368080127126,0.5073886916445283,1.24566223258518,0.654336083792265,0.6417906952136962,0.7427831885238868,0.3858643992988044,0.7075273745111841
p1k_00015,1.212540347905394,0.7840332864826175,0.6785946875925524,1.574470993102082,0.7576406247264612,0.9172532844100104,0.8806319058666523,0.4555368554614549,1.0789236413299228
p1k_00016,1.3614378717493572,0.6934981629459164,0.630623462522811,1.447077657810808,0.7930620400781856,0.8848239629094367,0.8434307478395588,0.4431945691182697,1.0380115297512935
p1k_00017,1.2455243387583017,0.7402313836029223,0.6644387142206134,1.6467176866490365,0.8712627547228118,0.8875246426473405,0.8975094286317805,0.4800873544593544,1.072231652556091
p1k_00018,1.2475995699456737,0.781889954088,0.6765933319152992,1.751294661309481,0.8851735407078889,0.9472799049750502,0.9272269152198848,0.4909986904768076,1.1124932144907742
p1k_00019,0.0832334352112069,0.1657546010942345,0.0179101110143832,0.1005685846650797,0.7070083864710145,0.0703645304939337,0.1761460683907373,0.1182390931571356,0.0241888942437052
p1k_00020,0.0871339984791989,0.1542805567051264,0.0234111194386707,0.0913841919735748,0.7561227094943304,0.0660923495715789,0.1774489308472956,0.1233642721073309,0.0210177513214742
p1k_00021,0.1095330685790171,0.1381180180182218,0.0287007069752685,0.0977236054797578,0.8012481258726676,0.0919815809320485,0.1920481543327092,0.1325219268063759,0.0313854485887193
p1k_00022,0.1143612799784085,0.1569778991384421,0.0261561616722875,0.0847298095537805,0.811541227258651,0.0837059078727747,0.1783034946172992,0.1116231845794855,0.035168876299669
p1k_00023,0.0806580271851679,0.1331777156921663,0.0281414139101987,0.0677179469775112,0.6026628779478838,0.0576980140370913,0.192636619743651,0.1107944350378395,0.0182782999831847
p1k_00024,0.0970267220373372,0.1278966974933675,0.0272139271257952,0.076721641788792,0.5860652370688952,0.064690955069082,0.1898682034858583,0.1092719907206465,0.0200616919247667
p1k_00025,0.118417983212181,0.1727208327085733,0.0215386813419928,0.1059016206411013,0.7337903872706855,0.0832514838294919,0.2196503982204047,0.1289264678346754,0.0334755383812203
p1k_00026,0.1152746977816201,0.168866074347422,0.0267834254260285,0.0990911912612343,0.7387854186577174,0.0722468011990607,0.2208258367285166,0.1483483415902119,0.0158467019342403
p1k_00027,1.6361163788770376,0.5571930190736736,0.7389003981252321,1.3378297257847571,0.9917496245861236,0.7126725135306515,0.5407995581902054,0.4305135649247571,1.4764633883078724
p1k_00028,1.777201569465048,0.5988189764800101,0.7074570548460246,1.3800409947562473,0.9846946359989336,0.7708010961836669,0.5410804250016645,0.4385849022317606,1.615182540145623
p1k_00029,1.0523345628404706,0.3957760802181432,0.5288970534213558,0.7855955189127681,0.7666206497798218,0.8435836106344945,0.5135754374649351,0.3238432601214038,1.5509124865057442
p1k_00030,1.0780373025696035,0.3974625267870905,0.4810367791446044,0.7120827012487233,0.7394054007446952,0.7848308355597293,0.5159461591320146,0.3285460280478778,1.5447206536028333
p1k_00031,0.2830976256594811,0.0935890444001547,0.0667385003513842,0.2998948899071565,0.5190954809619561,0.069516446115132,0.186924313552401,0.1000430912755717,0.051475272397434
p1k_00032,0.2689363498761629,0.0901453831958226,0.0719500269216381,0.3154218228989532,0.5036475772694035,0.0557726310548473,0.198089028320958,0.1001295657529035,0.0661595926776131
p1k_00033,1.1135644598941918,0.5408959659940503,0.5117162016788732,1.266257503053002,0.9969881058510304,0.7904572600698815,0.4656166588613853,0.3835262614654324,0.9919708095573384
p1k_00034,1.2773154170572432,0.5671662084473522,0.5372905474321341,1.5433793675947949,1.0010958566851271,0.84889894339844,0.4537213161128054,0.4180212240957406,0.989046276238448
p1k_00035,2.071923966755634,1.1045634373486883,1.1557922321613276,1.8896658206919656,1.0386748544553452,1.8631964946830644,1.073160473924753,0.8015071613957093,3.0219044544325806
p1k_00036,1.939020308234652,1.1721688590996957,1.1723568898264476,2.155596023662335,1.013740479410068,1.953488900687746,1.1062382189759976,0.8535214916822204,3.24123877006064
p1k_00037,0.3557389983547169,0.1550973120793071,0.1396566591137141,0.5556200443664006,0.5208748654499125,0.1222102278574711,0.2838639141717355,0.1557250404091861,0.1156967644932865
p1k_00038,0.3383300118768773,0.149587966563064,0.132103153097807,0.4864912117032309,0.507438525186521,0.1051964773900387,0.272017251127566,0.1697885959438933,0.1197906772661722
p1k_00039,1.3889605276780876,0.6776536538525155,0.8245911085279447,1.6342897987363625,0.8156989133996944,1.010083782222185,1.0375189363239807,0.5554627364459707,1.297895294064042
p1k_00040,1.397901792140758,0.6644207468811071,0.7936866784337191,1.8245065377831884,0.8390339007701079,0.9883277640852924,1.0645760049863968,0.5724618243879247,1.3758262774066077
p1k_00041,0.1627867206564744,0.1398809690689381,0.0704324320286415,0.1958644638031898,0.5370682817959893,0.1030963831281422,0.2269467048133474,0.1115860451098434,0.0611805793404347
p1k_00042,0.6716156178947558,0.3712393150001735,0.3689172060414646,0.8904201324408585,0.709413576472951,0.4519404822985808,0.6233289279273279,0.2730203630766449,0.5656971934472599
p1k_00043,1.3324723070017672,1.0810152713865666,0.9372560407324996,1.8219502891230528,0.960366264114239,1.3653178656836356,1.0352124528488804,0.4908724392610232,1.711131843669451
p1k_00044,1.4083693293887012,1.0448443813902355,0.9150748830708784,1.756710899312385,0.9855087211243552,1.370595383200655,1.0418681190904433,0.5033983653658887,1.6484263685796394
