"sample","iM","Val"
"p1k_00459","Phosphate-1",-6.03063024815054
"p1k_00778","Phosphate-1",-6.99077234114247
"p1k_00922","Phosphate-1",-6.80793120674988
"p1k_00662","Phosphate-1",-6.98092393120347
"p1k_00685","Phosphate-1",-7.24979074883198
"p1k_00969","Phosphate-1",-10.4183282403513
"p1k_00104","Phosphate-1",-6.6987361806818
"p1k_00117","Phosphate-1",-6.73665329701404
"p1k_00923","Phosphate-1",-6.89178704238952
"p1k_00057","Phosphate-1",-6.8301056002477
"p1k_00914","Phosphate-1",-7.58646103973321
"p1k_00382","Phosphate-1",-7.37804217529359
"p1k_00171","Phosphate-1",-6.86458456816357
"p1k_00430","Phosphate-1",-6.721403477735
"p1k_00910","Phosphate-1",-6.70590187191028
"p1k_00948","Phosphate-1",-7.07253435907122
"p1k_01037","Phosphate-1",-6.88200411249852
"p1k_00748","Phosphate-1",-6.53378114897896
"p1k_01038","Phosphate-1",-6.92462272286015
"p1k_00336","Phosphate-1",-6.785353619828
"p1k_00850","Phosphate-1",-7.38571133686016
"p1k_00811","Phosphate-1",-6.77810517720959
"p1k_00474","Phosphate-1",-6.96347534589085
"p1k_00195","Phosphate-1",-6.82506958749152
"p1k_00271","Phosphate-1",-6.74697684676304
"p1k_00477","Phosphate-1",-9.83617168545752
"p1k_00732","Phosphate-1",-6.63523562928906
"p1k_00373","Phosphate-1",-7.02249186544141
"p1k_00335","Phosphate-1",-6.816225265328
"p1k_00491","Phosphate-1",-6.31150580482488
"p1k_00575","Phosphate-1",-7.85544252228407
"p1k_00576","Phosphate-1",-6.32417669330573
"p1k_00062","Phosphate-1",-6.76255161618222
"p1k_00428","Phosphate-1",-6.6713289856641
"p1k_00158","Phosphate-1",-6.73308881104768
"p1k_00902","Phosphate-1",-6.91102678257744
"p1k_00618","Phosphate-1",-6.73914257285497
"p1k_00269","Phosphate-1",-6.61520167176159
"p1k_00805","Phosphate-1",-6.85204525100892
"p1k_00019","Phosphate-1",-7.17854340322252
"p1k_00456","Phosphate-1",-6.59141850608103
"p1k_00511","Phosphate-1",-8.06462806396989
"p1k_00868","Phosphate-1",-7.05988440528839
"p1k_00872","Phosphate-1",-7.1509423813373
"starve_series__t03_starve","Phosphate-1",-7.26944250563196
"p1k_00413","Phosphate-1",-6.91553622362229
"p1k_00176","Phosphate-1",-7.07741231049457
"p1k_00011","Phosphate-1",-6.62313797845993
"starve_series__t25_growth2","Phosphate-1",-7.58937450035309
"p1k_00764","Phosphate-1",-5.23950167823868
"p1k_00630","Phosphate-1",-6.93005653439717
"p1k_00163","Phosphate-1",-6.78360779658412
"p1k_00409","Phosphate-1",-6.6480826396517
"p1k_00322","Phosphate-1",-6.7539005254708
"p1k_00752","Phosphate-1",-6.59151143515586
"p1k_00344","Phosphate-1",-6.8051365357765
"p1k_00546","Phosphate-1",-9.74655846677549
"p1k_00191","Phosphate-1",-6.8442477748297
"p1k_01040","Phosphate-1",-7.15474672793159
"p1k_00654","Phosphate-1",-6.88124006823504
"p1k_00324","Phosphate-1",-6.99940812825696
"p1k_00657","Phosphate-1",-6.77673254383085
"p1k_00488","Phosphate-1",-7.12000754684817
"p1k_00903","Phosphate-1",-6.93479372593603
"p1k_00341","Phosphate-1",-6.7667966418094
"starve_series__t16_starve","Phosphate-1",-7.87967415008027
"p1k_00637","Phosphate-1",-6.86030094955562
"p1k_00105","Phosphate-1",-6.77946351403483
"p1k_00539","Phosphate-1",-7.30434229700928
"p1k_00530","Phosphate-1",-7.31400398146661
"p1k_00610","Phosphate-1",-10.005890431985
"p1k_00368","Phosphate-1",-7.56323381494244
"p1k_00039","Phosphate-1",-6.75604479364554
"p1k_01035","Phosphate-1",-7.01521601650207
"p1k_00498","Phosphate-1",-6.22367170610202
"p1k_00646","Phosphate-1",-7.29102377409927
"p1k_00893","Phosphate-1",-7.19879392476081
"starve_series__t06_starve","Phosphate-1",-7.64465698195906
"p1k_00003","Phosphate-1",-7.03920807706401
"p1k_00015","Phosphate-1",-6.60133069845365
"p1k_00961","Phosphate-1",-11.2503292711909
"p1k_00056","Phosphate-1",-6.80390208569082
"p1k_00482","Phosphate-1",-5.90898659399419
"starve_series__t09_starve","Phosphate-1",-7.90006838766364
"p1k_00274","Phosphate-1",-6.62445990728211
"p1k_00321","Phosphate-1",-6.7231410730051
"p1k_00046","Phosphate-1",-6.83389969581931
"p1k_00621","Phosphate-1",-6.71413233212953
"starve_series__t11_starve","Phosphate-1",-7.9895550740387
"p1k_00293","Phosphate-1",-6.70371050873008
"p1k_00607","Phosphate-1",-10.576206049337
"p1k_00647","Phosphate-1",-7.17273222942026
"p1k_00582","Phosphate-1",-6.85478600575966
"p1k_00806","Phosphate-1",-6.82639985872196
"p1k_00423","Phosphate-1",-6.82687518081133
"p1k_00888","Phosphate-1",-6.93598596106564
"p1k_00980","Phosphate-1",-6.98188610485661
"p1k_00225","Phosphate-1",-6.8787199839407
"p1k_00282","Phosphate-1",-7.11815857225755
"p1k_00840","Phosphate-1",-6.94017297822183
"p1k_00393","Phosphate-1",-6.80515568652421
"p1k_00464","Phosphate-1",-5.94907476104212
"p1k_00841","Phosphate-1",-6.94542775538016
"p1k_00584","Phosphate-1",-7.97064112657103
"p1k_00240","Phosphate-1",-6.70980758465407
"p1k_00222","Phosphate-1",-6.70893015804056
"p1k_00844","Phosphate-1",-7.07610666926832
"p1k_00258","Phosphate-1",-7.06521143732383
"p1k_00613","Phosphate-1",-6.84045620689072
"p1k_00204","Phosphate-1",-6.71438610616459
"p1k_00766","Phosphate-1",-6.98881096008525
"p1k_00290","Phosphate-1",-6.88694885213033
"p1k_00166","Phosphate-1",-7.05652644301849
"p1k_00885","Phosphate-1",-6.75388398424959
"p1k_00048","Phosphate-1",-6.71712017138591
"p1k_00212","Phosphate-1",-6.71181376477029
"p1k_00917","Phosphate-1",-7.36596838455062
"p1k_00976","Phosphate-1",-6.94237539263087
"p1k_00698","Phosphate-1",-6.7676315022581
"p1k_00817","Phosphate-1",-6.81324032225247
"p1k_00894","Phosphate-1",-6.71344571123486
"p1k_00495","Phosphate-1",-7.1473018845461
"p1k_00954","Phosphate-1",-7.17256434342611
"p1k_00263","Phosphate-1",-6.73345875766132
"p1k_00569","Phosphate-1",-7.26457240915661
"p1k_00156","Phosphate-1",-6.75038681866331
"p1k_00849","Phosphate-1",-7.19379157840321
"p1k_00371","Phosphate-1",-7.04991299846244
"p1k_00073","Phosphate-1",-7.0476669708413
"p1k_00446","Phosphate-1",-6.95051642968645
"p1k_00564","Phosphate-1",-6.26258184288348
"p1k_00189","Phosphate-1",-6.83997649303804
"p1k_00100","Phosphate-1",-6.79540453215786
"p1k_00347","Phosphate-1",-6.75671380840712
"p1k_00628","Phosphate-1",-6.76591031113835
"starve_series__t05_starve","Phosphate-1",-7.73352396669208
"p1k_01023","Phosphate-1",-6.89897086146667
"p1k_00665","Phosphate-1",-6.83239307120572
"p1k_00523","Phosphate-1",-7.42228008622717
"p1k_00905","Phosphate-1",-7.17862460464976
"p1k_00729","Phosphate-1",-6.71346180404879
"p1k_00898","Phosphate-1",-6.84637608491962
"p1k_00355","Phosphate-1",-6.88890597511376
"p1k_00537","Phosphate-1",-7.27292188064066
"p1k_00161","Phosphate-1",-6.81981667628331
"p1k_00099","Phosphate-1",-6.84295176468119
"p1k_00132","Phosphate-1",-6.69832480496374
"p1k_00688","Phosphate-1",-7.33519274496136
"p1k_00025","Phosphate-1",-7.09709730507536
"p1k_00054","Phosphate-1",-6.85705608617726
"p1k_00658","Phosphate-1",-6.87307188288737
"p1k_00120","Phosphate-1",-6.77271420776022
"p1k_00131","Phosphate-1",-7.0181385976982
"p1k_00633","Phosphate-1",-6.83424365820172
"p1k_00943","Phosphate-1",-6.90652058314504
"p1k_00462","Phosphate-1",-7.60429623064154
"p1k_00112","Phosphate-1",-6.6369727242439
"p1k_00686","Phosphate-1",-7.2843831059619
"p1k_00154","Phosphate-1",-7.81659503645428
"p1k_00059","Phosphate-1",-6.68297749210146
"p1k_00484","Phosphate-1",-7.66273925499985
"p1k_00863","Phosphate-1",-7.37142877369204
"p1k_00469","Phosphate-1",-7.36169735292667
"p1k_00237","Phosphate-1",-6.6287256330553
"p1k_00638","Phosphate-1",-6.86861990938266
"p1k_00649","Phosphate-1",-6.83926472065108
"p1k_00828","Phosphate-1",-7.15495107337611
"p1k_00007","Phosphate-1",-7.10366980936686
"p1k_00977","Phosphate-1",-7.03466556763549
"p1k_00391","Phosphate-1",-6.78343214669675
"p1k_01024","Phosphate-1",-6.94931381313798
"p1k_01025","Phosphate-1",-7.03297441844833
"p1k_00608","Phosphate-1",-10.4452994951586
"p1k_00749","Phosphate-1",-6.68832131782442
"p1k_00675","Phosphate-1",-6.7283771296572
"p1k_00390","Phosphate-1",-6.76133717088649
"p1k_00599","Phosphate-1",-7.3366729847575
