"gene","iM","Val"
"b0952","SoxS",-8
"b3924","SoxS",-4
"b0950","SoxS",-10
"b1377","SoxS",-5
"b1277","SoxS",-7
"b0167","SoxS",-5
"b3035","SoxS",-6
"b2237","SoxS",-4
"b0462","SoxS",-8
"b0463","SoxS",-8
"b0951","SoxS",-5
"b0684","SoxS",-10
"b2159","SoxS",-10
"b0447","SoxS",-5
"b2895","SoxS",-7
"b3160","SoxS",-3
