"sample","iM","Val"
"p1k_00459","BasR",-6.92147954922072
"p1k_00778","BasR",-8.10234806975551
"p1k_00922","BasR",-7.51665625135144
"p1k_00662","BasR",-7.16610706707349
"p1k_00685","BasR",-7.01728379561606
"p1k_00969","BasR",-7.11086154337356
"p1k_00104","BasR",-7.06991069434117
"p1k_00117","BasR",-7.00369671329108
"p1k_00923","BasR",-7.56383482373986
"p1k_00057","BasR",-7.02328009913045
"p1k_00914","BasR",-7.2250669935077
"p1k_00382","BasR",-6.86097800164648
"p1k_00171","BasR",-7.59415905422571
"p1k_00430","BasR",-7.73499912864593
"p1k_00910","BasR",-7.18712031013872
"p1k_00948","BasR",-6.75942776631322
"p1k_01037","BasR",-7.07207523675222
"p1k_00748","BasR",-8.44706220839645
"p1k_01038","BasR",-7.05572173894084
"p1k_00336","BasR",-11.9880884622816
"p1k_00850","BasR",-12.0240204742409
"p1k_00811","BasR",-7.28016815697721
"p1k_00474","BasR",-5.12014589988018
"p1k_00195","BasR",-7.10989955486666
"p1k_00271","BasR",-7.02532882155151
"p1k_00477","BasR",-7.13041778872161
"p1k_00732","BasR",-7.9298116704168
"p1k_00373","BasR",-7.6683546848
"p1k_00335","BasR",-8.58100003598615
"p1k_00491","BasR",-6.93566647502239
"p1k_00575","BasR",-7.57824881632502
"p1k_00576","BasR",-7.31947840007412
"p1k_00062","BasR",-7.0739578142499
"p1k_00428","BasR",-7.79714567914765
"p1k_00158","BasR",-7.46090260014331
"p1k_00902","BasR",-7.2832503997416
"p1k_00618","BasR",-7.43950668892303
"p1k_00269","BasR",-7.63891109834455
"p1k_00805","BasR",-7.87681138744275
"p1k_00019","BasR",-7.0766244953109
"p1k_00456","BasR",-12.5671963450894
"p1k_00511","BasR",-7.58397225001536
"p1k_00868","BasR",-7.40677597729324
"p1k_00872","BasR",-7.18188385819032
"starve_series__t03_starve","BasR",-6.4764515022165
"p1k_00413","BasR",-8.22724706960502
"p1k_00176","BasR",-7.55266328441652
"p1k_00011","BasR",-6.96563101351775
"starve_series__t25_growth2","BasR",-7.13861792696307
"p1k_00764","BasR",-7.5415095819905
"p1k_00630","BasR",-7.1379264053827
"p1k_00163","BasR",-7.74716177783993
"p1k_00409","BasR",-7.79631249823575
"p1k_00322","BasR",-7.94292761449447
"p1k_00752","BasR",-11.8748924312344
"p1k_00344","BasR",-7.40847058502489
"p1k_00546","BasR",-8.13011188372949
"p1k_00191","BasR",-7.27076689501225
"p1k_01040","BasR",-6.72847046672846
"p1k_00654","BasR",-7.44941882498779
"p1k_00324","BasR",-7.78422642464394
"p1k_00657","BasR",-7.48115488302377
"p1k_00488","BasR",-5.80855349751269
"p1k_00903","BasR",-7.4414589426568
"p1k_00341","BasR",-7.2134532075132
"starve_series__t16_starve","BasR",-7.23281754357973
"p1k_00637","BasR",-7.20278611187251
"p1k_00105","BasR",-7.30380598492448
"p1k_00539","BasR",-7.47105629724591
"p1k_00530","BasR",-8.11629874487251
"p1k_00610","BasR",-7.74083151563295
"p1k_00368","BasR",-7.94057475527598
"p1k_00039","BasR",-7.39019817140931
"p1k_01035","BasR",-6.78229300266969
"p1k_00498","BasR",-12.2592313293499
"p1k_00646","BasR",-7.09601812681371
"p1k_00893","BasR",-7.50534229415868
"starve_series__t06_starve","BasR",-6.51745925101241
"p1k_00506","BasR",-7.20146607719726
"p1k_00003","BasR",-7.00222668611174
"p1k_00015","BasR",-6.80682381710984
"p1k_00961","BasR",-6.73789518999997
"p1k_00056","BasR",-6.99444678341581
"p1k_00482","BasR",-12.5552960570061
"starve_series__t09_starve","BasR",-7.00663607161532
"p1k_00274","BasR",-8.02070582512924
"p1k_00321","BasR",-7.84253589435273
"p1k_00046","BasR",-7.8298380092927
"p1k_00621","BasR",-7.4552318197926
"starve_series__t11_starve","BasR",-7.18379691030585
"p1k_00293","BasR",-7.7018556161463
"p1k_00607","BasR",-7.92550968541423
"p1k_00647","BasR",-7.03956140093303
"p1k_00582","BasR",-8.71112445909364
"p1k_00806","BasR",-7.83045465798832
"p1k_00423","BasR",-12.9388725165462
"p1k_00980","BasR",-6.81042023539606
"p1k_00225","BasR",-7.23953095573831
"p1k_00282","BasR",-7.62706533902788
"p1k_00393","BasR",-7.3331873477097
"p1k_00464","BasR",-6.90128119700577
"p1k_00584","BasR",-7.61863128140538
"p1k_00240","BasR",-6.6301482302022
"p1k_00222","BasR",-7.05558063474233
"p1k_00844","BasR",-12.4419543023301
"p1k_00258","BasR",-6.99467493330165
"p1k_00613","BasR",-8.31613046001718
"p1k_00204","BasR",-7.27189540904401
"p1k_00766","BasR",-7.3566932373203
"p1k_00290","BasR",-7.82493437684903
"p1k_00166","BasR",-7.41450521471834
"p1k_00885","BasR",-7.94409645467644
"p1k_00048","BasR",-7.28849378120376
"p1k_00212","BasR",-6.98882034860136
"p1k_00917","BasR",-7.32391441765501
"p1k_00976","BasR",-6.94696363237809
