"gene","iM","Val"
"b2257","BasR",-6.65045045516288
"b2255","BasR",-5.96427540562005
"b2254","BasR",-6.01012917573576
"b4114","BasR",-6.09130895535405
"b2256","BasR",-6.10423275911561
"b2253","BasR",-5.77857326519624
"b4544","BasR",0.571666579047562
