"sample","gene","Val"
"starve_series__t23_growth2","b4032",0
"starve_series__t23_growth2","b3571",0
"starve_series__t23_growth2","b4033",0
"p1k_00077","b4032",0
"p1k_00077","b3571",0
"p1k_00077","b4033",0
"p1k_00679","b4032",0
"p1k_00679","b3571",0
"p1k_00679","b4033",0
"p1k_00467","b4032",0
"p1k_00467","b3571",0
"p1k_00467","b4033",0
"p1k_00579","b4032",0
"p1k_00579","b3571",0
"p1k_00579","b4033",0
"p1k_00215","b4032",0
"p1k_00215","b3571",0
"p1k_00215","b4033",0
"p1k_00358","b4032",0
"p1k_00358","b3571",0
"p1k_00358","b4033",0
"p1k_00568","b4032",0
"p1k_00568","b3571",0
"p1k_00568","b4033",0
"p1k_00408","b4032",0
"p1k_00408","b3571",0
"p1k_00408","b4033",0
"p1k_00581","b4032",0
"p1k_00581","b3571",0
"p1k_00581","b4033",0
"starve_series__t04_starve","b4032",0
"starve_series__t04_starve","b3571",0
"starve_series__t04_starve","b4033",0
"p1k_00327","b4032",0
"p1k_00327","b3571",0
"p1k_00327","b4033",0
"p1k_00505","b4032",0
"p1k_00505","b3571",0
"p1k_00505","b4033",0
"p1k_00610","b4032",0
"p1k_00610","b3571",0
"p1k_00610","b4033",0
"p1k_00651","b4032",0
"p1k_00651","b3571",0
"p1k_00651","b4033",0
"p1k_00566","b4032",0
"p1k_00566","b3571",0
"p1k_00566","b4033",0
"p1k_00799","b4032",0
"p1k_00799","b3571",0
"p1k_00799","b4033",0
"p1k_00461","b4032",0
"p1k_00461","b3571",0
"p1k_00461","b4033",0
"p1k_00909","b4032",0
"p1k_00909","b3571",0
"p1k_00909","b4033",0
"p1k_00980","b4032",0
"p1k_00980","b3571",0
"p1k_00980","b4033",0
"p1k_00937","b4032",0
"p1k_00937","b3571",0
"p1k_00937","b4033",0
"p1k_00488","b4032",0
"p1k_00488","b3571",0
"p1k_00488","b4033",0
"p1k_00078","b4032",0
"p1k_00078","b3571",0
"p1k_00078","b4033",0
"p1k_00312","b4032",0
"p1k_00312","b3571",0
"p1k_00312","b4033",0
"p1k_00458","b4032",0
"p1k_00458","b3571",0
"p1k_00458","b4033",0
"p1k_00338","b4032",0
