"sample","gene","Val"
"starve_series__t23_growth2","b0775",327.082767355024
"starve_series__t23_growth2","b0777",306.80319422069
"starve_series__t23_growth2","b0774",89.6161895504524
"starve_series__t23_growth2","b0778",427.223677593546
"p1k_00077","b0775",37.4760297259861
"p1k_00077","b0777",27.2712629308832
"p1k_00077","b0774",16.1276165048846
"p1k_00077","b0778",43.9428654948856
"p1k_00679","b0775",240.354794449184
"p1k_00679","b0777",206.846803551874
"p1k_00679","b0774",73.5351601266583
"p1k_00679","b0778",303.86067982315
"p1k_00467","b0775",1.35394389932394
"p1k_00467","b0777",1.24775298105728
"p1k_00467","b0774",1.15709866856766
"p1k_00467","b0778",1.41159611137244
"p1k_00579","b0775",10.1548308213245
"p1k_00579","b0777",7.45239358063894
"p1k_00579","b0774",4.99503456231703
"p1k_00579","b0778",11.6778488844226
"p1k_00215","b0775",19.8626503901469
"p1k_00215","b0777",14.39648979753
"p1k_00215","b0774",9.08143013933197
"p1k_00215","b0778",23.073484646985
"p1k_00358","b0775",43.0409511219068
"p1k_00358","b0777",31.4148975595802
"p1k_00358","b0774",18.2610529843591
"p1k_00358","b0778",50.5890250656557
"p1k_00568","b0775",2.04497803580885
"p1k_00568","b0777",1.73185549978026
"p1k_00568","b0774",1.46319320261571
"p1k_00568","b0778",2.21547397025649
"p1k_00408","b0775",62.0068303903189
"p1k_00408","b0777",45.8199535862235
"p1k_00408","b0774",25.2218634449789
"p1k_00408","b0778",73.4320463984159
"p1k_00581","b0775",38.7449346265872
"p1k_00581","b0777",28.2128332320236
"p1k_00581","b0774",16.6178670068829
"p1k_00581","b0778",45.4560791325796
"starve_series__t04_starve","b0775",5.88847344007324
"starve_series__t04_starve","b0777",4.43394774850331
"starve_series__t04_starve","b0774",3.150797609833
"starve_series__t04_starve","b0778",6.69347831231981
"p1k_00362","b0775",4.55352166280838
"p1k_00362","b0777",3.49359915463119
"p1k_00362","b0774",2.56748704712745
"p1k_00362","b0778",5.13682108437401
"p1k_00327","b0775",17.3485863806435
"p1k_00327","b0777",12.5879565785288
"p1k_00327","b0774",8.03751760820917
"p1k_00327","b0778",20.1150912971903
