"sample","gene","Val"
"starve_series__t23_growth2","b0775",1.66546868181094
"starve_series__t23_growth2","b0777",1.00598871724495
"starve_series__t23_growth2","b0774",3.47594303069126
"starve_series__t23_growth2","b0778",1.35328051154211
"p1k_00077","b0775",0.0724554597039599
"p1k_00077","b0777",0.0437650829229186
"p1k_00077","b0774",0.151219325192991
"p1k_00077","b0778",0.0588738549352826
"p1k_00679","b0775",0.831330555938591
"p1k_00679","b0777",0.502146434039118
"p1k_00679","b0774",1.73504172349454
"p1k_00679","b0778",0.675499606980225
"p1k_00467","b0775",0.00065327669071937
"p1k_00467","b0777",0.000394597020814713
"p1k_00467","b0774",0.00136343155834665
"p1k_00467","b0778",0.000530821518201086
"p1k_00579","b0775",0.0171938159071994
"p1k_00579","b0777",0.0103855359142639
"p1k_00579","b0774",0.0358846282889169
"p1k_00579","b0778",0.013970875730281
"p1k_00215","b0775",0.0361258745251418
"p1k_00215","b0777",0.0218210180532382
"p1k_00215","b0774",0.0753970838087172
"p1k_00215","b0778",0.0293541646812183
"p1k_00358","b0775",0.0845017815919955
"p1k_00358","b0777",0.051041391409541
"p1k_00358","b0774",0.176360793819498
"p1k_00358","b0778",0.0686621222409853
"p1k_00568","b0775",0.00193133982932884
"p1k_00568","b0777",0.00116658217514963
"p1k_00568","b0774",0.00403083365839844
"p1k_00568","b0778",0.00156931474049326
"p1k_00408","b0775",0.127798073199329
"p1k_00408","b0777",0.0771935378480827
"p1k_00408","b0774",0.266723011200642
"p1k_00408","b0778",0.103842626260154
"p1k_00581","b0775",0.0751772777503363
"p1k_00581","b0777",0.0454091356000731
"p1k_00581","b0774",0.15689993904808
"p1k_00581","b0778",0.0610854746182895
"starve_series__t04_starve","b0775",0.0091036244766262
"starve_series__t04_starve","b0777",0.00549883862094773
"starve_series__t04_starve","b0774",0.018999864962427
"starve_series__t04_starve","b0778",0.0073971715728813
"p1k_00362","b0775",0.00660016310360623
"p1k_00362","b0777",0.00398667935741946
"p1k_00362","b0774",0.0137749758923476
"p1k_00362","b0778",0.00536297812060781
"p1k_00327","b0775",0.0311515908385788
"p1k_00327","b0777",0.0188164144124079
"p1k_00327","b0774",0.0650154255392928
"p1k_00327","b0778",0.0253122987215486
"p1k_00505","b0775",0.0157918210206365
"p1k_00505","b0777",0.00953869258846584
"p1k_00505","b0774",0.0329585724535626
"p1k_00505","b0778",0.0128316814734403
"p1k_00610","b0775",0.00640537841164474
"p1k_00610","b0777",0.0038690240664222
"p1k_00610","b0774",0.0133684473878472
"p1k_00610","b0778",0.00520470535903801
"p1k_00651","b0775",0.978086014069107
"p1k_00651","b0777",0.590790751813309
"p1k_00651","b0774",2.04133004790181
"p1k_00651","b0778",0.794746101146967
"p1k_00566","b0775",0.0773786099547067
"p1k_00566","b0777",0.0467388005674724
"p1k_00566","b0774",0.161494264607956
"p1k_00566","b0778",0.0628741723008934
"p1k_00799","b0775",0.228496788865594
"p1k_00799","b0777",0.138018321230482
"p1k_00799","b0774",0.476887875146999
"p1k_00799","b0778",0.185665605543258
"p1k_00461","b0775",0.00288074791201816
