,b0522,b0523,b1131,b2312,b2499,b2500,b2551,b2557,b4005,b4006
p1k_00388,0.5443549693885236,0.4072618180376071,0.5362692002468737,0.7061141305700994,0.6851747811349711,0.7350290954770791,0.93298309124713,0.4808581339031571,0.3787873420150111,0.3779534535639696
p1k_00095,0.0553389130317104,0.0482312212872013,0.2219735683429944,0.0900042499797308,0.0424612439951784,0.0934755137814357,0.6112320973259917,0.0542402207020445,0.0642137793802136,0.0496415474578245
p1k_00657,0.4841542597701376,0.5298472150145394,0.2522868182620384,0.4120448406791469,0.519312723161774,0.4926577078255329,0.4811065246014191,0.5587960376757758,0.3084618263474613,0.2711676182473951
p1k_00693,0.5446739320722691,0.4619410689334415,0.3492520316162948,0.5083616017517874,0.6503287123358527,0.6021126788187053,0.5832296662489846,0.6246655061459494,0.4607725130989324,0.4189229078547884
p1k_00005,0.7646588304591064,0.6143978859136807,0.686901362382654,0.6847603532171384,0.6624561048001025,0.6933043915348238,1.101356062597824,0.6937457897659066,0.517370563005455,0.5997092186490693
p1k_00698,0.479301787353125,0.5043368854582635,0.2466087476987385,0.3801503472443697,0.4965169475384446,0.4799570014217442,0.5261330888273531,0.5566139259157411,0.27708699825816,0.2416395390957632
p1k_00009,0.6597597060419295,0.6730003116382413,0.6502887646617563,0.6732125702093397,0.5979462814862213,0.6090336071696583,0.95382860867982,0.7212425586091665,0.4215637716267505,0.5545338905303491
p1k_00386,0.0549345914494288,0.0613148047604841,0.3030529345996324,0.0484680136028003,0.0202950950219883,0.0822865748668756,0.1093597239903408,0.0241797118282849,0.0166277000902717,0.0179724446517831
p1k_00727,0.7068084388597742,0.6487543764805073,0.7666278370755665,0.6502309140086677,0.6020452550908607,0.5974455968621356,0.8946746845502904,0.7345813547738717,0.371467482797428,0.4230605226938542
p1k_00622,0.3659324109003282,0.2134008290391313,0.2322057112866511,0.2667552564588833,0.2575354301096594,0.3181550792328319,0.4192209091665667,0.4405398074602497,0.1837895054657774,0.1582589816323438
p1k_00751,0.5347605733782373,0.4757912020629857,0.4692285323456419,0.6345342477785789,0.482635775243082,0.7204452846851229,0.6907783344274633,0.5809721688939707,0.510186154664946,0.4043640036966161
p1k_00174,0.4357697476096608,0.3701221837170441,0.639944742152581,0.5777443283088194,0.5581242764330414,0.523446568941879,0.3812848438776268,0.5619685882308654,0.3920814365816933,0.3744792406878146
p1k_00007,0.4287650788134237,0.4032895546499299,0.4625173508699602,0.3000983082210666,0.2755797017253248,0.2638560145517727,0.6846010973669702,0.4365271878776435,0.3557899651714374,0.3532549123802985
p1k_00102,1.1423970824435798,0.8461262287705387,0.6847326281745145,0.7190042751658162,0.9906626433228884,0.8126227383931702,0.9650534873657952,0.9670822682793112,0.7234860396661806,0.7190998400893927
p1k_00911,0.5425006417405405,0.5317424625097785,0.4399893287302437,0.4270311405650187,0.5696804523919876,0.5640922191834828,0.7408897476872462,0.4837877775748387,0.2931899946672244,0.2654146699437296
p1k_00112,0.7264509326648321,0.6173569587828062,0.7209017012950918,0.6635028657969857,0.8333579299280193,0.6097299600665173,1.1068310333966822,0.837939465794013,0.5613870716141837,0.5735823051063763
p1k_00639,0.4987344086962078,0.5233873399395261,0.2490723879414647,0.4332510878604842,0.5394605704160277,0.5208403085152193,0.6221096369590482,0.5622459164625868,0.29672442420032,0.2743862358629941
p1k_00171,0.333432165290196,0.2338397589190825,0.4727099738542002,0.2085007843493801,0.3074709262374446,0.2606164122102212,0.6237714468747155,0.327007282902717,0.160347262172232,0.1854564851714569
p1k_00981,0.225620484316632,0.2378319516765173,0.2782501212240201,0.1634173576479969,0.3016414337723271,0.3083884887244597,0.4227502264375476,0.2841188874980223,0.1713981922982143,0.1640664473556937
p1k_00361,0.0354629711487798,0.0386978514043609,0.1094316536254556,0.0363615562638596,0.0136488304967268,0.0473302889192087,0.0536694648507649,0.0173646654011968,0.0102735141114845,0.0123961350257311
p1k_00615,0.0316484025099299,0.0292186187795064,0.1136709879689105,0.0651991728033728,0.0469195460994205,0.1153229163345409,0.1877364606497865,0.0594997441069497,0.0488265741492821,0.0431776359288239
p1k_00991,0.1357416508999835,0.1231164089186368,0.1851099184482292,0.0926637809380359,0.1459532221180979,0.1446356392126961,0.378360722719566,0.1271961224957174,0.1198140433714371,0.0815188815502967
p1k_00071,0.5610752381188909,0.3916862331623872,0.417973840766743,0.457481303764071,0.6256463459016085,0.4551723117777573,0.7401939351812911,0.4859646990587135,0.3536158949262424,0.4283758347048303
p1k_00877,0.1783704940226898,0.1833695862149326,0.1765653280411086,0.1363439976018092,0.2306052868490184,0.2006470716195834,0.2956018236091061,0.1337736991210429,0.0680865070046708,0.0666676581714179
p1k_00976,0.2830472100367324,0.2496804632058607,0.2393492969057138,0.1831940347980388,0.3033148919200872,0.2982078057221747,0.469654509618467,0.2953331498881665,0.1902295605660422,0.1890786657999909
p1k_00016,0.8625149975959445,0.641644589097787,0.655367556872669,0.5666429019459296,0.6572076729161842,0.672723501262802,0.916626201218632,0.6388719744127767,0.5754956214346358,0.6090831628327749
p1k_00371,0.0651619255639391,0.0678168649514481,0.212250666472905,0.0458554288298494,0.0297212610741157,0.0844295397028488,0.1485171768896367,0.0261589562997568,0.0212773087348609,0.0223479953431078
p1k_00075,0.0557625829764263,0.0526203226546081,0.0815645773533474,0.0716093035883509,0.0679606899340126,0.105439264575131,0.2867337756136512,0.0689095153486923,0.0526968471393975,0.0538820908611924
p1k_00884,0.4623225239079584,0.3787753428689768,0.4208461656329159,0.402930238273659,0.5068751422396568,0.4647846167482606,0.9013273388832892,0.612166510471849,0.4088477086038077,0.3806376982028184
p1k_00691,0.1913583578148893,0.2320741941498886,0.1616632709072299,0.1520882907900303,0.2260200732829853,0.2258166253489487,0.5657418886313831,0.2483367403622748,0.1443202114922966,0.1128876648784363
p1k_01055,0.2579665204455718,0.2625097842644344,0.2242288145999486,0.2093662727205262,0.3250693193353384,0.2180145262612095,0.4088078269902404,0.2945895921403577,0.193641281206329,0.1532806476695835
p1k_00932,0.4701722300261972,0.4505425361487076,0.4544558777455278,0.3265376445660498,0.4607805466409119,0.4176555744560365,0.7589444860605521,0.4469971212445703,0.3389038102852921,0.3136992995156982
p1k_00954,0.5992876858055645,0.6352234366295343,0.4478094856377941,0.4019433041282581,0.6644706085017208,0.688211974607491,0.883593838262871,0.5221580838870661,0.5621012392350797,0.4972074493029272
p1k_00198,0.0813348468065961,0.0699916195760933,0.127344918819368,0.0957635726426712,0.0926833363826947,0.1691314331175787,0.2447414300634275,0.0956221283060004,0.0688979983473022,0.0762696543615774
p1k_01040,0.5860372893096328,0.6899589428328574,0.6051082437102343,0.449141207625484,0.7422245891850338,0.9662335666651412,1.1879655359728465,0.6138881417866994,0.7201465145849151,0.6301988755753793
p1k_00968,0.217784838194281,0.2182484708553758,0.2153923890049316,0.1780700142898622,0.2856847146869365,0.3215458588068968,0.349021765944896,0.2716062161644942,0.184230438951669,0.1405412549909901
p1k_00637,0.3749387267958981,0.4591703321738548,0.2544401822291772,0.2497064832062077,0.4328800055372224,0.4363469653995507,0.6589367794023381,0.4190628819331528,0.2058439184874665,0.2202641745077958
p1k_00729,0.6015321662262623,0.7583147062672715,0.7073823883888557,0.7056916525862256,0.6199124711727181,0.5952699816892768,0.8945897664398136,0.7315454002607271,0.4257540485929798,0.514730340843195
p1k_00817,0.4362241478874346,0.3983149003956255,0.6242846983991067,0.5525884293555335,0.5236382731459917,0.5679985492513228,0.857411225135857,0.5831590637939879,0.5436661465024663,0.5536511077587826
p1k_00909,0.0728948977793639,0.0544393169333275,0.0842906564136086,0.0796546375242617,0.1188016906637009,0.0810737753310213,0.198924692141658,0.0920410209507912,0.0650902075652528,0.0667246802575335
p1k_00967,0.132365823665464,0.1083928639792119,0.214237927211508,0.0977685436232294,0.1201854784613986,0.1340103182681954,0.3630837386395585,0.1212578700532026,0.1275124340684842,0.0738996199886307
p1k_00175,0.5344064257050609,0.5043631797800849,0.3443495428841052,0.4345640023072208,0.585744953629876,0.6046599971383375,1.3121419119104865,0.4626202193132408,0.2666421706042456,0.2786516462746727
p1k_00376,0.2757668045707902,0.2372563372387559,0.3114923121348909,0.1928715097790571,0.3665691521105232,0.3615064454667469,0.3462593039848502,0.2367236318542884,0.1528229072341278,0.1307189091082092
p1k_00635,0.3599683921292667,0.2011369585915989,0.2597047643537015,0.2836265570257018,0.2811882529325921,0.3170382576673901,0.6380960727965537,0.4224890094509121,0.3070236758273042,0.2468949127015264
p1k_00921,0.5301804061581995,0.4971111441615766,0.4415290375454684,0.3930138786923569,0.5353367231296081,0.5174892636824859,0.7056919033055258,0.4719596574808973,0.267239643090563,0.2548642011644413
p1k_00304,0.0347661305473134,0.0309708877228813,0.1107925374881774,0.0447255794590119,0.0333508101576782,0.1247795766574259,0.3389608453652946,0.0498644245372571,0.0520056180860632,0.0439929343762324
p1k_00842,0.3286826407381163,0.2564874461823316,0.4003889064677132,0.2684759029536501,0.447195470787265,0.3945850556123346,0.677679531106478,0.4569984283456698,0.201751723122267,0.1481022976126303
p1k_00061,0.7914177605866974,0.7282461109096842,0.3892148290958164,0.4884129729503025,0.6755975582211471,0.4357498914280289,0.7849477775285336,0.5548550757641193,0.3211075642989078,0.277046180584242
p1k_00250,0.3625606985389334,0.3281033767802008,0.3813120983413273,0.3973497808904508,0.351171969291924,0.2601346756888372,0.7778888213891958,0.4313481444510372,0.3093577020165746,0.271860004937529
p1k_00323,0.4015307754781325,0.3396776157492241,0.3859625158911124,0.3670928589231662,0.420054864614825,0.4599006905285456,0.9086356781843584,0.5514503063143706,0.3996076549468702,0.3460143454307498
p1k_00532,0.1396943976786172,0.1024350749180074,0.1364318410361419,0.1255610809239818,0.1376502618055799,0.1993839185556357,0.2703467653403699,0.1959272125276081,0.2368700731596823,0.0830421248200668
p1k_00826,0.3671823537321464,0.2972750616940177,0.308568209700229,0.5892330817480907,0.503902750239545,0.7052025872271764,0.7275794237618748,0.6505325826686301,0.6198237595169823,0.5380540657060389
p1k_00619,0.3734059302411083,0.2865236806325639,0.2619562438785534,0.2611319917942592,0.3378705030069778,0.3087406223002962,0.5994366503729975,0.4306954880047137,0.2968250940736421,0.2482062011279744
p1k_00094,0.0610014754939438,0.0494472156842146,0.2251692670335839,0.0807334697404177,0.0404591256272959,0.0726873693157792,0.6030737477138932,0.0614441884306769,0.0683373265553762,0.0459590992123718
p1k_00686,0.1897305360361331,0.1578796406784006,0.1589988762301349,0.1358131312423639,0.1307028093382823,0.2064907772007414,0.5887049526899993,0.2286367203097226,0.1526120306794912,0.0979028788256254
p1k_00351,0.396130567356629,0.3809384796518058,0.5581082969289309,0.6451075944449254,0.6069448221628972,0.5703145248314128,0.8119168776581529,0.6158742001542454,0.4823108134760148,0.4681306058443472
p1k_00494,0.2535075977000946,0.2061080356142945,0.308839268686944,0.1253770611944079,0.1933567211487046,0.2258447299144686,0.8169091966687787,0.2440926337322833,0.1320595004673433,0.1069609669509651
p1k_00614,0.0366152385164451,0.0356587223887385,0.1117423287414867,0.0657061887466582,0.0413994854800972,0.1105857119790295,0.1846312924919895,0.0548530262211233,0.0431088855589044,0.041830523838131
p1k_00203,0.3261894713459081,0.351062577888476,0.4786907412191955,0.4482931928719051,0.4869273371493571,0.4829747229472615,0.6667264513142371,0.4423168838271815,0.2953758938251524,0.2966092818214983
p1k_00624,0.3431365775274592,0.3985854787390069,0.2242028396681473,0.2626196630686488,0.4001089592439203,0.4021281485694575,0.5403107533093999,0.4079789397556803,0.2189673334293674,0.1971002007629921
p1k_00880,0.4076058685927002,0.3555533050575161,0.3407273315448957,0.4093969744518758,0.7089823859244966,0.6935268729075018,0.6720011973570943,0.5891456565337723,0.3668494523119753,0.3391476087579244
p1k_00125,0.1041152867268744,0.0935244060605785,0.3702944657680218,0.2048748643197895,0.0928260971361724,0.1495407451371615,0.7692587266326456,0.5853661128876307,0.6934542599325354,0.3896417791229916
p1k_00645,0.413025151067272,0.4513545362185006,0.2445802140252731,0.3109293309046799,0.458381312515275,0.47444884908076,0.5413776183665016,0.4745735633679311,0.2332716189083233,0.2197967580275488
p1k_00458,0.0060683804044335,0.0039633082363699,0.0255789209241747,0.0196802081252512,0.0076861970958633,0.0404043648844711,0.0791179066983226,0.0117057018230649,0.0098738810057278,0.0092644836489933
p1k_00807,0.4589435273017897,0.4815911814960076,0.4816671033618491,0.4326979512569017,0.5313531111373171,0.4986329426213506,0.8712803309700177,0.5596074731946534,0.460086461038433,0.5205793521254706
p1k_00863,0.2419613980769105,0.2199272992980388,0.237936752469244,0.1902419717097036,0.2498679235259908,0.2799647498983619,0.5358923186306541,0.2774218085280539,0.1647776705721985,0.1185280283089036
p1k_00683,0.4800935740256296,0.5461959909694699,0.2902311289262771,0.4166582934848566,0.5902753369222701,0.5734132004038313,0.6382814874668268,0.5737045690740226,0.3146650528772681,0.2987556874010582
p1k_00781,0.566867659859881,0.429789099179226,0.2949261678743778,0.4216562160795782,0.370541027154557,0.4741141377600527,0.5948218174344544,0.3482741160441443,0.2470325877159746,0.1866459568193769
p1k_00707,0.3827271913760678,0.4219244905093701,0.2261573034882305,0.301940945771056,0.4196862844099251,0.4562319115848493,0.5592183861629936,0.4500906299747784,0.2342288104105663,0.2155137924548536
p1k_00896,0.5119310740308952,0.3761512714816394,0.4114101753533703,0.470763147980173,0.5768495867134715,0.4504812101181504,0.8354385659700513,0.5965744682213564,0.7540803717319325,0.7635515368058707
p1k_00579,0.0779224033944494,0.0399243604650908,0.2403012028262519,0.0752734715434722,0.0499730573834544,0.0956097034300242,0.3836473965906032,0.1847762467139481,0.1927719062742875,0.0989877056707018
p1k_00910,0.5136578487712558,0.512315279727606,0.5130601511569007,0.416436000486135,0.5821878526326192,0.6117752878647389,0.8395840932475135,0.5200419219209561,0.3302849955204656,0.3337138818471426
p1k_00456,0.0063789289019355,0.0028139483217196,0.022386439964149,0.0100322243170614,0.0077331740157692,0.0288886090528448,0.1358983464255181,0.0087863340376824,0.0084032542703361,0.0111178442358556
p1k_00820,0.4521019050636538,0.4618125215884471,0.6553940942770388,0.5836387768748508,0.5651030735403937,0.561871588034514,0.9379089362165912,0.5843579922719154,0.6220294786639834,0.6462710401412972
p1k_00529,0.0460378078968069,0.0349921554548123,0.1356338037040142,0.0589269211677025,0.043637371328458,0.0813529208064167,0.3366256752970649,0.1657124964474306,0.2682895847423077,0.1234998963406175
p1k_00314,0.476326370212661,0.4348785002596039,0.5910904680797029,0.6233313318572918,0.6186438548839965,0.5392122404237505,1.138835033585069,0.6350919567530472,0.3192023840778253,0.3318715775022325
p1k_00447,0.1699434894173444,0.1689374319806725,0.2665477250427402,0.1774310252859779,0.2498948560935809,0.2293760409031571,0.4505725347608897,0.2630113423285116,0.1743657555638366,0.1662443022990443
p1k_00266,0.4484762800478117,0.3689986599146662,0.5596923158980889,0.4731256256507708,0.5312578301026449,0.4051020820538227,1.0548577124937497,0.5189589492566757,0.3002938110758326,0.2914656128026783
p1k_00787,0.5565112209229233,0.4282179040349204,0.5638512447143086,0.6489961257300361,0.5244405798548186,0.7150880958885406,0.6883158897414476,0.5410848591740016,0.4520760910597735,0.3920070639531642
p1k_00757,0.8051016892361748,0.6217657590306829,0.533359497456263,0.7391466407628524,0.5977658573788523,0.7257429120558634,0.8593967164254795,0.6701368618735841,0.6266025278600365,0.5117610806748525
p1k_00370,0.2415644673836734,0.216536038875835,0.2918735617783289,0.1187927041932339,0.2995303012036961,0.3417543551358766,0.337273874148782,0.248663565732548,0.2330952500432546,0.1371585583823958
p1k_00476,0.1770419321100116,0.1019420539157074,0.2108728736219582,0.1014748702176877,0.1066092998257239,0.1768656675283811,0.797499406314711,0.1740099842824477,0.1301844028163399,0.0854180067524972
p1k_00379,0.0485340857840876,0.0573375036352223,0.1874079400336006,0.0383241182662166,0.0210738134574106,0.0691198549886696,0.072573464095326,0.0313855187788609,0.0206569686834425,0.0178807566529853
p1k_01017,0.2943052878024382,0.4090018886695959,0.2325885609917459,0.2634082123738761,0.3269702317841005,0.4110565358513035,0.4781143038508545,0.3281314118410003,0.291441817783093,0.1925270480705638
p1k_00656,0.4722972842485546,0.5363213277903864,0.2646707078432656,0.4425358612499164,0.5268595933907101,0.5281197156852043,0.4715742963591796,0.5270334304523266,0.2900817974928905,0.2664884821526282
p1k_00042,0.7299202752955726,0.574777847060772,0.6183022441356592,0.4367464870345415,0.5697089705678838,0.466851906565531,0.9779381910221312,0.6466999132627337,0.5177528234511569,0.5248855699789073
p1k_00528,0.1188152556986486,0.0868068967736765,0.1477722514542288,0.0881076739596758,0.1089008621659133,0.1252910678513568,0.3950348886995438,0.2000596876137228,0.2915075424029456,0.1591310065331568
p1k_00782,0.5638044449273565,0.424117664339977,0.3552886090235574,0.4251732400049889,0.3714825094722844,0.4917048194734477,0.7333036217970405,0.4001848784168496,0.3027038693866345,0.2592853528333173
p1k_00939,0.1332139002087077,0.1736115116186109,0.2562726050339403,0.1220242944415699,0.1323176838774853,0.1482433899848492,0.2917511696059224,0.1233003304208326,0.107659594408385,0.0974491261691179
p1k_00901,0.2837286403179639,0.1690225334260161,0.2891560552154381,0.2035946539746577,0.1560759003554119,0.2348197577623284,0.6421750059813816,0.4302488770567096,0.4722570550281421,0.4214746868506991
p1k_00011,0.9256186876863608,0.6162624615993327,0.6340243891502679,0.5537180148979535,0.6416209797587433,0.6334295131465038,0.8940478856155931,0.6674374242286975,0.5869209635088761,0.5995825415152353
p1k_00078,0.2320905577268636,0.2498658189875307,0.1743554279234001,0.1549210348911334,0.2326940152362828,0.184828291141377,0.3629130085512693,0.235333612124946,0.1081617810325584,0.1337989494018365
p1k_00281,0.4827517850873778,0.2427169362201748,0.4820267633887364,0.3617877422822577,0.2790410761017428,0.2638349518299765,0.8737840280332314,0.6600264579961325,0.5886553298887347,0.4628443647534172
p1k_00195,0.7059308141692205,0.6809604054224618,0.5114964570167424,0.6022285971689646,0.8399582302958216,0.8364879100920803,0.679250039756113,0.7005991563577794,0.3652738163782388,0.5068895577840844
p1k_00834,0.324147118851713,0.3455340223359104,0.3599468148349037,0.4224976950948277,0.6622289130753257,0.6701467024583284,0.6862323649288303,0.523734087178063,0.2276270329389493,0.2427721097728697
p1k_00147,0.1224265399241557,0.1632579037177487,0.207507550451856,0.1054438970920309,0.138523278005267,0.1930038819107334,0.5544342894414303,0.3036402793441023,0.2474015196280924,0.1333419654770369
p1k_00059,0.607544551015597,0.5805792915162453,0.3341204142604386,0.4203791321443325,0.6480036717883223,0.356868127326112,0.5396251672707479,0.5578899354664709,0.2535202653570061,0.2412385705811357
p1k_00706,0.3689198971830296,0.4358186300085959,0.2346937384713519,0.2999716683576112,0.4294529635823019,0.4358370927154155,0.5489317683543675,0.4496192619849507,0.2435345799419073,0.2113184741495266
p1k_00124,0.6628938167194793,0.5296773985685159,0.6685020919139769,0.4945777501638505,0.6782029251676689,0.4672756284241314,1.1649250205688133,0.7428883479470189,0.4688388006912314,0.4868162414471781
p1k_00692,0.531615020911014,0.4789958843041573,0.3152925669779078,0.462285598702596,0.6173108838706456,0.5932120722571114,0.5695485966343913,0.5656069367679634,0.3817901961778153,0.3661752896103933
p1k_00800,0.4657637608824193,0.5092773711008453,0.5032647540838104,0.4103880937648048,0.507209761419488,0.4372235804483175,0.8725604208624483,0.6201586867818464,0.5771514610058203,0.5044408716641963
p1k_00867,0.3685087885041428,0.30732410292411,0.3386341722655652,0.306410572971577,0.5425375160823336,0.5669985519450758,0.6029222216384713,0.4230950052435551,0.2699616298786746,0.2558583830988995
p1k_00074,0.8472123235283899,0.8087236394627705,0.2334607982283643,0.3376188941756404,0.6042138003648474,0.4018142778400989,1.2968841139232723,0.6785014439380407,0.3447188151681626,0.3125634835909358
starve_series__t18_starve,0.003559220764982,0.0016160743204595,0.0072811613773243,0.0284476430903243,0.0032385293183085,0.0237558775613655,0.0094646036120465,0.0112486315378495,0.0285831099090476,0.0091148294631526
p1k_00076,0.082710379051287,0.1183737326583365,0.1925773030692242,0.0944356478858493,0.0858999619775609,0.1115259363607428,0.4674427768880189,0.1566846228864987,0.189080251777188,0.1368379120457483
p1k_00022,0.2342498002857917,0.1874125013129368,0.3053079917130026,0.1419961695875027,0.1369091864362079,0.1426843313111827,0.2680244767897772,0.2497927017281535,0.1650647424445402,0.1701371213824542
p1k_00418,0.4612239215637561,0.3550633569630611,0.4625596675020383,0.4977217355096712,0.6132007191179967,0.6095165024670132,0.7687821370302683,0.4151357821934682,0.3359642260338923,0.343408226671039
p1k_00402,0.4320026127675599,0.4078952115639095,0.4711462166864072,0.4984335279533182,0.5580913739932392,0.4983250742065858,1.4478490825070454,0.5850086298028345,0.4398132313424721,0.4207969672354165
p1k_01018,0.6286725245367051,0.6601681467439374,0.4015770580522728,0.414391929863395,0.6493663376838346,0.6920011184099627,0.8540734051700501,0.5239461743636689,0.6521899769090541,0.5094175132179862
p1k_00145,0.1372489412201421,0.135145689531912,0.0923310619377235,0.0555112040103282,0.0955937021667867,0.1377622781742981,0.3436253539751954,0.0918096363341352,0.0507973740638954,0.0463349934509645
p1k_00358,0.3390028562797191,0.2690213850167716,0.3032501251810086,0.3071927668659,0.4106115868932772,0.3670574471299002,0.3811693338139272,0.2953413811511076,0.2569799443937768,0.175616899710421
p1k_00647,0.2309423566269716,0.1911154535338882,0.1926783706085292,0.1607320978550213,0.2008626294050934,0.2552430463411356,0.7193797179003157,0.2481404751345119,0.157673961257269,0.1452453680314644
p1k_00755,0.7673162721723009,0.6239365821655001,0.4836786706262637,0.7040840046580278,0.6110818768206508,0.7455248150389292,0.8853256588780871,0.6979591701838384,0.6332684438752233,0.5130195980782438
p1k_00553,0.2071308387734442,0.1923331897178399,0.1273763251896476,0.1275915220461734,0.2313892056287345,0.2538059047975019,0.2015207166733032,0.2449207195836409,0.1818497475362267,0.1597545066429555
p1k_00565,0.4390413409133917,0.3849631612642235,0.4421784902048436,0.4776634064421302,0.4927015150377588,0.5337671312981922,0.4578581315098325,0.4510422087447788,0.2699967719878491,0.2532411964704283
p1k_00090,0.7551896638339716,0.5113486714471047,0.6820538729089853,0.5693168678608022,0.6015311868107458,0.6092635327253539,0.8523656267438882,0.6533748486015426,0.5876389650010333,0.6164516860487934
p1k_00453,0.0479762299169648,0.0523818932321236,0.1179120961845889,0.0527115735726415,0.0664861239864582,0.1128079512064211,0.2939161785271986,0.0706197961075193,0.068099983976238,0.0513212776078833
p1k_00154,0.0304561022121405,0.0244219493588997,0.049874063468738,0.0401007222674544,0.0323714106385504,0.1143139920052111,0.2506671239230201,0.0307318647978964,0.0237681060725503,0.018056030927398
p1k_00831,0.435535968726942,0.3902637505834253,0.3355274669942158,0.2183786930348316,0.5749622502140921,0.5105052877056027,0.8433545178418228,0.4644460114722857,0.1994891381714767,0.1813116626220487
p1k_00240,0.2416205420890753,0.2394519793012561,0.2461496478980046,0.2869122904080118,0.281065966216176,0.2711028133818978,0.3324100686743636,0.3699342086486903,0.1762065761815274,0.1714366840832883
p1k_00891,0.7586001806821597,0.8571375974119594,0.5646471854891472,0.4991510635190779,0.7089193808357214,0.5156016384973899,1.1935055525572047,0.7937376759198231,0.6535705377701108,0.6519443578768828
p1k_00601,0.2634320362401646,0.2247832340322661,0.2150377577358378,0.1629128093207529,0.2410151299600207,0.353939272562137,0.3540733890818722,0.2925409901538423,0.1758689676964581,0.1142667667926061
p1k_00626,0.4423372526493788,0.4564433326076634,0.263573100548655,0.3276108924946739,0.4591489418875055,0.4812981056176895,0.6806672726994049,0.4645303841308613,0.3005142680350532,0.257804814434564
p1k_00324,0.3872958245992844,0.361590099057467,0.3700187719165526,0.3391323736425856,0.3555702168953352,0.3682275203403688,0.8317261632047132,0.4997538235525848,0.334050190803185,0.2972206853116312
p1k_00496,0.0144335802700876,0.0101407942279378,0.1251096315849734,0.0279525922064568,0.010887822510061,0.0575921954606964,0.3371509261845937,0.0343132724447051,0.0405912799513012,0.0230519895650895
p1k_00272,0.4393684036769588,0.4304343556230467,0.2501452175047201,0.3311951538169541,0.3363286776207988,0.2577226109873934,0.5747098257127363,0.3691644470958071,0.173415500536308,0.1701981213818583
p1k_00045,1.0013468087288424,0.6043649796216704,0.8013759911167126,0.6613934421046548,0.5725944881521619,0.6542557705303067,0.687514273131205,0.7640815639646745,0.6793722417851424,0.7456940509243645
