"sample","iM","Val"
"p1k_00711","Cysteine-1",-4.62830213175981
"p1k_00740","Cysteine-1",-4.50621956424521
"p1k_00571","Cysteine-1",-3.67092758544919
"p1k_00169","Cysteine-1",-5.71885685110565
"p1k_00985","Cysteine-1",-4.67308115591625
"p1k_00738","Cysteine-1",-4.52122566242362
"p1k_00157","Cysteine-1",-4.48235842135358
"p1k_00660","Cysteine-1",-4.54946460806792
"p1k_00573","Cysteine-1",-3.42559742107823
"p1k_00940","Cysteine-1",-4.19221366214026
"p1k_00550","Cysteine-1",-3.683273858934
"p1k_00708","Cysteine-1",-4.35343702950868
"p1k_00052","Cysteine-1",-4.78399894573795
"p1k_00245","Cysteine-1",-4.54584889678576
"p1k_00658","Cysteine-1",-4.62899629100347
"p1k_00104","Cysteine-1",-4.36102527984051
"p1k_00254","Cysteine-1",-4.44602335804558
"p1k_00798","Cysteine-1",-4.51594485131679
"p1k_00222","Cysteine-1",-4.44872642970228
"p1k_00593","Cysteine-1",-3.52773937356348
"p1k_00981","Cysteine-1",-4.28109885578261
"p1k_00454","Cysteine-1",-3.64382730454521
"p1k_00046","Cysteine-1",-4.78036584608923
"p1k_00074","Cysteine-1",-4.48313399844075
"p1k_00464","Cysteine-1",-2.97452186232573
"p1k_00624","Cysteine-1",-4.6449412658407
"p1k_00499","Cysteine-1",-2.90773067248143
"p1k_00586","Cysteine-1",-3.05177076125091
"p1k_00676","Cysteine-1",-4.72255648354165
"p1k_00089","Cysteine-1",-4.65164192618514
"p1k_00772","Cysteine-1",-4.71995614983837
"p1k_00401","Cysteine-1",-4.85598253475031
"p1k_00346","Cysteine-1",-4.6906644167314
"p1k_00632","Cysteine-1",-4.84577903012712
"p1k_00379","Cysteine-1",-3.00303265020018
"p1k_00461","Cysteine-1",-2.96788777409989
"p1k_00792","Cysteine-1",-4.68115221044321
"p1k_00869","Cysteine-1",-4.50279041160463
"p1k_00503","Cysteine-1",-4.2863049161794
"p1k_00592","Cysteine-1",-3.24909166932472
"p1k_00165","Cysteine-1",-4.49905480488092
"p1k_01052","Cysteine-1",-4.57991429010017
"p1k_00299","Cysteine-1",-4.54957565445018
"p1k_00847","Cysteine-1",-4.59800686274429
"p1k_00797","Cysteine-1",-4.51045939097085
"p1k_00106","Cysteine-1",-4.69621151436517
"p1k_00918","Cysteine-1",-4.34152775532673
"p1k_00058","Cysteine-1",-4.59362013982397
"p1k_00713","Cysteine-1",-4.62565246152251
"p1k_00385","Cysteine-1",-3.01897686001924
"p1k_00569","Cysteine-1",-3.28867295532939
"p1k_00460","Cysteine-1",-2.97383924795523
"starve_series__t03_starve","Cysteine-1",-2.75354689184416
"p1k_00993","Cysteine-1",-4.21441267033423
"p1k_00367","Cysteine-1",-2.65864944732368
"p1k_00242","Cysteine-1",-4.56048375075935
"p1k_00223","Cysteine-1",-4.47589085738131
"p1k_00526","Cysteine-1",-4.30695249566639
"p1k_00770","Cysteine-1",-4.87169800805307
"p1k_00248","Cysteine-1",-4.3903166487039
"p1k_00700","Cysteine-1",-4.58161593037687
"p1k_00096","Cysteine-1",-4.63971690698385
"p1k_00347","Cysteine-1",-4.59317572382933
"p1k_00409","Cysteine-1",-4.72211906420793
"p1k_00785","Cysteine-1",-4.73309132570553
"p1k_00348","Cysteine-1",-4.68596857866297
"p1k_00640","Cysteine-1",-4.7724433548957
"p1k_00166","Cysteine-1",-4.53921091628544
