"sample","iM","Val"
"p1k_00327","Purine",-7
"p1k_00010","Purine",-5
"p1k_00989","Purine",-6
"p1k_00654","Purine",-4
"p1k_00032","Purine",-8
"p1k_00248","Purine",-8
"p1k_00356","Purine",-5
"p1k_00151","Purine",-10
"p1k_00529","Purine",-10
"p1k_00586","Purine",-5
"p1k_00051","Purine",-7
"p1k_01001","Purine",-3
"p1k_00932","Purine",-9
"p1k_00027","Purine",-7
"p1k_00060","Purine",-10
"p1k_00286","Purine",-6
"p1k_00282","Purine",-5
"starve_series__t05_starve","Purine",-3
"p1k_00474","Purine",-4
"p1k_00961","Purine",-8
"p1k_00240","Purine",-3
"p1k_00724","Purine",-7
"p1k_00902","Purine",-5
"p1k_00413","Purine",-10
"p1k_00274","Purine",-5
"p1k_00438","Purine",-6
"p1k_00574","Purine",-8
"p1k_00890","Purine",-3
"starve_series__t12_starve","Purine",-8
"p1k_00181","Purine",-3
"p1k_00993","Purine",-3
"p1k_00659","Purine",-7
"p1k_01050","Purine",-9
"p1k_00318","Purine",-4
"p1k_00182","Purine",-8
"p1k_00428","Purine",-3
"p1k_00931","Purine",-4
"p1k_00483","Purine",-9
"p1k_00997","Purine",-9
"p1k_00471","Purine",-6
"p1k_00694","Purine",-8
"p1k_00554","Purine",-7
"p1k_00730","Purine",-7
"p1k_00449","Purine",-6
"p1k_00421","Purine",-9
"p1k_00800","Purine",-7
"p1k_00284","Purine",-9
"p1k_00187","Purine",-7
"p1k_00288","Purine",-9
"p1k_00062","Purine",-3
"p1k_00947","Purine",-10
"p1k_00559","Purine",-9
"p1k_01021","Purine",-8
"p1k_00955","Purine",-9
"p1k_00186","Purine",-10
"p1k_00686","Purine",-6
"p1k_00657","Purine",-9
"p1k_00153","Purine",-9
"p1k_00235","Purine",-9
"p1k_01048","Purine",-5
"p1k_00306","Purine",-7
"p1k_00024","Purine",-7
"p1k_00218","Purine",-9
"p1k_00540","Purine",-7
"p1k_00957","Purine",-7
"p1k_01012","Purine",-3
"p1k_00281","Purine",-8
"p1k_00391","Purine",-4
"p1k_00854","Purine",-4
"p1k_01005","Purine",-5
"p1k_00489","Purine",-6
"p1k_00086","Purine",-3
"p1k_00673","Purine",-6
"p1k_00247","Purine",-9
"p1k_00905","Purine",-3
"p1k_00197","Purine",-10
"p1k_00352","Purine",-7
"p1k_00202","Purine",-3
"p1k_00777","Purine",-5
"p1k_00760","Purine",-3
"p1k_00522","Purine",-7
"p1k_00296","Purine",-8
"p1k_01049","Purine",-5
"p1k_00977","Purine",-6
"p1k_00266","Purine",-4
"p1k_00754","Purine",-9
"p1k_00638","Purine",-3
"p1k_00376","Purine",-6
"p1k_00038","Purine",-8
"p1k_00669","Purine",-6
"p1k_00885","Purine",-7
"p1k_00946","Purine",-3
"p1k_01015","Purine",-10
"p1k_00566","Purine",-8
"p1k_00674","Purine",-7
"p1k_00280","Purine",-3
"p1k_00968","Purine",-3
"p1k_00472","Purine",-10
"p1k_00482","Purine",-6
"starve_series__t28_growth2","Purine",-6
"p1k_01035","Purine",-4
"p1k_00478","Purine",-10
"p1k_00493","Purine",-5
"p1k_00353","Purine",-9
"p1k_00096","Purine",-9
"p1k_00552","Purine",-5
"p1k_00102","Purine",-8
"p1k_00733","Purine",-8
"p1k_00427","Purine",-6
"p1k_00031","Purine",-5
"p1k_00411","Purine",-3
"p1k_00484","Purine",-5
"p1k_00268","Purine",-10
"p1k_00305","Purine",-5
"p1k_00255","Purine",-6
"p1k_00547","Purine",-3
"p1k_00817","Purine",-9
"p1k_00084","Purine",-4
"p1k_00117","Purine",-10
"p1k_01043","Purine",-8
"p1k_00343","Purine",-6
"p1k_00624","Purine",-8
"p1k_00232","Purine",-3
"p1k_00978","Purine",-6
"p1k_00705","Purine",-6
"p1k_00033","Purine",-10
"p1k_00814","Purine",-5
"p1k_00262","Purine",-10
