"sample","iM","Val"
"p1k_00286","Crp-2",-4
"p1k_00286","DhaR",-4.99609524037144
"p1k_00872","Crp-2",-4
"p1k_00872","DhaR",-2.6042015073759
"p1k_00961","Crp-2",-7
"p1k_00961","DhaR",-3.54058108551223
"p1k_00746","Crp-2",-8
"p1k_00746","DhaR",-3.56726410169612
"starve_series__t22_growth2","Crp-2",-3
"starve_series__t22_growth2","DhaR",-3.57633733641773
"p1k_00044","Crp-2",-10
"p1k_00044","DhaR",-12.3465635948857
"p1k_00084","Crp-2",-4
"p1k_00084","DhaR",-2.71625355763248
"p1k_00827","Crp-2",-3
"p1k_00827","DhaR",-3.88595376219279
"p1k_00797","Crp-2",-10
"p1k_00797","DhaR",-12.7528963632176
"p1k_00053","Crp-2",-4
"p1k_00053","DhaR",-12.7528963632176
"p1k_00207","Crp-2",-3
"p1k_00207","DhaR",-5.62687493786715
"p1k_00427","Crp-2",-4
"p1k_00427","DhaR",-3.93130711263851
"p1k_01028","Crp-2",-7
"p1k_01028","DhaR",-2.84470382118863
"p1k_00894","Crp-2",-5
"p1k_00894","DhaR",-3.62657438916295
"p1k_00339","Crp-2",-5
"p1k_00339","DhaR",-3.82348611535712
"p1k_00572","Crp-2",-5
"p1k_00572","DhaR",-12.5930748377234
"p1k_00838","Crp-2",-10
"p1k_00838","DhaR",-3.99645317004673
"p1k_00303","Crp-2",-8
"p1k_00303","DhaR",-12.4264300726061
"p1k_00613","Crp-2",-10
"p1k_00613","DhaR",-11.1251867926839
"p1k_00259","Crp-2",-6
"p1k_00259","DhaR",-12.7528963632176
"p1k_00169","Crp-2",-6
"p1k_00169","DhaR",-3.67795906910773
"p1k_00103","Crp-2",-9
"p1k_00103","DhaR",-2.59918759871094
"p1k_00845","Crp-2",-9
"p1k_00845","DhaR",-4.07816475926914
"p1k_00893","Crp-2",-6
"p1k_00893","DhaR",-12.2982261024281
"p1k_01050","Crp-2",-7
"p1k_01050","DhaR",-3.14676553072917
"p1k_00066","Crp-2",-3
"p1k_00066","DhaR",-3.77082451144785
"p1k_00242","Crp-2",-7
"p1k_00242","DhaR",-2.68299847364422
"p1k_00466","Crp-2",-6
"p1k_00466","DhaR",-2.76354097840219
"p1k_00866","Crp-2",-7
"p1k_00866","DhaR",-3.48140828100062
"p1k_00652","Crp-2",-3
"p1k_00652","DhaR",-2.64722566525327
"p1k_00293","Crp-2",-8
"p1k_00293","DhaR",-12.7528963632176
"p1k_00520","Crp-2",-4
"p1k_00520","DhaR",-2.84415128212053
"p1k_01026","Crp-2",-9
"p1k_01026","DhaR",-5.00066692917735
"p1k_00877","Crp-2",-4
