Parameter,Value
act_TF_conc_lo,9.897961177101631e-25
act_TF_conc_up,4.838611106313386e-12
act_Kd_lo,4.72240185819785e-10
act_Kd_up,1.17468673481633
inh_TF_conc_lo,9.897961177101631e-25
inh_TF_conc_up,4.838611106313386e-12
inh_Kd_lo,4.72240185819785e-10
inh_Kd_up,1.17468673481633
weight_act_obj1,8.192636589173368
weight_inh_obj1,8.192636589173368
weight_mRNA_match,4.082152736503812e-05
inh_metab_Total_lo,3.8e-07
inh_metab_Total_up,0.0408
act_metab_Total_lo,3.8e-07
act_metab_Total_up,0.0408
