,b0167,b0447,b0462,b0463,b0684,b0950,b0951,b0952,b1277,b1377,b2159,b2237,b2895,b3035,b3160,b3924
p1k_00516,6.852092122868623,4.907525754605787,6.503859958067046,6.102550705434839,11.96190296831298,3.3615702816413187,3.3668938042485697,3.915027029384548,12.695542721530195,10.06034193683777,36.37724212290984,10.176610514235692,13.350272704032548,5.659895002882111,10.31763554292342,39.452230776424045
p1k_00776,2.7395450155286984,1.6798113822196843,1.365126973302239,0.7929461402021375,1.8487846721385932,1.3588876828244385,2.1267657078755797,2.0802748201067924,1.832371480840784,0.5267412164509074,2.091122370605048,0.4083335783663659,1.5215164795986,2.360245784698921,2.3207207821447047,1.3204381237176928
p1k_00988,3.199263890873906,2.7708880200951733,2.0351716899582564,1.156499366798705,2.076667460996917,1.29270467823382,1.3434110996307274,0.8057637907120401,1.3974640951958737,0.5508480795684992,3.65085210940413,0.3872816157594668,0.8681200318898314,5.394968686315824,3.2351490849965114,2.1050317068148843
p1k_00723,3.8217858639376527,3.178966441687056,2.22031052715305,1.4177705180904718,2.233481365473999,1.401795218967114,1.6990206622122483,2.182629282757783,2.202152898893671,0.6967838438503259,3.75832133949562,1.4451820483529558,1.9751523081346296,4.313035443261625,24.98061312913802,3.2222542595843904
p1k_00419,1.758702162274409,1.9036240823354795,1.705669461372061,0.843067702374287,1.8769159181041213,1.4570278430912649,1.6003702161232771,1.918571038041869,1.8094078792322783,0.4983381202785024,1.94788262515807,0.8732220968481758,1.6875951726004506,2.457116952206404,3.100638486072764,2.4354411693793945
p1k_00819,3.78100487604216,0.8785730652379375,2.178611962189968,2.0653962591710737,2.387722966568858,1.2154524048462676,1.7672577855280356,1.72933120574842,2.6370690503169496,0.671929482313245,2.961653317050749,0.7872654842440708,1.333524619205604,3.632580697986272,4.026610419221872,1.6941251594765554
p1k_00029,17.178838869740442,7.581345901439008,2.785840154252728,1.6563562849147118,4.007948272513514,1.3162703945882988,2.382577950869708,1.890417420210661,1.9802161349265133,1.0205645495169595,12.340396631286133,1.6729640202266918,1.873377703578115,8.760228302583425,11.534172157774067,16.787819187210744
p1k_00501,3.0780267973531066,1.2759082541394586,1.740990768803064,1.4740865106265617,2.096368826315812,0.7991859508522994,1.1579062487961242,1.4816128425026762,2.3539741701109835,0.5197045403107134,4.046293001585734,0.6059448126929012,1.3330478339735663,2.9659005384035964,4.3868071960484105,2.8372382389523523
p1k_00054,8.596843545524518,2.6432990009603574,1.1882936622134657,0.4443699850169046,2.829530298655617,1.220111676953176,1.7561193688055885,1.1063921641167964,2.610576389763356,2.5528418788371674,9.21255769047272,0.9524394512653984,1.1291389398885894,5.109783775789183,9.3259960398734,4.369641196333951
p1k_00467,1.8628359182508905,2.369807367786047,0.9863323991922308,0.8505125594112405,1.627588064473223,1.1424995783664025,1.201708434641305,1.5952838758055865,1.5730360400657453,0.6364701899635552,2.0396702466184347,0.4726486882439776,1.4577770900796514,3.247954647578708,2.216566125273973,2.725090808539101
p1k_00292,4.013058029400678,2.231044678384814,2.2112466978149468,1.5357444326195877,1.862683861487838,1.4600466079243557,1.8352139903818807,1.6150408340761742,1.700666223099103,0.7884172369222787,3.9591546623644502,0.844690938887124,1.3734621945378844,4.221554627098367,7.324732154447887,2.43366670142046
p1k_00794,3.504498439468652,2.3476911653792376,1.5918435047090704,1.5451993665495538,2.6153470984255582,2.0717990490959792,1.7625431977363435,3.1781124852164298,2.008768801166181,0.3892501652888527,2.106026501164613,1.91146703029731,2.7503408457464777,2.016014285414591,3.059526281512229,1.842147779302015
p1k_00548,5.017699978705979,2.8082560380515,2.5025899465570385,1.7416983359901446,5.218402970636254,1.680098214399269,1.617802217536022,1.8656050319588784,7.5282017616726336,15.913811331705674,16.091655303922415,2.5085427184519693,6.694308561313851,2.366801265785343,3.4412883467546007,23.03865631609769
p1k_00306,6.852166044615101,1.9061988651070505,2.125697757074021,1.2358831295835908,2.0545285405715057,1.107397624985839,1.0902187136970063,1.3267395816855103,2.884806662750511,0.7636141994146332,4.107252040390373,0.6242383687656426,2.2635112120276206,3.438740656993838,2.320443760578318,3.007261996452868
p1k_00996,4.462045154401917,1.6503857311950878,2.077979922150498,1.627716300295598,1.978420910142208,1.7891898778542858,2.080484829024268,1.5251462479108728,1.2510545447412544,0.4522897135662952,3.4992265087871552,0.7980233996305764,1.804477571811,4.57991593687503,8.45938030534513,3.556243563521724
p1k_00363,1.3398507085324332,1.0025852127789374,2.600775667334921,2.1603236418725085,1.508001825347303,2.1182948114461326,2.3023641362275344,2.479941563661757,1.7083905714575598,0.8164047096234338,1.633928381602344,1.0227047657715675,1.733679401708713,2.4471492646855117,3.4483784360275327,1.1756087685334196
p1k_00438,2.1639175267188047,1.5794125902692322,1.334876610584341,0.710069119975136,1.7272686315889874,1.229510669837081,1.4405653579958269,1.4879083095357108,1.7287108917098395,0.5896633632426148,2.0529739276316312,0.935015512307861,2.009422622062237,2.320336367507421,2.9905489560025447,2.045227033796539
p1k_00489,3.20901884936039,2.7966949553728617,1.8716864765781025,1.331929604069726,1.9940606202347064,2.187704405750774,1.9247169830476716,2.526233269219067,1.518992540389443,0.6231210507378904,5.4070562562129485,0.9882723204366808,1.30363962254201,3.9336094134593065,5.713807388415248,3.674654128600215
p1k_00055,8.696171351408092,2.808634942975471,1.0881437477586784,0.4408296417382419,2.623609394122114,1.0519211294716004,1.7874181382691952,1.0675447596464684,2.3873340084783936,1.7506225109127456,9.721874231589013,0.8817859214420455,1.165466850095341,5.026834197693494,9.231900737657249,4.41507182735341
p1k_00333,2.195204381023214,1.255064501913584,1.523376131326096,1.267694502668003,1.5861811866135185,1.04169255878707,1.4029178377324656,1.2639692228862969,1.3258765987024133,0.5835115876427129,1.7580285401211593,0.4239526381350345,1.0662422067572994,2.235468017741741,1.686120530036175,1.3217057517641568
p1k_01039,3.957082624626747,2.3710470522269955,2.298040873392862,1.4630527105154754,2.591620838512638,1.3558479153306138,1.8953366265542089,0.7966932613314406,1.9746275689366908,0.7967924012655287,4.172793610066376,0.4490300883254448,1.5611006591297731,5.94046859664199,5.790782961462525,3.031234628568015
p1k_00583,4.976862237276817,6.0570408318474325,6.2558391017687685,4.279292909996791,14.61184940565617,6.227268516786894,7.090751464147256,7.287090555429949,7.548378488538931,4.4903618085113415,30.46261015251565,7.074005414258026,6.443130148211978,6.540291490328991,11.02017568087378,44.13898418826795
p1k_00007,9.63748466774,2.542279817150108,2.172971306815848,1.3346068893137937,2.6672431309863045,1.868442070523208,2.709239252987275,2.5634240184122064,1.655567338350054,0.5592221445587724,10.019206917198446,1.4350418614751643,1.1331516652852145,4.314933288903051,16.767171940683074,4.514043201299125
p1k_00725,3.4878321015672693,2.9687675953480843,2.3469524642458888,1.4155886339736723,2.358007324901556,1.1357429915765829,1.4713056423110351,1.9913300965678469,1.7350228354747337,0.4887502030966786,3.687427099705472,0.6795779958837171,1.5633065386705394,3.1236449788255336,20.67936096631561,4.386430602091237
p1k_00433,3.674792455399752,2.4222341185000325,1.8587701726192156,1.0094410259128956,1.8909064555149784,2.409839250289956,2.981222195044178,3.494233280197826,1.57636992691139,0.9263477715161772,2.966417122738237,0.7492315690333189,1.883032380714331,2.2200699361751317,1.6214061170935865,1.98204498379752
p1k_00228,3.738787845229533,2.26745695468756,1.122369784415214,1.0475372607214726,2.522712135294064,1.7098479419407544,1.661984541809706,1.926560757870264,1.729531977304363,1.1680038171023843,4.692438700602558,1.5275818452147136,1.3579626050134572,3.41509398039687,5.561022545240001,2.518176393739536
p1k_00347,3.3074780768780023,1.4905670640313944,2.3454519077774134,2.0070825948300515,2.101845139633781,1.3674688149984948,1.5435593765595843,1.754185727726454,1.947944842385264,0.7610014232576671,2.4959838624443007,0.4895179243952157,1.5697659342930284,2.97314578662701,2.4169199905227536,1.9947665083226669
p1k_00169,6.286791864252996,2.4686575773322814,1.7500347983770206,1.0774679382173322,2.2063714347088124,2.678983621240966,1.864608424826896,2.632674082501673,1.464277316865991,1.6397815212774145,5.954980032441209,2.032174755791024,1.227054270062519,1.8104057009612864,7.799643176463721,1.9229416697089856
starve_series__t08_starve,1.3474922225234254,3.3825301666800605,1.0355884107069573,0.4058365819259253,0.4159421897149738,5.7023339650595295,4.368251071632905,4.692384325937108,0.4688087675475864,0.4613311668123494,1.407034890844029,0.5265173649830898,0.3452030530473684,4.434826833935929,5.327455282976499,0.7481728163736318
p1k_00013,6.106375647191594,2.2721137293902616,1.9630092764454972,1.2547537512714564,2.391290478414657,1.4350126561520775,2.855799219757703,2.0340832494151964,1.8601243495901505,0.5293439961941059,4.384069221366556,0.9740838121953854,1.0716106414592184,4.350232455683392,9.54871906894518,4.297016910752393
p1k_00030,15.61995125148604,6.858989684515271,2.77235171990274,1.667978171051074,3.9955844211554266,1.417530219887874,2.4455348969705155,1.9413261343834516,2.0731252800997977,1.330556235848457,12.351905101980233,1.4994028102640715,2.013179821801562,8.481419417020275,11.371870862597508,17.041613529639424
p1k_01041,2.9913656375304574,3.0785403806748883,2.138662529654888,1.4687458108025144,1.6244612749485807,1.356568129248802,1.5515040198119043,1.71581251305712,1.4471625434475832,0.5049914624091227,4.234745332685008,1.095291851922781,1.2638518631568063,4.082963122476918,5.662809020897813,2.2149169871102936
p1k_01053,2.9434999485321893,3.4097940777012985,1.9958971492583808,1.3355648336167447,1.2744497507124948,0.9661788980900324,1.8853834329917285,1.1934039973107706,1.053911978284815,0.7702613916473283,3.2046614919611764,0.6208179589167678,0.97552580972427,3.5488340897958968,4.22347967517735,2.162562083730687
p1k_00537,5.972041077706328,8.041419329434165,1.9123929885944773,1.3842639715592373,6.536686988604895,3.904098154857012,3.6040460514388974,3.4501205744625403,3.3457481936628457,99.45363555569674,14.206251917085432,2.3336000612904675,7.529926333359523,1.8473306067814583,2.08486381402833,38.60783079689769
p1k_00509,2.6324878996409637,3.193325165067667,2.92522539231496,2.2947296602948763,2.5845277524411387,1.4883642695116834,1.9247650557111116,1.7163782708127848,2.048561226267318,0.7024800522668672,4.115273379194796,1.0485596297006317,2.10953173022912,4.711421423313561,6.984452856021803,5.576196868954328
p1k_00251,3.06895362173128,2.5824556408339654,1.2532815757135585,0.7578965198977354,2.1312376896026826,1.7895949009316952,1.6196400662553454,1.913664955600828,1.0806777376969996,1.2912360671507772,4.8981787237211325,0.9562774773058405,1.0455294298079916,2.9992290900646736,8.095590932979427,2.165843101662229
p1k_00287,3.8434576019281104,1.6852449381772254,2.3337624913965014,1.5542813551615473,1.7729187875238472,1.436837149733297,1.7749696798330956,1.664473794599557,1.619395311730768,0.7309769204783506,3.4634237440016644,0.8878863029738292,1.4281147591635706,3.555212560260555,6.156432965226562,1.984429364614671
p1k_00596,6.007712344822972,4.164746499191334,4.757223170385533,3.4776404181630927,8.796684349554553,3.9015840830557074,4.037277725391395,4.381133616681715,6.465400057306065,59.14754419546589,16.364849183404377,4.387639391269088,6.97518725957653,2.0600740847066747,5.851921326961241,38.14329082230748
p1k_00986,4.778993914096055,2.273373272185012,2.0611878141025186,1.2113832122588672,2.86284192922667,1.7248694268612768,1.7712930201923969,0.8640263471186269,1.83503484928258,0.5084921156590088,3.696462178817721,0.2198760316455736,1.383313282157734,5.430470382311597,5.142927332710094,2.8184369496513466
p1k_00745,5.388538384501035,2.4069576981835072,1.8258727524570704,1.0880158391520829,3.2372312937015537,1.4490724711135965,2.3910852000202785,2.7762720957789626,2.143984042444574,0.4393392613361938,4.430782194843494,0.3781801186319866,1.8795520130835328,3.688956057192591,6.646859358308951,2.960848403281347
p1k_00873,2.705648500813863,2.76642913994941,1.7307623820208564,1.4435149884320346,1.6657971823385236,1.4685989741081154,1.5970613604890966,1.454994358544155,1.679151366481051,0.706776907814723,2.525762822514386,1.3775605973552834,1.629330161882554,2.1582268979936705,3.1528905247436088,2.435502750530963
p1k_00878,2.3375834899220505,1.3700119873474286,2.287656636272578,1.7138969962311514,1.7852647675218891,1.859140120122933,1.6264471405886365,1.7435838571879894,1.7308254711441915,0.818939145222989,2.252951665939513,1.0371954182867793,1.5722478015289376,1.7472625679515796,2.7397077128021,1.7843006032048068
p1k_00413,2.796385153999342,1.858462728153654,1.3579983667367053,0.7347896896584482,1.8653976588914083,1.4920557733783677,1.6694510440566397,1.456456590652434,1.9239142222207928,0.5545197926677919,1.9625463903785492,0.7334228082112217,1.7893218137313238,2.430053717699856,2.131316761717545,1.8978965096150413
p1k_00850,3.1473134720034053,6.164481283097677,2.679667472312698,3.1596660662195344,8.242591412560602,2.326458260363988,2.65615180459934,2.6847594454014883,4.283888864553521,0.2563963238212062,5.20935468815137,4.589110518707159,3.170564300373103,3.1165761335412654,2.6164322356910086,22.114085471754123
p1k_00565,3.9200420003900858,6.912079562499796,6.300145809364193,3.896068517274178,12.299212799065904,5.774452895466927,6.059331388559921,6.762107951849704,5.604023046822287,3.882970874920039,23.32837640141548,4.716215303043152,4.4521741005567375,6.339103163277279,6.028503075244424,27.851233182974163
p1k_00748,3.314711894694434,2.068834667813073,1.6794988240825484,1.0766570679886394,1.8364868717513836,1.1183463486305905,1.765891537991157,1.5101114844909638,1.7525624821381467,0.5194980691264355,2.893869977578794,0.7793202122126037,1.398687889390403,3.113881104237128,5.439845261576847,2.30066313240482
p1k_00086,6.40477526781008,2.458253528930745,0.9978373572900532,0.6913810838791716,1.9683154468605577,0.994584411735894,1.4027787542828662,1.3599567980837153,1.637960693737243,0.3578878786900777,5.604214445524418,0.7276028026584785,0.8852461650096088,4.253942777350161,4.653726423124052,3.345099547116818
p1k_00075,4.31255737823133,2.6260354645902444,1.4107514588402952,0.9483932482769852,1.8134310279849652,0.8867096582276831,1.1072177233184402,0.8318751284657041,2.414139591916044,1.3611738532885909,3.500504998279826,0.4973033115594995,1.9821192403768373,3.2377563629705044,2.7894924682683118,2.4713388172627124
p1k_00128,3.6703027173723286,1.4609682331392817,1.4236920340385977,0.9696840139717824,1.7298993275948449,1.0091570231577778,1.7085214737981944,1.1862878598326128,2.014549991794722,0.4135366000997589,2.231520005899361,0.3595104055429312,1.4125608449449718,3.3697044866490016,3.073961719534245,1.7303373054156548
p1k_00255,3.779930168269873,1.7018294763631752,1.9019985633209,1.1033173037762942,1.6936261719668757,1.6090562986719237,1.8087162120981637,1.9250534839885327,2.060282512533922,0.4734656073893085,2.736924743073584,0.7148731030273234,1.439340737238547,3.4594135910034685,5.289177688196158,2.3403238427141173
p1k_00076,5.619399637781842,2.6914792556483427,2.089680204476225,1.0833300036810187,2.0232367114227463,1.2658746343924576,1.640385395740387,1.2769497439050452,2.3748011600242096,1.128236785488134,4.026275415774291,0.6868111639198061,2.102342508531873,4.017389325287184,4.286299850439924,2.854062323183988
p1k_00216,4.596506605463393,2.8140302885078547,2.0542722295700373,1.3334618415961437,2.136317726966595,1.3904298482924369,1.9325747465366625,1.8926359601270328,2.173926374876146,0.7554230389753046,3.758591007764176,0.9922331874083596,2.0709765356948013,3.9714133788061488,6.301468322195637,3.4089697836260715
p1k_00281,5.455103559370613,3.5689771159478703,2.997604362664004,1.5383353455370603,2.048708717940486,1.063480196743524,1.7594713538526083,2.307444524286665,3.000413407350242,0.3472977006030793,5.333830168655989,1.5849699864481666,2.031175363961201,2.4461957544595805,15.714503209080169,7.364999298238748
p1k_00313,3.400899696274565,1.7374887443801177,2.5472502162986714,1.5385575535468052,1.9485291979682944,1.3924991055415274,1.887968405112122,1.805082956646888,1.858677482805246,0.752448869976312,2.5793691256999254,0.6109263085716173,1.6563367151880728,3.672186840416995,3.0205514948071843,1.4675328897546134
p1k_00354,3.900852262049571,1.967179531586678,2.0162060907078727,1.4824165285706208,2.098995872807456,1.3115486587119978,1.5202683692826404,1.7006632159470667,1.9440743673815937,0.7938944837097779,3.361851435889835,0.5570938629667617,1.90221382278577,2.9454708916473744,2.078220540616868,3.645926250101495
p1k_00594,2.878106899036529,1.6033206381166762,2.226699252066078,1.4208698566799598,1.3543393554965133,2.6922364263698486,2.842024267641938,2.3717328645586626,1.3947241175179277,2.0358624145232955,2.0227842363276163,0.6835364142988178,1.551155454973385,1.511376004247404,2.261443565829558,2.4002996462055943
p1k_00730,3.8948631803348905,2.3046579605651183,1.564893233867792,0.9560804111201924,2.024924931290781,1.3906072583277882,1.7385843986219025,1.802084744846612,1.767382504508441,0.9311471853430862,2.9555252327290664,0.6121020687631016,1.9900494646355875,3.264261254557588,4.182967715151422,2.2365104786899934
p1k_00368,1.4687001924364362,1.8910856728595653,1.4177304993993496,0.9582646034711012,1.301813787420841,2.508983040496681,2.280302809337606,1.9273490610331951,1.0950751895831938,0.6897877494458023,0.6786824163379378,0.396785496649258,0.782154635855401,1.0868432598936189,0.6289808332505404,0.4341424948275722
p1k_00260,3.827117103676896,1.5539479090058308,2.1501417463589,1.0585107655129435,1.7885719601791574,1.052816607441058,1.247193694794581,1.3313233392196326,2.229006461826505,0.7882747893520308,2.9004588806690994,0.7910377057615444,2.043621730835273,3.21444193351547,2.899050816335555,2.46381807753572
p1k_00865,1.9715822261301992,3.815569487067045,2.565856397659494,2.1398870010226645,1.813362134487392,1.803361559440244,1.9441707504957133,1.6928394572986882,1.8337981643133336,0.910251128926446,2.5431828404557453,2.652712784610649,2.105142631045335,3.4970020555651185,7.508417629274142,3.083957159094851
p1k_00190,3.144550482716521,1.3921827014118806,1.3090862537556818,0.7669705381443037,1.7116613432304788,1.4010989071241144,1.681138777581875,1.710067363041898,1.800747652972578,0.4393464503584776,2.519973213835616,0.6435802443723951,1.4089384768204494,2.414127332671853,2.7136649059177302,1.7215572757644226
p1k_01027,2.4289084516723563,3.651601456826893,1.8481172020650167,1.23670786508741,1.6745028185731268,1.352574722353446,1.4124314555183828,1.2263037751348664,1.1557787443778118,0.5100622793870826,3.75009274399236,0.5571659529829527,1.3173160619294495,3.973635756360314,4.104031703264127,2.621182682228264
p1k_00586,3.1873546704812865,0.7668487378330588,1.3410079902932954,0.8304544136578357,1.009331327746255,1.2300530756525363,0.9452912477212012,0.8649018016670258,2.964427673179032,1.168691951003766,2.3560713973358545,0.5084148208598278,3.8281564934857952,2.151529543693773,1.5337251022454292,2.7708906137914826
p1k_00399,3.092500520126724,2.2634780198456395,1.9400415115621787,0.9561548012622284,1.9426304423119376,1.4528562474334,1.785369047484758,1.5808566905336088,2.138381438524071,1.3537923728936774,2.262916655983336,1.0685681860281648,1.9149456230109092,2.799812893713555,3.2814906833161426,2.51139341901362
starve_series__t18_starve,1.533806649566824,5.417034085436212,0.7742194926672222,0.2388935715589546,0.3107259711703041,9.814172926643106,7.547902722191919,9.519591867371789,1.2302106242278672,0.8924222610407223,0.3510855094074145,1.3036516288020932,0.7283431766971901,1.4448513641215657,3.3220730911021192,0.5484413550172426
p1k_00079,6.030489931281961,1.857277115419927,1.5868956235115736,0.917387183484211,1.916010782405986,1.0382117587614137,1.2790303432538217,1.061191031445218,2.3349958469373955,1.5744341973306777,4.091423855751873,0.7268011327767561,1.9846135941273049,3.156553529349872,5.2157663148072,3.640426868968043
p1k_00020,17.57866191525851,14.221275624318135,3.986695283307424,1.9214762604803757,8.578987353298215,3.019001625986055,3.3469878076322623,3.7853289374068857,4.17161552577182,0.679583364808243,58.65443637341761,5.63310923978919,3.0593532684130267,8.406444885579484,19.487063993042423,105.3573294962596
p1k_00234,3.5181815553679767,2.401651110465367,1.9423153714386032,1.0646141666781912,1.9531576814087013,1.3940411595077808,1.6701412079845377,1.6733876246276245,1.7145702913839531,0.9500010650935384,3.1185312559471603,0.9312780488272764,1.6414036696532344,3.5697462837920595,4.248081141828325,2.34669268022973
p1k_00691,7.167770641054124,5.189807542171314,2.504177401218111,2.0895990342887854,3.7456795015675,2.065798005535058,2.448017739634304,2.4433206166987818,2.2389421961775686,0.99488593961738,7.559195003435428,1.073897595921934,2.195491047779539,4.700804124284409,9.165868208507796,4.796359340857247
p1k_00729,5.878696292909279,3.1047933666676784,1.4899877529955785,1.0947926917998927,1.855952544168265,1.341342699992001,1.684527127384145,1.5162151997678184,1.982074456014457,0.8098071039259859,4.57823873362103,0.7869906071892736,1.7489193618054115,4.682863327938518,6.520988249455349,3.694500228524562
p1k_00891,6.316479069150256,3.1054048984457867,2.789428826823805,2.0380402227988537,2.3759482302823955,1.8818027926239855,2.1623439975823477,3.661453926606425,2.387140427886788,0.6697108316127717,4.214068901732369,1.0261209552350543,1.260099874643272,3.224211913100955,10.227262246456457,3.850244379300933
p1k_00663,5.548476877046044,4.393160341789672,3.091451616335436,1.9911762067205685,2.8677347941395914,1.7991864035996228,2.346735373760896,2.2198371690289984,2.1053104186474862,1.1960022511612474,4.589483326924473,0.6613918009908532,2.2540830208007687,4.28685875284722,4.980504512535838,2.2849409749771508
p1k_00157,4.102563197770375,2.094068064947069,2.4411407462644044,1.1301319782598849,1.3951828873310594,1.319846867752443,1.5700406044151378,1.4692528236412306,2.4346224664762706,0.7490362850814398,2.7893727980752567,0.7011250326679918,2.6606759167866243,3.640135289626439,3.3814940472627755,2.4581596864351503
p1k_00961,4.554536552117442,1.8913044089277131,2.078097748271907,1.1447924477007314,3.1345259413977606,1.5227368086241817,1.7235631740417467,0.8960508252926718,2.165056154556003,0.4677384438027979,3.3205906632101434,0.2027544715271573,1.304329582241239,5.9930584341259125,4.103154899933003,2.471715102118848
p1k_00324,4.855784216346282,1.7939258695352418,1.844462026628508,1.442037925893579,2.308860695165824,1.4285142797636745,1.793814299873614,1.8267703108117952,1.8627116710410885,0.6718249872774873,4.116927688088397,0.4597674969893389,1.997025010201702,2.954467518084988,2.0962145603336837,2.3444085026541432
p1k_00510,2.7353320541837256,2.9659575653180923,2.9881202339059167,2.3425122855250318,2.5775341049387595,1.328743749155957,1.8875808898494928,2.063248880998979,2.0460725565398348,0.786769880602636,3.803078846445911,1.08831474281318,2.102600622159685,4.579837800549779,7.217294826503988,5.745759286865798
p1k_00701,4.180839794510527,3.694163315556201,1.7822685484300558,1.2188214702325424,2.5016698759643816,1.4808771128190612,1.734266409838486,1.6603816108549427,2.7216860693031206,1.278407406788247,2.4933891584534464,0.7423072477554917,1.7584235521195402,2.98147315682418,2.5811295056508614,1.8287058254691893
p1k_00035,5.992033235315752,3.764970714204376,2.4777772159353013,1.555646081589014,3.9094947050100015,1.563013052212896,2.964176748697549,2.5063938240820285,2.056355138879214,0.704534647500174,10.173811488498496,1.8348718188144009,1.5073076861764272,6.433918953218933,10.540201087423624,10.2873414508289
p1k_00439,3.2155323990424014,3.1333265394972534,1.917689215716173,1.024253195116043,2.304625883577834,2.67202625359117,3.2973902679186016,3.453113852275911,1.7340578400765776,1.143442556190835,3.6883591580126502,0.9435604989606162,1.9721855992192237,2.4691827433150824,1.4299711504678831,2.409282230039677
p1k_00799,4.208685195372502,1.6261981425892114,2.325870530463722,1.8420017183184427,1.966507935320056,1.2445604587783874,1.996142810740631,1.6290871548285628,2.029223260488317,0.7064862541941643,3.651340151544155,0.8968425299904371,1.4936801540328055,3.376436632206335,5.49523317050622,2.72033244765321
p1k_00603,5.34608875741535,5.973118543169494,4.256232119805514,3.069659182543212,9.77799477826492,3.422769912432837,3.830557845393644,3.879429960743052,6.477804004524228,104.9302019624969,14.125245770366805,2.62977169975368,6.581328762614812,2.7011096319351404,2.9923338927913568,23.07817347006489
p1k_00009,7.722354800497105,2.7953072701040336,1.96389688629886,1.2775163411191592,2.3669628238629765,1.0937788471553955,1.915886285425364,1.8451654424047372,1.5850259023351376,0.555801113910021,5.908935527051146,0.8951448318323755,1.756354304138095,5.005536803454347,9.92072141321225,5.374222878862002
p1k_00441,2.446044442890991,1.4105356556366044,1.5994291630015087,1.5321233904776237,1.928939732711889,0.9328811071751254,1.139562460773856,1.215378558069941,1.4423049106383647,0.8128639206961266,2.557273637866144,0.7791996201514902,1.545828478211466,2.7972893183739598,3.263714574399456,1.7100243810448756
p1k_00315,5.538074175262968,1.704300620358488,2.357597651513719,1.3684613847044425,1.8171339817041157,1.2853804641548496,1.4939046200016417,2.1295535756994,2.7357868068776847,0.8522062303755911,3.706441504074145,0.6761917657723228,2.783341563475382,3.712662674907985,3.116473806283776,2.8599547595752117
p1k_00286,3.6380802930064817,1.8450490456483095,2.225628037345719,1.4144707282972566,1.7539337486761544,1.4815785541638238,1.7965782142388114,1.6407072761188872,1.8568568416950864,0.9269307848497104,3.5151988347037686,0.8467143460428097,1.333629556840359,3.767856247355958,5.254330199536941,2.242897518285446
p1k_00769,4.841180348256221,2.7869010674689445,1.9842624898045067,1.0072537553142094,1.92928278327776,1.6009815508789154,2.573784029330881,2.947611646137186,1.7083942186930656,0.7336772247879856,3.335745843934605,0.5042422922072426,1.9482420912262888,3.2168314982694564,4.029907962732107,2.271682626054069
p1k_00897,4.179783536827447,1.1014315547512687,1.7271564388863845,1.094836959346106,1.4557187735773618,1.2123312262795751,1.2708890110721054,2.7276478985195074,2.881898749896055,0.7678298454343528,2.21552473699918,1.2546651719657715,0.8972814963083552,2.824640284939201,5.957328912408185,2.2409248546565848
p1k_00132,6.872313515526855,1.8040491408070047,1.920403511958786,1.061823755374791,2.0242345145412144,1.574072264969338,2.799607689274359,1.677821214333492,1.735783114667042,0.5928206579425759,4.307859109392308,0.8662821299996546,1.6316429169545252,4.634477069509488,6.611320731397225,3.349104125192605
p1k_00048,6.0990362634072826,2.101427540922864,1.9386502536826695,1.488984196971814,2.150203186700046,1.0565303082493174,2.257090085101797,1.8650402601803424,1.9666875510886592,0.4830105308904073,3.856548449906168,0.8550703660334064,1.1282822435334443,4.552779084245391,5.364303831410719,3.267607437081934
p1k_00440,3.205566390847269,3.5077704953653104,1.901436478442014,1.0553940215250832,2.1910347562686723,2.597067304657981,3.6107972671676087,3.575099542792484,1.8625260463032125,1.0477056444865618,3.613870245116882,0.9427921498997772,2.0183376697120616,2.308456816694737,1.1616878113178442,2.198272130559759
p1k_00977,4.354828872402472,2.7403098973093,1.9320949671712095,1.3027261658204452,2.6380668061685624,2.0324531394321728,1.9064041637386464,1.325367943255307,1.805948181148236,0.5806156375931314,3.9361484658076207,0.4651123096540057,1.5937594722476516,5.262761304091487,6.3266454264610585,2.7031383921430354
p1k_00968,3.839366011022774,3.0526104436183177,1.7393911814891183,1.236806297309807,2.085957243638481,1.118035120900689,1.3213459758109298,1.0898099424133514,1.347437218677161,0.8802297434625748,3.118445998917247,0.4327080290267175,1.2578805296952429,4.369336630982585,2.5579588893291816,2.9771084015164244
p1k_00561,3.2299324024853666,1.2281503805587108,1.6619883685898886,1.3957156895774447,1.789945931408848,1.343512820964709,1.3481195673258604,1.7237582145845702,3.503300787776118,0.6255592607704662,2.1920303062199085,0.5132020734075892,3.352251234350296,2.17246587551188,1.6687360668808484,1.807762373199297
p1k_00384,1.605510739890121,1.7223207801404066,2.004967522647459,1.478988080270238,1.5812407780623077,4.771853004283252,4.230134165910492,3.4899275600731428,1.099775384265658,1.089878722227897,1.9793872360169416,0.4300158511572726,1.5977491322244346,1.2645883542824248,0.9355790697901052,1.5274954332165525
p1k_00332,3.2327542121700112,1.0171732935997864,1.683184846564408,1.3067760112181146,1.7246109926945266,0.976060551675582,1.4483791537148571,1.381049619553685,1.5820576012284406,0.6746900238537638,2.459370410923237,0.5473817537358435,1.3107630021855998,2.562104221176431,1.5881088686561369,1.831723756211752
p1k_00095,3.448245466984291,1.8589316001977063,2.1169025191148867,1.0697032366827783,1.6876232364518249,1.7173891136995822,2.4081454755072245,2.205504999738802,1.3066041136180342,0.422701071639958,4.936472087163126,1.0108977380391102,0.8742259214285181,5.541944191903148,10.63815614000486,3.266939868752319
p1k_00499,1.5746867213890186,1.5796487608605667,1.509103231944342,1.2484364799359196,2.897284046797946,1.190820351372982,1.5496696264450418,2.0128417739570588,2.131777070572145,0.6675476282083552,2.3011556228328485,0.8365028920563556,1.6961352566758945,4.311178983143415,2.742537541162728,2.638473741717285
