"sample","gene","Val"
"p1k_00922","b2422",0.115414947774421
"p1k_00922","b2762",0.321578990005987
"p1k_00922","b2763",0.217010148264605
"p1k_00922","b2421",1.263438961467
"p1k_00727","b2422",0.222359309660874
"p1k_00727","b2762",0.619556509776631
"p1k_00727","b2763",0.418093389877319
"p1k_00727","b2421",2.43415104098603
"p1k_00340","b2422",0.115414947772184
"p1k_00340","b2762",0.321578989999756
"p1k_00340","b2763",0.2170101482604
"p1k_00340","b2421",1.26343896144252
"p1k_00609","b2422",0.115414947786675
"p1k_00609","b2762",0.321578990040131
"p1k_00609","b2763",0.217010148287646
"p1k_00609","b2421",1.26343896160115
"p1k_00728","b2422",0.133005866769659
"p1k_00728","b2762",0.370592311701737
"p1k_00728","b2763",0.250085655492043
"p1k_00728","b2421",1.45600546047919
"p1k_00842","b2422",0.115840251561496
"p1k_00842","b2762",0.322764007760885
"p1k_00842","b2763",0.217809830105392
"p1k_00842","b2421",1.26809473080548
"p1k_00279","b2422",0.115414948352744
"p1k_00279","b2762",0.32157899161736
"p1k_00279","b2763",0.217010149352002
"p1k_00279","b2421",1.26343896779786
"p1k_00003","b2422",0.471383975897626
"p1k_00003","b2762",1.31341031467123
"p1k_00003","b2763",0.886324592019392
"p1k_00003","b2421",5.16020578308731
"p1k_00978","b2422",0.115415076475679
"p1k_00978","b2762",0.321579348604432
"p1k_00978","b2763",0.217010390256476
"p1k_00978","b2421",1.26344037035024
"p1k_00971","b2422",0.115414947772184
"p1k_00971","b2762",0.321578989999756
"p1k_00971","b2763",0.2170101482604
"p1k_00971","b2421",1.26343896144252
"p1k_00176","b2422",0.115414947772385
"p1k_00176","b2762",0.321578990000314
"p1k_00176","b2763",0.217010148260777
"p1k_00176","b2421",1.26343896144472
"p1k_00027","b2422",0.152959804118052
"p1k_00027","b2762",0.426189677059304
"p1k_00027","b2763",0.287604252397713
"p1k_00027","b2421",1.67443974795039
"p1k_00485","b2422",0.115414987375426
"p1k_00485","b2762",0.321579100345694
"p1k_00485","b2763",0.217010222724805
"p1k_00485","b2421",1.26343939497631
"p1k_00696","b2422",0.115585929645463
"p1k_00696","b2762",0.322055394305944
"p1k_00696","b2763",0.217331638694579
"p1k_00696","b2421",1.2653106874587
"p1k_00651","b2422",0.192514866658268
"p1k_00651","b2762",0.536401372395056
"p1k_00651","b2763",0.361978067505658
"p1k_00651","b2421",2.10744611411233
"p1k_00896","b2422",0.167512222995579
"p1k_00896","b2762",0.466736870079102
"p1k_00896","b2763",0.314966588378606
"p1k_00896","b2421",1.83374400920944
"p1k_00514","b2422",0.222527713601221
"p1k_00514","b2762",0.620025731225795
"p1k_00514","b2763",0.418410033126463
"p1k_00514","b2421",2.43599454655963
"p1k_00546","b2422",0.115414949107462
"p1k_00546","b2762",0.321578993720219
"p1k_00546","b2763",0.217010150771069
"p1k_00546","b2421",1.26343897605971
"p1k_00523","b2422",0.115414947773211
"p1k_00523","b2762",0.321578990002617
"p1k_00523","b2763",0.217010148262331
"p1k_00523","b2421",1.26343896145377
"p1k_00943","b2422",0.115414947772315
"p1k_00943","b2762",0.321578990000121
"p1k_00943","b2763",0.217010148260646
"p1k_00943","b2421",1.26343896144396
"p1k_00759","b2422",0.175954542790477
