"gene","iM","Val"
"b2763","Cysteine-2",-8
"b2763","Cysteine-1",-6.15146932843933
"b2422","Cysteine-2",-10
"b2422","Cysteine-1",-6.14646194785193
"b2421","Cysteine-2",-8
"b2421","Cysteine-1",-6.74830633723628
"b2762","Cysteine-2",-9
"b2762","Cysteine-1",-6.25722918420922
