,b1310,b1318,b1311,b1312,b1313,b1314,b1315,b1316,b1317,b1319
starve_series__t22_growth2,0.9897885918604132,1.7032975096227867,1.6116307539170278,1.8102191022868603,3.910884645077509,2.664831991805913,3.4320311072118934,3.045677323590091,1.7360330087314,1.4877161363855305
starve_series__t23_growth2,1.1690272783892974,2.400078616515511,1.93823752420131,2.386475901880162,4.139051100692124,2.377097154391693,4.155465207798752,3.261217718321757,2.270766180218708,1.2416683499416064
starve_series__t25_growth2,0.9385765632027606,1.7205447871750386,2.375875386281947,2.686585173031065,5.3456824723479,3.5460819476349843,4.903092484730623,3.2527652196041705,1.728736670212402,1.0266530654468105
starve_series__t26_growth2,0.9617851491295496,1.3442789448964625,1.580830594067253,2.449210535862448,3.9451579153490126,2.769379088447764,3.5238886275164103,2.594034034639017,1.4166204962279885,0.9010876919398288
starve_series__t27_growth2,1.0741236659853262,1.3367645610205423,1.2325144408345454,2.2013158898913865,3.1197892586913403,2.92860742528984,2.4170894409826005,2.3104745254694574,1.3825502452734102,1.0233358673373414
starve_series__t28_growth2,1.1373570717731192,1.4318733635939291,1.3957289366695167,2.7546101184039715,3.691699308225041,3.726408522267152,3.016975150411857,2.3478783986510074,1.573847966850408,1.1341281802023309
p1k_00001,1.061348546777459,1.5454116845102557,2.2613706258156863,1.4509150468292489,2.263757054462939,2.444873127612085,2.617214036106705,2.1725029333618973,0.7684219887012806,0.9010876919398288
p1k_00002,1.0605758059922448,2.114631161021032,1.663191763758217,2.0093713586297577,2.4449736041905115,1.878525496168796,3.256268870454735,1.576254047384329,1.642027098249784,0.9010876919398288
p1k_00003,1.6772625074546006,2.563645996872162,2.175988401915186,3.215514394884317,4.347225300302544,3.712870902042284,4.342832993284591,2.437454556930791,1.5543430460070176,1.668367701518254
p1k_00004,1.58134979003704,2.284771722404048,2.8466162506823,1.5226790364027354,3.6086988406806007,3.1773286801758114,4.577530059903623,2.360645023552848,2.37600260025608,1.4292682650259392
p1k_00005,1.1556449746595243,1.6381883105340993,1.3797141571308624,1.534112118392614,2.595941429256123,2.375036501287281,2.4428084436049256,1.7546761237637944,1.4280390176546798,1.2767378811562504
p1k_00006,0.9658621163836312,1.6062076978115851,1.014173220996829,1.4619125525923848,2.5408572245926915,2.51582763966215,2.358477222830595,1.7964954245745943,0.900406453377119,1.126582124029869
p1k_00007,1.160792533675705,1.7307486309978652,1.775952067208411,1.4518386395171894,3.5401863805027136,2.91464170749085,3.7594495206598575,2.161669338597864,2.1050274216051115,1.281684357646558
p1k_00008,1.1505794761465973,2.5055336974375,1.5634056059411643,1.8825280115482013,3.9517717120722655,2.351145052578549,4.040060308089768,2.656618598534024,1.4194917950333266,1.4572615436988892
p1k_00009,1.246686018523787,1.6146608923675243,1.417609712099997,1.786759739100463,2.814436876240863,2.2459361254598464,2.5816890543595545,1.9832381667717425,1.4800020180132665,1.4076414207011818
p1k_00010,1.3344431064917588,2.2043561486880296,1.3348865808658257,1.5281856772386344,2.6800951354524565,2.549141855197864,2.747096448031697,1.467607984823557,1.7653365350723944,1.539795474876365
p1k_00011,1.2181640044986062,1.9784934265045444,1.7774836556376377,2.280786386037434,3.332253607655812,2.079934810500102,2.592539447625138,2.05963310894886,1.6610479366000377,1.2823488154187963
p1k_00012,1.4349404138673645,2.8511321089861656,1.6684172804804331,1.896727355643881,3.784095608249611,3.265407519806058,3.658928046272074,2.0901794621995955,1.3181571153340523,0.9950095109119464
p1k_00013,0.9075202479678438,1.6566128126954862,1.144672720005097,1.5042881028919677,2.2085442021625443,2.319512419637884,2.545160174062405,2.268658638051928,2.455043945265639,1.1412194006851688
p1k_00014,1.0549029539785255,2.300043046166504,1.6485323145376685,2.2218085451386,2.5945683661717647,2.843769417348124,3.4437739737363664,2.027057478616057,1.6252760343170345,1.755045970483612
p1k_00015,1.1584649208323936,1.806886142027225,1.2862811656622206,2.26958779898354,3.5943387607890998,2.58044863963452,3.802581225125009,2.074658414288836,1.4327972296981295,1.0902676810261238
p1k_00016,1.3255585274540085,2.047596066529039,1.3817607857627303,2.515581573366922,2.97206984856834,2.1274843539330783,3.503420012356392,2.3359256993548354,0.9064268637367708,1.254758076220842
p1k_00017,1.432286036878611,1.312916330385562,1.952881125350561,1.1702041949055986,3.702590749465213,2.494581762595244,4.071024960389928,2.264235393767457,1.2064683190791503,1.4623867550832763
p1k_00018,1.260020141954948,1.815641646801948,1.3253073080397615,2.3161639607264948,3.567919185182171,2.363859829279761,3.914803585290108,2.335552612839342,1.1340554098828974,1.42165590703509
p1k_00019,1.6542525139445898,2.010171335899275,1.1540763970126635,2.1323339355643816,4.303630536774685,2.725436080039383,3.2619963143843407,2.2289698434813623,1.3521200986014954,1.1503986126187324
p1k_00020,1.428912037303624,1.7912558783799295,1.7886310982846962,1.6474226748701437,4.010992879456189,2.799723705705337,3.973551398411362,2.2218334523504457,1.7853641424413795,1.273395784158143
p1k_00021,2.30543745353892,1.387325707320038,2.358523266628839,3.309374825424026,4.634679573149185,4.039357796156421,3.363303186198692,2.5412054987340054,1.3750207728239454,0.9010876919398288
p1k_00022,1.1735004287792044,2.0132864636342958,1.8376342523374212,2.135825783370187,5.723316387813152,4.331845864607089,3.794690446567693,2.130221029880849,1.8413590769467976,1.130225776101704
p1k_00023,1.0630741631588272,1.837528688160437,1.926640850986984,2.100201284149391,4.636587512236734,2.45600561832263,3.386282500411051,1.7221488760553556,1.3557435719008544,1.4028048717546864
p1k_00024,1.1943541168006635,2.322462456378453,1.638818836171416,1.645743801470511,4.1120308550948215,2.683381988992625,2.924706026232222,2.3660509587294443,1.1067238473830665,1.4790737876204485
p1k_00025,1.6942824427763563,1.8390030978368,2.5000757086094505,1.6890504401313058,4.656076554458524,2.7359877428422257,3.1252268714629,1.9435682836911428,1.53087858365187,1.4221481586496607
p1k_00026,1.0898358265351948,2.08482163861202,2.205545368110498,2.391876329829462,4.711403835003776,2.8754061349252646,2.9212411898475508,3.322828293562288,2.2617638282261847,1.2655681099062337
p1k_00027,1.1176845304715906,2.490412610161848,3.1789185096082995,3.100241775665044,2.545705929344768,3.042717199304797,3.56148823869092,2.65764859449126,2.331779626945797,2.681743939103125
p1k_00028,1.603060281904583,2.7176435507973102,3.145284434793638,1.8672294777391316,3.692887436007158,2.5461381075771703,3.316189296780361,2.0395390543384653,2.23537231476905,1.6842980763705988
p1k_00029,1.050284650259998,1.7943253005059303,1.882574311478828,2.199324718340169,2.327481971789981,2.481863593116539,2.855800530968618,2.0706118426848783,1.3305665901969077,1.0611576389969628
p1k_00030,1.256440095410707,1.134779825317566,1.3827313256490423,2.0630329863208634,2.8885850394525203,3.090352549199905,2.2856412870866976,1.7228574616259422,0.9067041177636048,1.1373416346286456
p1k_00031,0.7647239860801078,2.596837700534843,1.8332731660172623,2.129663702645441,3.3246328225472324,3.9281796802941273,4.666041128775558,2.123204933374735,1.5693873102293965,1.5853092041459638
p1k_00032,1.4785301212909998,2.250613333594482,1.513527510055623,2.112261050836302,4.0167404954706685,2.46128647280955,2.2338956808872634,2.6391972248430617,1.4710087171682038,1.5012696735424966
p1k_00033,2.747563010092455,3.1261816260507183,4.177987789439946,3.8981481646223792,7.527307909142684,3.781906358423887,5.428405241883117,4.356610053729031,4.203367014347942,5.569273846235832
p1k_00034,1.880421363211964,2.983327463313881,3.3333030841436084,2.6196563345238597,5.897713709924244,4.087771918936877,6.185584669257528,5.120535036520632,1.9397938872080984,1.4014076376196107
p1k_00035,0.9498157891645188,1.0976547593525845,1.5364067007079472,2.411059130439391,4.870564912482759,3.551588063132584,3.9035826744215103,3.099092928914579,1.0113320975615496,1.731107757538961
p1k_00036,1.6368401415466614,1.6413552815949928,1.7572103243395356,1.9210981526648825,5.299846219501036,4.0063190467019965,3.324468866575049,3.0367486028936543,1.381570899192765,1.7391358102011265
p1k_00037,1.7104256531138875,2.426997546431487,2.2563503194507857,1.5764413631957317,4.526194852803771,4.299530353830777,4.282929860221894,3.968773292801409,1.0787011185394315,1.431197174196501
p1k_00038,1.2732182434042685,2.0566278876719792,1.4826782136690233,1.9093461551079316,6.081090840745099,4.390614393268007,4.923544528775927,2.4987208887402024,1.7694257603540755,1.471156745695408
p1k_00039,0.9161430856757498,2.1449742937790304,1.1595278060990115,1.300543908627083,2.863218705359329,2.25511176299712,2.9874533393483187,2.0884578821231794,1.6626568056248885,0.9010876919398288
p1k_00040,1.1797046077162148,1.4304712705490017,1.1369730342232731,1.7070068858182696,3.3753234777088386,3.365905519530374,2.787930863541003,1.8336626169292247,0.7684219887012806,1.598935132456666
p1k_00041,1.2706175313687365,2.0852286961189987,2.0192120262163944,2.333749156483435,4.938740075224663,3.6578032908604183,3.5906665767729384,2.121888418837573,1.3374986181687047,1.1441534416860144
p1k_00042,1.5120714584662338,1.4479526980510902,2.0022410918715483,2.5416673311249904,3.317282432481501,2.597557697622006,2.8880107793113163,2.296405235692095,1.1887653441598536,1.0806260307679645
p1k_00043,1.7001959917190064,1.619705814850018,1.3015675337113517,2.200678157673757,3.607821387942102,2.3950122681420143,2.886205349043366,2.132041246846309,1.075344827081419,1.5565567969130096
p1k_00044,1.2068939568800532,1.3783852121807714,1.7692438445906946,1.834176247063056,4.730933893963489,2.3290978414604497,3.224014523690041,1.6408718675070342,1.265816349439571,1.325984891289868
p1k_00045,1.3892268264102086,1.475485243212909,1.8208423171585892,1.6777649877414684,4.909337386291103,2.461046901028074,3.496198864599992,1.7735198983987506,1.2952966265986414,1.2011414332491916
p1k_00046,1.394463737386631,1.871625812687322,1.2086377589767945,1.5390572359465695,3.705801538621421,2.3748099239119203,3.2260275118995434,1.8663089582315624,1.1226172322123813,1.0523726470407222
p1k_00047,1.3438787496312448,2.171225982001438,1.8964139964480249,1.9369230946407416,4.547318532067836,2.509300988224319,3.3277166513259027,2.3317968192356617,0.9964426965346672,1.2906592986784258
p1k_00048,1.2587085009385437,1.5448474291516114,1.7496860398751644,2.0917217228477765,3.622341185469255,2.4433644792579905,3.9062368284331055,2.9014720732944403,1.1573981514436795,1.0672283795212445
p1k_00049,1.8325732974511333,2.265222250334332,1.6870898572009558,2.418228808032465,4.787476578368004,4.438897988241572,4.9973936875179295,2.768864856546137,1.519182811922816,0.9010876919398288
p1k_00050,1.367603824137932,1.7024982520177752,2.0671138342868853,1.90974775696432,2.4764366728249967,1.389203959694095,2.484597786049644,1.3158358858766883,2.548633807300315,1.4080007007573514
p1k_00051,1.7669881833905894,1.4100945795142736,2.049776511069724,2.435576334423957,2.618456965135046,2.737274963635887,1.6981463454195516,1.5147011945641575,1.031491558089698,1.3505400066393338
p1k_00052,1.4455630038128136,1.618227990580124,1.2505457429967834,3.571269810295957,2.3125686042516618,2.779082164627696,3.1255924332142238,1.783263354927311,2.376752658238692,1.817027840859781
p1k_00053,1.299642517516384,2.3785253657777106,3.3177025668596305,2.5452339598030527,3.289042902708404,1.5208594628873953,2.6450839582527723,2.0404083134733733,1.9530713567468223,1.1259726073695402
p1k_00054,5.503644678387078,5.564519927132007,6.418010669488002,7.957869683850586,8.044706878209658,5.014510842114442,7.5821801192277745,6.940090120340015,8.914760304945625,12.349728667597406
p1k_00055,4.887518187477517,4.627946347003044,4.8650491427294025,5.066683166393737,6.808532530175793,4.371526334606186,5.575738766872244,4.502687272799264,6.35475037975803,5.583147395981088
p1k_00056,0.9678488983278468,1.417831448998814,1.948475779204808,3.1165220993973155,4.591446769704569,1.687510446305606,3.112100095616629,2.402371543266049,1.5681509937299494,1.9258357828883117
p1k_00057,1.5986685603956576,2.037017173079473,1.6170124010000588,1.9368713203559569,4.257304983017103,1.9553829102099167,3.100646500312564,2.160508170726505,1.0420342771033613,1.836016627148344
p1k_00058,1.2665965290515402,1.717728259947355,1.8593425899154925,1.714031464182898,2.174639637794142,1.547016010803022,2.8651245702022194,2.4484920351108324,1.536841932106508,2.3077014421093542
p1k_00059,1.1907171255862974,1.240840317129459,1.3879250910218417,1.26996575163211,2.911217571250113,1.8245330544770115,2.843873600487273,2.0626585385645586,1.6070169835182608,1.8562430457571235
p1k_00060,1.2390729000482288,1.8597845519614893,1.7158585981889134,2.220352518517742,2.36189091049648,1.4313064257014454,2.83133978817456,2.0803856850155977,2.0134706004125578,1.698771145393834
p1k_00061,0.974339827296598,1.537781233002637,2.102395373495458,1.376039316851928,3.1396479865501057,1.5653651995066686,2.4292286914982024,2.136581765481417,1.3186117415713206,1.606083878207826
p1k_00062,1.2929396547943393,2.359117519077937,1.8086581267988908,3.3806704190332657,2.761918211889804,1.73396760435526,2.9798283188292727,0.8636154880814038,0.7684219887012806,0.9010876919398288
p1k_00063,0.7647239860801078,2.899342854978007,1.719613326569719,0.8090963830167547,1.3754473780550376,3.2438143576724072,2.754770603411886,3.0409592840604964,1.706498900610797,0.9010876919398288
p1k_00064,1.6150378955706932,2.2845379510683554,1.6976984146109966,2.565325330966975,4.841409494783827,2.5553688121903355,3.372554721826494,2.2621692934355453,1.52928463459927,1.1610732756879805
p1k_00065,1.4361555530700545,1.801742518804675,1.910795357857148,3.533103650187125,4.664638230096464,1.96451037091738,3.4206992309401048,2.286691453489164,1.9249588239423552,1.6067784752806924
p1k_00066,1.4812355037399023,1.867006032400896,2.750235756390873,2.989269327581937,3.2445782114480104,2.7744981518871685,4.384681298857026,1.4884322335726017,1.4736715773094105,1.804772771301312
p1k_00067,1.3497512763245774,2.039635676004511,2.3384718224092174,3.521626564527841,3.393440847223624,1.863323891574041,3.6820802112037656,1.7391862119283152,1.2619922686874627,2.1659791733594065
p1k_00068,1.2073049259907198,1.7907974673347966,1.2798994568172573,1.886430623881013,2.9942357647203317,3.302505941476437,3.8113899780961633,1.9484820621153895,0.7684219887012806,1.6453488929442648
p1k_00069,1.4687090199158168,1.169418461255849,1.3029348478771363,1.951527236637711,4.59611137999916,2.401337287264385,2.212514064281482,1.5951895788997774,0.7684219887012806,1.2957038319043177
p1k_00070,1.336111198684837,1.8825091314935536,1.3461068561769791,1.3991647993203455,2.988958443751882,1.7731294902913333,2.885085637950529,2.179262776848724,1.1774447574140965,1.5125483854375734
p1k_00071,1.150954344119946,1.388848703942431,2.229433895155493,1.7492615651671026,1.9873404432384576,2.5099525575516117,3.307567208928816,1.734684835513299,1.5287413811034365,2.362462435758421
p1k_00072,0.7647239860801078,0.8296921474080196,1.265139503711952,1.4995120586531328,2.908477795321799,3.4373904299559843,2.995466344035148,2.2900837806741405,1.187180657732508,0.9010876919398288
p1k_00073,1.1234769168797172,2.536215629713461,2.3996364516007964,1.9734689124434568,3.857179356578706,2.515050182077811,4.864028257091105,2.324147129420501,1.9790990784914448,2.107673257207255
p1k_00074,0.7647239860801078,3.2459412319446126,2.070077952473937,3.2166095026185166,4.182266246497742,3.205461748910167,3.10224959563442,4.388733168048802,0.7684219887012806,2.044535326948769
p1k_00075,1.1897087568148863,1.814112005025416,1.0450983442631867,1.6366975820852776,2.480780355721128,2.17628116522529,2.1602429678785366,2.3471677147241405,1.6050319442913767,1.4728243348154169
p1k_00076,1.1448199148758438,1.7468180999064764,1.66261898212503,1.734329086637464,2.760774659903694,2.8391307484674604,2.265923275317456,2.1120228334349327,2.015494277475862,1.859863681452254
p1k_00077,1.4221653385436173,1.210410684804699,1.578237406277666,2.0893757924176715,3.905046322424593,2.1779009237391267,3.5425052862873696,2.077333446108394,1.544951433676523,1.3433191988591415
p1k_00078,0.974382049749062,2.195567600417581,1.801645613881059,2.170033503733221,2.615477820723,2.560109910038244,3.646777324227056,2.3144401565694266,1.3875101382731383,2.663933177345037
p1k_00079,1.0569059005184165,1.9294920919690923,1.3013565476500537,2.4212215032167403,3.923172770808359,2.394036272508911,3.542365756523439,2.212229495890876,2.608994661265722,2.27685198671598
p1k_00080,0.9930928657743888,2.482772411616259,0.8986689323123312,3.03268616375421,3.06508744993468,1.5712171554248575,2.668597824329982,2.4129486050702043,0.7684219887012806,0.9010876919398288
p1k_00081,1.2574414877678004,2.4346643772918948,1.8536075723252872,1.6086811033768782,3.553400405270407,4.037146269708336,2.8923052652053767,2.3835190036962297,1.010908540634583,2.558233250574921
p1k_00082,2.3675487181413395,2.183290585659012,1.9341502277399505,3.3017912951920443,3.536703540250034,2.203954770096118,2.0611318434169545,1.9461500330671704,1.6887073086817204,1.3503163535477931
p1k_00083,1.7684707861943334,1.8287344804647967,2.735960439900248,2.132566198561003,4.546862633217202,1.888250328670089,2.045653232001138,1.8946801569406784,1.509399627204527,1.4285687492335584
p1k_00084,1.61931544600315,1.8765673116576371,2.031173994327885,2.515971222729771,3.822494617204536,2.851305119478873,2.2541639523180983,1.8646300067647208,2.3213313328843155,1.6749183095331324
p1k_00085,1.879248607738815,1.0089731093743293,2.2853783662148497,2.8187150458615635,4.497847452563232,2.5755127498247226,2.36489083778882,1.363261745134456,1.4997598772846112,1.629953999108962
p1k_00086,1.1187018385736027,2.11085139089813,1.813397630596776,1.6707522452935517,3.6580343234432937,2.0424757166217176,3.666124782047897,2.2956197506859484,1.116836115250176,1.7939819328718958
p1k_00087,1.8105784007280112,2.2061583881779097,2.0452414940984487,2.043437038009221,3.396350685344117,3.345567715039283,3.267292982598416,2.2446233038966485,1.329921605398485,1.3807465580144362
p1k_00088,1.3588561491412132,1.6898339976100951,1.7759953951090697,1.7732573850883877,3.85891173646832,4.203139850837448,4.098373041219315,2.266296536802958,1.4367577129325892,1.32928008807735
p1k_00089,1.2991625835620952,1.6034139432015506,1.2932588516190728,2.295879153602149,4.982388000599654,2.878097884167014,3.5055806448547364,2.48879386901143,1.9707955661163168,1.4146491699037047
p1k_00090,1.3883574542024395,1.6322270086728805,1.9730401606609504,1.7086838353075526,3.466870459790197,2.1090022525156664,2.9427255271214467,1.6758888949246404,1.1776429016572147,1.6002384414167967
p1k_00091,1.016620873529184,1.8325572302176816,1.6580955333542118,2.035435421996507,2.906627483549228,2.251913047334177,3.01059182452913,1.6377528861134545,1.2642972730904634,1.4305871094042424
p1k_00092,1.712860755008658,2.202336426116968,2.042057866580263,2.5016022067024117,3.7449746084366726,2.798042261372126,3.67294814214906,1.8459371368147297,1.328362519434855,1.0605300330560348
p1k_00093,1.1630952354329664,1.9831586818521816,1.1731882654100136,1.9727587531486583,3.769855310546965,2.345385350046949,4.842891348257695,2.0917694023995006,1.866329318734709,1.1690542834400164
p1k_00094,3.740529360328052,2.4866756747671803,4.053500036328273,3.0379365180163376,6.220976605980166,2.876694076312475,3.6700097376970806,2.20570475553071,3.021523902766255,0.9010876919398288
p1k_00095,3.0848459962855586,2.089281867155076,2.39754956223836,4.574203374164168,5.85933101760768,3.667896530978171,3.521138973258456,2.3611790559328427,1.053878860489028,1.3887885389231116
p1k_00096,1.7132372126781612,2.5197712694635066,1.652851075067406,1.9931368252633688,2.2398625756475923,2.1925645381014065,2.744878757187297,1.866646128524892,0.7684219887012806,1.5145709503223506
p1k_00097,1.5070371507567135,1.2774703369856122,1.2183759185025658,2.917198812652215,3.565550414773241,2.151028465945137,1.9592717003550808,1.619729503877597,1.2555191163153392,1.837314555910981
p1k_00098,2.5188360487731027,2.099430842447339,3.920584254225602,3.655679261127295,5.900263347602013,3.1939200217683856,7.044685310065199,2.3752114547028502,1.9194495985657951,3.8508702813767335
p1k_00099,2.198248744845712,1.6598337988286882,2.874365023040327,2.9027951868331123,6.698153911702704,2.3264779620648146,5.205225315642079,2.1426447762275105,1.0506205916500682,2.588557108230296
p1k_00100,1.0199031447796676,1.199122195648353,1.3382815577894207,1.01614946702241,2.854528461480238,1.6933076038861676,2.346520483255234,2.3287976665550536,0.7684219887012806,1.330206820195848
p1k_00101,1.2989856767374706,1.2164249881163691,0.8986689323123312,2.543102108375621,3.1188448257542216,1.139494813437964,2.424580879239353,0.9898036188453428,1.820150614462992,1.799522783333639
p1k_00102,1.05824934301568,1.6795819836143482,1.657179855166112,1.5235982722409938,3.350017321161453,1.867931090715412,2.9164905610274894,1.9077006179645213,1.9240692143949545,2.135096630476342
p1k_00103,1.564611050987696,1.1191969003245117,1.2431724322631676,1.1336116854690723,2.5306417904309995,3.490851368638296,2.421303304808537,0.9891081991354908,0.7684219887012806,2.918769161423496
p1k_00104,1.159356344383756,1.4010125167780867,1.3519070107120188,1.6629785176308096,2.918851095560112,1.4298072849553929,2.6845632609746786,1.409549112326291,1.027375079127681,1.5647167060194265
p1k_00105,0.908850063375515,1.3513305906795363,1.643553156006027,1.7446508034053307,2.4021846671337475,2.254124500361794,2.4056419596557506,1.851272165274891,1.0521434754324104,1.1434556693752955
p1k_00106,1.4147101885319595,1.7706954613956798,1.894020651037433,1.629497354665807,3.218993723937281,2.011231016806676,2.5666497688880114,1.887327407822298,1.1949352550067334,1.265434991878349
p1k_00107,1.0549380471882095,1.1448054441779958,1.1486536220068846,1.9864988923564708,2.504009420605028,2.100651190675621,2.2594310396146886,1.8261405506551944,1.6253796604485249,1.6331404523330797
p1k_00108,1.2733110163240535,1.934135778259849,0.8986689323123312,1.6344342629661517,5.233603738178994,1.978779214052671,4.140016871375488,1.7355387811584977,1.2690151880517562,1.1149025898895732
p1k_00109,1.061789719407117,2.2632602183380564,1.4104421028108072,2.416029502940598,3.876607494537508,2.4477192730719386,3.590212500459804,2.037589482595593,1.35321506172476,1.06760676173886
p1k_00110,0.9717508475635992,1.5789886796232946,1.9686421552852464,1.9849716094345164,3.369524829850733,2.181108049278802,4.285622893596441,2.532249111985557,1.175967730495439,1.0751598751414944
p1k_00111,1.4506639780275827,1.9646117217540988,1.573932052213432,2.399306754720577,3.966980371255209,2.427775357614424,3.986601740422751,2.1133632155631745,1.347129341061725,1.2306600298628618
p1k_00112,1.2492290726990438,2.3728417693153894,1.23254346039893,2.0671084913299143,3.4465404990431643,1.9653972781351303,3.211431137134119,2.096741401868007,2.294469251303083,1.5528976637699377
p1k_00113,2.8366727969968983,1.729577724965793,2.147984125137175,3.3308739817441837,5.056692892123453,3.361869473025745,3.2736058174987703,2.0552554553669147,1.992051484099539,1.2495146054155548
p1k_00114,3.751455148951184,1.6665904844092163,3.8863339364199168,2.2162562705355646,5.360030737685206,4.3702974427713706,3.1969354862268937,1.9547683920630687,0.9580856370676178,1.549165430267914
p1k_00115,4.295707950235681,1.852073114297419,2.8104816297397246,2.446267968709655,5.5758433611415,3.0580548871949427,3.315520634989126,2.71669676244666,2.1586159631555235,1.2403927778167037
p1k_00116,1.2600409730994209,2.4072776923550743,2.9466192634893758,4.024309102146087,4.373695104802929,2.899643736473484,4.561955276053899,2.404265063647904,1.3534600666639247,1.234265361689595
p1k_00117,1.3968812351927529,2.11096071885443,1.5521023305963952,1.8349647068752764,5.841304914391298,3.122139706309244,4.39580571277498,3.4813287920964235,3.008418223165323,1.3263117093289838
p1k_00118,1.377926804416385,2.0133601126963008,2.1311376002475924,3.6285717886702336,5.126885389727844,3.09099607877444,4.684890785275,2.98008226344872,2.5791159871685285,1.4166804617492446
p1k_00119,0.9577797236998028,2.0874071522190105,1.563846605941078,2.8454939400182453,4.281694429559439,3.937962527389178,3.832137778917776,2.8044765581925204,1.1484646699637109,1.063412683573866
p1k_00120,1.2569632525177643,2.136177981338727,2.312019703772107,1.6079050221229605,3.653355530345779,2.5860484741877494,3.984142942121591,2.021789794466604,1.2529243750349268,1.0390491186975774
p1k_00121,1.3321623558258529,2.30838583770912,2.0717415587957047,1.914106980363665,4.471089260417365,2.5984867598214416,3.768300340516432,2.402005504223882,2.108868861554308,1.2827782022980363
p1k_00122,1.254769601092803,2.425961003816906,1.5318424258929508,2.200781726726928,3.5383566908330124,2.065482414281222,4.947393615046765,2.5437282574902587,1.2507652018412694,1.1071075994310149
p1k_00123,1.4741530968341567,2.02792937966292,2.324541620043066,2.3441170932349897,6.54883336429239,2.6850195449531133,4.412415122877745,2.258144689435621,1.2339409882717938,0.9010876919398288
p1k_00124,1.3190530349869776,2.1137205660796874,1.471654712223292,1.7086646687653264,3.4147952249374875,3.560464600703803,4.662417372145153,2.258403537971049,2.0779010089580123,1.6468326011027834
p1k_00125,1.5247192231215287,1.301234927899724,1.2727517682875416,1.337664036762528,2.6810203779022626,2.2617142757941555,1.9798987826068613,1.7229595801634037,1.6233360939384869,1.0836644550806225
