"sample","iM","Val"
"p1k_00270","Arginine",-8
"p1k_00015","Arginine",-5
"p1k_00749","Arginine",-8
"p1k_00933","Arginine",-10
"p1k_00551","Arginine",-9
"p1k_00676","Arginine",-7
"p1k_00849","Arginine",-8
"p1k_00951","Arginine",-9
"p1k_00736","Arginine",-6
"p1k_00458","Arginine",-5
"p1k_00842","Arginine",-6
"p1k_00932","Arginine",-6
"p1k_00855","Arginine",-3
"p1k_00769","Arginine",-10
"p1k_00745","Arginine",-5
"p1k_00674","Arginine",-8
"p1k_00186","Arginine",-4
"p1k_00589","Arginine",-6
"p1k_00678","Arginine",-5
"p1k_00655","Arginine",-10
"p1k_00146","Arginine",-6
"p1k_00098","Arginine",-3
"p1k_00012","Arginine",-6
"p1k_00304","Arginine",-6
"p1k_00901","Arginine",-4
"p1k_00138","Arginine",-6
"starve_series__t27_growth2","Arginine",-7
"p1k_00900","Arginine",-9
"p1k_00827","Arginine",-3
"p1k_00208","Arginine",-4
"p1k_00825","Arginine",-5
"p1k_00756","Arginine",-3
"p1k_00343","Arginine",-8
"p1k_01042","Arginine",-4
"p1k_00612","Arginine",-7
"p1k_00288","Arginine",-8
"p1k_00861","Arginine",-7
"p1k_00733","Arginine",-7
"p1k_00876","Arginine",-9
"p1k_00327","Arginine",-5
"p1k_00057","Arginine",-9
"p1k_00106","Arginine",-10
"p1k_00235","Arginine",-3
"p1k_00031","Arginine",-4
"p1k_00391","Arginine",-7
"p1k_00350","Arginine",-6
"p1k_00258","Arginine",-6
"p1k_00763","Arginine",-3
"p1k_00937","Arginine",-9
"p1k_00042","Arginine",-3
"p1k_00569","Arginine",-4
"p1k_00295","Arginine",-8
"p1k_00552","Arginine",-6
"p1k_00611","Arginine",-7
"p1k_00998","Arginine",-8
"p1k_00331","Arginine",-4
"p1k_00053","Arginine",-7
"p1k_01016","Arginine",-4
"p1k_01024","Arginine",-8
"starve_series__t11_starve","Arginine",-3
"p1k_00982","Arginine",-8
"p1k_00232","Arginine",-8
"p1k_00244","Arginine",-7
"p1k_00600","Arginine",-3
"p1k_00470","Arginine",-9
"p1k_00422","Arginine",-9
"p1k_00907","Arginine",-7
"p1k_00959","Arginine",-3
"p1k_00003","Arginine",-4
"p1k_01045","Arginine",-4
"p1k_00839","Arginine",-10
"p1k_00218","Arginine",-8
"p1k_00963","Arginine",-10
"p1k_00657","Arginine",-8
"p1k_00717","Arginine",-9
"p1k_00968","Arginine",-9
