"gene","iM","Val"
"b0273","Arginine",-5
"b4254","Arginine",-8
"b3960","Arginine",-5
"b2818","Arginine",-8
"b3957","Arginine",-3
"b3959","Arginine",-5
"b3359","Arginine",-8
"b3958","Arginine",-5
"b3172","Arginine",-8
