"gene","iM","Val"
"b1818","Crp-2",-8
"b1818","DhaR",-7.2343996507809
"b1101","Crp-2",-10
"b1101","DhaR",-7.68013948399989
"b1817","Crp-2",-8
"b1817","DhaR",-7.05707234895902
"b1819","Crp-2",-9
"b1819","DhaR",-7.40027751078328
