"gene","iM","Val"
"b0078","Lrp",-6.51079394049114
"b3458","Lrp",-6.6329140835144
"b3457","Lrp",-6.8690787773067
"b1603","Lrp",2.64953321155984
"b0077","Lrp",-6.58584116805189
"b2290","Lrp",-6.9146231227877
