"sample","iM","Val"
"p1k_00192","SoxS",-9
"p1k_00081","SoxS",-7
"p1k_00595","SoxS",-10
"p1k_00883","SoxS",-6
"p1k_00908","SoxS",-5
"p1k_01004","SoxS",-3
"p1k_00643","SoxS",-4
"p1k_00306","SoxS",-8
"starve_series__t11_starve","SoxS",-3
"p1k_00803","SoxS",-7
"p1k_01003","SoxS",-5
"p1k_00987","SoxS",-10
"p1k_00971","SoxS",-5
"p1k_00996","SoxS",-6
"p1k_00747","SoxS",-8
"p1k_00177","SoxS",-3
"p1k_00772","SoxS",-8
"p1k_00519","SoxS",-3
"p1k_00578","SoxS",-3
"p1k_00722","SoxS",-7
"p1k_00494","SoxS",-9
"p1k_00110","SoxS",-4
"p1k_00152","SoxS",-8
"p1k_00115","SoxS",-3
"p1k_00571","SoxS",-4
"p1k_00381","SoxS",-9
"p1k_00317","SoxS",-9
"p1k_00893","SoxS",-6
"p1k_00767","SoxS",-8
"p1k_01002","SoxS",-7
"p1k_00071","SoxS",-7
"p1k_01051","SoxS",-6
"p1k_00419","SoxS",-9
"p1k_00302","SoxS",-7
"p1k_00474","SoxS",-9
"p1k_00440","SoxS",-7
"p1k_00395","SoxS",-9
"p1k_00735","SoxS",-3
"p1k_00045","SoxS",-10
"p1k_00061","SoxS",-9
"p1k_00881","SoxS",-8
"p1k_00020","SoxS",-9
"p1k_00458","SoxS",-10
"p1k_00555","SoxS",-6
"p1k_00559","SoxS",-9
"p1k_01011","SoxS",-9
"p1k_00498","SoxS",-9
"p1k_00940","SoxS",-5
"p1k_01038","SoxS",-7
"p1k_00856","SoxS",-7
"p1k_00755","SoxS",-9
"p1k_00139","SoxS",-7
"p1k_00403","SoxS",-7
"p1k_00454","SoxS",-3
"p1k_00119","SoxS",-8
"p1k_00876","SoxS",-4
"p1k_00890","SoxS",-4
"p1k_00745","SoxS",-5
"p1k_00349","SoxS",-6
"p1k_00429","SoxS",-3
"p1k_00775","SoxS",-6
"p1k_00717","SoxS",-9
"p1k_00319","SoxS",-3
"p1k_00279","SoxS",-10
"p1k_01019","SoxS",-7
"p1k_00264","SoxS",-3
"p1k_00009","SoxS",-5
"p1k_00685","SoxS",-3
"p1k_00607","SoxS",-7
"p1k_00144","SoxS",-8
"p1k_00205","SoxS",-5
"p1k_00200","SoxS",-6
"p1k_00534","SoxS",-4
"p1k_00912","SoxS",-9
"p1k_00915","SoxS",-3
"p1k_01042","SoxS",-6
"p1k_00001","SoxS",-8
"p1k_00344","SoxS",-6
"p1k_00505","SoxS",-7
"p1k_00757","SoxS",-3
"p1k_00931","SoxS",-10
"p1k_00168","SoxS",-8
"p1k_00064","SoxS",-7
"p1k_00784","SoxS",-3
"p1k_00808","SoxS",-3
"p1k_00092","SoxS",-10
"p1k_00417","SoxS",-6
"p1k_00328","SoxS",-6
"p1k_00500","SoxS",-4
"p1k_00093","SoxS",-10
"p1k_00438","SoxS",-5
"p1k_00430","SoxS",-9
"p1k_00554","SoxS",-9
"starve_series__t26_growth2","SoxS",-5
"p1k_00964","SoxS",-8
"p1k_00920","SoxS",-8
"p1k_00378","SoxS",-6
"p1k_00497","SoxS",-5
"p1k_00649","SoxS",-3
"p1k_00448","SoxS",-5
"p1k_00553","SoxS",-10
"p1k_00280","SoxS",-5
"p1k_00525","SoxS",-6
"p1k_00297","SoxS",-3
"p1k_00801","SoxS",-9
"p1k_00372","SoxS",-4
"p1k_00608","SoxS",-10
"p1k_00464","SoxS",-8
"p1k_00422","SoxS",-6
"p1k_00917","SoxS",-8
"p1k_00664","SoxS",-3
"p1k_00941","SoxS",-6
"p1k_00851","SoxS",-6
"p1k_00819","SoxS",-10
"p1k_00301","SoxS",-5
"p1k_00365","SoxS",-10
"p1k_00515","SoxS",-4
"p1k_00012","SoxS",-7
"p1k_00487","SoxS",-3
"p1k_00533","SoxS",-10
"p1k_00097","SoxS",-5
"p1k_00261","SoxS",-8
"p1k_01031","SoxS",-5
"p1k_00585","SoxS",-6
"p1k_00951","SoxS",-9
"p1k_00154","SoxS",-7
"p1k_00336","SoxS",-9
"p1k_00450","SoxS",-6
"p1k_00796","SoxS",-9
"p1k_00231","SoxS",-8
"p1k_00294","SoxS",-7
"p1k_00706","SoxS",-10
"p1k_00647","SoxS",-8
"p1k_00652","SoxS",-4
"p1k_00178","SoxS",-9
"p1k_00999","SoxS",-8
"p1k_00432","SoxS",-4
"p1k_00783","SoxS",-9
"p1k_00616","SoxS",-6
"p1k_00619","SoxS",-9
"p1k_00172","SoxS",-9
"p1k_00669","SoxS",-6
"p1k_00447","SoxS",-3
"p1k_00046","SoxS",-5
"p1k_00513","SoxS",-7
"p1k_00721","SoxS",-3
"p1k_00039","SoxS",-9
"p1k_00532","SoxS",-7
"p1k_00284","SoxS",-4
"p1k_00596","SoxS",-3
"p1k_00222","SoxS",-10
"p1k_00348","SoxS",-10
"p1k_00032","SoxS",-9
"p1k_00303","SoxS",-6
"p1k_00653","SoxS",-8
"p1k_00128","SoxS",-7
"p1k_00549","SoxS",-6
"p1k_00320","SoxS",-5
"p1k_00241","SoxS",-4
"p1k_00387","SoxS",-5
"p1k_01045","SoxS",-6
"p1k_00391","SoxS",-8
"p1k_00612","SoxS",-8
"p1k_00845","SoxS",-4
"p1k_00702","SoxS",-4
"p1k_00569","SoxS",-3
"p1k_00114","SoxS",-6
"p1k_00502","SoxS",-9
"p1k_00913","SoxS",-5
"p1k_00347","SoxS",-4
"p1k_00131","SoxS",-10
"p1k_00475","SoxS",-5
"p1k_00173","SoxS",-4
"p1k_00260","SoxS",-8
"starve_series__t22_growth2","SoxS",-9
"p1k_00204","SoxS",-6
"p1k_00209","SoxS",-6
"p1k_00530","SoxS",-7
"p1k_00858","SoxS",-8
"p1k_00785","SoxS",-6
"p1k_00392","SoxS",-9
"p1k_00826","SoxS",-3
"p1k_01023","SoxS",-10
"p1k_01032","SoxS",-7
"p1k_00014","SoxS",-8
"p1k_00346","SoxS",-5
"p1k_00575","SoxS",-10
"p1k_00244","SoxS",-5
"p1k_00176","SoxS",-3
"p1k_00063","SoxS",-8
"p1k_00963","SoxS",-3
"p1k_00135","SoxS",-10
"p1k_00953","SoxS",-9
"starve_series__t01_starve","SoxS",-3
"p1k_00679","SoxS",-7
"p1k_00170","SoxS",-9
"p1k_00705","SoxS",-5
"p1k_00066","SoxS",-4
"p1k_00118","SoxS",-8
"starve_series__t28_growth2","SoxS",-3
"p1k_00903","SoxS",-4
"p1k_00714","SoxS",-9
"p1k_00467","SoxS",-10
"p1k_00259","SoxS",-7
"p1k_00824","SoxS",-6
"p1k_00427","SoxS",-5
"p1k_00676","SoxS",-3
"p1k_00753","SoxS",-6
"p1k_00766","SoxS",-8
"p1k_00877","SoxS",-6
"p1k_00879","SoxS",-5
"p1k_00108","SoxS",-8
"p1k_00562","SoxS",-4
"starve_series__t12_starve","SoxS",-4
"p1k_00305","SoxS",-7
"p1k_00307","SoxS",-5
"p1k_00582","SoxS",-3
"p1k_00133","SoxS",-5
"p1k_00076","SoxS",-5
"p1k_00053","SoxS",-10
"p1k_00098","SoxS",-4
"p1k_00707","SoxS",-9
"p1k_00337","SoxS",-7
"p1k_00267","SoxS",-6
"p1k_00418","SoxS",-9
"p1k_00478","SoxS",-3
"p1k_00453","SoxS",-7
"p1k_00269","SoxS",-8
"p1k_00507","SoxS",-8
"p1k_00130","SoxS",-7
"p1k_00857","SoxS",-10
"p1k_00331","SoxS",-5
"p1k_00044","SoxS",-8
"p1k_00227","SoxS",-4
"p1k_00844","SoxS",-4
"p1k_00726","SoxS",-9
"p1k_00639","SoxS",-4
"p1k_00633","SoxS",-10
"p1k_00895","SoxS",-8
"p1k_00011","SoxS",-4
"p1k_01020","SoxS",-8
"p1k_00085","SoxS",-6
"p1k_00865","SoxS",-9
"p1k_00067","SoxS",-9
"p1k_00825","SoxS",-6
"p1k_00008","SoxS",-9
"p1k_00626","SoxS",-3
"p1k_00719","SoxS",-10
"p1k_00657","SoxS",-10
"p1k_00736","SoxS",-6
"p1k_00059","SoxS",-10
"p1k_00080","SoxS",-9
"p1k_00379","SoxS",-7
"p1k_00618","SoxS",-3
"p1k_00929","SoxS",-5
"p1k_00637","SoxS",-7
"p1k_00355","SoxS",-4
"p1k_00650","SoxS",-4
"p1k_00451","SoxS",-3
"p1k_00670","SoxS",-3
"p1k_00830","SoxS",-7
"p1k_00538","SoxS",-4
"p1k_00312","SoxS",-6
"p1k_00040","SoxS",-9
"p1k_00829","SoxS",-4
"p1k_00813","SoxS",-7
"p1k_00058","SoxS",-4
"p1k_00121","SoxS",-5
"p1k_00724","SoxS",-4
"p1k_00299","SoxS",-5
"p1k_00374","SoxS",-9
"p1k_00254","SoxS",-10
"p1k_00274","SoxS",-4
"p1k_00631","SoxS",-4
"p1k_00089","SoxS",-9
"p1k_00213","SoxS",-6
"p1k_00944","SoxS",-8
"p1k_00690","SoxS",-8
"p1k_00995","SoxS",-8
"p1k_00086","SoxS",-8
"p1k_00035","SoxS",-7
"p1k_00147","SoxS",-8
"p1k_00037","SoxS",-6
"p1k_00313","SoxS",-6
"p1k_00734","SoxS",-9
"p1k_00006","SoxS",-10
"p1k_00138","SoxS",-3
"p1k_00791","SoxS",-10
"p1k_00551","SoxS",-4
"p1k_00998","SoxS",-8
"p1k_00524","SoxS",-6
"p1k_00181","SoxS",-9
"p1k_00543","SoxS",-10
"p1k_00480","SoxS",-4
"p1k_00659","SoxS",-6
"p1k_00506","SoxS",-4
"p1k_00163","SoxS",-4
"p1k_00918","SoxS",-4
"p1k_00613","SoxS",-9
"p1k_00622","SoxS",-10
"p1k_00101","SoxS",-4
"p1k_00782","SoxS",-9
"p1k_00323","SoxS",-10
"p1k_00219","SoxS",-6
"p1k_00591","SoxS",-4
"p1k_00934","SoxS",-10
"p1k_00405","SoxS",-8
"p1k_00322","SoxS",-8
"p1k_00654","SoxS",-6
"p1k_00314","SoxS",-7
"p1k_00694","SoxS",-8
"p1k_00740","SoxS",-3
"p1k_00186","SoxS",-6
"p1k_00248","SoxS",-7
"p1k_00871","SoxS",-4
"p1k_00122","SoxS",-9
"p1k_00112","SoxS",-7
"p1k_00558","SoxS",-9
"p1k_00781","SoxS",-3
"p1k_00424","SoxS",-4
"p1k_00651","SoxS",-10
"p1k_00843","SoxS",-9
"p1k_00542","SoxS",-3
"p1k_00567","SoxS",-6
"p1k_00818","SoxS",-7
"p1k_00802","SoxS",-4
"p1k_01008","SoxS",-10
"p1k_00972","SoxS",-7
"p1k_00434","SoxS",-4
"p1k_00206","SoxS",-3
"p1k_00886","SoxS",-3
"p1k_00124","SoxS",-9
"p1k_00354","SoxS",-8
"p1k_00661","SoxS",-9
"p1k_00188","SoxS",-9
"p1k_00854","SoxS",-4
"p1k_00888","SoxS",-9
"p1k_00385","SoxS",-7
"p1k_00111","SoxS",-9
"p1k_00509","SoxS",-9
"p1k_00635","SoxS",-7
"p1k_00132","SoxS",-7
"p1k_00809","SoxS",-8
"p1k_00686","SoxS",-3
"p1k_00126","SoxS",-7
"p1k_01043","SoxS",-6
"p1k_00217","SoxS",-5
"p1k_00281","SoxS",-9
"p1k_00005","SoxS",-9
"p1k_00627","SoxS",-8
"p1k_00838","SoxS",-10
"p1k_00423","SoxS",-7
"p1k_00393","SoxS",-10
"p1k_00529","SoxS",-5
"p1k_00773","SoxS",-8
"p1k_00514","SoxS",-8
"p1k_00691","SoxS",-4
"p1k_00503","SoxS",-9
"p1k_00048","SoxS",-7
"p1k_00382","SoxS",-4
"p1k_00526","SoxS",-8
"p1k_00293","SoxS",-8
"p1k_00025","SoxS",-3
"p1k_00615","SoxS",-7
"p1k_00220","SoxS",-9
"p1k_00060","SoxS",-6
"p1k_00473","SoxS",-4
"p1k_00804","SoxS",-7
"p1k_00737","SoxS",-8
"p1k_00457","SoxS",-4
"p1k_00250","SoxS",-6
"p1k_00501","SoxS",-8
"p1k_00396","SoxS",-10
"p1k_00238","SoxS",-6
"p1k_00051","SoxS",-7
"p1k_00916","SoxS",-9
"p1k_00368","SoxS",-8
"p1k_00812","SoxS",-7
"p1k_00356","SoxS",-5
"p1k_00847","SoxS",-7
"p1k_00229","SoxS",-7
"p1k_00088","SoxS",-4
"p1k_00493","SoxS",-9
"p1k_00816","SoxS",-3
"p1k_00134","SoxS",-5
"p1k_00875","SoxS",-3
"p1k_00482","SoxS",-8
"p1k_00603","SoxS",-9
"p1k_00156","SoxS",-9
