"sample","gene","Val"
"p1k_00459","b3728",47.584800813839
"p1k_00459","b3725",26.024459108126
"p1k_00459","b3727",42.3474229896481
"p1k_00459","b3726",36.6537976997671
"p1k_00459","b3724",24.1003895329064
"p1k_00778","b3728",7.00501398296242
"p1k_00778","b3725",4.66197312174621
"p1k_00778","b3727",7.26323036113172
"p1k_00778","b3726",5.92633393124879
"p1k_00778","b3724",4.24948185442025
"p1k_00922","b3728",9.70370433605949
"p1k_00922","b3725",6.26038147146671
"p1k_00922","b3727",9.97346258567116
"p1k_00922","b3726",8.10628647205415
"p1k_00922","b3724",5.68140965676307
"p1k_00662","b3728",7.12350078769328
"p1k_00662","b3725",4.7327548647897
"p1k_00662","b3727",7.38354815781382
"p1k_00662","b3726",6.02248277516512
"p1k_00662","b3724",4.31271574888416
"p1k_00685","b3728",4.67974142443149
"p1k_00685","b3725",3.26150009627309
"p1k_00685","b3727",4.87687238842434
"p1k_00685","b3726",4.03123584435734
"p1k_00685","b3724",3.00167799027039
"p1k_00969","b3728",1.81860874101678
"p1k_00969","b3725",1.5079825034955
"p1k_00969","b3727",1.87335555413007
"p1k_00969","b3726",1.67778930763343
"p1k_00969","b3724",1.44819941120829
"p1k_00104","b3728",11.9397997305121
"p1k_00104","b3725",7.56337301162778
"p1k_00104","b3727",12.1722969244888
"p1k_00104","b3726",9.89691012518978
"p1k_00104","b3724",6.8548624520815
"p1k_00117","b3728",11.0998356943615
"p1k_00117","b3725",7.07616533258655
"p1k_00117","b3727",11.3512194185624
"p1k_00117","b3726",9.22593407860847
"p1k_00117","b3724",6.41543937480561
"p1k_00923","b3728",8.32614944455993
"p1k_00923","b3725",5.44804513691933
"p1k_00923","b3727",8.59785858143486
"p1k_00923","b3726",6.9961210645673
"p1k_00923","b3724",4.9526427050045
"p1k_00057","b3728",9.31350116375413
"p1k_00057","b3725",6.03103213961143
"p1k_00057","b3727",9.58545583794039
"p1k_00057","b3726",7.792371228232
"p1k_00057","b3724",5.47543669041033
"p1k_00914","b3728",3.13706906933632
"p1k_00914","b3725",2.32024236605552
"p1k_00914","b3727",3.26679934261127
"p1k_00914","b3726",2.76528308307156
"p1k_00914","b3724",2.16657485271331
"p1k_00382","b3728",3.94892178123463
"p1k_00382","b3725",2.8168110154105
"p1k_00382","b3727",4.11683053012595
"p1k_00382","b3726",3.43237547115782
"p1k_00382","b3724",2.60678670100595
"p1k_00171","b3728",8.74455174974548
"p1k_00171","b3725",5.69555864618825
"p1k_00171","b3727",9.01738479463101
"p1k_00171","b3726",7.33388079079586
"p1k_00171","b3724",5.17446535179275
"p1k_00430","b3728",11.4290072789322
"p1k_00430","b3725",7.26741629426783
"p1k_00430","b3727",11.6736855723914
"p1k_00430","b3726",9.48911742292312
"p1k_00430","b3724",6.58783972870736
"p1k_00910","b3728",11.7754813498194
"p1k_00910","b3725",7.46827399323847
"p1k_00910","b3727",12.01213210218
"p1k_00910","b3726",9.76580588897488
"p1k_00910","b3724",6.76902931368764
"p1k_00948","b3728",6.11778024717782
"p1k_00948","b3725",4.13017520332369
"p1k_00948","b3727",6.3583609633874
"p1k_00948","b3726",5.20508300081935
"p1k_00948","b3724",3.77491104029678
"p1k_01037","b3728",8.4736450386858
"p1k_01037","b3725",5.53537722648282
"p1k_01037","b3727",8.74592218034358
"p1k_01037","b3726",7.11524544905904
"p1k_01037","b3724",5.03088732371922
"p1k_00748","b3728",16.5609753556689
"p1k_00748","b3725",10.1965389853498
"p1k_00748","b3727",16.587325522913
"p1k_00748","b3726",13.5532581581796
"p1k_00748","b3724",9.24334378215403
"p1k_01038","b3728",7.85445530717347
"p1k_01038","b3725",5.16818057394561
"p1k_01038","b3727",8.12308735435566
"p1k_01038","b3726",6.61474143967981
"p1k_01038","b3724",4.70206695536792
"p1k_00336","b3728",10.1217344225239
"p1k_00336","b3725",6.50543166290947
"p1k_00336","b3727",10.387709062922
"p1k_00336","b3726",8.44210938417366
"p1k_00336","b3724",5.90167310430181
"p1k_00850","b3728",3.91166240227661
"p1k_00850","b3725",2.79408080076285
"p1k_00850","b3727",4.07795114300847
"p1k_00850","b3726",3.40180200104717
"p1k_00850","b3724",2.58661894131397
"p1k_00811","b3728",10.2605525776241
"p1k_00811","b3725",6.58665780635217
"p1k_00811","b3727",10.5249447910117
"p1k_00811","b3726",8.55351905672125
"p1k_00811","b3724",5.97472659276171
"p1k_00474","b3728",7.34007855042005
"p1k_00474","b3725",4.86198997039914
"p1k_00474","b3727",7.6031551932033
"p1k_00474","b3726",6.19812553091848
