"sample","gene","Val"
"p1k_00766","b2290",0
"p1k_00766","b0078",0
"p1k_00766","b3458",0
"p1k_00766","b3457",0
"p1k_00766","b1603",0
"p1k_00766","b0077",0
"p1k_00444","b2290",0
"p1k_00444","b0078",0
"p1k_00444","b3458",0
"p1k_00444","b3457",0
"p1k_00444","b1603",0
"p1k_00444","b0077",0
"p1k_00647","b2290",0
"p1k_00647","b0078",0
"p1k_00647","b3458",0
"p1k_00647","b3457",0
"p1k_00647","b1603",0
"p1k_00647","b0077",0
"p1k_01032","b2290",0
"p1k_01032","b0078",0
"p1k_01032","b3458",0
"p1k_01032","b3457",0
"p1k_01032","b1603",0
"p1k_01032","b0077",0
"p1k_00884","b2290",0
"p1k_00884","b0078",0
"p1k_00884","b3458",0
"p1k_00884","b3457",0
"p1k_00884","b1603",0
"p1k_00884","b0077",0
"p1k_00067","b2290",0
"p1k_00067","b0078",0
"p1k_00067","b3458",0
"p1k_00067","b3457",0
"p1k_00067","b1603",0
"p1k_00067","b0077",0
"p1k_00200","b2290",0
"p1k_00200","b0078",0
"p1k_00200","b3458",0
"p1k_00200","b3457",0
"p1k_00200","b1603",0
"p1k_00200","b0077",0
"p1k_00464","b2290",0
"p1k_00464","b0078",0
"p1k_00464","b3458",0
"p1k_00464","b3457",0
"p1k_00464","b1603",0
"p1k_00464","b0077",0
"p1k_00253","b2290",0
"p1k_00253","b0078",0
"p1k_00253","b3458",0
"p1k_00253","b3457",0
"p1k_00253","b1603",0
"p1k_00253","b0077",0
"p1k_00707","b2290",0
"p1k_00707","b0078",0
"p1k_00707","b3458",0
"p1k_00707","b3457",0
"p1k_00707","b1603",0
"p1k_00707","b0077",0
"p1k_00546","b2290",0
"p1k_00546","b0078",0
"p1k_00546","b3458",0
"p1k_00546","b3457",0
"p1k_00546","b1603",0
"p1k_00546","b0077",0
"starve_series__t22_growth2","b2290",0
"starve_series__t22_growth2","b0078",0
"starve_series__t22_growth2","b3458",0
"starve_series__t22_growth2","b3457",0
"starve_series__t22_growth2","b1603",0
"starve_series__t22_growth2","b0077",0
"p1k_01025","b2290",0
"p1k_01025","b0078",0
"p1k_01025","b3458",0
"p1k_01025","b3457",0
"p1k_01025","b1603",0
"p1k_01025","b0077",0
"p1k_00145","b2290",0
"p1k_00145","b0078",0
"p1k_00145","b3458",0
"p1k_00145","b3457",0
"p1k_00145","b1603",0
"p1k_00145","b0077",0
"p1k_01007","b2290",0
"p1k_01007","b0078",0
"p1k_01007","b3458",0
"p1k_01007","b3457",0
"p1k_01007","b1603",0
"p1k_01007","b0077",0
"p1k_00848","b2290",0
"p1k_00848","b0078",0
"p1k_00848","b3458",0
"p1k_00848","b3457",0
"p1k_00848","b1603",0
"p1k_00848","b0077",0
"p1k_00980","b2290",0
"p1k_00980","b0078",0
"p1k_00980","b3458",0
"p1k_00980","b3457",0
"p1k_00980","b1603",0
"p1k_00980","b0077",0
"p1k_00265","b2290",0
"p1k_00265","b0078",0
"p1k_00265","b3458",0
"p1k_00265","b3457",0
"p1k_00265","b1603",0
"p1k_00265","b0077",0
"p1k_00872","b2290",0
"p1k_00872","b0078",0
"p1k_00872","b3458",0
"p1k_00872","b3457",0
"p1k_00872","b1603",0
"p1k_00872","b0077",0
"p1k_00088","b2290",0
"p1k_00088","b0078",0
"p1k_00088","b3458",0
"p1k_00088","b3457",0
"p1k_00088","b1603",0
"p1k_00088","b0077",0
"p1k_00285","b2290",0
"p1k_00285","b0078",0
"p1k_00285","b3458",0
"p1k_00285","b3457",0
"p1k_00285","b1603",0
"p1k_00285","b0077",0
"p1k_00351","b2290",0
"p1k_00351","b0078",0
"p1k_00351","b3458",0
"p1k_00351","b3457",0
"p1k_00351","b1603",0
"p1k_00351","b0077",0
"p1k_00561","b2290",0
"p1k_00561","b0078",0
"p1k_00561","b3458",0
"p1k_00561","b3457",0
"p1k_00561","b1603",0
"p1k_00561","b0077",0
"p1k_00836","b2290",0
"p1k_00836","b0078",0
"p1k_00836","b3458",0
"p1k_00836","b3457",0
"p1k_00836","b1603",0
"p1k_00836","b0077",0
"p1k_00667","b2290",0
"p1k_00667","b0078",0
"p1k_00667","b3458",0
"p1k_00667","b3457",0
"p1k_00667","b1603",0
"p1k_00667","b0077",0
"p1k_00277","b2290",0
"p1k_00277","b0078",0
"p1k_00277","b3458",0
"p1k_00277","b3457",0
"p1k_00277","b1603",0
"p1k_00277","b0077",0
"starve_series__t21_growth2","b2290",0
"starve_series__t21_growth2","b0078",0
"starve_series__t21_growth2","b3458",0
"starve_series__t21_growth2","b3457",0
"starve_series__t21_growth2","b1603",0
"starve_series__t21_growth2","b0077",0
"p1k_00390","b2290",0
"p1k_00390","b0078",0
"p1k_00390","b3458",0
"p1k_00390","b3457",0
"p1k_00390","b1603",0
"p1k_00390","b0077",0
"p1k_00187","b2290",0
"p1k_00187","b0078",0
"p1k_00187","b3458",0
"p1k_00187","b3457",0
"p1k_00187","b1603",0
"p1k_00187","b0077",0
"p1k_01024","b2290",0
"p1k_01024","b0078",0
"p1k_01024","b3458",0
"p1k_01024","b3457",0
"p1k_01024","b1603",0
"p1k_01024","b0077",0
"p1k_00752","b2290",0
"p1k_00752","b0078",0
"p1k_00752","b3458",0
"p1k_00752","b3457",0
"p1k_00752","b1603",0
"p1k_00752","b0077",0
"p1k_00330","b2290",0
"p1k_00330","b0078",0
"p1k_00330","b3458",0
"p1k_00330","b3457",0
"p1k_00330","b1603",0
"p1k_00330","b0077",0
"p1k_00362","b2290",0
"p1k_00362","b0078",0
"p1k_00362","b3458",0
"p1k_00362","b3457",0
"p1k_00362","b1603",0
"p1k_00362","b0077",0
"p1k_00025","b2290",0
"p1k_00025","b0078",0
"p1k_00025","b3458",0
"p1k_00025","b3457",0
"p1k_00025","b1603",0
"p1k_00025","b0077",0
"p1k_01009","b2290",0
"p1k_01009","b0078",0
"p1k_01009","b3458",0
"p1k_01009","b3457",0
"p1k_01009","b1603",0
"p1k_01009","b0077",0
"p1k_00349","b2290",0
"p1k_00349","b0078",0
"p1k_00349","b3458",0
"p1k_00349","b3457",0
"p1k_00349","b1603",0
"p1k_00349","b0077",0
"p1k_00014","b2290",0
"p1k_00014","b0078",0
"p1k_00014","b3458",0
"p1k_00014","b3457",0
"p1k_00014","b1603",0
"p1k_00014","b0077",0
"p1k_00287","b2290",0
"p1k_00287","b0078",0
"p1k_00287","b3458",0
"p1k_00287","b3457",0
"p1k_00287","b1603",0
"p1k_00287","b0077",0
"p1k_01026","b2290",0
"p1k_01026","b0078",0
"p1k_01026","b3458",0
"p1k_01026","b3457",0
"p1k_01026","b1603",0
"p1k_01026","b0077",0
"starve_series__t01_starve","b2290",0
"starve_series__t01_starve","b0078",0
"starve_series__t01_starve","b3458",0
"starve_series__t01_starve","b3457",0
"starve_series__t01_starve","b1603",0
"starve_series__t01_starve","b0077",0
"p1k_00188","b2290",0
"p1k_00188","b0078",0
"p1k_00188","b3458",0
"p1k_00188","b3457",0
"p1k_00188","b1603",0
"p1k_00188","b0077",0
"p1k_00101","b2290",0
"p1k_00101","b0078",0
"p1k_00101","b3458",0
"p1k_00101","b3457",0
"p1k_00101","b1603",0
"p1k_00101","b0077",0
"p1k_00989","b2290",0
"p1k_00989","b0078",0
"p1k_00989","b3458",0
"p1k_00989","b3457",0
"p1k_00989","b1603",0
"p1k_00989","b0077",0
"p1k_00062","b2290",0
"p1k_00062","b0078",0
"p1k_00062","b3458",0
"p1k_00062","b3457",0
"p1k_00062","b1603",0
"p1k_00062","b0077",0
"p1k_00137","b2290",0
"p1k_00137","b0078",0
"p1k_00137","b3458",0
"p1k_00137","b3457",0
"p1k_00137","b1603",0
"p1k_00137","b0077",0
"p1k_00699","b2290",0
"p1k_00699","b0078",0
"p1k_00699","b3458",0
"p1k_00699","b3457",0
"p1k_00699","b1603",0
"p1k_00699","b0077",0
"p1k_01050","b2290",0
"p1k_01050","b0078",0
"p1k_01050","b3458",0
"p1k_01050","b3457",0
"p1k_01050","b1603",0
"p1k_01050","b0077",0
"p1k_00584","b2290",0
"p1k_00584","b0078",0
"p1k_00584","b3458",0
"p1k_00584","b3457",0
"p1k_00584","b1603",0
"p1k_00584","b0077",0
"starve_series__t05_starve","b2290",0
"starve_series__t05_starve","b0078",0
"starve_series__t05_starve","b3458",0
"starve_series__t05_starve","b3457",0
"starve_series__t05_starve","b1603",0
"starve_series__t05_starve","b0077",0
"p1k_00886","b2290",0
"p1k_00886","b0078",0
"p1k_00886","b3458",0
"p1k_00886","b3457",0
"p1k_00886","b1603",0
"p1k_00886","b0077",0
"p1k_00107","b2290",0
"p1k_00107","b0078",0
"p1k_00107","b3458",0
"p1k_00107","b3457",0
"p1k_00107","b1603",0
"p1k_00107","b0077",0
"p1k_00024","b2290",0
"p1k_00024","b0078",0
"p1k_00024","b3458",0
"p1k_00024","b3457",0
"p1k_00024","b1603",0
"p1k_00024","b0077",0
"p1k_00915","b2290",0
"p1k_00915","b0078",0
"p1k_00915","b3458",0
"p1k_00915","b3457",0
"p1k_00915","b1603",0
"p1k_00915","b0077",0
"p1k_00961","b2290",0
"p1k_00961","b0078",0
"p1k_00961","b3458",0
"p1k_00961","b3457",0
"p1k_00961","b1603",0
"p1k_00961","b0077",0
"p1k_00614","b2290",0
"p1k_00614","b0078",0
"p1k_00614","b3458",0
"p1k_00614","b3457",0
"p1k_00614","b1603",0
"p1k_00614","b0077",0
"p1k_00355","b2290",0
"p1k_00355","b0078",0
"p1k_00355","b3458",0
"p1k_00355","b3457",0
"p1k_00355","b1603",0
"p1k_00355","b0077",0
"p1k_00160","b2290",0
"p1k_00160","b0078",0
"p1k_00160","b3458",0
"p1k_00160","b3457",0
"p1k_00160","b1603",0
"p1k_00160","b0077",0
"p1k_00224","b2290",0
"p1k_00224","b0078",0
"p1k_00224","b3458",0
"p1k_00224","b3457",0
"p1k_00224","b1603",0
"p1k_00224","b0077",0
"p1k_00027","b2290",0
"p1k_00027","b0078",0
"p1k_00027","b3458",0
"p1k_00027","b3457",0
"p1k_00027","b1603",0
"p1k_00027","b0077",0
"p1k_00775","b2290",0
"p1k_00775","b0078",0
"p1k_00775","b3458",0
"p1k_00775","b3457",0
"p1k_00775","b1603",0
"p1k_00775","b0077",0
"p1k_00081","b2290",0
"p1k_00081","b0078",0
"p1k_00081","b3458",0
"p1k_00081","b3457",0
"p1k_00081","b1603",0
"p1k_00081","b0077",0
"p1k_00518","b2290",0
"p1k_00518","b0078",0
"p1k_00518","b3458",0
"p1k_00518","b3457",0
"p1k_00518","b1603",0
"p1k_00518","b0077",0
"p1k_00396","b2290",0
"p1k_00396","b0078",0
"p1k_00396","b3458",0
"p1k_00396","b3457",0
"p1k_00396","b1603",0
"p1k_00396","b0077",0
"p1k_00260","b2290",0
"p1k_00260","b0078",0
"p1k_00260","b3458",0
"p1k_00260","b3457",0
"p1k_00260","b1603",0
"p1k_00260","b0077",0
"p1k_00660","b2290",0
"p1k_00660","b0078",0
"p1k_00660","b3458",0
"p1k_00660","b3457",0
"p1k_00660","b1603",0
"p1k_00660","b0077",0
"p1k_00326","b2290",0
"p1k_00326","b0078",0
"p1k_00326","b3458",0
"p1k_00326","b3457",0
"p1k_00326","b1603",0
"p1k_00326","b0077",0
"p1k_00399","b2290",0
"p1k_00399","b0078",0
"p1k_00399","b3458",0
"p1k_00399","b3457",0
"p1k_00399","b1603",0
"p1k_00399","b0077",0
"p1k_00730","b2290",0
"p1k_00730","b0078",0
"p1k_00730","b3458",0
"p1k_00730","b3457",0
"p1k_00730","b1603",0
"p1k_00730","b0077",0
"p1k_00308","b2290",0
"p1k_00308","b0078",0
"p1k_00308","b3458",0
"p1k_00308","b3457",0
"p1k_00308","b1603",0
"p1k_00308","b0077",0
"p1k_00502","b2290",0
"p1k_00502","b0078",0
"p1k_00502","b3458",0
"p1k_00502","b3457",0
"p1k_00502","b1603",0
"p1k_00502","b0077",0
"p1k_00899","b2290",0
"p1k_00899","b0078",0
"p1k_00899","b3458",0
"p1k_00899","b3457",0
"p1k_00899","b1603",0
"p1k_00899","b0077",0
"p1k_01035","b2290",0
"p1k_01035","b0078",0
"p1k_01035","b3458",0
"p1k_01035","b3457",0
"p1k_01035","b1603",0
"p1k_01035","b0077",0
"p1k_00776","b2290",0
"p1k_00776","b0078",0
"p1k_00776","b3458",0
"p1k_00776","b3457",0
"p1k_00776","b1603",0
"p1k_00776","b0077",0
"p1k_00853","b2290",0
"p1k_00853","b0078",0
