"gene","iM","Val"
"b1588","Fnr-1",-6.28995898799391
"b4122","Fnr-1",-5.8742353373905
"b0896","Fnr-1",-6.28079455233535
"b2729","Fnr-1",-6.06663185445605
"b0903","Fnr-1",-6.22885016404183
"b1590","Fnr-1",-6.44082720625241
"b2730","Fnr-1",-6.22182703239646
"b1589","Fnr-1",-6.29012617558318
"b0895","Fnr-1",-6.08926795634559
