"sample","iM","Val"
"starve_series__t23_growth2","Fnr-1",-7.74537836608198
"p1k_00077","Fnr-1",-6.50463688657212
"p1k_00679","Fnr-1",-8.05004683659514
"p1k_00467","Fnr-1",-5.82798579364803
"p1k_00579","Fnr-1",-7.25044468068673
"p1k_00215","Fnr-1",-7.6325720041324
"p1k_00358","Fnr-1",-13.4202164033832
"p1k_00568","Fnr-1",-6.48965992823884
"p1k_00408","Fnr-1",-12.8704486168202
"p1k_00581","Fnr-1",-13.4033733756698
"starve_series__t04_starve","Fnr-1",-7.48913754941606
"p1k_00362","Fnr-1",-12.8285541574248
"p1k_00327","Fnr-1",-6.33939391726517
"p1k_00505","Fnr-1",-6.92487090655783
"p1k_00610","Fnr-1",-6.55024680275994
"p1k_00651","Fnr-1",-8.01603067874656
"p1k_00566","Fnr-1",-12.2906474345345
"p1k_00799","Fnr-1",-13.4202164033832
"p1k_00461","Fnr-1",-5.83335942797493
"p1k_00909","Fnr-1",-6.24182188157473
"p1k_00980","Fnr-1",-7.75444034172908
"p1k_00937","Fnr-1",-8.24211671276522
"p1k_00488","Fnr-1",-13.4100320686455
"p1k_00078","Fnr-1",-6.01210744649704
"p1k_00312","Fnr-1",-5.80910923971513
"p1k_00458","Fnr-1",-5.76136626308821
"p1k_00338","Fnr-1",-6.21289666895279
"p1k_00223","Fnr-1",-11.1942480897962
"p1k_00750","Fnr-1",-13.1200456546432
"p1k_00628","Fnr-1",-12.7071455349374
"p1k_00902","Fnr-1",-6.27211195541645
"p1k_00963","Fnr-1",-13.0536541297865
"p1k_00001","Fnr-1",-8.31837881917604
"p1k_00730","Fnr-1",-8.39142450043563
"p1k_00331","Fnr-1",-6.33049419988905
"p1k_00079","Fnr-1",-6.31048618085065
"p1k_00124","Fnr-1",-7.97940640923355
"p1k_00173","Fnr-1",-13.4202164033832
"starve_series__t01_starve","Fnr-1",-6.62513057582382
"p1k_00639","Fnr-1",-7.87266684423416
"p1k_00374","Fnr-1",-13.4202164033832
"p1k_01011","Fnr-1",-7.92023496585485
"p1k_01031","Fnr-1",-11.6260384054974
"p1k_00011","Fnr-1",-7.77237448996211
"p1k_00345","Fnr-1",-7.47448286479743
"p1k_00313","Fnr-1",-8.04590489206273
"p1k_00522","Fnr-1",-7.69968127507514
"p1k_00263","Fnr-1",-8.13593800078039
"p1k_00638","Fnr-1",-7.96529390396689
"p1k_00037","Fnr-1",-7.37670210032449
"p1k_00513","Fnr-1",-6.74017942146798
"p1k_00995","Fnr-1",-13.4009327961765
"p1k_00308","Fnr-1",-13.4202164033832
"p1k_00927","Fnr-1",-5.83714275550863
"p1k_00129","Fnr-1",-6.64466161339061
"p1k_00307","Fnr-1",-13.4202164033832
"p1k_00465","Fnr-1",-6.12910750601335
"p1k_00165","Fnr-1",-7.90359080462508
"p1k_00823","Fnr-1",-6.62881523753472
"p1k_00026","Fnr-1",-7.71450067660522
"p1k_00239","Fnr-1",-7.70875473004151
"p1k_00043","Fnr-1",-8.11547986670959
"p1k_00619","Fnr-1",-13.4202164033832
"p1k_00027","Fnr-1",-7.56944181417412
"p1k_00088","Fnr-1",-8.32685739236694
"p1k_00883","Fnr-1",-7.56537593727215
"p1k_00634","Fnr-1",-7.77474799288061
"p1k_00304","Fnr-1",-6.03976281740896
"p1k_00877","Fnr-1",-8.24216242068466
"p1k_00410","Fnr-1",-7.78053570358822
"p1k_00818","Fnr-1",-7.89435733320663
"p1k_00334","Fnr-1",-6.39860243946403
"p1k_01009","Fnr-1",-13.1290643141636
"p1k_00606","Fnr-1",-6.40784895603291
"p1k_00717","Fnr-1",-7.95056735929649
"p1k_01020","Fnr-1",-8.18166991597034
"p1k_00317","Fnr-1",-7.48960795014505
"p1k_00167","Fnr-1",-7.94061918966642
"p1k_00260","Fnr-1",-6.42346420650075
"p1k_00131","Fnr-1",-7.2786019869
"p1k_00376","Fnr-1",-8.00707591602182
"p1k_00101","Fnr-1",-12.0321773061441
"p1k_00573","Fnr-1",-6.31988459060194
"p1k_00916","Fnr-1",-6.8416092796113
"p1k_00142","Fnr-1",-7.93860880836425
"p1k_00262","Fnr-1",-6.38195443910114
"p1k_00153","Fnr-1",-7.35902327790805
"p1k_00444","Fnr-1",-6.93176382640343
"p1k_00414","Fnr-1",-11.9135306281705
"p1k_00728","Fnr-1",-13.4130374216845
"p1k_00624","Fnr-1",-12.0213023318637
"p1k_00718","Fnr-1",-8.09208426305332
"p1k_00185","Fnr-1",-7.25489542708482
"p1k_00409","Fnr-1",-7.73582934472634
"p1k_00424","Fnr-1",-12.9590405878136
"p1k_01003","Fnr-1",-7.9560947635772
"p1k_00873","Fnr-1",-13.187883280293
"p1k_00525","Fnr-1",-7.0336910960305
"p1k_00933","Fnr-1",-10.7594063754145
"p1k_00281","Fnr-1",-7.71744714177497
"p1k_00982","Fnr-1",-8.23416668169087
"p1k_00123","Fnr-1",-7.97719235751682
"p1k_01023","Fnr-1",-8.30091470772324
"p1k_00742","Fnr-1",-8.10599072100752
"p1k_00743","Fnr-1",-7.88575541446361
"p1k_00062","Fnr-1",-12.2531103872465
"p1k_00089","Fnr-1",-11.9057378969866
"p1k_00121","Fnr-1",-7.56793036762371
"p1k_00552","Fnr-1",-6.5842299671314
"p1k_00113","Fnr-1",-6.0546519044986
"p1k_00558","Fnr-1",-13.3550309109714
"p1k_00186","Fnr-1",-7.10670520232939
"p1k_00296","Fnr-1",-6.48931545950042
"p1k_00896","Fnr-1",-7.39653337726004
"p1k_00187","Fnr-1",-8.11631734065812
"p1k_00413","Fnr-1",-12.7113919429781
"p1k_00777","Fnr-1",-8.0553532025596
"p1k_00831","Fnr-1",-13.4202164033832
"p1k_00258","Fnr-1",-12.7689511858252
"p1k_00712","Fnr-1",-12.733556551099
"p1k_00332","Fnr-1",-6.29530196958537
"p1k_00425","Fnr-1",-7.94937809238988
"p1k_00598","Fnr-1",-7.67090169093385
"p1k_00099","Fnr-1",-7.66396397483463
"p1k_00475","Fnr-1",-13.4202164033832
"p1k_00205","Fnr-1",-5.91306095058358
"p1k_00820","Fnr-1",-7.72098757822688
"p1k_00940","Fnr-1",-7.98459923571069
"p1k_00333","Fnr-1",-7.33753977118261
"p1k_00876","Fnr-1",-12.5367063757076
"p1k_00672","Fnr-1",-7.98723748079187
"p1k_00179","Fnr-1",-8.25597107421213
"p1k_00065","Fnr-1",-7.6921404299032
"p1k_00183","Fnr-1",-12.7691221611457
"p1k_00492","Fnr-1",-7.76821892010605
"p1k_00280","Fnr-1",-7.99049795534312
"p1k_00141","Fnr-1",-6.83535989634384
"p1k_00527","Fnr-1",-6.80721931798533
"p1k_00953","Fnr-1",-8.03469017026813
"p1k_01055","Fnr-1",-13.4202164033832
"p1k_01047","Fnr-1",-8.15906197491369
"p1k_00605","Fnr-1",-6.45644859425913
"p1k_00975","Fnr-1",-8.12242761433762
"p1k_00998","Fnr-1",-13.4202164033832
"p1k_00036","Fnr-1",-7.35940606844261
"p1k_01002","Fnr-1",-13.4202164033832
"p1k_00016","Fnr-1",-7.75410623359129
"p1k_00836","Fnr-1",-7.95675582949392
"p1k_00487","Fnr-1",-7.770824386297
"p1k_00611","Fnr-1",-6.84377964552022
"p1k_00965","Fnr-1",-7.97066043627524
"p1k_00044","Fnr-1",-8.24885911356371
"p1k_00744","Fnr-1",-8.03934022444374
"p1k_00990","Fnr-1",-7.84069381898998
"p1k_00716","Fnr-1",-13.4202164033832
"p1k_00426","Fnr-1",-7.79580147560215
"p1k_00848","Fnr-1",-8.67603119161674
"p1k_01045","Fnr-1",-12.8801189202883
"p1k_00072","Fnr-1",-7.75191393021893
"p1k_00428","Fnr-1",-7.9632085226388
"p1k_00530","Fnr-1",-8.33025844157718
"p1k_00171","Fnr-1",-13.4202164033832
"p1k_01015","Fnr-1",-13.0165927754597
"p1k_00320","Fnr-1",-7.14614789213475
"p1k_00665","Fnr-1",-11.7544140480994
"p1k_00734","Fnr-1",-13.4202164033832
"p1k_00938","Fnr-1",-7.91006751573317
"p1k_00977","Fnr-1",-7.90533309659078
"p1k_01017","Fnr-1",-12.6302651438922
"p1k_00418","Fnr-1",-13.4202164033832
"p1k_00819","Fnr-1",-7.75555828157576
"p1k_00790","Fnr-1",-7.81655464167149
"p1k_00381","Fnr-1",-8.21695206428668
"p1k_00703","Fnr-1",-8.21950465898134
"p1k_00048","Fnr-1",-11.7591769753027
"p1k_00082","Fnr-1",-7.84801415206566
"p1k_00174","Fnr-1",-11.2750803224006
"p1k_00569","Fnr-1",-6.43196591068301
"p1k_00355","Fnr-1",-6.47197534510126
"p1k_00455","Fnr-1",-6.1515362940924
"p1k_00830","Fnr-1",-13.1208320014314
"p1k_00095","Fnr-1",-7.76144743825947
"p1k_00111","Fnr-1",-7.72132558979709
"p1k_00397","Fnr-1",-6.76767607598803
"p1k_00862","Fnr-1",-7.8435024778468
"p1k_00214","Fnr-1",-13.3642434962907
"p1k_00637","Fnr-1",-13.4202164033832
"p1k_00145","Fnr-1",-6.85332797477961
"p1k_00302","Fnr-1",-6.65190230566008
