,b0150,b0151,b0152,b1252,b3005,b3006
p1k_00066,18.934100108894118,15.38009594373738,8.981049287890738,13.76306999630934,25.175587371104037,55.07359724345788
p1k_00067,19.32310564110151,15.587494155426882,9.352810286106507,13.151544349105231,28.14066202347157,54.83359277308726
p1k_00068,5.449358358644337,4.15297557837108,2.020377299248852,6.449522685906524,13.51974210752671,21.79162700857602
p1k_00069,9.05635487149169,8.604241611836736,4.92398565896282,8.265717081083457,15.478147307528149,28.13614496234872
p1k_00070,7.727812556389988,7.440306981090397,3.977035883032705,8.64494869523821,13.76124236195276,24.1333461724633
p1k_00071,8.86092286945284,8.541187056917979,5.057742446292009,7.714280992200532,14.75571635728246,26.84356495473201
p1k_00072,8.382045489385474,11.802989407524564,4.699424775019541,9.13696454466278,15.466869519070992,27.16576293998665
p1k_00073,1.6668492086936888,3.552273693766675,2.3745913130971714,3.722632358860581,2.9399252503493747,5.689641317505804
p1k_00074,2.064811599212725,3.276584263932273,2.9943281131176605,2.5696643078744,2.058233867151726,6.32796649008088
p1k_00075,1.3653552207311952,3.7950740395387297,1.8238038916206576,1.1338583622874607,2.438040302657896,3.3640449946421325
p1k_00076,2.118203653349274,4.795797313821806,1.709156740079196,2.1584826898193383,4.8727945197840805,7.972424328615219
p1k_00077,2.355747415621897,5.510436797944313,1.7638737291042133,2.771485396880647,6.499083464871996,7.453841078236907
p1k_00078,1.4569210859281752,2.9367220228949185,1.8237957731741443,1.3048628276970928,2.412946571276378,3.5808055462624915
p1k_00079,1.4787296524566589,5.015051245981167,3.0191425377114958,1.6550829060429102,5.160883138374109,8.994211490281954
p1k_00080,14.64738658438442,11.85731749616658,4.118378251361551,8.717776860132576,32.63273927758989,44.2674860188416
p1k_00081,1.8852873073673235,2.3286495216480465,2.189007748073351,4.05044452655319,5.905248163324428,8.422749536677758
p1k_00082,30.074114660343003,30.72150821286231,10.71082201795754,44.07526119400106,23.827570198568974,42.54492484625768
p1k_00083,27.94866068727978,33.4343035592514,10.45104913287838,46.25832893568053,21.755228231703693,39.566167058144686
p1k_00084,18.73237742319294,21.0149430978797,6.302336591392974,22.58081289432292,12.759479888763885,24.9724204146812
p1k_00085,19.628902032857507,18.827789168784896,6.627941807807926,25.305572160080363,14.026084562820872,26.424830509690054
p1k_00086,37.67827397153778,27.136183336160077,12.701021609070748,80.2777039964694,57.99521347738395,129.33251033439436
p1k_00087,36.16410676106396,28.736014996892056,12.823571085765582,80.89059966456448,60.272164173356096,131.842728184485
p1k_00088,35.11420229296036,29.79718934329336,15.3963841201578,50.90437487269438,65.83536370761081,132.78078085966544
p1k_00089,35.29168668636431,33.06758733780561,14.406688042949726,54.39485206498585,63.81984519381743,133.75938425028025
p1k_00090,38.72366347578083,27.453690701451418,14.613848417185665,27.540494428830623,32.5671620601924,67.72788866156493
p1k_00091,39.56269940616039,30.773293719523533,16.339245382834925,27.657469785961496,33.96835469888864,66.44587505571012
p1k_00092,11.680809315445728,13.245763330334286,5.065310187743029,15.22859228849415,12.435640304893123,25.797085301215866
p1k_00093,11.513820469099088,11.62373386779753,6.554019494097573,20.30508127744858,13.76999690409971,36.31827080051652
p1k_00094,16.875693543801365,21.701011226323324,8.220621759472717,13.654167254078558,14.192125909726096,25.437251633132288
p1k_00095,16.445907711231555,20.285790208892596,9.480948214141035,13.11028243698566,15.43705436883528,25.78816488758804
p1k_00096,13.844053540560305,9.763664202616535,4.356906116193279,16.145077935144567,16.64788083101749,34.73939788804108
p1k_00097,15.654967388171286,9.140495557571576,6.068857854328676,15.800461049291602,21.981688949255748,34.53883628660279
p1k_00098,18.234333598035857,20.952141704154997,7.9579126699593505,18.469300588313853,20.42463705709862,35.705771549775235
p1k_00099,18.23492093276033,18.66982234016038,9.44692105442237,17.72552703749963,21.563211236422383,35.240581327667755
p1k_00100,28.74540483635802,26.18386517991278,13.316689167476412,25.709132728022382,29.249298334787294,56.344185833148586
p1k_00101,26.46188054526701,22.129051419362973,10.74373431223048,17.00503843813378,31.879581691693968,54.93843269034221
p1k_00102,25.853653253072764,20.42584950835089,11.050465169100969,16.784624607111656,33.09546603043243,53.41326116323766
p1k_00103,10.333389117590707,11.806637317652674,5.526002067803199,9.951232877430977,17.10821252434257,26.21609865567985
p1k_00104,10.519490668758529,11.24474629381448,7.252881405151695,8.987716492323273,17.74538599603647,28.8106835188682
p1k_00105,16.79013999148894,15.828002563837677,9.102759402999292,13.959741998065134,21.39318515353523,38.72722229903852
p1k_00106,18.81734617638812,15.961821516599793,7.974200205291106,17.222707157593465,16.69985440805148,36.5715061927807
p1k_00107,21.644550998201023,16.134243484025845,9.198970490914975,17.64606908303612,21.405380709804756,41.82194371469223
p1k_00108,58.10636952291876,35.59210557719963,9.924240380734838,49.13218756287014,35.43580015643304,96.73862553723208
p1k_00109,74.59082533933088,39.91425731564188,11.033042064446247,55.72353308087588,44.23969729438091,109.6636877487026
p1k_00110,16.03904633405617,14.860778499153296,6.997101007489427,18.32532172667827,13.443236266743495,26.869479156264592
p1k_00111,19.623811895835757,15.102107325546012,6.686470383358944,21.672570185105265,15.841173293294956,31.597225824342043
p1k_00112,25.41275386367339,19.89746946235029,7.048153638254024,24.893587950288424,17.943441557149765,37.80941784294297
p1k_00113,26.34353151991447,22.32477793825545,8.288983988053326,15.131633955114484,17.786643628033687,42.6371458632314
p1k_00114,22.36945520936934,18.385960880370483,8.301379221480895,12.990220953533274,17.664672793308718,36.19891696840181
p1k_00115,17.462153675102225,17.00383089164217,6.425216084663741,12.206491285424203,15.844765894179762,32.76171909684377
p1k_00116,26.906445874170743,25.404662816962684,10.348690178798346,25.04384614227808,24.81359437587319,62.51620339029964
p1k_00117,26.680944029805985,27.873047170914543,10.309468649935203,26.19118264576453,28.096817813901296,64.95181790414661
p1k_00118,25.968101844250747,27.40054515708244,11.023456299620252,26.71181258088504,25.37855230027436,65.78683425522792
p1k_00119,24.822283419451765,29.369636503732853,13.206954207631735,29.358771955190008,28.24682735536001,68.40440251495689
p1k_00120,27.584678809447087,32.04688300830753,13.423691458188935,28.824335458669147,27.850467676805643,68.56672056604216
p1k_00121,26.594818813236238,30.23366423442525,13.452120069727114,29.18948453478405,27.13360168498804,70.31185364896727
p1k_00122,39.595510531986704,42.78024806477432,18.15199661531129,43.77180102797959,48.39547010178136,118.9936074314652
p1k_00123,43.20555639058972,42.853318713808285,19.172385146753943,48.50305001622149,49.09230183092234,119.5843222145118
p1k_00124,42.75114052625823,36.98099492594768,18.04833763669132,45.71035930063167,43.76859878708541,109.64180538756514
p1k_00125,44.807516070659055,27.060521977632558,4.791603524532117,24.173791685086076,56.51891475533572,115.79372075766616
p1k_00126,39.81830080235503,28.48491223483904,11.446570325698737,16.596742459693136,27.20055565222882,61.81808230121346
p1k_00127,38.48098016641745,27.325707942852684,12.71058572009314,21.264907495570213,24.234150864866965,51.25168273622022
p1k_00128,5.259457165425113,4.63853242674632,2.2693954838000776,6.151771942787547,11.390904694675031,18.70648317739544
p1k_00129,50.05199975894,27.2296263410334,6.382333439752362,19.349647387823257,45.70261530819085,73.7630876649208
p1k_00130,30.07385148342375,12.363606852528738,3.500756869826816,15.93237968479106,28.44673320016688,72.86338941789029
p1k_00131,23.41794653960373,20.329025779817435,4.423919378070811,14.30381059409592,43.20166942960197,79.8209875524501
p1k_00132,26.70970154068395,28.123355368053275,10.898007290179592,24.566041114139136,29.80634395189084,59.7871528411516
p1k_00133,5.68662359660703,13.169402505188884,7.812780975175042,6.707357865964367,12.263329181134678,19.85072874002815
p1k_00134,55.70249471356115,29.27944471416784,9.993233431659313,14.649063729178296,25.614116427334228,48.73074491091625
p1k_00135,25.83316790553995,29.348897175010343,15.056289570447689,31.41668725520037,33.768257391977386,40.39794389711424
p1k_00136,35.48620653856655,28.71734350779472,8.6587344210492,32.57318619725757,31.42319510591315,70.96622873406186
p1k_00137,21.843583702073456,22.247243610879902,12.214208249361077,20.6082393153793,23.098835570010998,33.42593761215871
p1k_00138,5.5029986166461375,15.8245793583687,11.511407879080345,3.600920441323481,16.65913260035577,15.13994806183982
p1k_00139,61.98506569160898,26.07766583147417,6.6694988890967055,32.84186684279883,49.92443999973332,88.40339070386615
p1k_00140,32.913470461681534,27.121775085549043,13.567039230658642,22.37731470387886,28.532245539639582,39.29818536636426
p1k_00141,51.70086692942388,37.30618797629219,10.77783880707626,33.37250826749816,53.54561795535508,86.60431392480321
p1k_00142,28.07063667254032,25.996132620886204,11.623851532212926,54.4848929673459,53.35270463341234,99.64118969178828
p1k_00143,34.1221863036432,25.75842881393463,9.469305420584137,17.863262072863645,24.255565094038825,41.2580918415919
p1k_00144,4.179228687124505,7.436216144971144,4.070675236285091,6.956762988281778,15.41736909826076,19.386346400212958
p1k_00145,15.95796644833488,18.787343717217983,9.392347470296428,21.47378572956248,34.9331868410152,61.153490640258646
p1k_00146,7.187609614974888,8.533416648085275,3.33442244505588,6.0569758324614895,10.633509495124615,17.702119027953444
p1k_00147,1.7890030884596737,4.928651547495084,1.936822321064176,1.8064730274867231,2.636696853318921,4.376805424884251
p1k_00148,2.5370656138309844,6.74545578403722,3.741500482073468,3.921943755434957,8.103634812214054,13.988231506820217
p1k_00149,1.80775083920835,5.205018026470095,2.616451654874935,2.919287452087062,2.9712499358096807,5.641725559315616
p1k_00150,2.1723166915331986,5.850925555166289,2.8730506741708357,3.2731885923561364,6.835888625826956,12.055565432657776
p1k_00151,19.933624749866645,13.873152911898384,6.578633566203279,17.058876315842458,24.76814116351165,46.201784329335766
p1k_00152,38.07710477075744,23.69373638047227,11.325650294610956,25.73554723665704,31.41227157533693,62.05695979275474
p1k_00153,27.81974739368519,32.199498617195246,14.88242055590796,19.42553351307115,27.140851301325046,43.410183381618815
p1k_00154,1.5727562976234537,2.4676667165018844,1.2227623177187756,1.9333042436412995,5.274437844652901,7.580952539237422
p1k_00155,34.9091697414262,55.81094838767999,18.82913919270832,32.27476878378962,56.64585809693879,99.59402435336008
p1k_00156,14.29278968627676,15.925679477217436,11.463691510481253,30.686456330419915,6.961466023728862,29.260681681605785
p1k_00157,21.9098763153315,13.795460936708457,3.6043489114890326,20.456147000376703,24.51016627070803,82.3149904026475
p1k_00158,41.67467819821761,27.552572480404343,8.185174551688462,18.50197153926001,19.30244635006832,53.82462153197384
p1k_00159,7.085883754906997,6.39129663154863,3.2768981844063685,12.568886522752038,16.919259901796067,44.850061210635
p1k_00160,38.80763256501086,23.58861262183204,10.01285233247248,28.03410214719716,37.99913271443928,68.61979586697238
p1k_00161,25.47993229547617,14.541989431562191,9.397508804982564,15.071964010249266,27.10284671183591,32.894734810411954
p1k_00162,27.77829313325554,16.304754007940247,8.952472239901333,16.74734469351664,30.844167529984176,35.283805582579575
p1k_00163,36.906041092203466,27.88693774293121,17.52764439637978,36.08291622614447,65.46147037512942,79.69223977409162
p1k_00164,35.74365948673,21.493734540908644,14.417343100874865,35.40821428178209,58.15860738304735,64.62438177807071
p1k_00165,25.20899488278952,17.68540064371956,6.332521920747539,11.217116634503748,20.126122762229507,24.487512553896263
p1k_00166,29.031023348634363,18.45277187178185,7.348600291770369,15.123313732226196,20.343222858850133,30.778494878458563
p1k_00167,9.69375804188099,6.5614150847491,3.128108102976785,8.666460424813325,6.004718269992067,9.530759835979875
p1k_00168,7.122148841347177,5.095335842220092,2.913706746618692,7.461775097022336,5.736496836922882,8.393095980161203
p1k_00169,25.759637869661585,22.19436259415564,9.027979552695244,37.32478083492097,46.76299658522481,60.09225354957501
p1k_00170,24.034537106073003,16.90304436512984,8.710616541102722,39.77916031464175,59.76233519565745,52.139876226913735
p1k_00171,27.761718038753617,14.836631403342786,7.393482710382237,13.56516192676783,29.952744733901053,36.68359128344176
p1k_00172,25.62531301083609,14.487371924087478,7.493094093341543,14.850650846149318,30.909124792025413,37.92715768611475
p1k_00173,21.24090656825529,11.387313027766526,7.239624356944134,14.736740310005686,23.222668038708285,32.4472310034602
p1k_00174,21.251034408417805,11.617454255183056,7.327735214363352,14.117466893652963,23.81420129795036,33.35946854387102
p1k_00175,39.56257320675783,28.67087548840485,20.55130673382759,46.961734946345416,62.38542815798984,82.54337478445453
p1k_00176,43.844655769584655,28.11517028975891,18.634854157600337,52.179929542420254,69.5148260479404,90.60350230265028
p1k_00177,26.093171457109648,16.257410563229723,8.077665737483056,16.533048132482403,28.40324540657596,42.854708897210266
p1k_00178,25.802433078356128,17.53223268246687,8.857814501981629,17.403276650837743,29.62090924012869,44.45019848276396
p1k_00179,22.613417754583104,14.66686261136986,8.504043531940455,17.5965528783449,22.46901984808814,36.49600005944689
p1k_00180,23.957828660682395,18.02338723262154,7.882843698630879,17.403813922456447,21.9387192852361,36.629216576797134
p1k_00181,20.502510142420704,12.15869736266318,7.457269782441034,14.119169562614598,23.881874702399397,29.910303656471772
p1k_00182,20.86634586021857,13.372168832018025,7.471222477196405,14.213118392765764,22.819392065612792,29.025480959601204
p1k_00183,40.98971883876985,21.739775212788995,13.529596728640902,36.250595956873546,51.57401022514306,70.89533060817585
p1k_00184,39.615481795874935,25.54694114939328,12.374607704592268,39.64109636533441,51.93711261014312,70.54428849736652
p1k_00185,12.70648582686518,10.630735833277663,5.613241546330941,11.85348070377403,17.3743673372215,24.919499284398952
p1k_00186,6.8156107434500415,5.303972366197658,4.175101849984697,10.530393923920762,13.390143186647014,17.286911460550332
p1k_00187,24.169221936036863,16.440063815086123,9.231768354333775,15.63715488419523,22.62445565154952,30.486374367169088
p1k_00188,15.77265453747938,13.75641424313966,8.20604964909257,16.722206431661686,31.226548919735976,40.841904131275626
p1k_00189,15.774093148026532,13.146869014025272,7.781734598356417,16.630388298414072,31.25624159780586,41.62154456493105
p1k_00190,25.947650415994524,18.614807346287144,11.25546025382392,14.917717444202816,21.880573511816436,29.77032969816045
p1k_00191,51.10033425616314,24.1854748940979,8.77701309021908,37.57884837188273,46.92434116119508,73.93817027874576
p1k_00192,46.25534741619199,20.111594239112527,8.607155038729504,37.68129024493616,41.5042841005368,71.0971689718773
p1k_00193,5.726897506585049,5.617248413016823,3.224776138002589,8.133312615447746,12.545138315063292,21.31496023924465
p1k_00194,8.764710680500011,7.895473381535451,5.047769188661978,13.516180819419478,19.29222954713733,36.27161299182703
p1k_00195,3.1053957210301064,5.165967087354814,4.471663645362125,5.291513504368028,6.415064531546982,6.640971982453199
p1k_00196,1.7472805046463715,3.2371211572932608,1.910337777778559,5.268168075374064,5.016270736849818,5.980153486165534
p1k_00197,2.8497966637321435,3.0464814292551323,2.173903639724933,4.569343654886132,7.001661386448268,10.138436380379344
p1k_00198,2.5563978656868294,2.480857592047492,2.152646313972303,7.303876119063166,9.426704921660503,13.06162559767713
p1k_00199,29.81371945470366,18.96672972227351,8.497261441315585,27.384394044750398,41.04612411040058,63.54097978130422
p1k_00200,37.998431734979725,16.078344995255172,9.219599658167915,30.715420604401015,41.77445854605303,65.86520489276323
p1k_00201,32.76259337048932,19.751577286986063,13.037792052296052,32.05386960112062,37.57409333145876,58.62223591899858
p1k_00202,32.34357895739143,20.705512364711304,12.808098803035673,31.76293726086559,40.97432210767151,57.7895391142532
p1k_00203,44.68306470130267,21.199450870180563,17.48710890367476,45.5947026271793,76.78231184761289,89.37832679919316
p1k_00204,43.80926675326727,25.59056664810898,17.45592409151326,44.978510132952685,69.15282515368577,88.63945562139291
p1k_00205,3.5268013620703123,3.5155886857861818,1.5976656143587349,4.363268041020504,5.970792304170219,9.535268510501648
p1k_00206,10.479470986460482,8.926355652581458,6.673291428561485,10.909828788175506,21.466011417976105,25.87946551956453
p1k_00207,24.94033440277421,17.815505868005964,10.66110568805106,23.05652402135575,31.110048825684125,47.513049921848
p1k_00208,24.388558090766654,17.07134567045314,9.34312985951824,22.502720677109117,33.50279791266074,46.49613184821471
p1k_00209,54.95320698531253,20.066207820747643,7.440846255843941,45.53864775609481,58.6295284804076,99.25025769603656
p1k_00210,63.10605365573339,28.745776934337552,13.175104046010524,70.58909935651275,79.00482897267122,123.84509678436436
p1k_00211,27.506189074912136,20.624668242451143,12.069622318437595,27.6924454120432,38.29513425076317,56.86901448011888
p1k_00212,27.62951316845491,17.949528119576367,10.823536878005072,27.41038450681244,37.36610550338844,55.43088298217985
p1k_00213,39.38729425412603,23.058173058161096,12.963743097041103,49.20067655550955,81.21398089511734,108.00116354138616
p1k_00214,43.19208739668782,21.915930916788625,13.273694064415649,42.32537288044527,72.63287954440155,84.56203079553799
p1k_00215,3.5470263727542384,3.851285952059501,2.3392535891785258,9.193023732256265,10.65826890256149,17.261919704768836
p1k_00216,7.649725592347103,5.098850887757003,3.133103089609672,12.795872408692658,17.183075033410233,24.093451732069397
p1k_00217,3.4167248909036023,4.3593009758199965,1.8174618347286664,5.15070330442252,9.432194563792631,12.891893532747092
p1k_00218,8.989106177636307,9.153176041396158,4.869062097125902,10.186985451517453,17.58129206227425,30.265488228599395
p1k_00219,26.43810302804026,18.597080440440767,10.425359888844984,18.59941398898444,32.92167647333557,50.3895631195802
p1k_00220,27.19663941401004,21.11508321894927,10.23946875401695,16.285059706098355,33.66338800724134,55.94228531999581
p1k_00221,22.41825334666401,15.001825261749536,8.419338783227932,14.36116726505436,28.04718479349813,42.768850877858746
p1k_00222,22.142276169506115,16.089524499455024,8.16941202847333,14.510666637881169,26.86824590717981,41.097950519659726
p1k_00223,19.78535344922404,14.735935687046592,6.151490332110821,15.934011056553915,24.784214855990573,33.77237079749946
p1k_00224,22.0096824585974,14.736497834739875,7.992997605276967,16.133604935398292,26.630578395627957,35.93664799344473
p1k_00225,20.81099868294409,17.328336295819817,8.172641602908088,14.726638678484944,27.40852539956668,44.80696010120869
p1k_00226,22.624611469209587,16.307878836505573,8.219143052986286,16.530842845652867,28.11449161056832,47.479873858101065
