"sample","iM","Val"
"p1k_00766","DNA Damage",-5
"p1k_00444","DNA Damage",-10
"p1k_00647","DNA Damage",-10
"p1k_01032","DNA Damage",-5
"p1k_00884","DNA Damage",-7
"p1k_00067","DNA Damage",-3
"p1k_00200","DNA Damage",-9
"p1k_00464","DNA Damage",-7
"p1k_00253","DNA Damage",-10
"p1k_00707","DNA Damage",-6
"p1k_00546","DNA Damage",-5
"starve_series__t22_growth2","DNA Damage",-3
"p1k_01025","DNA Damage",-4
"p1k_00145","DNA Damage",-8
"p1k_01007","DNA Damage",-3
"p1k_00848","DNA Damage",-7
"p1k_00980","DNA Damage",-5
"p1k_00265","DNA Damage",-10
"p1k_00872","DNA Damage",-5
"p1k_00088","DNA Damage",-6
"p1k_00285","DNA Damage",-8
"p1k_00351","DNA Damage",-3
"p1k_00561","DNA Damage",-8
"p1k_00836","DNA Damage",-3
"p1k_00667","DNA Damage",-3
"p1k_00277","DNA Damage",-7
"starve_series__t21_growth2","DNA Damage",-9
"p1k_00390","DNA Damage",-4
"p1k_00187","DNA Damage",-8
"p1k_01024","DNA Damage",-3
"p1k_00752","DNA Damage",-4
"p1k_00330","DNA Damage",-9
"p1k_00362","DNA Damage",-9
"p1k_00025","DNA Damage",-6
"p1k_00842","DNA Damage",-8
"p1k_01009","DNA Damage",-7
"p1k_00349","DNA Damage",-7
"p1k_00014","DNA Damage",-6
"p1k_00287","DNA Damage",-9
"p1k_01026","DNA Damage",-7
"starve_series__t01_starve","DNA Damage",-9
"p1k_00188","DNA Damage",-7
"p1k_00101","DNA Damage",-9
"p1k_00989","DNA Damage",-3
"p1k_00062","DNA Damage",-10
"p1k_00137","DNA Damage",-9
"p1k_00699","DNA Damage",-8
"p1k_01050","DNA Damage",-9
"p1k_00584","DNA Damage",-10
"starve_series__t05_starve","DNA Damage",-6
"p1k_00886","DNA Damage",-9
"p1k_00107","DNA Damage",-9
"p1k_00024","DNA Damage",-9
"p1k_00915","DNA Damage",-5
"p1k_00961","DNA Damage",-7
"p1k_00614","DNA Damage",-7
"p1k_00355","DNA Damage",-9
"p1k_00160","DNA Damage",-7
