"sample","iM","Val"
"p1k_00766","DNA Damage",-8.46331239505901
"p1k_00444","DNA Damage",-8.68602758785016
"p1k_00647","DNA Damage",-8.32304066004976
"p1k_01032","DNA Damage",-8.87175740185852
"p1k_00884","DNA Damage",-8.72984988632085
"p1k_00067","DNA Damage",-8.09847048924834
"p1k_00200","DNA Damage",-8.67177738328741
"p1k_00464","DNA Damage",-8.54722492336269
"p1k_00253","DNA Damage",-8.43624388184701
"p1k_00707","DNA Damage",-8.44722093894105
"p1k_00546","DNA Damage",-8.5638882665867
"starve_series__t22_growth2","DNA Damage",-8.52637672962264
"p1k_01025","DNA Damage",-8.83383028191804
"p1k_00145","DNA Damage",-8.41166532106604
"p1k_01007","DNA Damage",-8.92881914129361
"p1k_00848","DNA Damage",-7.94166851270774
"p1k_00980","DNA Damage",-8.87446634246306
"p1k_00265","DNA Damage",-8.5621267584813
"p1k_00872","DNA Damage",-8.64721052790627
"p1k_00088","DNA Damage",-8.47183122029664
"p1k_00285","DNA Damage",-8.62216694418318
"p1k_00351","DNA Damage",-8.65933560760536
"p1k_00561","DNA Damage",-8.55495158624451
"p1k_00836","DNA Damage",-7.66707642298287
"p1k_00667","DNA Damage",-8.57184341949184
"p1k_00277","DNA Damage",-8.89305102170736
"starve_series__t21_growth2","DNA Damage",-8.61779459082455
"p1k_00390","DNA Damage",-8.87876974026976
"p1k_00187","DNA Damage",-9.02189181872153
"p1k_01024","DNA Damage",-8.82989480536719
"p1k_00752","DNA Damage",-8.57361253240184
"p1k_00330","DNA Damage",-8.91839494367649
"p1k_00362","DNA Damage",-9.4159427890991
"p1k_00025","DNA Damage",-8.30865349925287
"p1k_00842","DNA Damage",-7.85578637122429
"p1k_01009","DNA Damage",-8.65757897908078
"p1k_00349","DNA Damage",-8.64892283893061
"p1k_00014","DNA Damage",-8.45086321684341
"p1k_00287","DNA Damage",-8.66463367217235
"p1k_01026","DNA Damage",-8.79371823018292
"starve_series__t01_starve","DNA Damage",-8.89421732363625
"p1k_00188","DNA Damage",-8.81549028549621
"p1k_00101","DNA Damage",-8.66670441704321
"p1k_00989","DNA Damage",-8.75033463003101
"p1k_00062","DNA Damage",-8.52728166736774
"p1k_00137","DNA Damage",-8.59078798773067
"p1k_00699","DNA Damage",-8.49975771834584
"p1k_01050","DNA Damage",-8.82150291217608
"p1k_00584","DNA Damage",-8.44641417587737
"starve_series__t05_starve","DNA Damage",-8.62570683445501
"p1k_00886","DNA Damage",-8.28742280024041
"p1k_00107","DNA Damage",-8.63785720389846
"p1k_00024","DNA Damage",-8.41286704759499
"p1k_00915","DNA Damage",-8.79989606746073
"p1k_00961","DNA Damage",-8.83535902205755
"p1k_00614","DNA Damage",-8.48060474210427
"p1k_00355","DNA Damage",-8.71939158581623
"p1k_00160","DNA Damage",-8.57256199607598
"p1k_00224","DNA Damage",-8.66935246400065
"p1k_00027","DNA Damage",-8.32611926678076
"p1k_00775","DNA Damage",-8.76825332839747
"p1k_00081","DNA Damage",-8.46532285372407
"p1k_00518","DNA Damage",-8.60469148192388
"p1k_00396","DNA Damage",-8.95554615360277
"p1k_00260","DNA Damage",-8.7829007313372
"p1k_00660","DNA Damage",-8.53826988759017
"p1k_00326","DNA Damage",-8.79321047608966
"p1k_00399","DNA Damage",-9.02395910899181
"p1k_00730","DNA Damage",-8.66172955305636
"p1k_00308","DNA Damage",-8.64250827510512
"p1k_00502","DNA Damage",-8.78011288029458
"p1k_00899","DNA Damage",-8.8078424018516
"p1k_01035","DNA Damage",-8.96544119265507
"p1k_00776","DNA Damage",-8.74091156915513
"p1k_00853","DNA Damage",-8.08188664996682
"p1k_00774","DNA Damage",-8.77060033292195
"p1k_00022","DNA Damage",-8.38248869734497
"p1k_00495","DNA Damage",-8.99431747261088
"p1k_00141","DNA Damage",-8.51149502845174
"starve_series__t07_starve","DNA Damage",-8.71962429637354
"p1k_00135","DNA Damage",-8.56279099986098
"p1k_00295","DNA Damage",-8.97399687044341
"p1k_00093","DNA Damage",-8.4777915671565
"p1k_00103","DNA Damage",-8.7675583599295
"p1k_00703","DNA Damage",-8.57301146813326
"p1k_00479","DNA Damage",-8.796336231372
"p1k_00100","DNA Damage",-8.5322043094476
"p1k_01053","DNA Damage",-9.03808106392979
"p1k_00344","DNA Damage",-8.79770142060807
"p1k_01011","DNA Damage",-8.61999531875504
"p1k_00541","DNA Damage",-8.48880782217201
"p1k_00953","DNA Damage",-8.79639179084346
"p1k_00488","DNA Damage",-8.83240551153692
"p1k_00678","DNA Damage",-8.53982166799624
"p1k_00744","DNA Damage",-8.51520967446444
"p1k_00334","DNA Damage",-8.93211114929484
"p1k_00303","DNA Damage",-8.74245029677289
"p1k_00133","DNA Damage",-8.63536165082174
"p1k_00076","DNA Damage",-8.5700222013039
"p1k_00123","DNA Damage",-8.39481147115968
"p1k_00869","DNA Damage",-8.6412401859516
"p1k_00940","DNA Damage",-8.90438834995333
"p1k_00861","DNA Damage",-8.56403909411165
"p1k_00340","DNA Damage",-8.82839893190176
"p1k_00443","DNA Damage",-8.77470951558104
"p1k_00645","DNA Damage",-8.48689956410244
"p1k_00039","DNA Damage",-8.60593004936707
"p1k_01002","DNA Damage",-8.92035476488953
"p1k_00307","DNA Damage",-8.66342268780808
"p1k_00593","DNA Damage",-8.25979978639391
"p1k_00528","DNA Damage",-8.49050258527867
"p1k_00441","DNA Damage",-9.03545519961522
"p1k_00182","DNA Damage",-8.92391482046881
"p1k_00601","DNA Damage",-8.34326359663452
"p1k_00681","DNA Damage",-8.50544962666608
"p1k_00115","DNA Damage",-8.58237431578045
"p1k_00356","DNA Damage",-8.65596100551584
"p1k_00243","DNA Damage",-8.36167568427372
"starve_series__t03_starve","DNA Damage",-8.61987611953133
"p1k_00628","DNA Damage",-8.53567229485752
"p1k_00643","DNA Damage",-8.47026343269136
"p1k_00735","DNA Damage",-8.53492396280365
"p1k_00790","DNA Damage",-8.7890190273947
"p1k_00291","DNA Damage",-8.64174443751731
"p1k_00037","DNA Damage",-8.45914746987162
"p1k_00947","DNA Damage",-8.7946336942805
"p1k_00319","DNA Damage",-8.32404053287876
"p1k_00358","DNA Damage",-8.61932583992759
"starve_series__t00_growth1","DNA Damage",-8.61561260352582
"p1k_00894","DNA Damage",-8.87268608219713
"p1k_01022","DNA Damage",-8.90640627251233
"p1k_00183","DNA Damage",-8.8763822740373
"p1k_00525","DNA Damage",-7.69458522832074
"p1k_00651","DNA Damage",-8.56041732987943
"p1k_00859","DNA Damage",-8.97090626619085
"p1k_00124","DNA Damage",-8.4359412894151
"p1k_00670","DNA Damage",-8.51517484217789
"p1k_00578","DNA Damage",-8.49551711941868
"p1k_00143","DNA Damage",-8.62617194675079
"p1k_00994","DNA Damage",-8.88267176672635
"p1k_00585","DNA Damage",-8.39735226275682
"p1k_00933","DNA Damage",-8.45939411987363
"p1k_00278","DNA Damage",-8.90941541731464
"p1k_00535","DNA Damage",-7.85659765981808
"p1k_00637","DNA Damage",-8.53506523252378
"p1k_00817","DNA Damage",-8.69148921061983
"p1k_00366","DNA Damage",-8.8427283670683
"p1k_00504","DNA Damage",-8.78677689626943
"p1k_00420","DNA Damage",-9.03002356749875
"p1k_00551","DNA Damage",-8.4334335431584
"p1k_00599","DNA Damage",-8.54666274511268
"p1k_00201","DNA Damage",-8.6350039403698
"p1k_00065","DNA Damage",-8.10310320423287
"p1k_00691","DNA Damage",-8.34733566645403
"p1k_00256","DNA Damage",-8.74978494791078
"p1k_00849","DNA Damage",-7.70603287885201
"p1k_00672","DNA Damage",-8.35416551780173
"p1k_00910","DNA Damage",-8.61580699926882
"p1k_00841","DNA Damage",-8.45702847026585
"p1k_00415","DNA Damage",-8.4432009154922
"p1k_00450","DNA Damage",-8.80408261993663
"p1k_00385","DNA Damage",-7.85363900349119
"p1k_00324","DNA Damage",-8.23824546760652
"p1k_00418","DNA Damage",-9.0572926246495
"p1k_00636","DNA Damage",-8.5218983953789
"p1k_00084","DNA Damage",-8.44422565071738
"p1k_00015","DNA Damage",-8.48051518158472
"p1k_00189","DNA Damage",-8.92932125260923
"p1k_00083","DNA Damage",-8.49193489620322
"p1k_00323","DNA Damage",-8.24203585074554
"p1k_00377","DNA Damage",-8.40499021865159
"p1k_00576","DNA Damage",-8.556444375175
"p1k_00363","DNA Damage",-8.80464696086832
"p1k_01008","DNA Damage",-8.9746919574482
"p1k_00069","DNA Damage",-8.64806059377872
"p1k_00996","DNA Damage",-8.71993730766428
"p1k_00337","DNA Damage",-8.82366961325623
"p1k_00579","DNA Damage",-8.46554936703088
"p1k_01018","DNA Damage",-8.7282857901159
