"sample","iM","Val"
"starve_series__t23_growth2","ArcA",-4.3412245745562
"p1k_00077","ArcA",-3.80551123852765
"p1k_00679","ArcA",-11.6650317843875
"p1k_00467","ArcA",-4.17728257741929
"p1k_00579","ArcA",-4.21286272028769
"p1k_00215","ArcA",-11.6650317843875
"p1k_00358","ArcA",-5.45792758618463
"p1k_00568","ArcA",-4.64282317399326
"p1k_00408","ArcA",-4.1967644206281
"p1k_00581","ArcA",-11.6650317843875
"starve_series__t04_starve","ArcA",-11.6650317843875
"p1k_00362","ArcA",-4.31321635706724
"p1k_00327","ArcA",-3.96210034589318
"p1k_00505","ArcA",-4.5212902526681
"p1k_00610","ArcA",-4.39291239695445
"p1k_00651","ArcA",-11.6650317843875
"p1k_00566","ArcA",-11.6650317843875
"p1k_00799","ArcA",-5.7835727554709
"p1k_00461","ArcA",-3.86769390833934
"p1k_00909","ArcA",-11.6650317843875
"p1k_00980","ArcA",-11.6650317843875
"p1k_00937","ArcA",-11.6650317843875
"p1k_00488","ArcA",-4.86934395015634
"p1k_00078","ArcA",-3.77578627802956
"p1k_00312","ArcA",-3.77078315523151
"p1k_00458","ArcA",-4.29044333296916
"p1k_00338","ArcA",-4.17341034688209
"p1k_00223","ArcA",-11.5986045641671
"p1k_00750","ArcA",-5.50498826648702
"p1k_00628","ArcA",-11.6650317843875
"p1k_00902","ArcA",-11.6650317843875
"p1k_00963","ArcA",-11.6650317843875
"p1k_00001","ArcA",-11.6650317843875
"p1k_00730","ArcA",-11.6650317843875
"p1k_00331","ArcA",-3.94276737428408
"p1k_00079","ArcA",-3.99227658375771
"p1k_00124","ArcA",-4.69902591503637
"p1k_00173","ArcA",-11.6650317843875
"starve_series__t01_starve","ArcA",-11.6650317843875
"p1k_00639","ArcA",-11.6650317843875
"p1k_00374","ArcA",-11.6650317843875
"p1k_01011","ArcA",-11.6650317843875
"p1k_01031","ArcA",-11.6650317843875
"p1k_00011","ArcA",-11.6642349796162
