"gene","iM","Val"
"b1612","ArcA",-3.95530467649083
"b0312","ArcA",-5.01167078319777
"b0118","ArcA",-3.6496306030591
"b1778","ArcA",-3.95861250524501
"b3605","ArcA",-4.50125122205796
"b2587","ArcA",-3.29515827073149
"b0720","ArcA",-3.96162040337956
"b2288","ArcA",-4.04404827611108
"b3397","ArcA",-3.85783732653457
