,b0399,b3724,b3725,b3726,b3727,b3728
p1k_00001,6.608279470456147,5.203813359008276,7.510530328785661,7.346506270098409,9.937081682601931,10.856938122275984
p1k_00002,6.40967986747471,4.976078924773734,7.690039699193107,7.757356014963021,10.420657013080035,10.996444043629603
p1k_00003,9.163577521382413,4.290737859377633,6.653975180772601,5.366939521922137,7.159502798347548,4.523138059673651
p1k_00004,10.230310295417338,5.301092522955195,7.116892735021837,6.027238458704135,7.806763738201817,4.202303041174829
p1k_00005,5.15516138279669,4.617656870155292,7.071358783527503,6.516724702818722,11.913908152475592,10.93238737652512
p1k_00006,5.468789715405634,4.619766220233782,7.362369714293293,6.321609440907984,11.198618978645056,12.066623989766423
p1k_00007,9.115392900218096,4.399985977585763,6.154082435209813,5.155643105638127,5.936896564538165,4.036573692303275
p1k_00008,7.687697600054253,4.875499307225952,5.543993184879839,4.645914428861779,5.576795486070186,3.625367655442494
p1k_00009,6.609471559576156,5.500429554879062,8.753730799802028,6.709951213675126,12.522382851943586,12.186978509478488
p1k_00010,6.910419855904854,5.199516953666974,7.632830197453724,7.099434802988281,12.32885143208048,11.397890841962834
p1k_00011,7.923454112660631,7.165390978117957,9.136802851601484,9.302029170123683,14.159712097559911,15.457145204791322
p1k_00012,8.90843711905184,7.421763082173356,9.472156391482686,10.024055094058411,14.052330246395757,15.768848031082042
p1k_00013,8.182376906992612,7.008118273540775,8.77717052113706,8.523391469010354,13.38324196906318,14.120344666727714
p1k_00014,7.033038895476692,7.272280182593373,10.053681846561432,9.66022557709063,11.442008848039364,13.541812407760789
p1k_00015,9.31630801757896,7.134986702758731,9.312154232033638,9.90836536448424,12.67527237433476,18.22386574792881
p1k_00016,8.956249482409408,6.45952524849007,10.142019034139624,8.119083848847536,14.742702985615136,17.045795414867154
p1k_00017,10.150180733031714,7.790429528188943,10.2202832621634,10.469630923359436,17.322406595964424,18.51759917789249
p1k_00018,9.65405572292642,7.560818318995147,9.762339970368398,11.206220980503971,16.53565816708344,17.168268344863836
p1k_00019,9.339141957161702,5.53789395562866,5.038991113329806,4.055353792864188,5.024979030979421,3.7926120460800914
p1k_00020,11.414990699520244,5.223860075956079,5.623755582825346,3.92722259422338,5.923978895682158,3.7434885246648033
p1k_00021,11.40335233286786,5.763606106759095,7.265594737875992,5.0876654699782575,10.545325558303611,5.56536804494419
p1k_00022,10.690493715592927,6.298356018435805,6.941146164010716,5.070379486297351,8.651338590293198,5.163965821577851
p1k_00023,8.601539971666504,5.763639561214989,5.5018275029353045,4.639722664327556,5.332599408331506,3.9992513491196
p1k_00024,9.461236536862728,5.66275567219992,5.349837011731379,4.26262293090826,6.118442755595408,4.051729495211824
p1k_00025,10.418376534356856,6.088528398997595,6.380179321555269,4.556519308494339,5.739723418237085,3.890524292726222
p1k_00026,10.423701366120456,5.758578473564668,6.358836582107028,4.618473006382578,5.882221271089091,3.997583947546118
p1k_00027,10.615358298436078,5.281602391782122,9.270265987285889,8.720550436385222,12.574750228161896,14.405211645199708
p1k_00028,10.73856971907901,5.088776449648389,9.218390276768796,9.616568906802016,10.53718381252118,14.595919114185168
p1k_00029,7.771993767495073,4.931878071119679,7.764655672471854,7.106986702732292,11.499122221406944,13.239843638321505
p1k_00030,7.074420619374355,5.113118883294075,8.23336576591295,7.7763335945320256,10.84542400062809,14.215511326259586
p1k_00031,9.669191364449368,5.974613120551196,8.34000345885555,7.247730745502098,10.97403775306874,13.676366322652065
p1k_00032,10.549279753933671,5.840371814281655,8.874698797238691,7.100695997837981,10.794273035576218,13.892803900511629
p1k_00033,12.742957668151352,5.8321597079957055,10.468329273517648,9.569906112969903,10.167879443617464,11.410394351800662
p1k_00034,9.461800203166122,7.131401725194297,12.590944651328629,10.593269790541491,12.972524352079397,9.816160907518244
p1k_00035,8.73642101171932,5.372013718584468,6.407391812003157,5.978193067383044,7.380107730200579,8.203486138003075
p1k_00036,7.134822822428927,5.571882161405891,6.971213257438994,6.128053361788966,8.493719221336264,7.904613697146696
p1k_00037,7.593567594678996,5.607544437010384,5.866213806060181,5.556229730872025,7.563301788332437,8.054922052298851
p1k_00038,7.25058197955832,5.075025467323125,5.856031049442404,4.995654872407179,6.730325738597272,7.878949554417779
p1k_00039,5.812638918316985,5.750353014872048,8.222320567317043,7.481920616949008,11.312023058899198,10.918409651027863
p1k_00040,5.777904774185241,5.723869583089391,7.238554345914654,8.261572270886305,10.771386213425608,10.922309861001718
p1k_00041,8.369139783849139,7.123412249317897,8.74900391702586,7.648604718316142,10.063497883559752,11.537020380695196
p1k_00042,7.515882914295559,6.632198647233816,9.959183974118917,8.17662769009454,11.812187850586298,10.075507712687324
p1k_00043,6.267603890192894,5.70057200108047,9.056786929224616,6.785885475127564,9.126538704247771,11.124508526096175
p1k_00044,6.870160416503429,5.755422156545429,8.880853097717276,7.084633514564707,9.179703537942324,10.8231708842891
p1k_00045,6.344500901372233,5.189153824533953,7.641797212778586,6.188591414768288,7.954367038599089,8.974712246624641
p1k_00046,5.364261175562445,5.068174917668287,7.663413880982366,6.455367797156915,9.488904178970502,9.527691034411962
p1k_00047,6.763723468134221,6.800529498785426,9.828580545551354,7.987662813570057,10.752671584566356,11.573746683903217
p1k_00048,6.886547548674801,5.975539511129032,9.175320092169327,7.459558800229159,12.265809740694348,11.986963591919444
p1k_00049,9.917371531606268,6.263437003093823,10.827313101127794,9.071851062704493,14.772640069066725,14.909582215316972
p1k_00050,6.867221433239161,4.93156068224966,11.084092203574595,12.72302137127879,15.505625848062085,18.5061586130013
p1k_00051,7.914548568500701,5.456821560595843,12.790001789853498,13.868088180754617,16.418775933628595,19.7454756051706
p1k_00052,6.778219929578791,5.864588815587425,10.30595329190644,13.391589390325016,18.07190609202448,11.24612845767894
p1k_00053,6.961191902665749,6.266947676751846,9.770000005460568,13.938034655632892,17.925186559593197,11.44153427500142
p1k_00054,8.042902170565172,6.414962118644239,11.751132033908329,8.63995685452465,8.078769859565124,4.794660863560829
p1k_00055,7.494147753978932,6.088917535021741,12.48092199246679,5.804126021037008,7.2887509212723955,4.323050547136073
p1k_00056,6.65852681329307,4.759744299814583,8.106653900345519,6.870659709924659,9.501857515043984,10.804464569005088
p1k_00057,6.772911619559155,3.646219021626004,8.588278187153584,6.58852288396243,8.431450927942887,10.892155666713244
p1k_00058,7.363962566489585,5.369401815382281,9.28436480017012,8.668384578788428,12.687948788479671,13.898778860824796
p1k_00059,7.78848753451656,5.51577373258076,8.860658825945016,8.092690323131515,13.126601916700745,13.58035476445684
p1k_00060,6.839715101619788,4.937819567394089,6.767646002948887,7.188338349597137,10.475846882031073,9.1430429624223
p1k_00061,5.720872088948114,5.497763560733527,6.379758999233941,6.812279484179089,10.42858751335764,9.763545877630532
p1k_00062,5.79398457577358,4.652302763932446,7.692002976800356,8.885867099508674,12.281248533611874,9.299556602549824
p1k_00063,7.781484406911569,5.3388688076335455,7.241979575510237,8.890785003002978,12.742518361476952,10.228940093854805
p1k_00064,4.506131363890233,1.6318816979542907,2.565421610598236,2.6198728748740705,2.072161812991475,1.5642112231273604
p1k_00065,4.843757798399282,1.8137082649874383,2.492835997970359,2.629216520017367,2.4093281671550733,1.492129691676545
p1k_00066,4.2036676308242455,1.0648952384897166,2.3219635177002,2.364614594973605,2.7087383003349483,1.9037779057197624
p1k_00067,4.995261944856354,1.2086574851254963,1.808417224540751,2.242198999807344,2.6876828419752203,1.930735263595704
p1k_00068,3.884453248138841,4.280179209524013,7.898362277416322,4.279978092306896,5.76269162567492,5.518099763979941
p1k_00069,3.436062389232496,4.271933028690949,6.296244388113976,5.938933728746263,10.0311225003664,8.272863332141792
p1k_00070,3.9341224790163447,4.576036009689318,6.050431709411883,6.025691894591748,8.798182784998613,8.325469270951526
p1k_00071,4.162812720572115,4.040744507092225,5.9280829170802445,4.364346504321492,8.049249607305725,8.022570496973305
p1k_00072,4.960697151547609,3.8483454962343577,5.549233335295909,5.206781359183367,10.030762436477708,7.036509430055637
p1k_00073,5.311652339893315,3.7898971522152967,5.469654069244236,4.192137472910654,6.678640474724698,6.648115717670416
p1k_00074,4.573923377874341,2.7644985960162543,6.419439905219979,9.758950443282677,8.53654121122474,7.0225502421042565
p1k_00075,4.137138792966926,4.601048120233516,4.870800966028873,2.1755094655538905,4.2641767677247895,2.0248175905623342
p1k_00076,4.190192892859111,7.015439952398616,6.252740148736206,3.241324201221579,4.602228544829883,3.0016949370950687
p1k_00077,3.5072599165122127,7.43508690853201,7.72055514539371,3.6343779736495176,5.445407321874539,2.966034035624755
p1k_00078,4.204444289630022,4.778605025880172,5.275151295335744,2.3627487825115225,5.382455258192088,2.0888504960241163
p1k_00079,4.117616309354589,6.140089504449241,5.818656531503528,2.896896297035628,3.7114776701692342,1.96441590288695
p1k_00080,2.319189608016876,5.50390222397716,5.881305654269763,4.823447781728865,5.350066718917519,2.790111281473322
p1k_00081,4.406487730331049,5.1123057476747285,7.06518433573342,6.116063849529428,9.989339268240888,12.45691334351644
p1k_00082,5.694357253686387,3.721711147214895,9.064158990052084,9.146485422984824,10.725137242899963,12.069216999713657
p1k_00083,5.821808387546158,3.358911743992755,9.083243727515557,8.959467678796395,10.575033987705517,11.741327273805805
p1k_00084,8.866682800341616,7.001144328134107,13.76747077606997,13.82426723203471,19.35134285219082,25.35225839473487
p1k_00085,9.147609536658246,6.372098529864257,14.91199673383845,14.462467096958642,17.335923102043896,25.933531957871622
p1k_00086,6.077089646373932,3.6214858214783288,5.480169948226512,4.67773990444494,6.294033493880619,6.575780574911333
p1k_00087,6.399871064333187,3.499793520525104,6.089065043843443,3.842880317852104,6.130888987975774,5.709697501692685
p1k_00088,7.713263532144789,6.474986639757995,9.209233133737868,9.694510292344768,13.564408089950666,15.213769022245287
p1k_00089,8.5191281252906,7.297137820038112,9.274192966973068,9.332727545726511,14.75379753683788,16.24357818851988
p1k_00090,6.58329850942113,7.211303987111487,10.261908358881197,9.005280222475315,13.621435639757316,15.631238988709724
p1k_00091,7.056098092010771,7.4864089315605025,9.391278894803133,9.768794025561036,13.457635040258898,15.693525256327415
p1k_00092,7.314870197793635,7.43877222463518,11.691254615523563,9.44385341101534,15.572439377455972,14.533041528568033
p1k_00093,7.642509264523957,6.640439375498014,10.589775236862843,10.85733630145699,14.837748860382913,12.75669503994425
p1k_00094,5.325415803427029,4.714322321418973,5.717463731546301,5.797200970005595,7.232160438974592,5.502007682107748
p1k_00095,7.1182817028716725,5.753412112247056,6.34743678084197,5.516456927242431,6.104889608691384,5.939583801315687
p1k_00096,8.059065423088763,5.707587821192568,9.5452143727873,9.5395996389361,12.479019082374398,15.387125372554046
p1k_00097,9.34186482003082,5.316583940634694,10.77136034322618,8.55799648851317,10.191605349083137,14.868973991794109
p1k_00098,7.713296145417643,5.143389850701179,6.329976031988087,7.711375480140526,8.163341390501465,8.772610688737874
p1k_00099,7.0976733055394,5.025102531002581,5.853248631172836,7.737740585592785,9.736207213964134,8.837885241154021
p1k_00100,6.701527555653257,4.30026232227129,7.533330504177233,6.52101789595338,13.739528672717633,7.970333004524997
p1k_00101,3.778915665069704,5.416545755423488,8.193653953066928,6.97952384654783,6.446433724169512,3.5639775570459533
p1k_00102,2.5723993320879264,4.813948634038739,7.174758644384474,7.962136634190864,5.79720443781119,3.668626354019985
p1k_00103,5.738457790662986,5.640149418809628,7.981915212645054,11.512319152295504,13.055345862933764,11.93809131442498
p1k_00104,5.071629188937874,5.021920478883684,7.376877906279985,9.16831470588462,13.875009796784402,11.926521809708106
p1k_00105,5.422629594378495,6.133091165000228,7.404889315462298,6.782803739416223,10.933867290695792,10.631137344654894
p1k_00106,5.84837960346452,6.186883619945781,8.27244813250559,9.465908836802658,12.509880177556717,13.268329621029077
p1k_00107,5.785383554148648,5.798008514381399,8.20894213142876,8.288225159014429,11.53695003259253,10.649280555615997
p1k_00108,5.793264480425743,10.454184769324677,11.985059805941688,8.52335206297646,5.929697646251955,5.313121468280872
p1k_00109,7.713254689159815,11.251345856101858,11.30065121392913,4.501439575642084,4.246287841563416,5.065013337417821
p1k_00110,8.352408019288545,6.461139477355534,9.642073806018397,7.93250498625552,12.661690921057629,15.84290049522888
p1k_00111,7.594577719826363,5.446402479763226,9.557158638741248,9.166307218654536,11.662201387467787,15.436920820831917
p1k_00112,8.782368665127176,6.62292011181967,9.526765509245076,8.134539090742113,13.535030993197664,15.867438336868712
p1k_00113,8.571275160213919,15.40004866702445,12.928499459516154,8.4056447687956,11.558180683099112,17.126045673506496
p1k_00114,6.404077327005537,13.096967530804331,13.926800870652096,9.246613489953942,12.050453634151111,18.69512385558753
p1k_00115,8.35125614329352,12.027777675362366,13.217933788450717,8.97771771793786,14.081507633916706,19.73556216924032
p1k_00116,8.649921655743643,4.92191898101335,8.416086927987013,8.104211896450055,10.083347224072128,12.223951531191949
p1k_00117,9.491223190916914,5.804123072095496,8.034408826502892,7.526750123436797,10.844599357448546,12.718011681955534
p1k_00118,9.839741384061645,4.7032838123105005,7.618059204542703,8.048813807676032,11.229843591444633,11.68712162626376
p1k_00119,10.845256512576867,5.054649836010887,6.660059826928275,7.987831106625559,10.039031436525065,10.815303359133704
p1k_00120,9.17534809461951,5.006745846891617,7.491129571476049,8.80900200689917,9.168567574483047,11.714643072363508
p1k_00121,8.58314679752076,4.929636535783107,8.504386731576764,8.067925980779883,9.612957963293498,10.87197920768885
p1k_00122,7.997471454964778,5.626031198609494,7.692470820181894,6.599012776547978,10.726632039496245,10.987112139557691
p1k_00123,10.388730759488809,5.813217767415488,8.839058231133873,7.6530905793219315,10.157646147495026,10.607052543625343
p1k_00124,8.797520989364166,5.99860023451124,8.12035974197507,7.418915435578266,9.634856690910873,11.065152842108551
p1k_00125,4.704407339806683,7.991764922900481,5.764086301080663,5.507343816787708,6.406134217879528,3.8925163306635966
p1k_00126,3.848499740433392,5.75305547991407,6.524420002607344,8.422703485041875,10.307846468807108,7.498588500784656
p1k_00127,3.4007212848855497,3.978326923128928,5.0016384944335055,5.669121731162584,8.131499832912096,8.851752897986168
p1k_00128,3.423146410975221,2.99970474688759,4.088485302238398,4.624344527696105,6.13539991465519,5.313642477613336
p1k_00129,4.528968681596694,8.25284973770025,7.275618975690918,4.615644132290384,5.542420963509688,2.9765825120497267
p1k_00130,3.806023641274101,5.2099208716571646,6.277554649543001,5.794997689416532,6.247472270922351,3.2708713762622765
p1k_00131,3.544456678368295,6.171453881745878,6.33081898652723,6.15073668914188,6.843083806462058,4.168355162723856
p1k_00132,5.2149580264678415,5.36625611252396,8.308017689591857,11.438133832731006,14.118129983296106,9.192042510240146
p1k_00133,3.828278001211205,5.706717128342272,4.913988375929859,3.086778062992794,2.9884844002873803,1.719756199047762
p1k_00134,3.581930996404364,5.711646740833125,8.234273321202009,7.258638470572322,9.898383228086988,6.229326198112752
p1k_00135,4.395385635949342,4.877962123805494,7.117399915455331,6.488766593606548,13.954433700889608,9.056441455902354
p1k_00136,4.613768415857808,6.644914470113561,7.259147037581846,5.153376967763422,4.282383597716509,2.084967956040423
p1k_00137,4.918914528907046,4.530172693779245,7.595155651842809,8.57982571468118,14.324122940341976,10.252623379720982
p1k_00138,3.0205081096123445,5.817428923095788,7.107798609484737,3.505741572432375,3.4728615692300804,1.3345885865166915
p1k_00139,4.282112402585481,8.959160128656446,9.742129339717538,3.851774559074832,2.961724659743602,2.265544527234682
p1k_00140,3.6368982654240103,5.921780665122175,9.938580311562667,9.324302084487124,13.311342354135313,9.603400999368992
p1k_00141,4.903349709269159,8.878286064247115,8.550476152769926,2.913828502413396,3.080455805863575,1.2326224008276228
p1k_00142,6.524572300165841,4.7257428808141455,6.151152458099076,6.982282655539719,7.534866087880784,8.977204152141052
p1k_00143,3.556702427583596,4.721799757743957,7.961828109762725,7.338070147795228,12.364610639579473,13.535725027321083
p1k_00144,4.445470551801364,4.704468484340199,3.665347067596732,5.010820702198522,6.066850749124278,4.405812209971261
p1k_00145,4.005376815389195,2.910433386889082,2.429262100262031,2.1229981307724484,2.2961040491952605,1.0310658423259504
p1k_00146,7.396888905553942,6.459251555199132,7.496994007652236,8.414557086371486,14.895200620719386,12.571684965322094
p1k_00147,5.245932629434543,6.284323497439961,5.133234097027543,4.86795190363962,6.436160908982432,3.134293379882561
p1k_00148,3.633961996161001,3.453763894464398,3.5433196702586134,2.262934622646821,3.7649434093678327,1.3410723232086876
p1k_00149,6.325765419943819,6.70761509177188,6.367305024938934,7.45286053069648,9.988459318450191,8.683640896859313
p1k_00150,3.77096740930552,3.391691326404769,3.0511283178822426,2.891834317475384,3.8522005353062663,1.4203502178113163
p1k_00151,5.169359528189967,4.090411434186287,5.082443009787227,7.1881783409175855,11.289935861318522,6.817533243526839
p1k_00152,6.251355103303318,6.853542700964675,8.278243343483174,9.303594075164437,15.328662093591891,12.431872606074954
p1k_00153,5.048664234575679,4.408780331102113,5.588976899385435,6.000924334210524,9.811765635531346,7.209623039223215
p1k_00154,3.655126595852339,3.424305970519503,2.932563668999905,1.9407872610061885,2.573464299801461,1.6154981964808446
p1k_00155,4.854536318263074,3.2499532333783665,2.9397081632838287,2.7959435828563595,5.334826462002678,3.451804500359907
p1k_00156,9.407299101457788,6.384891375763552,7.068596474462605,6.933470821854374,9.941104559299957,13.41883899414342
p1k_00157,3.92168292554422,6.946676788981898,5.957520257274231,5.104958687623959,7.016216860683106,4.406398962809607
p1k_00158,3.986801095522397,7.845458527991554,8.363155477328316,7.813460513763069,13.961979585206969,8.416242511188383
p1k_00159,3.5938650213060868,2.6894286760489816,3.6705801656177983,3.683984639307321,5.9282819373717945,5.412237041948237
p1k_00160,6.034890524033797,4.843702310354795,7.485398188414719,7.94129367782745,14.981383305186071,14.545532236117902
p1k_00161,4.369539666546482,4.515426313995101,5.1079125089426425,6.4135842700551,10.506789395164944,11.13713367516291
p1k_00162,4.346176656221869,4.339555607663022,4.686818491475318,6.117093428380688,9.882064148935294,10.204697048871845
p1k_00163,5.014702097853564,5.880470554691375,5.979573602790855,7.692959984076766,11.196298037972753,10.347845400896253
p1k_00164,6.644856887354632,5.959310067746336,5.460824321272129,7.089119443559095,10.28058024004465,14.09595260036219
p1k_00165,3.677847295027585,5.720010316409245,5.96859613026613,6.8614990677537415,7.257260853970427,5.199687610916543
p1k_00166,3.200828636379631,5.8404819314213565,4.698054127143166,5.731712581401204,7.237377674462788,3.882820069291255
p1k_00167,7.191261075231984,3.822612396876375,2.952882638299893,1.600894441815072,2.9065116857574145,2.0326199685068564
p1k_00168,6.867532820143053,3.638432951040293,2.8755238605781024,2.027490146451731,3.262847362339619,2.4946718198484
p1k_00169,7.970398863718808,6.327158443498609,7.290342545985533,4.5448508791216256,6.249414938494119,5.334055097071252
p1k_00170,5.789179393111157,7.144696879884302,8.301640742673145,3.748638965054629,7.068504284609471,5.45344333344971
p1k_00171,3.3009865860267262,5.541930940045455,5.060362761852893,4.861412622286136,11.148892168984132,8.78764667211899
p1k_00172,3.3360468465073674,4.833212142944936,4.222519753035654,5.041406437802015,8.300095724098355,7.857540107290341
p1k_00173,4.045228358498735,3.790397604710939,4.167155248392931,5.486141127202626,9.390420664390058,8.59920112425714
p1k_00174,4.534269521943909,4.161506867669122,3.833941997253827,5.289213422332871,8.435790326139365,8.11976134768377
p1k_00175,5.460744500507247,3.491398666736734,4.42404167501254,4.294560174653934,5.883583032844001,6.810486805266914
p1k_00176,5.414303866229714,4.007266352175401,4.206046287492806,4.7673282392039456,6.030195419284303,6.477999779382195
p1k_00177,4.349499024957,5.082868753700471,5.553726705418334,6.468657130048675,10.939574638057753,10.04354859871004
p1k_00178,3.979002716575777,5.068376114178158,4.755789858794151,7.15751977922107,9.007450472438723,8.705084909443855
p1k_00179,7.224373634910639,6.554314798344618,7.482297119703931,8.624703352517617,13.20906993207819,14.200966933334849
p1k_00180,7.241388558294233,7.136359460218317,6.9746588575761495,8.540096400138744,12.713028647585231,13.906645720108166
p1k_00181,5.565833270113949,6.256806658388944,5.898803339965969,7.878475606750098,12.950246321585697,15.215206847443756
p1k_00182,5.341294172340976,6.148729009960395,5.929491373580874,7.967678941379977,13.924728408207402,14.617336021284448
p1k_00183,5.021930758080557,5.448041299854393,5.362649724362395,6.001909307078201,11.464411713174131,13.10417246934285
p1k_00184,6.555983779522493,6.14296515131602,5.736877283928049,6.639091618594503,12.191562973529331,14.138874770211991
p1k_00185,6.488863271749208,6.308342706552718,6.49896981823188,8.56971449548805,14.055928591263696,15.812236791780254
p1k_00186,6.928193984190858,6.810504276487981,6.654053528405774,9.644454731927432,14.194647740960272,16.70790426507738
p1k_00187,4.68062734712881,4.7870996167098046,4.749816273555254,5.746316404741844,10.183213076063913,9.171373968903644
p1k_00188,6.577104177943976,5.975451959688655,4.99028672042582,7.166292535202912,9.64368986819903,9.470723387312873
p1k_00189,5.777247501057041,5.648468904086074,5.683901009878722,7.064277425274229,9.410341649314816,9.638426655729448
p1k_00190,4.088641596027319,4.1871003941296046,4.674099895742111,5.76521814989959,9.812290679799254,9.688947038397195
p1k_00191,5.392747233277727,5.942177117545361,6.540235499794896,6.291282506416935,9.271239365041088,9.506477437669822
p1k_00192,5.097773881028399,6.79051891056817,7.136803614640924,5.761975495401277,7.030509193057945,8.242223060410229
p1k_00193,6.454850966043523,5.227448943211939,5.004350416591946,4.0460118211641545,6.697876523686659,6.736554880270431
p1k_00194,6.971745033277542,5.994222469452746,4.390324034567004,3.911215126373601,6.635631603125234,6.786803895048928
p1k_00195,7.298883172024535,3.992535728172213,4.598212319146716,6.361573573714337,10.908047518128038,11.058408008354396
p1k_00196,7.937874449882016,4.6726815538830335,5.725919076092395,7.476329543743989,14.413261718781966,19.93330816493081
p1k_00197,6.578056815660687,5.2609401294198985,4.585633537344081,3.901429455904372,6.1354390569543895,6.640914097830074
p1k_00198,7.912726790961822,4.439852791097292,3.88978291486105,2.978459103661928,5.582527361075321,5.069838121083092
p1k_00199,6.1989139396734245,5.340977038779131,4.64645660163885,2.920635982332989,5.964217582526627,4.657800831701207
p1k_00200,6.632596592458777,5.57589183854339,5.345583219573647,4.083514733441989,6.712701261934414,6.120014156121237
p1k_00201,7.73772842679025,5.617492915687738,7.050216109686465,7.617431544942775,14.621606883427043,16.65663786938984
p1k_00202,7.985153787361646,6.006041785034426,6.944335167667921,7.406165671005209,11.68643844911748,17.572903906665417
p1k_00203,6.349190077763016,5.417785613616789,5.243492573719629,5.678150919717353,9.609378715168226,12.819082468469745
p1k_00204,5.694352706712323,5.610147001641662,6.90246827528852,6.352059586616907,13.158325076841296,13.704110544507904
p1k_00205,6.149244159310082,4.989894685488335,4.727921405156764,3.880843882610528,4.993798840504924,6.065612480126775
p1k_00206,6.021873896347536,5.465988259225813,4.839672919930471,3.232041567936404,6.054162977905022,5.742059758608884
p1k_00207,6.3248234358154365,6.296232897122546,7.058490418770002,7.512905684099374,11.908401162747277,13.413555568386611
p1k_00208,6.9941054612164,6.153436640138432,6.671086758979309,8.146167832709605,13.114030307123684,14.360275308601004
p1k_00209,5.692948915257364,7.637671556789131,5.455402618650528,3.9749003616860574,4.816011506452333,4.9193955418854864
p1k_00210,6.203210296995923,7.951596473099108,5.709768138458239,2.991441310837221,4.825104372987624,5.40060865544535
p1k_00211,7.139107004648723,5.057344032370451,6.228676081933503,6.462741468084047,13.878849045669805,15.487252028799976
p1k_00212,6.156738964595584,4.655103756406668,6.86899476512728,6.215486105114732,11.90123180153486,15.74265344085313
p1k_00213,6.394753910942786,5.532529209928028,5.504163612074153,5.218217860846299,9.473280508339611,9.331504417881517
p1k_00214,6.235156804290286,5.117988096721158,5.382786991760852,5.827498334371891,10.3438942504102,14.384186665311375
p1k_00215,11.591639807124364,12.733718593525095,12.541531800427848,18.02399460823216,33.48349507349958,43.79466006758642
p1k_00216,10.557972673635078,12.049138558969211,12.937684800970793,17.020674717523065,29.149195492721457,40.13596494377621
p1k_00217,5.8332765558639,5.4790579781626025,4.384396198008829,3.95097747949057,7.164138244991807,6.882580943854364
p1k_00218,5.902374633821874,6.650213841227337,4.248590472539253,2.978683483117622,5.92447482502374,5.373331742847928
p1k_00219,5.776599980439852,4.723990855400946,5.404142967854199,5.858400893552847,8.85031201587364,10.083754698223446
p1k_00220,6.041483164583005,4.919622146283091,5.138171486511684,5.847536602024787,8.683555547274473,10.580314037188131
p1k_00221,6.638551017797316,7.519880792335251,6.361584959071048,7.500106095893031,11.22513153256419,13.604724323307444
p1k_00222,6.5906299113233695,7.448517250237433,6.6405999968132505,7.150299572377176,12.544784868881433,13.248397522287227
p1k_00223,5.493443648175366,5.490652127428963,5.851378330515833,6.367711770962592,10.60476952650557,11.81569176398292
p1k_00224,4.606741737356248,6.146178444963623,6.3029590559099535,7.244272938790226,11.132420176057751,12.845046341551091
p1k_00225,6.706421125013611,4.6825552075104975,4.762015353184566,5.408294479745891,8.61238977073213,10.791669210198323
