"sample","iM","Val"
"p1k_00459","FlhDC-1",-6
"p1k_00459","FlhDC-2",-11.8833249566403
"p1k_00778","FlhDC-1",-10
"p1k_00778","FlhDC-2",-11.0731958330919
"p1k_00922","FlhDC-1",-8
"p1k_00922","FlhDC-2",-10.8259724764716
"p1k_00662","FlhDC-1",-8
"p1k_00662","FlhDC-2",-11.928967779342
"p1k_00685","FlhDC-1",-8
"p1k_00685","FlhDC-2",-12.0276363640806
"p1k_00969","FlhDC-1",-8
"p1k_00969","FlhDC-2",-11.7298498934623
"p1k_00104","FlhDC-1",-6
"p1k_00104","FlhDC-2",-11.5483738513197
"p1k_00117","FlhDC-1",-9
"p1k_00117","FlhDC-2",-12.0616685668711
"p1k_00923","FlhDC-1",-3
"p1k_00923","FlhDC-2",-10.9329363061176
"p1k_00057","FlhDC-1",-5
"p1k_00057","FlhDC-2",-11.1154424112173
"p1k_00914","FlhDC-1",-3
"p1k_00914","FlhDC-2",-10.9185021033708
"p1k_00382","FlhDC-1",-6
"p1k_00382","FlhDC-2",-11.023875611736
"p1k_00171","FlhDC-1",-3
"p1k_00171","FlhDC-2",-10.4892135539088
"p1k_00430","FlhDC-1",-7
"p1k_00430","FlhDC-2",-10.5760700748442
"p1k_00910","FlhDC-1",-9
"p1k_00910","FlhDC-2",-10.863435753936
"p1k_00948","FlhDC-1",-8
"p1k_00948","FlhDC-2",-11.0375206055164
"p1k_01037","FlhDC-1",-8
"p1k_01037","FlhDC-2",-10.9826828983774
"p1k_00748","FlhDC-1",-7
"p1k_00748","FlhDC-2",-12.1593984150773
"p1k_01038","FlhDC-1",-9
"p1k_01038","FlhDC-2",-10.9259358472907
"p1k_00336","FlhDC-1",-10
"p1k_00336","FlhDC-2",-10.6514872966157
"p1k_00811","FlhDC-1",-3
"p1k_00811","FlhDC-2",-11.4593105605036
"p1k_00474","FlhDC-1",-9
"p1k_00474","FlhDC-2",-12.153134932128
"p1k_00195","FlhDC-1",-6
"p1k_00195","FlhDC-2",-11.4899240815675
"p1k_00271","FlhDC-1",-6
"p1k_00271","FlhDC-2",-11.7098117133716
"p1k_00477","FlhDC-1",-9
"p1k_00477","FlhDC-2",-11.529840555064
"p1k_00732","FlhDC-1",-7
"p1k_00732","FlhDC-2",-11.2872765653043
"p1k_00373","FlhDC-1",-6
"p1k_00373","FlhDC-2",-11.7684706761784
"p1k_00335","FlhDC-1",-3
"p1k_00335","FlhDC-2",-10.6582012376068
"p1k_00491","FlhDC-1",-7
"p1k_00491","FlhDC-2",-11.7990884715437
"p1k_00575","FlhDC-1",-6
"p1k_00575","FlhDC-2",-10.9170865517724
"p1k_00576","FlhDC-1",-7
"p1k_00576","FlhDC-2",-10.9760802418239
"p1k_00062","FlhDC-1",-8
"p1k_00062","FlhDC-2",-11.3537457614698
"p1k_00428","FlhDC-1",-9
"p1k_00428","FlhDC-2",-11.377209300322
"p1k_00158","FlhDC-1",-7
"p1k_00158","FlhDC-2",-11.2601863272899
"p1k_00902","FlhDC-1",-5
"p1k_00902","FlhDC-2",-11.9033843214907
"p1k_00618","FlhDC-1",-9
"p1k_00618","FlhDC-2",-11.823855495089
"p1k_00269","FlhDC-1",-4
"p1k_00269","FlhDC-2",-11.5863242946359
"p1k_00805","FlhDC-1",-5
"p1k_00805","FlhDC-2",-11.3612635503117
"p1k_00019","FlhDC-1",-6
"p1k_00019","FlhDC-2",-12.0572159633327
"p1k_00456","FlhDC-1",-8
"p1k_00456","FlhDC-2",-11.3986524058331
"p1k_00511","FlhDC-1",-8
"p1k_00511","FlhDC-2",-11.2309338292161
"p1k_00868","FlhDC-1",-7
"p1k_00868","FlhDC-2",-10.1264705709048
"p1k_00872","FlhDC-1",-3
"p1k_00872","FlhDC-2",-10.1349917067209
"starve_series__t03_starve","FlhDC-1",-4
"starve_series__t03_starve","FlhDC-2",-12.3728273433653
"p1k_00413","FlhDC-1",-6
"p1k_00413","FlhDC-2",-10.4436223311436
"p1k_00176","FlhDC-1",-4
"p1k_00176","FlhDC-2",-11.2384513597237
"p1k_00011","FlhDC-1",-10
"p1k_00011","FlhDC-2",-11.7399633324758
"starve_series__t25_growth2","FlhDC-1",-5
"starve_series__t25_growth2","FlhDC-2",-11.8505087065125
"p1k_00764","FlhDC-1",-8
"p1k_00764","FlhDC-2",-10.9009606229592
"p1k_00630","FlhDC-1",-7
"p1k_00630","FlhDC-2",-11.7904141962998
"p1k_00163","FlhDC-1",-4
"p1k_00163","FlhDC-2",-10.4356772864983
"p1k_00409","FlhDC-1",-9
"p1k_00409","FlhDC-2",-10.9314804968559
"p1k_00322","FlhDC-1",-7
"p1k_00322","FlhDC-2",-10.8613000443075
"p1k_00752","FlhDC-1",-8
"p1k_00752","FlhDC-2",-11.2117766772044
"p1k_00344","FlhDC-1",-4
"p1k_00344","FlhDC-2",-11.85797110605
"p1k_00546","FlhDC-1",-10
"p1k_00546","FlhDC-2",-10.4413633201623
"p1k_00191","FlhDC-1",-7
"p1k_00191","FlhDC-2",-11.380063047167
"p1k_01040","FlhDC-1",-9
"p1k_01040","FlhDC-2",-11.3753072892836
"p1k_00654","FlhDC-1",-8
"p1k_00654","FlhDC-2",-11.6806895702327
"p1k_00324","FlhDC-1",-7
"p1k_00324","FlhDC-2",-11.1396281854977
"p1k_00657","FlhDC-1",-9
"p1k_00657","FlhDC-2",-11.8084045590226
"p1k_00488","FlhDC-1",-9
"p1k_00488","FlhDC-2",-11.5277866866153
"p1k_00903","FlhDC-1",-4
"p1k_00903","FlhDC-2",-11.7673869124924
"p1k_00341","FlhDC-1",-6
"p1k_00341","FlhDC-2",-11.7589908836118
"starve_series__t16_starve","FlhDC-1",-9
"starve_series__t16_starve","FlhDC-2",-12.2381176720679
"p1k_00637","FlhDC-1",-3
"p1k_00637","FlhDC-2",-11.7140326995947
"p1k_00105","FlhDC-1",-7
"p1k_00105","FlhDC-2",-10.9549325172857
"p1k_00539","FlhDC-1",-6
"p1k_00539","FlhDC-2",-11.7211778826606
"p1k_00530","FlhDC-1",-6
"p1k_00530","FlhDC-2",-11.3266827328759
"p1k_00610","FlhDC-1",-9
"p1k_00610","FlhDC-2",-11.5473857216085
"p1k_00368","FlhDC-1",-10
"p1k_00368","FlhDC-2",-11.6383281869538
"p1k_00039","FlhDC-1",-9
"p1k_00039","FlhDC-2",-10.7117960429306
"p1k_01035","FlhDC-1",-4
"p1k_01035","FlhDC-2",-11.1263268333546
"p1k_00498","FlhDC-1",-7
"p1k_00498","FlhDC-2",-11.2755831521225
"p1k_00646","FlhDC-1",-6
"p1k_00646","FlhDC-2",-11.926626808247
"p1k_00893","FlhDC-1",-10
"p1k_00893","FlhDC-2",-11.8977542550547
"starve_series__t06_starve","FlhDC-1",-7
"starve_series__t06_starve","FlhDC-2",-12.3728273433653
"p1k_00506","FlhDC-1",-9
"p1k_00506","FlhDC-2",-10.9368773404781
"p1k_00003","FlhDC-1",-7
"p1k_00003","FlhDC-2",-11.9795169746952
"p1k_00015","FlhDC-1",-8
"p1k_00015","FlhDC-2",-11.6027497423106
"p1k_00961","FlhDC-1",-6
"p1k_00961","FlhDC-2",-11.3513002844753
"p1k_00056","FlhDC-1",-5
"p1k_00056","FlhDC-2",-10.9759377347195
"p1k_00482","FlhDC-1",-9
"p1k_00482","FlhDC-2",-11.4743029009773
"starve_series__t09_starve","FlhDC-1",-5
"starve_series__t09_starve","FlhDC-2",-12.3728273433653
"p1k_00274","FlhDC-1",-7
"p1k_00274","FlhDC-2",-10.6812397951903
"p1k_00321","FlhDC-1",-10
"p1k_00321","FlhDC-2",-10.9581268767951
"p1k_00046","FlhDC-1",-10
"p1k_00046","FlhDC-2",-10.6264060603043
"p1k_00621","FlhDC-1",-6
"p1k_00621","FlhDC-2",-11.944167192365
"starve_series__t11_starve","FlhDC-1",-5
"starve_series__t11_starve","FlhDC-2",-12.3728273433653
"p1k_00293","FlhDC-1",-5
"p1k_00293","FlhDC-2",-10.4202482066355
"p1k_00607","FlhDC-1",-4
"p1k_00607","FlhDC-2",-11.3988095312922
"p1k_00647","FlhDC-1",-9
"p1k_00647","FlhDC-2",-11.9727862238463
"p1k_00582","FlhDC-1",-7
"p1k_00582","FlhDC-2",-11.1434314904077
"p1k_00806","FlhDC-1",-7
"p1k_00806","FlhDC-2",-11.3468931104482
"p1k_00423","FlhDC-1",-3
"p1k_00423","FlhDC-2",-10.5557333404998
"p1k_00888","FlhDC-1",-9
"p1k_00888","FlhDC-2",-10.532219911564
"p1k_00980","FlhDC-1",-3
"p1k_00980","FlhDC-2",-12.3728273433653
"p1k_00225","FlhDC-1",-7
"p1k_00225","FlhDC-2",-10.8905284445775
"p1k_00282","FlhDC-1",-10
"p1k_00282","FlhDC-2",-10.6722874326702
"p1k_00393","FlhDC-1",-10
"p1k_00393","FlhDC-2",-10.8084481956305
"p1k_00464","FlhDC-1",-8
"p1k_00464","FlhDC-2",-12.1586894884481
"p1k_00584","FlhDC-1",-8
"p1k_00584","FlhDC-2",-11.4415813156312
"p1k_00240","FlhDC-1",-6
"p1k_00240","FlhDC-2",-11.2678263084914
"p1k_00222","FlhDC-1",-9
"p1k_00222","FlhDC-2",-11.2327029445615
"p1k_00258","FlhDC-1",-6
"p1k_00258","FlhDC-2",-11.8096532973051
"p1k_00613","FlhDC-1",-5
"p1k_00613","FlhDC-2",-10.9221936450183
"p1k_00204","FlhDC-1",-3
"p1k_00204","FlhDC-2",-11.6945992944493
"p1k_00766","FlhDC-1",-7
"p1k_00766","FlhDC-2",-10.9451854995571
"p1k_00290","FlhDC-1",-8
"p1k_00290","FlhDC-2",-10.6384307830119
"p1k_00166","FlhDC-1",-6
"p1k_00166","FlhDC-2",-10.4354164101646
"p1k_00885","FlhDC-1",-6
"p1k_00885","FlhDC-2",-10.8406216677455
"p1k_00048","FlhDC-1",-3
"p1k_00048","FlhDC-2",-11.0122529238596
"p1k_00212","FlhDC-1",-9
"p1k_00212","FlhDC-2",-11.6784631026845
"p1k_00917","FlhDC-1",-4
"p1k_00917","FlhDC-2",-10.7447436738101
"p1k_00976","FlhDC-1",-9
"p1k_00976","FlhDC-2",-11.3987252730607
"p1k_00698","FlhDC-1",-7
"p1k_00698","FlhDC-2",-11.6266476545518
"p1k_00817","FlhDC-1",-8
"p1k_00817","FlhDC-2",-11.4203908702078
"p1k_00894","FlhDC-1",-3
"p1k_00894","FlhDC-2",-11.920565414134
"p1k_00495","FlhDC-1",-9
"p1k_00495","FlhDC-2",-10.8048282062436
"p1k_00954","FlhDC-1",-10
"p1k_00954","FlhDC-2",-10.7318438025111
"p1k_00263","FlhDC-1",-9
"p1k_00263","FlhDC-2",-11.5562095171697
"p1k_00569","FlhDC-1",-3
"p1k_00569","FlhDC-2",-10.7348293632904
"p1k_00371","FlhDC-1",-3
"p1k_00371","FlhDC-2",-11.6980056324058
"p1k_00073","FlhDC-1",-5
"p1k_00073","FlhDC-2",-10.7267007838663
"p1k_00446","FlhDC-1",-8
"p1k_00446","FlhDC-2",-10.8411710803701
"p1k_00564","FlhDC-1",-5
"p1k_00564","FlhDC-2",-10.8248381138154
"p1k_00189","FlhDC-1",-4
"p1k_00189","FlhDC-2",-10.6255040773976
"p1k_00347","FlhDC-1",-9
"p1k_00347","FlhDC-2",-11.6937721914915
"p1k_00628","FlhDC-1",-3
"p1k_00628","FlhDC-2",-11.7426888241149
"starve_series__t05_starve","FlhDC-1",-7
"starve_series__t05_starve","FlhDC-2",-12.3728273433653
"p1k_01023","FlhDC-1",-3
"p1k_01023","FlhDC-2",-11.3011765967443
"p1k_00665","FlhDC-1",-5
"p1k_00665","FlhDC-2",-11.6286793758361
"p1k_00523","FlhDC-1",-6
"p1k_00523","FlhDC-2",-11.8282232460768
"p1k_00905","FlhDC-1",-8
"p1k_00905","FlhDC-2",-11.9239080734992
"p1k_00729","FlhDC-1",-5
"p1k_00729","FlhDC-2",-11.1539879582781
"p1k_00898","FlhDC-1",-9
"p1k_00898","FlhDC-2",-11.4944429135612
"p1k_00355","FlhDC-1",-9
"p1k_00355","FlhDC-2",-12.208796707757
"p1k_00537","FlhDC-1",-5
"p1k_00537","FlhDC-2",-11.7695289323431
"p1k_00161","FlhDC-1",-6
"p1k_00161","FlhDC-2",-10.466819958773
"p1k_00099","FlhDC-1",-10
"p1k_00099","FlhDC-2",-12.195558297799
"p1k_00132","FlhDC-1",-3
"p1k_00132","FlhDC-2",-11.5272614211281
"p1k_00688","FlhDC-1",-7
"p1k_00688","FlhDC-2",-11.8958767414365
"p1k_00025","FlhDC-1",-6
"p1k_00025","FlhDC-2",-11.9513310560823
"p1k_00054","FlhDC-1",-5
"p1k_00054","FlhDC-2",-11.4549495342469
"p1k_00658","FlhDC-1",-5
"p1k_00658","FlhDC-2",-11.7612356172114
"p1k_00120","FlhDC-1",-10
"p1k_00120","FlhDC-2",-12.1189681041475
"p1k_00131","FlhDC-1",-6
"p1k_00131","FlhDC-2",-10.7613548421965
"p1k_00633","FlhDC-1",-10
"p1k_00633","FlhDC-2",-11.7119098578925
"starve_series__t17_starve","FlhDC-1",-4
"starve_series__t17_starve","FlhDC-2",-12.2300982123762
"p1k_00943","FlhDC-1",-7
"p1k_00943","FlhDC-2",-11.366077902485
"p1k_00462","FlhDC-1",-5
"p1k_00462","FlhDC-2",-10.8321589946325
"p1k_00112","FlhDC-1",-3
"p1k_00112","FlhDC-2",-12.1552139729323
"p1k_00686","FlhDC-1",-3
"p1k_00686","FlhDC-2",-12.1104724421596
"p1k_00154","FlhDC-1",-3
"p1k_00154","FlhDC-2",-11.2728112317709
"p1k_00059","FlhDC-1",-7
"p1k_00059","FlhDC-2",-10.7834395554441
"p1k_00484","FlhDC-1",-7
"p1k_00484","FlhDC-2",-11.059384064738
"p1k_00863","FlhDC-1",-10
"p1k_00863","FlhDC-2",-10.619778406274
"p1k_00469","FlhDC-1",-8
"p1k_00469","FlhDC-2",-11.0298531215189
"p1k_00237","FlhDC-1",-10
"p1k_00237","FlhDC-2",-10.9925949075512
"p1k_00638","FlhDC-1",-10
"p1k_00638","FlhDC-2",-11.6019938421876
"p1k_00649","FlhDC-1",-8
"p1k_00649","FlhDC-2",-11.8005948899389
"p1k_00828","FlhDC-1",-5
"p1k_00828","FlhDC-2",-10.6153876958899
"p1k_00007","FlhDC-1",-5
"p1k_00007","FlhDC-2",-11.9478409685138
"p1k_00977","FlhDC-1",-7
"p1k_00977","FlhDC-2",-11.3337075279338
"p1k_00391","FlhDC-1",-8
"p1k_00391","FlhDC-2",-11.7121416457229
"p1k_01024","FlhDC-1",-7
"p1k_01024","FlhDC-2",-11.2756778381984
"p1k_01025","FlhDC-1",-10
"p1k_01025","FlhDC-2",-10.6108025540251
"p1k_00608","FlhDC-1",-5
"p1k_00608","FlhDC-2",-11.5029548848093
"p1k_00749","FlhDC-1",-8
"p1k_00749","FlhDC-2",-12.2497160117492
"p1k_00675","FlhDC-1",-5
"p1k_00675","FlhDC-2",-11.9125345156945
"p1k_00390","FlhDC-1",-7
"p1k_00390","FlhDC-2",-10.440548179508
"p1k_00599","FlhDC-1",-3
"p1k_00599","FlhDC-2",-11.1688656787409
"p1k_00891","FlhDC-1",-6
"p1k_00891","FlhDC-2",-12.2089354649287
"p1k_00906","FlhDC-1",-9
"p1k_00906","FlhDC-2",-11.7635997086957
"p1k_00861","FlhDC-1",-8
"p1k_00861","FlhDC-2",-9.63772308914116
"p1k_00206","FlhDC-1",-8
"p1k_00206","FlhDC-2",-11.4198130961986
"p1k_00005","FlhDC-1",-4
"p1k_00005","FlhDC-2",-11.8281294349344
"p1k_00223","FlhDC-1",-8
"p1k_00223","FlhDC-2",-11.1565991498249
"p1k_00878","FlhDC-1",-7
"p1k_00878","FlhDC-2",-9.99106662116449
"p1k_00445","FlhDC-1",-9
"p1k_00445","FlhDC-2",-10.9246036724004
