,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,1.4263942955454334,0,23.498414002859413,36.77628654469296,0
p1k_00479,1.1528817203451651,0,2.394345309551287,30.425125986361053,0
p1k_00590,0.5089811021889536,0,7.584167441099233,19.471480989848956,0
p1k_00256,1.093943018655563,0,10.263210087222443,29.207209656599066,0
p1k_00540,0.5083973529331403,0,2.6845981827876595,19.46360395211553,0
p1k_00597,0.6038969100256298,0,2.7442864127082567,20.795601672722,0
p1k_00876,0.5095294871629653,0,2.7375657517199334,19.478883730512194,0
p1k_00939,0.6058351978569135,0,3.5701216204334174,20.823559730272247,0
p1k_00774,1.2475831313545571,0,7.463711920194308,32.489299721435884,0
p1k_00231,0.8607306938744841,0,8.347731582252347,24.847698174312693,0
p1k_00342,1.2390310175246064,0,16.508418567045695,32.29727696530377,0
p1k_00818,1.2540806172208894,0,9.352268651178285,32.63595222832333,0
p1k_00029,1.4199779847469265,0,6.505642210721214,36.61308910726751,0
p1k_00092,0.873983036387941,0,7.641045673986953,25.076996286495806,0
p1k_01011,0.8935696175339384,0,8.354429249119793,25.41977277259895,0
p1k_00449,1.1711229400637664,0,4.595516881509041,30.812258984424233,0
p1k_00050,1.1344792416005112,0,23.931098387888206,30.039499135082554,0
p1k_00265,1.3097395137289043,0,10.05467139224151,33.919644047320055,0
p1k_00729,1.2993634967087273,0,12.95903795331125,33.67656551107539,0
p1k_00488,0.28146144106033416,0,1.015013706959097,16.630631567407036,0
p1k_00703,0.885393397709737,0,7.137152792017378,25.276118144577165,0
p1k_00026,0.35195698147613136,0,2.2445007837133155,17.463448773474635,0
p1k_00483,0.2740015165179868,0,1.2432003008626573,16.54485941841962,0
p1k_00979,0.41346832467993727,0,3.893083774779992,18.224128708720063,0
p1k_01055,0.7012083322724105,0,6.175472402887269,22.246676891596785,0
p1k_00627,0.789678049573429,0,5.348180904382618,23.653596597586084,0
p1k_00228,1.0944352048745547,0,3.6443094671696867,29.217175614819535,0
p1k_00773,1.1989197867379013,0,8.480179819502323,31.41168431581768,0
p1k_00387,1.0816168792183272,0,18.260708783028264,28.95873124762898,0
p1k_00172,0.7127237090397124,0,15.33848368060959,22.424957106975953,0
p1k_00938,0.610624226556086,0,4.683512662335818,20.89279842844988,0
p1k_00290,1.0903183911068155,0,11.70043461589876,29.133921555444726,0
p1k_00530,0.5687491118647957,0,1.6771174329880563,20.29508846235788,0
p1k_00425,1.5988374695232608,0,18.930807685192885,41.445601077118965,0
p1k_00759,1.3316281323242363,0,16.3635280021144,34.43819786004694,0
p1k_00988,0.609035108594351,0,5.714203509189757,20.869797834679407,0
p1k_00154,1.5803118901465583,0,6.456604346259273,40.91680246216674,0
p1k_00171,0.7360227142166827,0,13.672295411007921,22.790052227932627,0
p1k_01010,0.8573981038533308,0,9.591825287765785,24.790366845823662,0
p1k_00544,0.5261544650786225,0,2.1629699482439086,19.704648054755534,0
p1k_01052,0.8747221917729435,0,14.145530072728322,25.08984761368391,0
p1k_00482,0.6934235868005609,0,0.3517058917025948,22.12695768452735,0
p1k_00370,0.8174182622422798,0,2.9684108305878536,24.11280988019522,0
p1k_00951,0.5107820752000504,0,5.352142408772723,19.495803184079293,0
p1k_00664,0.788490920027012,0,5.220040648075942,23.63414111120165,0
p1k_00913,1.2373160782319375,0,5.302231078425114,32.258907829168,0
p1k_00870,0.8412549002957014,0,8.353631734965568,24.514518357068667,0
p1k_00589,0.4441355266496672,0,7.295166522120567,18.615663571993526,0
p1k_00138,1.3274496249035816,0,6.829422488031239,34.338598102905806,0
p1k_00499,0.19713108859965836,0,0.8713176682564981,15.686381633173495,0
p1k_00626,0.8275948409467452,0,6.605886701645123,24.283499734148787,0
p1k_00907,1.1882774101966977,0,4.013684423332821,31.180821252816205,0
p1k_00510,0.17308982530851433,0,0.9295539018872562,15.427147623797245,0
p1k_00207,1.0969061045276305,0,11.744806414498894,29.267258663887212,0
starve_series__t01_starve,0.548531394216067,0,1.62542199069162,20.012659636310214,0
p1k_00575,0.42709994515004235,0,1.7999229950756386,18.39713946314374,0
p1k_00381,0.9416913738313327,0,4.743207171081873,26.28196037410369,0
p1k_00070,0.8946941350177284,0,10.729974668145031,25.439594094063118,0
p1k_00255,1.0984359545416407,0,11.996204914733562,29.298310454390776,0
p1k_00054,0.8794884655477545,0,5.044280494369101,25.172874750663187,0
p1k_00634,0.8771687471017728,0,4.39162333443717,25.13243164982093,0
p1k_00757,1.3014193129299336,0,18.141462507915744,33.72458825943007,0
p1k_00536,1.415380924050541,0,2.2377952126409983,36.49660938440011,0
p1k_00281,0.8998334914407786,0,6.870140030273303,25.530379942424606,0
p1k_00522,0.8491412003397888,0,2.3790081382055517,24.64889063188674,0
p1k_00880,0.736943417855075,0,5.904710589443667,22.804601096748538,0
p1k_00701,0.7793716516414219,0,6.859946618800889,23.485220976951023,0
p1k_00306,1.178606789811709,0,3.47674398482987,30.972510069488628,0
p1k_00341,1.2277678679231911,0,16.770503599947443,32.046113161640505,0
starve_series__t10_starve,0.19657963596273684,0,3.492522106225875,15.680386850322273,0
p1k_00781,1.185657313147258,0,26.253611839002392,31.124244751855027,0
p1k_00196,1.1390479465225567,0,8.736157929026685,30.13477855350173,0
p1k_00652,0.8814860990171572,0,11.095581096038433,25.207754615256434,0
p1k_00742,1.315191245070813,0,11.971515486635772,34.0480638560729,0
p1k_00641,0.8499331958387301,0,7.002082941660468,24.662425834615195,0
p1k_00252,0.9690957011511004,0,9.154654479612086,26.785963993003875,0
p1k_01015,1.0878697105510589,0,4.173080475291932,29.084514607214498,0
p1k_00258,0.8567276764273185,0,4.14035099716198,24.778849317703706,0
p1k_00180,0.8234418597586309,0,9.81374865316785,24.213697107339154,0
p1k_00276,0.8794613319254928,0,8.763483010197847,25.17240131391297,0
p1k_00417,0.9098695228804022,0,14.638747703562032,25.708599844678442,0
p1k_00448,0.8275340389135736,0,3.308752594534416,24.282476333498003,0
p1k_00770,0.6974798303790828,0,7.925852736112078,22.189256797266765,0
p1k_00344,1.404041771769071,0,21.950808994729265,36.210881271023176,0
p1k_00772,1.3430928244918905,0,24.201569351092246,34.71295882124445,0
p1k_00297,1.1416480332665562,0,9.761740103904197,30.189137710539264,0
p1k_01044,0.8099952910758451,0,5.140324125647233,23.98906299759075,0
p1k_00305,1.3634942922781033,0,3.899732087783931,35.20732966947054,0
p1k_00465,0.6299012413111175,0,0.39861851388747227,21.17383741175316,0
p1k_00978,0.7804808658910972,0,13.606766793080615,23.5032845024377,0
p1k_00841,0.8084997943113144,0,1.6856129648832157,23.964208834230167,0
p1k_00811,1.2170572730963298,0,11.093282709741962,31.80908316748922,0
p1k_00372,0.12222578908454977,0,1.7066273315486347,14.892720356220364,0
p1k_00933,0.8674580244606658,0,6.438651883570839,24.96383430471452,0
p1k_00166,0.8619302512621918,0,17.31657002724478,24.86836687698167,0
p1k_00948,0.6839915749353753,0,15.578540037744215,21.982768522135952,0
p1k_00814,1.223093499216263,0,9.5497469499999,31.942450962906246,0
p1k_00747,1.2133365173271622,0,14.980095665341658,31.72715224074721,0
p1k_00365,-0.04213449803340225,0,1.7538099622376315,13.289133314667481,0
p1k_00412,1.1509933116542805,0,19.955666788220345,30.385327217849035,0
p1k_00614,0.6054591972863593,0,2.399593811589035,20.818133323507585,0
p1k_00667,0.8202786219684396,0,4.237189623782033,24.160664573329882,0
p1k_00653,0.8744384467372568,0,10.245487300625566,25.084913501160585,0
starve_series__t23_growth2,0.8354789132831741,0,11.261240228397845,24.41656801625596,0
p1k_00668,0.7179953149083307,0,9.960844976374545,22.507047760332945,0
p1k_00798,1.1007265207311114,0,5.937469786378713,29.344864314126756,0
p1k_00128,1.4139022498725489,0,23.645879726097508,36.45922175529661,0
p1k_00941,0.6249610942900696,0,6.058392292730517,21.10145691575485,0
p1k_00165,0.8079858965477892,0,12.46410850771409,23.95567414057322,0
p1k_00259,1.2462988038322371,0,6.396498898450338,32.46038970725198,0
p1k_00393,0.9477740465417933,0,6.998375898245958,26.393003971133876,0
p1k_00532,0.6312787483925002,0,2.0176528598701493,21.194064167360036,0
p1k_00424,1.4316438344933096,0,21.28674159054229,36.91034829085096,0
p1k_00807,1.2018701723179004,0,7.9247867448080225,31.475988556588742,0
p1k_00404,1.9287264569309455,0,10.974103520131111,52.09366620797472,0
starve_series__t02_starve,0.19483635144787023,0,1.7224667080632792,15.661450854792344,0
p1k_00316,1.3694302571076629,0,6.637097574518104,35.352488554961965,0
p1k_00760,1.3615402955802711,0,15.477752852862093,35.15967688301047,0
p1k_00775,1.5169876222747156,0,19.439612660075294,39.15968442779849,0
p1k_00433,1.9102594255302763,0,18.497446307965905,51.431097575693904,0
p1k_00035,1.4962488590345706,0,9.218965335866812,38.60079004804947,0
p1k_00126,1.0015871309023765,0,20.108255982864716,27.39606422468179,0
p1k_00629,0.7331113756968374,0,5.924070320691708,22.74410859202207,0
p1k_00755,1.3624526365019074,0,17.38260528827535,35.181918421219024,0
p1k_00884,0.8901458453742873,0,13.276363097671485,25.35951865175506,0
p1k_00193,1.8645819242509043,0,5.156719996097967,49.82823391636271,0
p1k_00298,1.1582694494126498,0,12.1109583158293,30.53896071614002,0
p1k_00007,0.8055266215383076,0,3.8416108064836174,23.91487313663097,0
p1k_00268,1.2063735145604235,0,8.791212949629568,31.57439369808404,0
p1k_00516,0.8789152908809741,0,3.473000612128326,25.162875694801905,0
p1k_00619,0.8073899572435181,0,5.909155720886397,23.945780726347767,0
p1k_00267,1.2312889265146445,0,8.95098850116288,32.12442080510682,0
p1k_00471,0.10549782791895773,0,0.8451672421323837,14.721037420430266,0
p1k_00669,0.6871669074911547,0,8.933051938041093,22.03120528234872,0
p1k_00408,1.645973908815091,0,27.19443122772914,42.82209638065248,0
p1k_00927,1.4766897350808013,0,6.643082742820023,38.08099703432925,0
p1k_00998,0.8457404653876315,0,8.741291883201468,24.590856450491344,0
p1k_01008,0.8203494875551238,0,5.473504063035634,24.16185138112551,0
p1k_00727,1.2483337084374082,0,13.444519231019958,32.50620701485606,0
p1k_00074,0.9064257005602606,0,12.643069533230527,25.647304657129926,0
p1k_00218,1.5995336063810945,0,4.913971423713857,41.465604453904014,0
p1k_00195,1.2301662239733133,0,10.13594272999313,32.09943136646433,0
p1k_00574,0.37493477511323126,0,1.7229607577086772,17.743815772583382,0
p1k_00982,0.7126625074517435,0,5.626439301333156,22.424005822168052,0
p1k_00817,1.2592120233184063,0,9.494493971256237,32.752239108254905,0
p1k_00740,1.3589661869037701,0,11.808435102446346,35.0969996478578,0
p1k_00967,0.6239368088907964,0,5.232635503040747,21.086480609123072,0
p1k_00513,1.0706666576645762,0,5.283724384183857,28.73976318913485,0
p1k_00945,0.6832808584112665,0,4.7741344446200245,21.97194179250294,0
p1k_00995,0.6419865173058223,0,4.3727369373072955,21.35195298502604,0
p1k_00031,1.5673678132725688,0,3.523839530644647,40.55133273335056,0
p1k_00508,0.02885552487287106,0,3.0618988646157024,13.959401047134651,0
p1k_00591,0.5325273415838723,0,5.8805037866707925,19.79188274286778,0
p1k_00902,0.7360195395649551,0,5.709836811769827,22.7900020784575,0
p1k_00930,0.9684343248590169,0,9.898156968492232,26.77368728796739,0
p1k_00270,0.9979691183942355,0,9.316667821101268,27.32744603607102,0
p1k_00686,0.524480054989836,0,2.1082731410678552,19.681791857472525,0
p1k_00263,1.3736045171638138,0,14.986921872850282,35.45492473947024,0
p1k_00502,1.1021068262615787,0,4.128754019413281,29.372953591594506,0
p1k_00578,0.8488895996636321,0,4.984545206181858,24.644592331393316,0
p1k_00038,1.3646476443707056,0,5.783660512856982,35.235487167617464,0
p1k_00426,1.5494672415040813,0,12.721550671019225,40.05129131594939,0
p1k_00441,0.844892266933215,0,5.601496910967777,24.576403086764365,0
p1k_00856,1.1495462532514429,0,0.8855618175272323,30.354865271259055,0
p1k_00863,1.1357015564148554,0,7.112039011990109,30.06496070706982,0
p1k_00248,1.0029390005018586,0,6.373712381939402,27.421747590112375,0
p1k_00093,1.1153188924295752,0,9.807570833787214,29.643183834699435,0
p1k_00691,0.5425638930092667,0,2.063243445160788,19.930051105763837,0
p1k_00304,1.2679408438944173,0,4.699784457092554,32.951002548169775,0
p1k_00103,-0.03971114385611244,0,2.337792880056981,13.311474376632473,0
p1k_00324,0.9852120464720132,0,14.67012104698646,27.086867546081486,0
p1k_00558,0.2235989508915645,0,1.762987774165321,15.97682201901263,0
p1k_00637,0.8709444067081208,0,5.057765468669782,25.02423425933911,0
p1k_00191,1.1080942336423896,0,8.471039513380479,29.49510919542446,0
p1k_00519,1.001122767175234,0,10.095550273410703,27.387247606503152,0
p1k_00146,1.0117578873702084,0,10.585963590812943,27.589884248667918,0
p1k_00014,0.9955884510681026,0,9.994905641211242,27.28238875917017,0
p1k_00189,1.0269682936474884,0,18.42216820599355,27.88230457645784,0
p1k_00351,1.3240423504086516,0,17.134927695543347,34.25759486123954,0
p1k_00678,0.7867242322406044,0,6.729761998106156,23.605217054379438,0
p1k_00157,1.1345000241965253,0,7.219416951051812,30.03993186913511,0
p1k_00631,0.7986475706006527,0,3.6627271489944113,23.801113792685204,0
p1k_00955,0.5029654415251323,0,5.882205458779434,19.390459048738,0
