,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00723,-1.1674576808091992,0,2.0094516616375757,0.9815228468721828,0
p1k_00929,-1.1287402894528398,0,3.042341999207785,1.00822046662782,0
p1k_00805,-1.252437023768289,0,1.6338663771498276,0.9253778114882671,0
p1k_00412,-1.4374505879039503,0,1.8034663615409527,0.8140000835369114,0
p1k_00143,-1.2633380980277769,0,1.52656940431314,0.9184119617974086,0
p1k_00470,-0.9199477339039855,0,2.9853956059194005,1.1652210760069095,0
p1k_00545,-0.9035657995770927,0,0.6744080439199565,1.1785276738903814,0
p1k_00974,-1.5583963318973755,0,1.2150194893754893,0.7485419645700602,0
p1k_00928,-1.083989113632944,0,3.030737876595117,1.0399847129649715,0
p1k_00938,-1.7536438417556133,0,1.0762522010799411,0.6537937967215923,0
p1k_00056,-1.230288823892622,0,2.15841159721264,0.9396937847348008,0
p1k_00242,-0.8861233216003989,0,1.9913202815711029,1.1928627970638275,0
p1k_00658,-1.0741070479701396,0,1.5368361361197578,1.0471327764331073,0
p1k_00248,-1.1595059338846418,0,2.3269741998579105,0.986947673094346,0
p1k_01023,-1.775892447837294,0,0.8645879530441878,0.6437886233605629,0
starve_series__t08_starve,-0.966067589700372,0,7.5263982426054215,1.1285605665713343,0
p1k_00235,-1.383403927265554,0,2.4797249752279975,0.8450727844300575,0
p1k_00388,-1.5680535488543526,0,1.4998815330129012,0.7435480528960393,0
p1k_00095,-1.2656439197607108,0,4.616012027450469,0.9169452603983563,0
p1k_00657,-1.2035147670827326,0,1.9358789754581127,0.9572957891429694,0
p1k_00693,-1.2326865170559964,0,2.103192894557182,0.9381333536915638,0
p1k_00005,-1.2373965961569695,0,1.9564373564786723,0.9350755507513411,0
p1k_00698,-1.1289216044488457,0,1.986481858442386,1.0080937634799834,0
p1k_00009,-1.1632769102219058,0,2.2076245710719635,0.9843713167540183,0
p1k_00386,-1.5842538189886572,0,1.1353887950263482,0.7352453278467904,0
p1k_00727,-1.23679359375436,0,2.3480101908637705,0.9354664654219907,0
p1k_00622,-1.2388030965770758,0,1.930064558807154,0.9341643787907286,0
p1k_00751,-1.401693002850822,0,1.3998873800717355,0.8344273973099159,0
p1k_00174,-1.6133686064456851,0,1.3148631977425713,0.7205561829086132,0
p1k_00007,-1.1904607553044613,0,3.260001117647399,0.9659970445357553,0
p1k_00102,-1.459315348311033,0,1.5605574129947504,0.8017565206790545,0
p1k_00911,-1.3706381368833565,0,2.304808995929098,0.8525836527008939,0
p1k_00112,-1.1016076856389954,0,1.9622616203909513,1.027361382209038,0
p1k_00639,-1.1843335224362952,0,2.0379335332112785,0.9701084301484008,0
p1k_00171,-1.3062904543799339,0,1.0597140325055976,0.8914717470997472,0
p1k_00981,-1.6896672212200352,0,0.9929477679034274,0.6834388733576096,0
p1k_00361,-1.763771348404319,0,0.9852470092030541,0.6492203318914519,0
p1k_00615,0.009741791294971837,0,4.774808599110624,2.2195900285705217,0
p1k_00991,-1.6582875593106277,0,0.9663155633771345,0.6984670077161793,0
p1k_00071,-1.4022843472245843,0,1.820259899150938,0.8340854450469292,0
p1k_00877,-1.7208859430637415,0,1.1071773592664969,0.6688086874722955,0
p1k_00976,-1.6458924282393697,0,0.9392767805450375,0.7044938450568043,0
p1k_00016,-1.0978628640613852,0,2.985669772175482,1.0300315810445906,0
p1k_00371,-1.7855501384779449,0,0.8428006132753639,0.6394933655891711,0
p1k_00075,-1.3805554868847194,0,1.6483725546042511,0.8467429345688182,0
p1k_00884,-1.2852735432951878,0,1.69322153309867,0.9045535961152985,0
p1k_00691,-0.9898517362276861,0,2.157502701799666,1.1101077378129511,0
p1k_01055,-1.533914585058537,0,1.0653922012076293,0.7613527010368579,0
p1k_00932,-1.211293600949574,0,2.3225114865961727,0.9521480586578844,0
p1k_00954,-1.526174528984061,0,1.9504611288365328,0.7654483334960682,0
p1k_00198,-1.180720264475413,0,2.1374656197982245,0.9725411307965751,0
p1k_01040,-1.5068104034318233,0,1.3244866401954718,0.7757915849776112,0
p1k_00968,-1.6458277446313438,0,1.2213238687832122,0.7045254319299877,0
p1k_00637,-1.0576285016154845,0,2.293219288834554,1.0591617547476044,0
p1k_00729,-1.2507718674907378,0,2.0046449969034925,0.9264464976775215,0
p1k_00817,-1.3452666207580104,0,1.6549852143763129,0.8677099723150292,0
