,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00646,0,-3.58416549470223,0.09001359005160053,0,0.04016340325543764
p1k_00335,0,-1.1179482000651488,0.35886480883948824,0,0.221940156148775
p1k_00455,0,-6.912541813787383,0.0050741240163831155,0,0.003998429075248602
p1k_00366,0,-3.612910336707698,0.06369852539224037,0,0.03937109068465603
p1k_00032,0,-2.158682063337835,0.3070913838732906,0,0.10788070524870302
p1k_00303,0,-5.10545177026207,0.02804777089510688,0,0.013991932611390546
p1k_00576,0,-2.1759154014431292,0.21837505188000061,0,0.10659971049007909
p1k_00813,0,-1.3441061310749907,0.4014922700929821,0,0.18973854516079056
p1k_00901,0,-2.4189697153909804,0.16902253342601614,0,0.09007191289487193
p1k_00023,0,-2.810712244580739,0.17265503283708358,0,0.06865357137655545
p1k_00685,0,-3.1504601290714183,0.2346502248630116,0,0.05424863688656876
p1k_00305,0,-5.1257710099869795,0.02658067684863034,0,0.013796248367201096
p1k_00742,0,-1.5031158211508147,0.39743547470286605,0,0.16993736500917792
p1k_01018,0,-1.2405203805837122,0.6601681467439374,0,0.20386279974141905
p1k_00310,0,-4.580121837801547,0.044883169746088004,0,0.020138066566990066
p1k_01046,0,-1.1429426459530523,0.7709286221611428,0,0.21812819685942006
p1k_00578,0,-3.1170065955394732,0.051086574167014294,0,0.055521264306891915
p1k_00552,0,-2.556756281962433,0.16569455051154647,0,0.08186749399052065
p1k_00777,0,-1.1578286856882034,0.4484504069780348,0,0.21588907464516172
p1k_00816,0,-1.4546054966878776,0.3972761845145304,0,0.17574862774503927
starve_series__t25_growth2,0,-1.5055284855384108,0.2856643333070125,0,0.169653410896488
p1k_00678,0,-2.0305769762992476,0.40597545590092865,0,0.11789822066041583
p1k_00057,0,-2.162746455226188,0.44991468634916,0,0.10757720908517086
p1k_00291,0,-1.7497691090603438,0.32886777344329826,0,0.14323159948047956
starve_series__t14_starve,0,-7.289235030561286,0.0018323051193562768,0,0.0030795938199520948
p1k_00829,0,-1.1858875679973202,0.42524753862709164,0,0.21173082982149152
p1k_00844,0,-0.9143888862809381,0.5132120000393456,0,0.2555720441435623
p1k_00555,0,-2.5872344031926904,0.19437904527690497,0,0.08015611651563202
p1k_00837,0,-3.610829810733012,0.02778685663775771,0,0.03942790911571904
p1k_00229,0,-2.759526713320634,0.21599167671295996,0,0.07113306376019317
p1k_00959,0,-1.2099344429681624,0.6888810445168709,0,0.20823094447033957
p1k_00232,0,-2.325199306146977,0.21796733042415922,0,0.09612073698931664
p1k_00018,0,-1.287752557403363,0.6338573312968503,0,0.19729663686683996
p1k_00587,0,-4.860350057361955,0.0207438402462599,0,0.01658290727634238
p1k_00847,0,-1.4467746920709506,0.3123596188968998,0,0.17670516739887718
p1k_00667,0,-3.30588177590451,0.14512134920426298,0,0.04870821926661474
p1k_01025,0,-1.2825889519916385,0.5980810207842252,0,0.19800405407913468
p1k_00791,0,-5.707257340859065,0.04883591795077791,0,0.00921968698084978
p1k_00217,0,-4.305772746054032,0.052217868637940645,0,0.024355950233847
p1k_00572,0,-4.39039986866041,0.04408489943769838,0,0.022968348845477715
p1k_00580,0,-1.1506733613488214,0.4014038963937061,0,0.2169624778288279
p1k_00763,0,-1.5052632469634033,0.5026511036343904,0,0.16968460443664318
p1k_00798,0,-2.2461481245498223,0.1477169596357768,0,0.10153455479457324
p1k_00044,0,-1.1257740249695487,0.5525893968778128,0,0.22073951256741559
p1k_00855,0,-1.5865649387777039,0.3698992121895696,0,0.1603866411612779
p1k_00755,0,-0.7004845699196272,0.6239365821655001,0,0.29641826574890917
p1k_00121,0,-1.1099121592057493,0.6716784846286235,0,0.22317984755520878
p1k_00004,0,-2.7486521744798393,0.2900494643226336,0,0.07167126616464628
p1k_00080,0,-5.210147530300752,0.03587548741427954,0,0.013012511927939494
p1k_00072,0,-1.3616550663585025,0.5657787037650901,0,0.18744454682121006
p1k_00285,0,-1.703731768971785,0.45845118890262027,0,0.14787592083981257
p1k_00421,0,-1.0644506669432097,0.38213227728183335,0,0.23032455959381684
p1k_00887,0,-2.393997550964092,0.15761742253899863,0,0.09164457397824886
p1k_00301,0,-4.422588166900408,0.02841864437365888,0,0.022461571211627947
p1k_00591,0,-4.559733583597757,0.043278278656387545,0,0.020424679395397858
p1k_00109,0,-5.466468756777812,0.009043602456103996,0,0.010894335934539109
p1k_00994,0,-2.884975765289584,0.23519363135836918,0,0.06520900701726746
p1k_00069,0,-1.3328774032481856,0.3951403016192995,0,0.19122107270352742
p1k_00210,0,-4.729647787614538,0.03876107171548646,0,0.01815540645196343
p1k_00483,0,-6.576426146158873,0.008471946422861332,0,0.005047429885396063
starve_series__t07_starve,0,-7.410820606559318,0.001616074320459581,0,0.002830691455708355
p1k_00081,0,-1.7365601998012228,0.3903373024140482,0,0.1445490093581884
p1k_00033,0,-2.3608953449104977,0.4380342791445161,0,0.09377164044258192
p1k_00242,0,-1.7636469077901593,0.42422636147418846,0,0.14186040914049855
p1k_00497,0,-6.573021033445763,0.006040408317495212,0,0.0050593571229546296
