,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.048699654036549606,0,3.1727816944724543,4.755987841970267,0
p1k_00479,1.099877907471707,0,4.389730035425263,9.855460480695092,0
p1k_00590,2.2002935934050547,0,11.810829125367565,21.131729849186836,0
p1k_00256,0.6860346956199262,0,4.157017078277593,7.397716781901913,0
p1k_00540,1.3222243279620103,0,7.202439450594652,11.497670614302834,0
p1k_00597,2.3705435926580356,0,38.189333303917905,23.778552102761832,0
p1k_00876,0.3014269545593529,0,6.443972637694719,5.666556637438906,0
p1k_00939,0.9142339695882026,0,7.889858441725092,8.66547805953949,0
p1k_00774,2.019841021325633,0,18.309035126574898,18.647190730858153,0
p1k_00231,0.22514631957803036,0,3.4589043667021904,5.374727801813995,0
p1k_00342,0.2689544655613509,0,4.299222726973148,5.5404372524646135,0
p1k_00818,0.37366778418407637,0,4.460460452583864,5.957525234009674,0
p1k_00029,0.41081525962597265,0,10.532361152874572,6.112915534044796,0
p1k_00092,0.732398832424764,0,6.148695613221447,7.639319895635112,0
p1k_01011,0.5422688692842438,0,8.00497890748511,6.696068294473326,0
p1k_00449,2.5317027480642764,0,25.39886028957122,26.588825044735223,0
p1k_00050,0.31109681696638375,0,9.562716966020984,5.704665085408201,0
p1k_00265,0.07457295125048301,0,4.268152286372675,4.842051165533761,0
p1k_00729,0.14349354519770544,0,5.023364339476715,5.0789804410255135,0
p1k_00488,0.878973559789753,0,6.359145100228482,8.456255296975584,0
p1k_00703,0.3634987516029278,0,4.217308277988057,5.9156804531780605,0
p1k_00026,0.36136785897973084,0,16.055363249303923,5.906949311371223,0
p1k_00483,2.9835888783113558,0,21.493652883363627,36.368921810313964,0
p1k_00979,1.026102306941922,0,9.781510272380626,9.364147633741036,0
p1k_01055,0.5220248784411057,0,6.151717322041285,6.602764779186051,0
p1k_00627,-0.021090985013128172,0,3.6583347129744204,4.531392275153028,0
p1k_00228,0.16945484831391622,0,5.506599332899592,5.171204007763687,0
p1k_00052,0.3121611596312432,0,11.58227624921244,5.708875232744411,0
p1k_00773,1.8449081965467862,0,13.899451573762367,16.517844963097996,0
p1k_00387,-0.12887299031790408,0,2.0287940282119354,4.205194070549136,0
p1k_00172,0.012739227144545024,0,2.145987119688941,4.63890596001551,0
p1k_00938,0.8020854474465449,0,8.309876253575089,8.017379806229199,0
p1k_00290,-0.09658667984172462,0,2.995915117781268,4.3003637397760635,0
p1k_00530,0.6317624763096757,0,3.960225221563144,7.12459422614938,0
