,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.16398474195274515,0,3.0622554905418498,4.799092599586981,0
p1k_00479,0.41552519746183286,0,2.7064470577429525,5.713212162370463,0
p1k_00590,0.24878825736863552,0,2.596647266698446,5.089645470128854,0
p1k_00256,0.058917482191373396,0,6.777353190189609,4.462011991227904,0
p1k_00540,-0.08845163102682899,0,2.8283691234665516,4.028730436201447,0
p1k_00597,-0.21806898799429064,0,2.373260980223869,3.6825571646300514,0
p1k_00876,0.20708711016717093,0,3.9269033871340158,4.944634964767386,0
p1k_00939,0.7574063949613932,0,3.176662821115639,7.240971655522821,0
p1k_00774,0.1791038559671248,0,3.9612117834563296,4.849650446871975,0
p1k_00231,0.34593834332522133,0,5.760189885084726,5.444181828745791,0
p1k_00342,0.08323754117154065,0,7.113984568793029,4.537867389657379,0
p1k_00818,0.10677718337830575,0,7.228930017581172,4.612516563476891,0
p1k_00029,0.06339844356977181,0,6.523914035368344,4.475892392495996,0
p1k_00092,1.4772264937427724,0,9.099522187977689,11.925711218226132,0
p1k_01011,0.25792815867611235,0,5.969577043984935,5.121992239905054,0
p1k_00449,0.18750582816925884,0,4.7166354176480505,4.877976259277835,0
p1k_00050,-0.11151464329900655,0,4.261741781431324,3.964838949215122,0
p1k_00265,0.03604523223339726,0,7.672533984831984,4.391829785361272,0
p1k_00729,0.8958127857741742,0,9.344552340670784,7.970055078611889,0
p1k_00488,2.058412504557046,0,19.409058715461263,17.841801816135494,0
p1k_00703,0.07636232839882573,0,4.183904280680619,4.516293473189226,0
p1k_00026,0.7109750540240244,0,17.04323846862649,7.0116401802995965,0
p1k_00483,2.7372707240313865,0,25.844274044430595,28.562446099423088,0
p1k_00979,0.892565300545077,0,4.093443784310019,7.952134779075527,0
p1k_01055,0.6368275291539466,0,4.8635995650551935,6.660379754268248,0
p1k_00627,0.23566784419055092,0,6.007262379899206,5.043568153213744,0
p1k_00228,0.08922020408176763,0,5.657935161852449,4.55672438902468,0
p1k_00052,-0.023400409995604422,0,6.363635837377818,4.214543865095316,0
p1k_00773,0.0839605298659793,0,4.008556380671523,4.540142055429919,0
p1k_00387,-0.24175113073828816,0,3.2398556723407377,3.622600659334963,0
p1k_00172,8.158803118619014,0,1353.5927162130185,1224.1630624628804,0
p1k_00938,0.7440136367361828,0,2.5393488285203047,7.174063649752482,0
p1k_00290,0.022949182002674602,0,5.389065071558273,4.352143392052843,0
p1k_00530,-0.14139865683777955,0,1.922770907439792,3.8835559521291536,0
p1k_00425,0.29938973681863373,0,8.889114491473356,5.271328661536574,0
p1k_00759,0.03485005333218991,0,4.334945471020409,4.388192947005184,0
p1k_00988,0.6378455730044241,0,4.1606940875276015,6.665081338030713,0
p1k_00154,0.5874346271604173,0,5.596192202327625,6.436210609964202,0
p1k_00171,8.170442898781664,0,1363.0358618409673,1234.0796591248652,0
p1k_01010,0.34630958632874226,0,4.963523875124516,5.445582938766632,0
p1k_00544,0.06044053824747378,0,2.510475241314791,4.466725033607121,0
p1k_01052,0.20401870685777246,0,3.9658760877445656,4.934129618296393,0
p1k_00482,2.6225723778459518,0,28.535690355153893,26.379572620560676,0
p1k_00370,-0.24947430794947062,0,4.719948937640581,3.6032596120162133,0
p1k_00951,0.5515893662601306,0,3.086453633787282,6.278266521707553,0
p1k_00664,0.30161551105107154,0,7.497790052885333,5.279467486747376,0
p1k_00913,0.18267928329106473,0,4.798693865508488,4.861684228299652,0
p1k_00870,-0.21676619125573574,0,4.557409394042529,3.685884125753826,0
p1k_00589,0.36527272241053454,0,2.3294306769813855,5.517633499053968,0
p1k_00138,0.4373571892545953,0,5.443640330648544,5.800326443789695,0
p1k_00499,1.8471812575705355,0,36.31359950351083,15.411743402436699,0
p1k_00626,0.1564829526826608,0,4.925418391356594,4.7742028338674585,0
p1k_00907,0.6224586268401221,0,9.171192003582597,6.594373193446944,0
p1k_00510,1.2974118151183676,0,9.683576096464494,10.528213339896313,0
