"gene","iM","Val"
"b2257","BasR",-6.67022508476187
"b4544","BasR",-7.97482109294398
"b2256","BasR",-6.67236216086394
"b4114","BasR",-6.87874414971368
"b2255","BasR",-6.22770714082735
