,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254
starve_series__t00_growth1,0.3757062810570035,0.2612088240374464,0.268650658129261,0.430969163916488,0.4488969274528803,0.293641802232823,0.4210402039985972,0.3147263585843006,0.2815558579953661
starve_series__t01_starve,0.4276021700794379,0.9230143636970214,0.2099744138463835,0.2906800142977642,0.97975341284708,0.2589344868484942,0.5068022093950406,1.6032890528642174,0.5430319349355914
starve_series__t02_starve,0.0500170577810028,0.0532695349904772,0.010568711281757,0.0578697541496135,0.3865450070667525,0.0169889505279373,0.0896577027131611,0.1247056067308812,0.0155141961763558
starve_series__t03_starve,0.0449485694345603,0.0726346047254364,0.0080732338790894,0.0574466082951244,0.3827345438617539,0.0145486350871502,0.095029709798485,0.1233633425177328,0.011293766978012
starve_series__t04_starve,0.0453217719277451,0.0761045085541712,0.0091980304309551,0.0516937053047531,0.3772905327851645,0.01761536156242,0.0937562801403314,0.1163987197450517,0.012836291337586
starve_series__t05_starve,0.0317474672353779,0.0427304327996488,0.0052902544303921,0.059379777886033,0.3686450475021338,0.014680917378679,0.0764469477968474,0.0887887904538876,0.0123588608853174
starve_series__t06_starve,0.0385705265401933,0.0424498149894947,0.0052307023846868,0.0619757708926921,0.3521924516104068,0.0159930446862987,0.063994875876798,0.0694759006103778,0.0146283433357596
starve_series__t07_starve,0.0285378514135695,0.0313390585660527,0.0044328877235464,0.0721886126746467,0.3323684966246765,0.0145204341945106,0.0523319240155887,0.060627521100212,0.014614072239977
starve_series__t08_starve,0.0342332669450815,0.0217911523840208,0.005630905809093,0.0624655189444082,0.3555082121095323,0.0150263333908916,0.0501485011665746,0.0601996380077651,0.0107213221229761
starve_series__t09_starve,0.0311430706960737,0.0210742678977854,0.0047059454042069,0.0688052904482514,0.3382048419731102,0.0140989702371484,0.046479950338663,0.046121855225531,0.012039440154798
starve_series__t10_starve,0.0328389107170544,0.018483577459552,0.0044522467381928,0.0676844322019389,0.310921560890126,0.0135477247481184,0.052575527080697,0.0385438705356519,0.0164955662326095
starve_series__t11_starve,0.0421018947096964,0.0125119085722119,0.0041974984284202,0.077662781695088,0.3164915315248126,0.0149943960039768,0.0549767192957347,0.0403431910780455,0.0153578133938085
starve_series__t12_starve,0.0343291783865604,0.0098761677177319,0.0047843389527904,0.0848664305692431,0.3020375109471442,0.0138562931006249,0.048054902449281,0.0328075132656992,0.0123521718376014
starve_series__t14_starve,0.0305045454703035,0.009394516834958,0.0065419170849024,0.1121950104606561,0.2561255460870751,0.015637082272823,0.0516946901802913,0.0359950231516668,0.0120429235183779
starve_series__t16_starve,0.0338271803809161,0.013299272710972,0.0061908071348872,0.0829899071292452,0.2306978374712406,0.0151401890521117,0.0403884595732776,0.0357083888385422,0.0145297978391014
starve_series__t17_starve,0.0365361509846003,0.0127106264641208,0.0071701435421673,0.0650399139126229,0.2957101088936727,0.0147926952414299,0.0359857609145649,0.0324238359612578,0.0159550502897275
starve_series__t18_starve,0.0411877769440458,0.0144309100240065,0.0060125212490841,0.06250235059988,0.2404283329206665,0.011457215610945,0.0326010975673149,0.0297493780488177,0.0158054494436859
starve_series__t21_growth2,3.054330709383412,1.906714462562057,2.1894119142516795,1.6891619649895804,0.8382136565139173,2.54303367704806,1.3625468091883206,2.0038518619615004,1.558057312407923
starve_series__t22_growth2,0.2993110576828857,0.0949453078596988,0.208708606183856,0.1347650945338541,0.4360184243571093,0.2551533394827892,0.237287326889931,0.0974600346457784,0.2085114104288078
starve_series__t23_growth2,1.1344116099811672,0.3618826250459907,0.7370398914750756,0.5199521353601875,0.5113689656463196,0.9918777219241522,0.4742679186614973,0.1917426316204367,0.7819932503408873
starve_series__t25_growth2,1.541438962867967,1.5966763007208198,1.6758878313892178,1.1593750393712892,1.2714001973523974,1.9442164240711504,1.207302129316821,1.6517925964686473,1.9656311374375683
starve_series__t27_growth2,0.8355133179930229,0.6888006042813184,0.7689782980856196,0.7918752850624813,0.8978123717162318,0.6827228517780461,0.7748003627425905,0.7172510173727373,0.6701626663736652
starve_series__t28_growth2,0.7368629471487321,0.6241681006204811,0.6086374834966082,0.8419760052230049,0.7206607371276087,0.4671135913516132,0.7999422205286572,0.6596414783187169,0.3969263109711854
p1k_00001,0.0030122682194325,0.0022723378873987,0.0021373685980371,0.0042713737390044,0.00340334342791,0.0021030204544548,0.0012155113508326,0.0016307707856185,0.0046847438650252
p1k_00002,0.003494831007237,0.002344478790509,0.0023544704909551,0.0053088210624362,0.003749269399411,0.0024808032896134,0.001272574580869,0.0017288817421528,0.0052746308783398
p1k_00003,0.0007512913279675,0.0010903292151793,0.0006048267060773,0.0016716208740018,0.0025195709150715,0.0005336150120328,0.0004011120300275,0.000645543570709,0.0006858628347474
p1k_00004,0.0004677636145366,0.0007420975893534,0.0003476665587134,0.0009759445779001,0.0021825571838636,0.0003005756301036,0.0003034688535982,0.000431920582917,0.0003628128995164
p1k_00005,0.0037646750667731,0.0042774630658249,0.0030729510546765,0.0078499232914666,0.0036566211824543,0.0036015399442023,0.0016754102475029,0.0025148180062755,0.0078519151827346
p1k_00006,0.0038601707229789,0.004129585777034,0.0030144890255734,0.0072100869724025,0.0035678373948264,0.0031163288404298,0.0015566302655058,0.0021603484944499,0.0062487316258857
p1k_00007,0.0009339300288605,0.0013350745259686,0.0007625556115457,0.0019371660030714,0.0026180313615817,0.0008049634901709,0.000488455691643,0.0008310072772579,0.0008855901455973
p1k_00008,0.001131650953391,0.0016957535977587,0.0010037291357716,0.0021177950312314,0.0027327326219554,0.0010545462816324,0.0005318043207342,0.000850587836818,0.0012224375346204
p1k_00009,0.0028820892027921,0.0028021426715206,0.0021942236770295,0.0061139064363222,0.0041055760641481,0.0016912813810943,0.0011168068145723,0.0015436962475703,0.003469672364112
p1k_00010,0.0028198951826119,0.002755339253278,0.0021335977611948,0.0059285532484738,0.0039879579882671,0.0016742668668947,0.0011366811552297,0.0015479942150639,0.0036727054952747
p1k_00011,0.0022035744352248,0.0028646758488278,0.0017622190423249,0.0049312772459477,0.0026992336936348,0.0017655915500129,0.0010380365369585,0.0016047386232328,0.0027923364435648
p1k_00012,0.0021635861624917,0.0030474001433994,0.0018611571141296,0.0051524393625098,0.0028110168750982,0.0018672882112598,0.001028113909162,0.0015943739371211,0.0029568505407729
p1k_00014,0.0017953165554602,0.0025519855189764,0.0014351350186291,0.0040452910949411,0.0022504644242707,0.0013465692844511,0.0008552203679109,0.0013183844934452,0.002057713968027
p1k_00015,0.0021801864028856,0.0032505636827129,0.0019193864894058,0.0051130983351888,0.002605760731469,0.0019245294580614,0.0010139356331233,0.0015564346633806,0.0031378520848511
p1k_00016,0.0024479089223619,0.0028752094858285,0.0017837011930682,0.0046993881725719,0.0027275859480219,0.0018564880723356,0.0009711032312244,0.0015142647224426,0.0030188666908019
p1k_00017,0.0022394926754518,0.0030689631343826,0.0018793467064082,0.0053477196461665,0.0029965424225607,0.0018621544872732,0.0010333679539561,0.0016403164551292,0.0031183896594102
p1k_00018,0.0022432240076301,0.0032416775313695,0.0019137257096831,0.0056873336227834,0.0030443859233984,0.0019875296312803,0.001067583860032,0.0016775972621544,0.0032354830488
p1k_00019,0.0001496563838278,0.0006872104741581,5.065825850585859e-05,0.0003265967204706,0.0024316207845251,0.0001476349161565,0.0002028097939515,0.000403987999983,7.034897496480467e-05
p1k_00020,0.0001566697215821,0.0006396396469648,6.62177101796458e-05,0.0002967703831253,0.002600540150924,0.0001386712654671,0.0002043098743607,0.0004214992201587,6.11262857505632e-05
p1k_00021,0.0001969439674274,0.0005726305515834,8.117916366271714e-05,0.0003173576437268,0.0027557404321026,0.0001929906004279,0.000221119023347,0.00045278821695,9.127883708870066e-05
p1k_00022,0.0002056252462495,0.0006508226968489,7.398198695986145e-05,0.0002751602602196,0.0027911415952943,0.0001756270468069,0.000205293795851,0.0003813833977065,0.0001022822446292
p1k_00023,0.0001450257176649,0.0005521482996184,7.959721854534274e-05,0.000219914195606,0.0020727442674258,0.0001210587408879,0.0002217965664215,0.0003785518057103,5.3159092555496806e-05
p1k_00024,0.0001744571555641,0.0005302534562989,7.69738475764333e-05,0.0002491537161509,0.0020156598405538,0.0001357309380261,0.0002186090872121,0.0003733500638975,5.834576185037102e-05
p1k_00025,0.0002129193286659,0.0007160921299262,6.092157030303926e-05,0.0003439157676236,0.0025237323790151,0.0001746735997355,0.0002528994964885,0.0004405035973694,9.735748099054452e-05
p1k_00026,0.0002072676007312,0.000700110490179,7.575618530865157e-05,0.0003217988818399,0.0025409118387959,0.0001515841911078,0.000254252864428,0.0005068623939815,4.608723434874264e-05
p1k_00027,0.0029417896805892,0.0023100950218421,0.0020899595400748,0.004344605250681,0.0034109340798993,0.0014952895449402,0.0006226619076296,0.0014709374828205,0.0042940237322981
p1k_00028,0.0031954653745155,0.0024826742065987,0.0020010229047381,0.0044816864481434,0.0033866697893881,0.0016172516807783,0.0006229852900399,0.001498514854473,0.0046974630148653
p1k_00029,0.0018921312673468,0.0016408682833035,0.0014959708308725,0.0025512233362715,0.0026366458185248,0.001769959875421,0.0005913167952166,0.001106476609987,0.0045105453182998
p1k_00030,0.0019383456170558,0.0016478602083459,0.0013605993558143,0.0023124902841799,0.0025430441491865,0.0016466880940101,0.0005940463796871,0.001122544576666,0.0044925375047353
p1k_00031,0.0005090186031485,0.0003880156035106,0.0001887680204985,0.0009739093759325,0.0017853301103832,0.0001458555130215,0.0002152195723835,0.0003418176448869,0.0001497064153784
p1k_00032,0.0004835561754745,0.0003737383524813,0.0002035086806761,0.0010243331281507,0.0017321999857412,0.0001170190101719,0.0002280743214132,0.0003421131025923,0.000192413075276
p1k_00033,0.002002224584437,0.0022425282363635,0.0014473752622452,0.0041121742852972,0.0034289508392007,0.0016584931427326,0.0005360983614723,0.0013103957682126,0.0028849656765739
p1k_00034,0.0022966540530176,0.0023514433775023,0.0015197115988121,0.0050121282066084,0.0034430786663905,0.0017811122088686,0.0005224023872513,0.0014282548500984,0.0028764602062882
p1k_00035,0.0037253856895869,0.0045794660208955,0.0032691266753662,0.0061366942955277,0.0035723244770319,0.0039092545113978,0.001235607791772,0.0027385128425676,0.008788656425096
p1k_00036,0.0034864206525044,0.0048597547949656,0.0033159793559212,0.0070003032689806,0.0034865674396764,0.0040987009796185,0.001273692608081,0.0029162304205854,0.0094265501677195
p1k_00037,0.0006396301191369,0.0006430258748237,0.0003950150355721,0.0018043774298122,0.0017914499646697,0.0002564146540389,0.0003268331928688,0.000532066391431,0.0003364828795745
p1k_00038,0.0006083282035573,0.0006201843976066,0.0003736501506715,0.0015798813795501,0.0017452382295933,0.0002207173558954,0.0003131932671359,0.0005801173999546,0.0003483892761327
p1k_00039,0.0024973955397193,0.0028095189255967,0.0023323333676655,0.0053073600502929,0.0028054411654685,0.002119301208332,0.0011945710944277,0.00189785183538,0.0037746910887755
p1k_00040,0.002513472219757,0.0027546559401092,0.0022449210335135,0.005925089367636,0.0028856974133183,0.0020736539498199,0.0012257238676374,0.0019559326896545,0.0040013391009134
p1k_00041,0.0002926957404416,0.0005799396604678,0.0001992162050831,0.0006360703170666,0.0018471441381945,0.0002163110557596,0.000261300265522,0.0003812565031265,0.000177932525604
p1k_00042,0.001207586403726,0.0015391400540512,0.001043472213874,0.0028916415207065,0.0024398929777711,0.0009482362028646,0.0007176839800735,0.0009328298068677,0.0016452268259363
p1k_00043,0.0023958279087085,0.0044818364758358,0.0026510030428887,0.0059167879439669,0.0033029969845664,0.0028646334625182,0.0011919154720649,0.0016771658991018,0.0049765140158528
p1k_00044,0.0025322931871739,0.0043318737339209,0.0025882642459108,0.0057049228687187,0.003389469680237,0.0028757064541331,0.0011995786252161,0.0017199632827752,0.0047941466098522
p1k_00045,0.0029022026011966,0.0049661112974506,0.0027977206021648,0.0069773230996622,0.0037106881447484,0.0033021187890976,0.0014395482456014,0.0020124058729516,0.0055065388422465
