"gene","iM","Val"
"b0583","Fur-1",-4.7615933544791
"b1102","Fur-1",-4.31940221256153
"b0586","Fur-1",-2.25556525470956
"b0584","Fur-1",-2.77638095890655
"b2155","Fur-1",-2.93772116130082
