"sample","iM","Val"
"p1k_00672","Fur-1",-3.83632777777038
"p1k_00560","Fur-1",-2.00533922394031
"p1k_00618","Fur-1",-1.32027030817249
"p1k_00820","Fur-1",-0.860248433195192
"p1k_00483","Fur-1",-0.152046733900046
"p1k_00656","Fur-1",-1.09170309003888
"p1k_00475","Fur-1",-4.31576072187125
"p1k_01036","Fur-1",-3.45750151229476
"p1k_00441","Fur-1",-1.15358570269538
"p1k_00563","Fur-1",-0.954952438924524
"p1k_01052","Fur-1",-0.659967021441499
"p1k_00847","Fur-1",-2.1849859171621
"p1k_00946","Fur-1",-3.83676999640202
"p1k_00271","Fur-1",-0.534182070809573
"p1k_00536","Fur-1",-1.89748780327381
"p1k_00380","Fur-1",-2.86280516374362
"p1k_00732","Fur-1",-0.560723116111102
"p1k_00200","Fur-1",-1.91997934384701
"p1k_00588","Fur-1",-0.361480527897532
"p1k_00942","Fur-1",-1.06462118744965
"p1k_00748","Fur-1",-0.46452951344735
"p1k_00813","Fur-1",-0.97962827787438
"p1k_00027","Fur-1",-1.84917149600066
"p1k_00239","Fur-1",-1.31673059124539
"p1k_00496","Fur-1",-3.09399342221689
"p1k_00142","Fur-1",-3.64220688727119
"p1k_00648","Fur-1",-1.42976252814006
"p1k_00741","Fur-1",-0.640541787074834
"p1k_00800","Fur-1",-4.49421636274643
"p1k_00916","Fur-1",-0.673815710952882
"p1k_00044","Fur-1",-3.65236095984956
"p1k_00342","Fur-1",-0.828863457819269
"p1k_00082","Fur-1",-3.1084081487067
"p1k_00096","Fur-1",-0.574990845553151
"p1k_00768","Fur-1",-0.552831096119211
"p1k_00654","Fur-1",-4.04555277363681
"p1k_00799","Fur-1",-4.50855443630047
"p1k_00083","Fur-1",-3.19152336100347
"p1k_00498","Fur-1",-0.351133114820699
"p1k_00578","Fur-1",-2.4274969338514
"p1k_00883","Fur-1",-0.580647971006854
"p1k_00381","Fur-1",-1.83887061065104
"p1k_00794","Fur-1",-1.58889621441235
"p1k_00256","Fur-1",-0.949743188147617
"p1k_00424","Fur-1",-0.75394417733533
"p1k_00665","Fur-1",-3.91206915908402
"p1k_00975","Fur-1",-2.79451258877574
"p1k_01040","Fur-1",-0.625194673249416
"p1k_00032","Fur-1",-0.658683393607179
"p1k_01042","Fur-1",-1.14047572876334
"p1k_00541","Fur-1",-0.666424090250092
"p1k_00537","Fur-1",-1.84089876836674
"p1k_00770","Fur-1",-0.593480665100146
"p1k_00931","Fur-1",-4.73464255554126
"p1k_00081","Fur-1",-0.313659365195659
"p1k_00628","Fur-1",-4.14107897788905
"p1k_00384","Fur-1",-0.195939223144039
"starve_series__t21_growth2","Fur-1",-2.35008274797552
"p1k_00594","Fur-1",-0.442986296744433
"p1k_00650","Fur-1",-0.808503899024536
"p1k_00986","Fur-1",-1.34520678546692
"p1k_00897","Fur-1",-0.675874460784938
"p1k_00730","Fur-1",-0.58957629452908
"p1k_00620","Fur-1",-1.05696386955741
"p1k_00555","Fur-1",-0.692236553494455
"p1k_00953","Fur-1",-0.826127822874039
"p1k_00792","Fur-1",-1.40646688414391
"p1k_00188","Fur-1",-0.622172260228187
"p1k_00410","Fur-1",-1.12538889102207
"p1k_00956","Fur-1",-1.33969398321834
"p1k_00250","Fur-1",-1.35602839574111
"p1k_00446","Fur-1",-0.369968946593884
"p1k_00448","Fur-1",-0.396073714915162
"p1k_00195","Fur-1",-0.872522174128107
"p1k_00644","Fur-1",-3.77819760107868
"p1k_00689","Fur-1",-3.74729086344283
"p1k_00388","Fur-1",-0.805266902060392
"p1k_00746","Fur-1",-0.476009961208155
"p1k_00018","Fur-1",-1.65096247417169
"p1k_00421","Fur-1",-1.22740840009125
"p1k_00511","Fur-1",-2.09163739355904
"p1k_00933","Fur-1",-4.50794288914856
"p1k_00836","Fur-1",-0.412289294313611
"p1k_00729","Fur-1",-0.621436908908997
"p1k_00602","Fur-1",-0.74069543351069
"p1k_00880","Fur-1",-1.96962957359332
"p1k_00349","Fur-1",-0.822183239079262
"p1k_00934","Fur-1",-0.609404781515375
"p1k_00216","Fur-1",-0.419030008227804
"p1k_00364","Fur-1",-1.80163262522407
"p1k_00830","Fur-1",-2.48842962290757
"p1k_00201","Fur-1",-1.96251595389229
"p1k_00708","Fur-1",-3.52070642914307
"p1k_00764","Fur-1",-0.621090195091772
"starve_series__t28_growth2","Fur-1",-0.952430159572967
"p1k_00671","Fur-1",-1.35710162427746
"p1k_00992","Fur-1",-3.46667920947385
"p1k_01010","Fur-1",-1.44922018005572
"p1k_00923","Fur-1",-0.46879493868319
"p1k_00422","Fur-1",-0.89208254805383
"p1k_00551","Fur-1",-1.38639665255896
"p1k_00947","Fur-1",-0.735000729109324
"p1k_00093","Fur-1",-0.633133709949144
"p1k_00995","Fur-1",-3.88464228413416
"p1k_00166","Fur-1",-1.39209958632708
"p1k_00265","Fur-1",-4.20899855360752
"p1k_00759","Fur-1",-1.35706805562706
"p1k_00715","Fur-1",-0.631576845463723
"p1k_00815","Fur-1",-1.59937621316526
"p1k_00088","Fur-1",-4.78404284307029
"p1k_00894","Fur-1",-0.425043704616297
"p1k_00367","Fur-1",-1.97731985948656
"p1k_00109","Fur-1",-2.39678659857453
"p1k_00580","Fur-1",-1.06414144708658
"p1k_00094","Fur-1",-0.832286538593269
"p1k_00574","Fur-1",-0.503726920362698
"p1k_00655","Fur-1",-4.10570761837627
"p1k_01028","Fur-1",-1.13200126687472
"p1k_00851","Fur-1",-1.29174482510086
"p1k_00878","Fur-1",-2.45914054974039
"p1k_00163","Fur-1",-3.7413412800749
"p1k_00873","Fur-1",-1.9964835542102
"p1k_00377","Fur-1",-0.238416303220669
