,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254
starve_series__t00_growth1,0.3757062810570035,0.2612088240374464,0.268650658129261,0.430969163916488,0.4488969274528803,0.293641802232823,0.4210402039985972,0.3147263585843006,0.2815558579953661
starve_series__t01_starve,0.4276021700794379,0.9230143636970214,0.2099744138463835,0.2906800142977642,0.97975341284708,0.2589344868484942,0.5068022093950406,1.6032890528642174,0.5430319349355914
starve_series__t02_starve,0.0500170577810028,0.0532695349904772,0.010568711281757,0.0578697541496135,0.3865450070667525,0.0169889505279373,0.0896577027131611,0.1247056067308812,0.0155141961763558
starve_series__t03_starve,0.0449485694345603,0.0726346047254364,0.0080732338790894,0.0574466082951244,0.3827345438617539,0.0145486350871502,0.095029709798485,0.1233633425177328,0.011293766978012
starve_series__t04_starve,0.0453217719277451,0.0761045085541712,0.0091980304309551,0.0516937053047531,0.3772905327851645,0.01761536156242,0.0937562801403314,0.1163987197450517,0.012836291337586
starve_series__t05_starve,0.0317474672353779,0.0427304327996488,0.0052902544303921,0.059379777886033,0.3686450475021338,0.014680917378679,0.0764469477968474,0.0887887904538876,0.0123588608853174
starve_series__t06_starve,0.0385705265401933,0.0424498149894947,0.0052307023846868,0.0619757708926921,0.3521924516104068,0.0159930446862987,0.063994875876798,0.0694759006103778,0.0146283433357596
starve_series__t07_starve,0.0285378514135695,0.0313390585660527,0.0044328877235464,0.0721886126746467,0.3323684966246765,0.0145204341945106,0.0523319240155887,0.060627521100212,0.014614072239977
starve_series__t08_starve,0.0342332669450815,0.0217911523840208,0.005630905809093,0.0624655189444082,0.3555082121095323,0.0150263333908916,0.0501485011665746,0.0601996380077651,0.0107213221229761
starve_series__t09_starve,0.0311430706960737,0.0210742678977854,0.0047059454042069,0.0688052904482514,0.3382048419731102,0.0140989702371484,0.046479950338663,0.046121855225531,0.012039440154798
starve_series__t10_starve,0.0328389107170544,0.018483577459552,0.0044522467381928,0.0676844322019389,0.310921560890126,0.0135477247481184,0.052575527080697,0.0385438705356519,0.0164955662326095
starve_series__t11_starve,0.0421018947096964,0.0125119085722119,0.0041974984284202,0.077662781695088,0.3164915315248126,0.0149943960039768,0.0549767192957347,0.0403431910780455,0.0153578133938085
starve_series__t12_starve,0.0343291783865604,0.0098761677177319,0.0047843389527904,0.0848664305692431,0.3020375109471442,0.0138562931006249,0.048054902449281,0.0328075132656992,0.0123521718376014
starve_series__t14_starve,0.0305045454703035,0.009394516834958,0.0065419170849024,0.1121950104606561,0.2561255460870751,0.015637082272823,0.0516946901802913,0.0359950231516668,0.0120429235183779
starve_series__t16_starve,0.0338271803809161,0.013299272710972,0.0061908071348872,0.0829899071292452,0.2306978374712406,0.0151401890521117,0.0403884595732776,0.0357083888385422,0.0145297978391014
starve_series__t17_starve,0.0365361509846003,0.0127106264641208,0.0071701435421673,0.0650399139126229,0.2957101088936727,0.0147926952414299,0.0359857609145649,0.0324238359612578,0.0159550502897275
starve_series__t18_starve,0.0411877769440458,0.0144309100240065,0.0060125212490841,0.06250235059988,0.2404283329206665,0.011457215610945,0.0326010975673149,0.0297493780488177,0.0158054494436859
starve_series__t21_growth2,3.054330709383412,1.906714462562057,2.1894119142516795,1.6891619649895804,0.8382136565139173,2.54303367704806,1.3625468091883206,2.0038518619615004,1.558057312407923
starve_series__t22_growth2,0.2993110576828857,0.0949453078596988,0.208708606183856,0.1347650945338541,0.4360184243571093,0.2551533394827892,0.237287326889931,0.0974600346457784,0.2085114104288078
starve_series__t23_growth2,1.1344116099811672,0.3618826250459907,0.7370398914750756,0.5199521353601875,0.5113689656463196,0.9918777219241522,0.4742679186614973,0.1917426316204367,0.7819932503408873
starve_series__t25_growth2,1.541438962867967,1.5966763007208198,1.6758878313892178,1.1593750393712892,1.2714001973523974,1.9442164240711504,1.207302129316821,1.6517925964686473,1.9656311374375683
starve_series__t27_growth2,0.8355133179930229,0.6888006042813184,0.7689782980856196,0.7918752850624813,0.8978123717162318,0.6827228517780461,0.7748003627425905,0.7172510173727373,0.6701626663736652
starve_series__t28_growth2,0.7368629471487321,0.6241681006204811,0.6086374834966082,0.8419760052230049,0.7206607371276087,0.4671135913516132,0.7999422205286572,0.6596414783187169,0.3969263109711854
p1k_00001,0.0850965893413741,0.0317319296978012,0.0271478365897527,0.1469245507377523,0.2551646978106097,0.0427712598135553,0.0897676899052093,0.0442204570592219,0.0413795736256495
p1k_00002,0.0930865986037877,0.0309481478519374,0.0280040769193017,0.1748744276542404,0.2736765080967458,0.0474077091653391,0.0895170109956335,0.04472936305588,0.0433398928722246
p1k_00003,0.1046739013111305,0.0700100464497735,0.0456077932038378,0.1859525132231477,0.3903311503433562,0.058758285384448,0.1108710981298922,0.0625741695077997,0.0430418659904768
p1k_00004,0.1032305536494038,0.0739679827740512,0.0438064097250861,0.1522701532787383,0.4167948074677254,0.0538550325871858,0.1227105792562323,0.0604418332667304,0.0400669317958757
p1k_00005,0.0666599062266729,0.0382153378573554,0.0231713621222688,0.1914983145115746,0.2216773828285697,0.0446737916851072,0.0840772572571004,0.0469650006110024,0.0390643618328342
p1k_00006,0.0740472716778074,0.0398287444253882,0.0248550908053343,0.1865569097563388,0.2243149702293462,0.0420732409150444,0.0834636452258138,0.0430075963501784,0.0343017058809737
p1k_00007,0.0998925281349266,0.0665792033995022,0.0428080103266703,0.1774119165586728,0.3596363435603535,0.0670027709672514,0.1084968309761542,0.0652257523260975,0.0401614620918271
p1k_00008,0.0986587091000698,0.0695503644667101,0.0448491909867747,0.1668733911242187,0.3420584069193636,0.0706959490514084,0.099747164998129,0.0567083178436303,0.0431214786211082
p1k_00009,0.0913068760904764,0.0436621860544554,0.0316737383240589,0.2288015439310065,0.3242862074860711,0.0388340337508452,0.0906797320605642,0.0458701496121921,0.0352820593042152
p1k_00010,0.0883706073058358,0.0424889934002711,0.0304271371729068,0.22009808472122,0.3134423552963528,0.0380035418942074,0.0914673133325833,0.0456004006651783,0.0368510860388132
p1k_00011,0.0876419751262489,0.0554805767755452,0.032790475951852,0.218153580071258,0.2364423460064425,0.0515764548781124,0.1017309094013728,0.0571789959281123,0.0375510125889593
p1k_00012,0.0828446354328661,0.0569147777590208,0.0331940081615123,0.2216581220331896,0.2420172968535268,0.0523979062137484,0.0976425463412234,0.0551131030949566,0.0379503350543557
p1k_00014,0.083185085652469,0.0571941173052603,0.0316670936438711,0.2002320966752124,0.2113100901396528,0.0462367970023053,0.0950980841331913,0.0530662429432139,0.0333834427930663
p1k_00015,0.0822056542929849,0.0598226353876804,0.0336496362020692,0.2174903197298294,0.2227811063076288,0.0531317717425555,0.0950783067290219,0.0531448453481937,0.0395191765852008
p1k_00016,0.0962241408325264,0.0550634089830229,0.0327583546801332,0.2061086389046816,0.2376542821077659,0.0535623740237077,0.0942521064626441,0.05345226483011,0.0400162561897438
p1k_00017,0.0872033753938904,0.0582452356089293,0.0341526694315795,0.232918516625044,0.2599683951462421,0.0531910047215305,0.0995142525526617,0.0574665028558074,0.0408581425942992
p1k_00018,0.0867358455552344,0.0611104020993044,0.0345051884164667,0.2464308338888381,0.2632747151779168,0.05635074161168,0.102212328704408,0.0584431824098439,0.0420271729325043
p1k_00019,0.0739242355490368,0.1479846362180973,0.0156891989791507,0.0921666857688734,0.6698793912658662,0.062062736942795,0.1596864591458603,0.1075571467309903,0.0209083967122557
p1k_00020,0.0758491985022,0.1351200308130739,0.0200532569439409,0.0825210284339884,0.7098977020944683,0.0570679736869101,0.1582164001667561,0.1104337393240114,0.0177243002710502
p1k_00021,0.0955842300574943,0.1212520786876162,0.0246523436772978,0.0884068026371855,0.753113861954911,0.0796311120573525,0.1715850983748525,0.1188667561429512,0.0265482173101298
p1k_00022,0.0966776648233474,0.1336870231338998,0.0216841640431246,0.0748818405433721,0.7518488813142638,0.0700708903975194,0.1551745013403599,0.0976147143735287,0.028609878422555
p1k_00023,0.0706060583646285,0.1172639085309822,0.0242561685114644,0.0614024146631934,0.5672618710733076,0.0501158718214812,0.1725550459415726,0.0996256197512364,0.015520504038885
p1k_00024,0.0841431471723247,0.1116101647390293,0.0232128180173834,0.0690888764662479,0.549294678361145,0.0556356553521417,0.1687630036932723,0.0975248354875399,0.0168399261943533
p1k_00025,0.1013301786680399,0.148811970891553,0.0180998394606734,0.0944326387877909,0.683582101626371,0.0705920651924291,0.1930877138596309,0.1138448168883833,0.0276417568656069
p1k_00026,0.1067008052368122,0.1568375742681506,0.0245696403291718,0.0936150573095627,0.7132665729846273,0.0665717043981091,0.207151038323971,0.1394717750351126,0.0144109808384759
p1k_00027,0.1255383719649374,0.0478556125673788,0.0420688038545389,0.2024167160394161,0.3085080729537764,0.0470603387973309,0.0646823435470396,0.0554420345473892,0.0629643552275343
p1k_00028,0.1307499161915208,0.0494045499856471,0.0384321701530248,0.2024456057368779,0.3005122984196196,0.0486835521364715,0.06250436657855,0.0546173676697805,0.0654122799353295
p1k_00029,0.0931093354853225,0.038952615616282,0.0353031751881456,0.1319950325054443,0.2544413033022312,0.0647721444630596,0.0691086433507007,0.0467287744636421,0.0787938379353443
p1k_00030,0.1039988837234791,0.0424902791902855,0.0353623439747958,0.1275007040645878,0.2552527957987554,0.0660370402981506,0.0745752564424287,0.0507956758397609,0.087277457407235
p1k_00031,0.129050538027257,0.0441601729283951,0.0277682823988521,0.168275264546839,0.3631409375126126,0.0302665041600984,0.0976063113500781,0.0534345274392204,0.0196051598191253
p1k_00032,0.1149358011708685,0.0399909592415443,0.027856694365153,0.1687853588288966,0.3421462764282191,0.0226798322231043,0.0980615957884673,0.0507960903937062,0.023277540068526
p1k_00033,0.1142834655508072,0.0613479707391541,0.040307720418048,0.2372850888491948,0.3539974794655975,0.0710124314890229,0.0708346471110868,0.0622986707712182,0.0604744628864582
p1k_00034,0.1136749461327709,0.0561324066333384,0.0360971354871038,0.2604294798036635,0.3331441369841953,0.0655829750892716,0.0613490113378309,0.0605989867612187,0.0506089051145515
p1k_00035,0.0844750144575577,0.0518285377206451,0.0324886508921233,0.1795748781400732,0.2423530168600934,0.0630027188364168,0.0760825796288586,0.0623070322111163,0.0592546151668607
p1k_00036,0.0731136498182848,0.0510411511740425,0.0302015426552556,0.1934037722280577,0.2282758347107084,0.0608119347551843,0.0735188522563316,0.0623376940785108,0.0577364336393936
p1k_00037,0.0980450058963212,0.0452352267717647,0.0331365615875507,0.2153237502171806,0.2898483931497832,0.031237411475883,0.0977633101903436,0.0556594080950452,0.0237448670135821
p1k_00038,0.0925934386262088,0.0433360150522148,0.0310992345063661,0.1875609670237622,0.281469788507017,0.0266892139529238,0.0931399350195265,0.060346259571704,0.0243735335047035
p1k_00039,0.0654149168002956,0.036497919850097,0.0272271404042153,0.172686456794748,0.203228608774045,0.0397880481310062,0.082874331337386,0.0484489970109955,0.030383802998664
p1k_00040,0.0680714501446201,0.0369460624199301,0.0272019014642871,0.1975791103727336,0.2122413219426942,0.0403316134896169,0.0874167923865091,0.0512805967666769,0.0335571494309484
p1k_00041,0.0728001092448158,0.0648065334684958,0.0286859267075303,0.1083662725911829,0.3724583484436827,0.0439867291831174,0.1166439778149133,0.0586962501932279,0.0227600681800001
p1k_00042,0.0774260360699016,0.0470566581709311,0.0330868182646934,0.1817551877920344,0.2655687749605047,0.0459185440745625,0.1044002884586863,0.0486622312379148,0.0397839555837168
p1k_00043,0.0581506401766463,0.0541320770656064,0.0284240076904008,0.1820230121788091,0.2311222592397696,0.0496139257584355,0.0776397605533691,0.0402885753869216,0.0364775065008245
p1k_00044,0.058897638428244,0.0502310829330271,0.0264616504929865,0.1700871730643857,0.2326186136497553,0.0476081724503633,0.0754316583930621,0.0399341397061888,0.033347287490325
p1k_00045,0.0503881276017806,0.0435417671439088,0.020638181700823,0.1677680630612469,0.2229529646673963,0.0401163503115673,0.0710759806150889,0.0369971604987498,0.0267420174746405
