,b3212,b3213
p1k_00305,0.1829239454618452,0.2934328414938921
p1k_00465,0.0047461618947504,0.0067208498390491
p1k_00978,0.2978776887764506,0.2841453516166191
p1k_00841,0.0489246039307353,0.0461707137049183
p1k_00811,0.5975336228276202,0.572310368728497
p1k_00372,0.025179859739573,0.0257776104281484
p1k_00933,0.2643411855684058,0.2612505532412405
p1k_00166,0.1145844131817458,0.1263286983966287
p1k_00948,0.3631297094982942,0.3238880639738111
p1k_00814,0.6139509266037649,0.6270117612835073
p1k_00747,0.2163397141931778,0.2101058437672127
p1k_00365,0.0154640401539923,0.0157712427170599
p1k_00412,0.2607830365296017,0.305253507577227
p1k_00614,0.2001020330071999,0.2565448722981597
p1k_00667,0.1384086431203476,0.1634156012572179
p1k_00653,0.1439166333338238,0.1553539686584135
starve_series__t23_growth2,0.7697231968189604,0.6677097440937074
p1k_00668,0.1985864483467446,0.215467088957333
p1k_00798,0.3332438301809402,0.3978165522991582
p1k_00128,0.6063091290392905,0.5068539958303089
p1k_00941,0.0866695333453453,0.084334074728364
p1k_00165,0.1281736288892409,0.1524068713360397
p1k_00259,0.3091917550964387,0.4792526385966647
p1k_00393,0.2164073749890153,0.255898580551362
p1k_00532,0.087157581229275,0.1738358263159958
p1k_00424,0.2344392044655672,0.2925529120863417
p1k_00807,0.2954979858571431,0.3022941692149816
p1k_00404,0.2747194785190701,0.3052661435196836
starve_series__t02_starve,0.0270499986453274,0.0565306472340701
p1k_00316,0.246740670474247,0.3293737301994708
p1k_00760,0.2733853240570025,0.3040515375115165
p1k_00775,0.2779355581385444,0.343872254232437
p1k_00433,0.1567811399037075,0.1922979719977594
p1k_00035,0.8689918309451184,0.8177079206120758
p1k_00126,0.3820725748638159,0.3479849747421575
p1k_00629,0.1249178322390392,0.1226983935923501
p1k_00755,0.2705027893661345,0.2884533610801251
p1k_00884,0.3025044457262302,0.3476548552935493
p1k_00193,0.2316568870878037,0.2301146376838028
p1k_00298,0.4355707678941014,0.4399107220673903
p1k_00007,0.1192538022084284,0.1104450308165432
p1k_00268,0.2288684163447061,0.2467021214704297
p1k_00516,0.1389439646267099,0.2332921533472897
p1k_00619,0.1788821025872331,0.1856491632672028
p1k_00822,0.0080545619985182,0.0266796858964107
p1k_00267,0.2122453913696373,0.2401204736528033
p1k_00471,0.0261091402674458,0.0272433731775037
p1k_00669,0.2073720621919187,0.2305117923548203
p1k_00408,0.2797405790812113,0.3381351568155764
p1k_00927,0.3220487400791934,0.3513143130383858
p1k_00998,0.454412911351246,0.4438493258162564
p1k_01008,0.1141723792886592,0.1185715043964448
p1k_00727,0.4080499441846807,0.341038043746186
p1k_00074,0.288660666606864,0.2746314307117525
p1k_00218,0.1840192250471678,0.2233741277757032
p1k_00195,0.3351892417305596,0.1990583071912809
p1k_00574,0.0712274413208292,0.1105808741062118
p1k_00982,0.0674286441048098,0.0667961808212884
p1k_00817,0.5815460170161645,0.5650977147235459
p1k_00740,0.3345783107722035,0.3580097466889648
p1k_00967,0.0873102726436169,0.0837382149532437
p1k_00513,0.224561436048592,0.3215092387677608
p1k_00945,0.0915615400638419,0.0941536902719753
p1k_00995,0.0880254299951309,0.088888602891107
p1k_00031,0.0893363017540344,0.0757513452755126
p1k_00508,0.0054871307127683,0.0062983698562058
p1k_00591,0.0595845718808232,0.1080621565707783
p1k_00902,0.2112427445205185,0.249999379832164
p1k_00930,0.1666511005866557,0.1733245789685608
p1k_00270,0.3638142658423407,0.3828888092373976
p1k_00686,0.135046788486332,0.1351157937547751
p1k_00263,0.3205366019168444,0.3210676333010747
p1k_00502,0.3037401859214558,0.435935195381859
p1k_00578,0.1690540778693335,0.2498641819652095
p1k_00038,0.8223791254475029,0.8100939678449497
p1k_00426,0.2245935997629826,0.2856139394022937
p1k_00441,0.2255920186792093,0.2501147721742418
p1k_00856,0.1866976087557383,0.2292999495928088
p1k_00863,0.1539093539726491,0.1812156365818217
p1k_00248,0.1120945458350224,0.1347481138531967
p1k_00093,0.580265994581956,0.5459469289951999
p1k_00691,0.093865309494839,0.0964097558115464
p1k_00304,0.2573855519728206,0.4231164613607903
p1k_00103,0.0251289034686097,0.0235447998854071
p1k_00324,0.2922318270234206,0.3299110991027872
p1k_00558,0.1421425605100619,0.1619580591972404
p1k_00637,0.1302652087253365,0.1296712289941786
p1k_00191,0.4046139651142822,0.466555042420377
p1k_00519,0.1860222521172627,0.2108524122604258
p1k_00146,0.1602569050229124,0.161275431839319
p1k_00014,0.7830771466186495,0.7699854770340577
p1k_00189,0.0943045904709948,0.1751775063702507
p1k_00351,0.3841283449965529,0.4085662871206257
p1k_00678,0.1765745172095725,0.1785474616666007
p1k_00157,0.2191379329935217,0.2513950051636734
p1k_00631,0.1220905825896604,0.1355101670308778
p1k_00955,0.0464954044835983,0.0324140500569974
p1k_01000,0.0900861195172274,0.0911909066000193
p1k_00192,0.3909625080981357,0.4620386004556571
p1k_00399,0.2022140628271534,0.248025611793934
p1k_00394,0.1927989638104079,0.2341250886745837
p1k_00601,0.2088511584590236,0.2499796229965282
p1k_00897,0.4909402338180268,0.6008296512207794
p1k_00141,0.3676261201253271,0.4725247918557942
p1k_00675,0.2426440991817713,0.2415277928300731
p1k_00991,0.1014754095067497,0.1066656701552101
p1k_00924,0.5351334494793362,0.6996959096126256
p1k_00356,0.3370435098706956,0.4235698805195398
p1k_00208,0.3551215657938158,0.40206293233399
p1k_00427,0.3165112514294708,0.3749931169242166
p1k_00436,0.2532235510614276,0.3068761189520788
p1k_00438,0.2131058701761602,0.2817627939150718
p1k_00470,0.0853165886815026,0.0771095488305803
p1k_00511,0.1820355113689102,0.243359377338525
p1k_00983,0.5087292633721779,0.3987374162500741
p1k_00421,0.1983429860694172,0.240712998742052
p1k_00291,0.3875214920533376,0.432438060263332
p1k_00549,0.071893755316357,0.1168103939469778
p1k_00800,0.3294402853935029,0.3592112427509027
p1k_00966,0.1216832354596795,0.1507867684273623
p1k_00164,0.2012586039627772,0.2643469402330826
p1k_00477,0.3494552606261717,0.4320165480964222
p1k_00512,0.2165259481696624,0.2766771527251417
p1k_00143,0.6563614669179616,0.5021853857413837
p1k_00606,0.1311736801514435,0.1949087719152319
p1k_00824,0.013336177122713,0.0223614740011616
p1k_00906,0.0841531345282762,0.117769152616688
p1k_00976,0.0836883441458685,0.0809281111318748
p1k_00643,0.1870264247030913,0.1916267764012423
p1k_00161,0.3471706375327918,0.3698320139554727
p1k_00505,0.1322886007780732,0.1977919577211649
p1k_00548,0.0686727212630256,0.1052593109575837
p1k_00568,0.0577397157702333,0.1322109870172919
p1k_00923,0.6250999752639533,0.7442960275773215
p1k_00649,0.1961985829771556,0.2012678959759252
p1k_00910,0.3936125704242481,0.4447434053903183
p1k_00235,0.1199491474759491,0.1395546602226207
p1k_00500,0.0138365673111705,0.0181283240324746
p1k_00719,0.1946555831424093,0.2044762546216059
starve_series__t25_growth2,1.2487439825302713,1.0769410859394428
p1k_00893,0.1775215262588023,0.2218269770777416
p1k_01026,0.4387421094073925,0.4541802843319363
p1k_00858,0.0587461600609819,0.0919708991961424
p1k_00476,0.244829451320638,0.2718152341999187
p1k_00367,0.0069300783567365,0.009257737940075
p1k_00109,0.6937606795205313,0.8572400565452891
p1k_00204,0.2437490813996763,0.2800068270289887
p1k_00302,0.3468783825912729,0.5498624523969314
p1k_00712,0.2803109137290102,0.3186276760198697
p1k_00820,0.5969464031493346,0.5920215348024327
p1k_00145,0.2198602354569806,0.2783835306402096
p1k_00314,0.306193436719581,0.3154081444705512
p1k_00975,0.081213311080546,0.0608485210359356
p1k_00639,0.1741888391729917,0.1795164184367846
p1k_00241,0.2334536834783879,0.2632909693195321
p1k_00599,0.0869346144216218,0.1422755617675805
p1k_01025,0.4140524622862288,0.407711811761841
p1k_00746,0.1816362934475952,0.1993917786957153
p1k_00563,0.1409654727689468,0.1769360758368639
p1k_00850,0.1209813387945033,0.1770388746646407
p1k_00859,0.08903839338345,0.1590363234219175
p1k_00879,0.2043340538234981,0.2947956586074212
p1k_00932,0.2491908201780338,0.2561350182543357
p1k_00045,0.5773794558343461,0.5625461922290825
p1k_00736,0.2867288286022326,0.3841443500670584
p1k_00075,0.1834958859814209,0.1903052622314917
p1k_00167,0.0400045086989089,0.0459437109013687
p1k_00239,0.3378223725453966,0.365638517119297
p1k_00147,0.173670594851617,0.2064725631849238
p1k_00151,0.1575614733702642,0.1546480885561313
p1k_00662,0.1721312862753944,0.1833715780864144
p1k_00834,0.3279629205865127,0.456795697000866
p1k_01001,0.148572378464168,0.1331790011241137
p1k_00080,0.1500711842297703,0.1381218716407009
p1k_00660,0.1139307375025436,0.1159055633480615
p1k_00176,0.3463747453091957,0.4522328789149718
p1k_00782,0.1383797817797371,0.177406149459294
p1k_00793,0.1250010219630518,0.2927557611580357
p1k_00681,0.2039132365958994,0.2203028774805712
p1k_00257,0.1115890748611282,0.1225597634520614
p1k_00378,0.0261429464504415,0.0286130515518479
p1k_00376,0.2962200188845902,0.4560315803153693
p1k_00780,0.1564581899622857,0.1944455138327942
p1k_00743,0.1716463988605323,0.2567332294925088
p1k_00833,0.1848305772489423,0.2276067342745071
p1k_00903,0.2594356817123864,0.3013735110453804
p1k_00659,0.128759417108332,0.1462399036395059
p1k_00185,0.2522423471873654,0.3058328630717617
p1k_00837,0.0544146679482761,0.0489406929254458
p1k_00401,0.2460145325575336,0.2964960136153124
p1k_00357,0.2527838815667569,0.3205058800269412
p1k_00364,0.1967452203482867,0.2789048000532614
p1k_00766,0.2017158763492902,0.2327473177594353
p1k_00222,0.275404160808573,0.3145930510571442
p1k_00012,0.7806278234926182,0.7728707112837686
p1k_00803,0.2593859359331486,0.2654533694329848
p1k_00480,0.0997740225866735,0.1609692488459266
p1k_00921,0.3183517957031784,0.3747303308612313
p1k_00144,0.0761095734551543,0.1655745967816013
p1k_00422,0.1666174740776892,0.2175472863264025
p1k_00462,0.0428045197273359,0.0393621530966903
p1k_01020,0.1451893195593453,0.1321068358246046
p1k_00808,0.3005522536365981,0.3089112064413119
p1k_00300,0.4118040774785088,0.5649961257767301
p1k_00142,0.0689089347744151,0.0697009163794293
p1k_00559,0.1447841084946767,0.1703666852385988
p1k_00789,0.1603951117984206,0.1963474343901342
p1k_01019,0.4531795521087612,0.4215951977192282
p1k_00177,0.2836718962306369,0.283323751221827
p1k_00567,0.1187454939115526,0.1855101196902053
p1k_00885,0.2971403455114515,0.3581810816843185
p1k_00868,0.1797793749752152,0.2206107254081031
p1k_00587,0.0853423183177237,0.0901629479137735
p1k_00123,0.545738258033283,0.4929292510416357
p1k_00751,0.2571517004770226,0.2587427839290173
p1k_00674,0.2424662688258395,0.2417346278011225
p1k_00243,0.2209751945694404,0.2121199635799995
p1k_00944,0.1111662726028429,0.1042691801719983
p1k_01050,0.1625246065267155,0.1845348683445981
starve_series__t00_growth1,0.5834450763244405,0.5201529101527496
p1k_00830,0.2255541732666089,0.2760739012635655
p1k_00954,0.3986947167829305,0.3499152994887127
p1k_00212,0.4344549161751406,0.4930947439844594
p1k_00269,0.4012571402778456,0.4015690454564946
p1k_00068,0.1520605964282097,0.1457677591100931
p1k_00878,0.2570937235454945,0.352545516847367
p1k_00418,0.2032818553317562,0.2502805859735429
p1k_00236,0.1137439458189119,0.1287913344451415
p1k_00842,0.2256116595073965,0.2138068374352909
p1k_00083,0.2463989897457117,0.1357275320246876
p1k_00550,0.0858314914023812,0.1465861247127597
p1k_00474,0.1527978217595417,0.1717004051871305
p1k_00625,0.121015744781795,0.1192258043552499
p1k_00553,0.1430354506027832,0.1994160151913731
p1k_00246,0.389248471700597,0.3861214267446867
p1k_00943,0.1090942833041499,0.0969701642252596
p1k_00835,0.2998528254518386,0.4302065328502458
p1k_00786,0.0966285587159853,0.1559378899198839
p1k_01032,0.4561643833534582,0.416351725675988
p1k_00184,0.0801355051718248,0.0968158386724663
p1k_00688,0.1579167260292737,0.1864224948763403
p1k_00561,0.1217419798238937,0.2332979680368492
p1k_00692,0.1959578031330154,0.1984039174671646
p1k_00159,0.1725937550952865,0.1857615862626963
p1k_00440,0.1930363501277006,0.2775854840010939
p1k_00704,0.1566529403255616,0.1692509874548017
p1k_00670,0.1779563445192269,0.1870436626597354
p1k_00764,0.2927156835986926,0.3124052046507602
p1k_00043,0.6294611354050327,0.5994254403465231
p1k_00017,0.8202298200751379,0.8275954278550819
p1k_00174,0.1951978606094694,0.2115387470958544
p1k_00968,0.0987917576553782,0.0916018364487039
p1k_00224,0.2632336629000406,0.2772484202295268
p1k_00178,0.2778697359954815,0.2817902833841236
p1k_00937,0.574820030990957,0.5268196969405137
p1k_00556,0.1204547967647027,0.1458943465921756
p1k_00969,0.0893442163222539,0.0826441945625721
p1k_00219,0.2676305292261671,0.2986830292116723
p1k_00865,0.0198880029527092,0.0199429958817888
p1k_00303,0.2427997543372063,0.4137574058259877
p1k_00994,0.091718662901708,0.0832443289129292
p1k_00295,0.2378639482544215,0.2420008013680331
p1k_00420,0.226558792739678,0.2849086473263189
p1k_00725,0.1950279247804569,0.2191733182342501
p1k_00458,0.0101027904984651,0.0138839000827137
p1k_00099,0.0261431328246613,0.0258495215660755
p1k_00677,0.1354643239701916,0.134910549297823
p1k_00682,0.1873597801251464,0.1872351765714249
p1k_00732,0.3361615629686421,0.37334942907789
p1k_00495,0.0491213738676956,0.0534338555271635
p1k_00055,0.5213809982971861,0.4391561887505838
p1k_00478,0.3467645539864005,0.4237966063051948
p1k_00980,0.0566748162545707,0.0519940658531464
p1k_00707,0.1791796776502084,0.1870872398404002
p1k_00557,0.0707635945932729,0.0882760666152595
p1k_00064,0.1311138759479559,0.1082626335439756
p1k_00702,0.1585914816024763,0.1710851975468804
p1k_00829,0.3287032965710175,0.4248128024104375
p1k_00739,0.3060372473415066,0.3357521050512866
p1k_00987,0.0908122222822112,0.075251065794959
p1k_00706,0.1750197250791453,0.186870952765415
p1k_00278,0.1957677798817606,0.2395590967639825
p1k_00379,0.0295839910782216,0.0308877026470973
p1k_00072,0.4599377248793504,0.4232417054342702
p1k_00284,0.2466875068001282,0.2694291460785077
p1k_00262,0.1654001986112891,0.3248354588535098
p1k_00594,0.2406547022340915,0.3790364009235152
p1k_00748,0.223436431071679,0.2172098855530605
p1k_00317,0.3585676527000371,0.4054742407694273
p1k_00266,0.3328093152886796,0.167858775049848
p1k_00640,0.1721874350972117,0.1827066783665706
p1k_00361,0.0068206371014088,0.0088030567154002
p1k_00896,0.6319584716509459,0.7426230132954258
p1k_00518,0.1853424168936392,0.2090355601765709
p1k_00616,0.1830921916743575,0.1936314152227245
p1k_00543,0.0911632540883356,0.1572420222234339
p1k_00779,0.1510242770967737,0.1931564291332745
p1k_01047,0.180484804470979,0.1770387484101526
p1k_00615,0.195603770450087,0.2494574090340934
p1k_00175,0.3730156382021461,0.4694551370315678
p1k_00127,0.4186451364407665,0.3673140102167694
p1k_00416,0.3004621265824291,0.3348133224591159
p1k_00827,0.3405650251425979,0.3925533854681583
p1k_00377,0.0265685060051664,0.0295532920972907
p1k_00657,0.1645854752573762,0.1697947115122904
p1k_00685,0.1281949376559326,0.1285796534864793
p1k_00078,0.2135072674716611,0.2131370818622485
p1k_00525,0.0359001899580264,0.038673896542661
starve_series__t05_starve,0.0033293638589237,0.0037102479457298
p1k_00888,0.3352078508527001,0.5641129488692948
p1k_00812,0.6052287390065053,0.5842196019807456
p1k_01009,0.3516589119600438,0.3494693998595045
p1k_00464,0.0065037090374985,0.0067796894536618
p1k_00650,0.1756192075735413,0.1887490941834853
p1k_00577,0.2165370393870509,0.2598138034891904
p1k_00152,0.2032201448367406,0.2075007714127418
p1k_00734,0.2565489028739841,0.2769847060629872
p1k_00096,0.2028155208912018,0.2117677837759864
p1k_00413,0.2867503716110456,0.3288111689598534
p1k_00690,0.1109477756584461,0.1129204679773654
p1k_00501,0.3293495993007278,0.4942377591169768
p1k_00133,0.3591552799791189,0.3274801962212278
p1k_00018,0.8429278121489638,0.8456739770297786
p1k_00113,0.2734638176655299,0.2486973067176727
p1k_00555,0.1406695909665577,0.1708246119899951
p1k_00843,0.1755251369386055,0.1705198597987915
p1k_00040,0.5476304339110247,0.5169783930766845
p1k_00003,0.1377620547289682,0.1353297560166888
p1k_00486,0.0287733169526042,0.0206831271044648
p1k_00572,0.133441452063569,0.1730685864405144
p1k_00496,0.0545057896683902,0.0608701466151909
p1k_00110,0.8040187103953219,0.6364301861350843
p1k_00118,0.913569537055896,0.8172673529390253
p1k_00886,0.4147380674840973,0.7394353277372574
p1k_00694,0.168332820029924,0.1744388728993871
p1k_00986,0.5153845937558281,0.4480393285735692
p1k_00405,0.2217247460077345,0.2733915625347725
p1k_00039,0.5175589463594987,0.4967890845075926
p1k_00762,0.119503212123539,0.1522725869017944
p1k_00411,0.2636274615557409,0.3166705083557903
p1k_00711,0.2589576226087913,0.2948375161999302
p1k_00633,0.1818337762363288,0.1923883815992628
p1k_01012,0.2867398287022613,0.3024850810268893
p1k_00535,0.1603077265899777,0.2193004642115382
p1k_00134,0.4821808399746148,0.4332835861757832
p1k_00085,0.4044395612448559,0.2350987311885337
p1k_00329,0.3348983794330432,0.3607999990731928
p1k_00030,0.1948764230371673,0.1861950794986181
p1k_00717,0.3850637903135894,0.343435126342842
p1k_00234,0.1300144426501281,0.1343651493446124
p1k_00323,0.299098589692344,0.3584074844686612
p1k_00571,0.1264941347463166,0.171910716039351
p1k_00216,0.4297855132863947,0.5047183728667476
p1k_01003,0.5049574400420314,0.5181767802505544
p1k_00136,0.5337296966373892,0.5511726361414717
p1k_00838,0.3222526843455248,0.4781054301246232
p1k_00663,0.1417030029419636,0.143607430522562
p1k_00871,0.2926588026333552,0.4002953758637256
p1k_00661,0.116936976582786,0.1266265632646715
p1k_00676,0.1488015614947298,0.1453705747340463
p1k_00920,0.3710608679993415,0.3925671150051456
p1k_00437,0.2075053529787384,0.2768680441658128
p1k_00644,0.1719605634830746,0.1723395773491322
p1k_00037,0.8152113482668409,0.7767033480755066
p1k_00972,0.3714449354454153,0.3439487059550642
p1k_00150,0.2428191996950576,0.2817986723996029
p1k_00769,0.2945808930094313,0.3354459242937995
p1k_00247,0.1460119251042451,0.171249621202022
starve_series__t21_growth2,0.969695333487964,0.7882281583169639
p1k_00285,0.4726055281562967,0.4698143516986359
p1k_00452,0.2890978839159974,0.449282041073923
p1k_00005,0.6296710133016596,0.5871508820199773
p1k_00201,0.4483215581138143,0.4894416395759335
p1k_00648,0.1932680810732519,0.2001811480960414
p1k_00698,0.1949097672029039,0.2074513668580675
p1k_00320,0.4259126160450945,0.4853189740566212
p1k_00521,0.183039792898967,0.2000512122334442
p1k_00569,0.0790834645837295,0.1428124391920545
p1k_01039,0.5191691878476351,0.4970487030773943
p1k_01034,0.0941997765006956,0.0820919525180335
p1k_00112,0.8194985035510662,0.6426545720940277
p1k_00211,0.4637887305662005,0.5158546083613227
p1k_00537,0.2615002638057536,0.3574192617147449
p1k_00094,0.0208680775057336,0.0198987784462118
p1k_00990,0.1045694398021277,0.0957869235603363
p1k_00547,0.0694384562746572,0.1200681440130191
p1k_00010,0.2698658680408957,0.254263683743259
p1k_00752,0.2100862319693666,0.2260249338723508
p1k_00940,0.067775514247754,0.0670417369664637
p1k_00892,0.1166094888047583,0.1544113915823794
p1k_00564,0.1236375138110695,0.152734141094626
p1k_00795,0.3598868416867115,0.3397296993484984
p1k_00469,0.081744309136665,0.0723858496594084
p1k_00105,0.2837295987656804,0.2532064579806641
p1k_00935,0.5155083508839249,0.4126306412705797
p1k_00790,0.1321049548719809,0.1798857564424332
p1k_00608,0.0827649983843332,0.1351143074560133
p1k_00137,0.5022171115188265,0.452040684867838
p1k_00432,0.2177638849112848,0.2676211443885371
p1k_00179,0.3614673963763021,0.3488004024918467
p1k_00362,0.0084110864263783,0.0117693041335385
p1k_00705,0.1576654154586567,0.1672378201477481
p1k_00840,0.0466206810695703,0.0470518436428832
p1k_00214,0.2376370438367379,0.2859150805833025
p1k_00046,0.5722690147356948,0.5708448445815206
p1k_00148,0.2332435307323829,0.2633932729821381
p1k_00328,0.3045170121269648,0.3252995248014831
p1k_00492,0.0079696818375002,0.0084248693325783
p1k_00877,0.0228583781175359,0.0370444967797309
p1k_01007,0.1336758479746268,0.1261626643253237
p1k_00288,0.4206686378953792,0.4470914990485767
p1k_00541,0.0995778952422913,0.1795419036512956
p1k_00708,0.1458821968796903,0.154121269416697
p1k_00538,0.1931605669193013,0.2951181136907739
p1k_00618,0.1646399654836678,0.171781170297665
p1k_00008,0.1283131528664329,0.1226105790753365
p1k_00309,0.2513498835939454,0.374568034272552
p1k_01046,0.5060134824541136,0.4616749138412941
p1k_00327,0.2783965880221281,0.328504889718833
p1k_00330,0.3284495946075431,0.3413752143561935
p1k_00130,0.3280635693184652,0.3081568691903973
p1k_00391,0.3144857837438494,0.3825032894888837
p1k_00227,0.2944852961035447,0.3298118316563282
p1k_00517,0.1391088296468935,0.2223771549290024
starve_series__t09_starve,0.0014932435312917,0.0015786601165754
p1k_00032,0.0890544324075335,0.0744280383226521
p1k_00825,0.0142690467265471,0.0340532915910991
p1k_00721,0.1959607666419736,0.2116011168117597
p1k_00415,0.3076767054815881,0.3511374699929024
p1k_00006,0.5916715290180725,0.5692699691602218
p1k_00334,0.3017305425080062,0.3069478583599634
p1k_00515,0.1712498307097543,0.2573264590707322
p1k_00588,0.0809078329144964,0.1030933757760945
p1k_00613,0.1823741445348131,0.2201400159405766
p1k_00396,0.2000758367584616,0.2474514458572021
p1k_00251,0.0784829925133598,0.0854040059773662
p1k_00065,0.1415807133845621,0.1221002032522201
p1k_00360,0.0230098733980656,0.0234516705796275
p1k_00056,0.2029651152835944,0.1868746267641871
p1k_00016,0.7428666681249957,0.7503512631427848
p1k_00636,0.1423793052735016,0.1446200515764227
starve_series__t11_starve,0.0014798490308501,0.0025723685266306
p1k_00851,0.1130324830992706,0.1645064641602496
starve_series__t16_starve,0.0034223552365752,0.004180755675749
p1k_00666,0.1484238307466438,0.1584064391914965
p1k_00718,0.260995121062355,0.2230362898841983
p1k_01017,0.160409236511031,0.161928042591857
p1k_00853,0.1144352957627151,0.1701569720955729
p1k_00104,0.0253613963865587,0.0219018838328098
p1k_00744,0.2030851380625681,0.2621619018217011
p1k_00882,0.3585676528166163,0.4054742409215301
p1k_00946,0.070444654907162,0.073380214027811
starve_series__t08_starve,0.0016519256159645,0.002286724213331
p1k_00487,0.0490281529548372,0.0569146396029391
p1k_00560,0.1244067230317652,0.2343117808968655
p1k_00279,0.1429169577439589,0.1627813926089085
p1k_00784,0.1694457758347919,0.2215465136110804
p1k_00604,0.1393929038373368,0.1945336432439923
p1k_00999,0.066668631481628,0.0634162592593535
p1k_00809,0.5602971541531813,0.5449109207984224
p1k_00121,0.8136376022617393,0.7501356538633648
p1k_00546,0.0668366677719408,0.1093895965588831
p1k_00964,0.1026187811506232,0.098679777770414
p1k_00155,0.1866992596853791,0.1936961068190315
p1k_00592,0.1479657042160397,0.1570770128927008
p1k_00867,0.1792776758565455,0.1998786008197942
p1k_00875,0.0229769023843783,0.0526206249585763
p1k_00158,0.2140079812713225,0.2079382357597254
p1k_00687,0.149509481667811,0.1569367340100653
p1k_00069,0.4646973845232155,0.4447011343950492
p1k_00624,0.1326663217196846,0.1259625236256956
p1k_00993,0.0884480342274386,0.0801966753644207
p1k_00380,0.0271307894893955,0.0266840517397887
