gene_name,log10_mRNA_target,parameter_grid
b2818,-10.014441956350241,"[(-8.        , -3.        , -0.47196322)
 (-8.        , -1.66666667, -1.92536823)
 (-8.        , -0.33333333, -3.26354363)
 (-8.        ,  1.        , -4.5971004 )
 (-7.66666667, -3.        , -0.46702737)
 (-7.66666667, -1.66666667, -1.92043238)
 (-7.66666667, -0.33333333, -3.25860778)
 (-7.66666667,  1.        , -4.59216455)
 (-7.33333333, -3.        , -0.45658027)
 (-7.33333333, -1.66666667, -1.90998528)
 (-7.33333333, -0.33333333, -3.24816068)
 (-7.33333333,  1.        , -4.58171745)
 (-7.        , -3.        , -0.43489191)
 (-7.        , -1.66666667, -1.88829692)
 (-7.        , -0.33333333, -3.22647232)
 (-7.        ,  1.        , -4.56002909)]"
